Identifier,bibliographicCitation,DOI
96372,"Alverson, Andrew H. 1989. Quararibea (Bombacaceae): five new species from moist and wet forests of Costa Rica and Panama. Brittonia. 41(1): 61-74.",https://doi.org/10.2307/2807592
394316,"Lewis, Walter H. & Oliver, Royce L. 1974. Revision of Richardia (Rubiaceae). Brittonia. 26: 271-301.",https://doi.org/10.2307/2805730
318943,"Mathias, Mildred E. 1936. The genus Hydrocotyle in northern South America. Brittonia. 2: 201-237.",https://doi.org/10.2307/2804862
111246,"Prather, L. A. 1996. Three new species of Cobaea (Polemoniaceae). Brittonia. 48: 111-119.",https://doi.org/10.2307/2807672
113056,"Profíce, Sheila R. 1997. Two new species of Mendoncia (Acanthaceae) from Bahia, Brazil. Brittonia. 49: 67-70.",https://doi.org/10.2307/2807695
309352,"Sohmer, Seymour Hans. 1972. Revision of the genus Carpentiera (Amaranthaceae). Brittonia. 24: 283-312.",https://doi.org/10.2307/2805667
409729,"Ståhl, Bertil. 1992. On the identity of Jacquinia armillaris (Theophrastaceae) and related species. Brittonia. 44: 54-60.",https://doi.org/10.2307/2807442
297096,"Steyermark, Julian A. & Bunting, George S. 1975. Revision of the genus Froesia (Quiinaceae). Brittonia. 27: 172-178.",https://doi.org/10.2307/2805478
78845,"Fryxell, Paul A. & Guadarrama Olivera, M. A. 2001. New Mexican species of Byttneria (Sterculiaceae), Bakeridesia (Malvaceae), and Triumfetta (Tiliaceae). Brittonia. 53: 59-65.",https://doi.org/10.1007/bf02805397
300675,"Soderstrom, Thomas R. & Zuloaga, Fernando O. 1985. Diandrolyra tatianae (Poaceae: Olyreae), a new herbaceous bamboo from Brazil. Brittonia. 37: 1-5.",https://doi.org/10.2307/2806231
330776,"Burt-Utley, Kathleen. 1983. Three new species of Begonia (Begoniaceae) from Mexico. Brittonia. 35: 115-119.",https://doi.org/10.2307/2805947
326518,"Wagnon, Harvey K. 1952. A revision of the genus Bromus, section Bromopsis, of North America. Brittonia. 7: 415-480.",https://doi.org/10.2307/2804968
332042,"Wasshausen, Dieter C. 1985. New species of Habracanthus (Acanthaceae) from Ecuador. Brittonia. 37: 243-251.",https://doi.org/10.2307/2806069
326219,"Turner, Billie L. 1962. Taxonomy of Hymenothriz (Helenicae, Compositae). Brittonia. 14: 101-120.",https://doi.org/10.2307/2805324
326218,"Turner, Billie L. 1963. Taxonomy of Forestina (Helenleae, Compositae). Brittonia. 15: 27-46.",https://doi.org/10.2307/2805037
138372,"O'Kane, Steven L., Jr. & Reveal, James L. 2006. Physaria pulvinata (Brassicaceae), a new species from southwestern Colorado. Brittonia. 58 (1): 74-77.",https://doi.org/10.1663/0007-196x(2006)58[74:ppbans]2.0.co;2
179287,"Porter-Utley, Kristen E. 2007. Passiflora tacanensis, a new species of Passiflora subgenus Decaloba supersection Cieca from Mexico. Brittonia. 59 (1): 25-28.",https://doi.org/10.1663/0007-196x(2007)59[25:ptanso]2.0.co;2
329792,"Wurdack, John J. 1981. Three species of Tibouchina (Melastomataceae) from Bahia, Brazil [T. barnebyana, T. lithophila, T. oreophila]. Brittonia. 33: 304-308.",https://doi.org/10.2307/2806420
138365,"Lehnert, Marcus. 2006. Two new tree ferns (Cyathaceae) from southern Ecuador. Brittonia. 58 (1): 4-9`.",https://doi.org/10.1663/0007-196x(2006)58[4:tntfcf]2.0.co;2
138369,"Lombardi, J. A. 2006. A new species of Tontelea from Amazonian Peru and Ecuador, and notes on the Tontelea attenuata species group (Celastraceae, Hippocratoideae). Brittonia. 58 (1): 52-58.",https://doi.org/10.1663/0007-196x(2006)58[52:ansotf]2.0.co;2
310103,"Williams, Norris H. 1974. Taxonomy of the genus Aspasia Lindley (Orchidaceae:Oncidieae). Brittonia. 26: 333-346.",https://doi.org/10.2307/2805817
397119,"Steyermark, Julian A. & Kirkbride, Joseph H., Jr. 1977. Review of the genus Perama (Rubiaceae). Brittonia. 29: 191-198.",https://doi.org/10.2307/2805853
404404,"Bernal, R. C., et al. 1991. Notes on Oenocarpus (Palmae) in the Colombian Amazon. Brittonia. 43: 154-164.",https://doi.org/10.2307/2807045
418864,"Cardiel, J. M. 1994. A synopsis of the Colombian species of Acalypha subgenus Linostachys (Euphorbiaceae). Brittonia. 46: 200-207.",https://doi.org/10.2307/2807233
266546,"Grashoff, Jerold L. 1975. Metastevia (Compositae: Eupatorieae): a new genus from Mexico. Brittonia. 27: 69-73.",https://doi.org/10.2307/2805648
309503,"Steyermark, Julian A. 1975. Rivision of the genus Joosia (Rubiaceae). Brittonia. 27: 251-262.",https://doi.org/10.2307/2805896
356764,"Barneby, Rupert C. 1974. Draguna Hipponmanicum I. Brittonia. 26: 109-114.",https://doi.org/10.2307/2805878
334843,"Grimes, J. E. 1992. Description of Acacia tenuifolia var. producta (Leguminosae, Mimosoideae), a new variety from the Guianas, and discussion of the typification of the species. Brittonia. 44: 266-269.",https://doi.org/10.2307/2806845
397133,"Irwin, Howard S. & Barneby, Rupert C. 1977. Monographic studies in Cassia (Leguminosae: Caesalpinioideae). IV. Supplementary notes on section Apoucouita Bentham. Brittonia. 29: 277-290.",https://doi.org/10.2307/2806200
328321,"Barneby, Rupert C. 1977. Dragma Hippomanicum III: Novitates Californicae. Brittonia. 29: 376-381.",https://doi.org/10.2307/2806478
262226,"Grimes, J. 1992. Metamerism, heterochrony, and inflorescence morphology of the Pithecellobium-complex (Leguminosae: Mimosoideae: Ingeae). Brittonia. 44: 140-159.",https://doi.org/10.2307/2806829
380071,"Barneby, Rupert C. 1976. Dragma Hippomanicum II: Astragali Novi Peninsulares Moraniani. Brittonia. 28: 273-280.",https://doi.org/10.2307/2805788
318792,"Markgraf, Friedrich. 1936. New Papuan Melastomataceae. Brittonia. 2: 141-144.",https://doi.org/10.2307/2804681
82387,"Panero, José L. & Villaseñor, José L. 1996. Novelties in Asteraceae from southern Mexico. Brittonia. 48: 79-90.",https://doi.org/10.2307/2807667
265327,"Croat, Thomas B. 1972. Solidago canadensis complex of the Great Plains. Brittonia. 24: 317-326.",https://doi.org/10.2307/2805669
296570,"King, Bruce L. & Jones, S. B. 1975. The Vernonia lindheimeri complex (Compositae). Brittonia. 27: 74-86.",https://doi.org/10.2307/2805649
404559,"Arroyo, Mary T. K. & Marticorena, Clodomiro. 1988. A new species of the South American genus Nassauvia [coronipappa] (Compositae: Mutisieae) from Chilean Patagonia. Brittonia. 40: 332-334.",https://doi.org/10.2307/2807485
296737,"Montgomery, James D. & Fairbrothers, David E. 1970. A biosystematic study of the Eupatorium rotundifolium comple (Compositae). Brittonia. 22: 134-150.",https://doi.org/10.2307/2805807
264500,"Becker, Kenneth M. 1976. A new species of Erigeron [E. mexiae] (Asteraceae) from Alaska and Yukon. Brittonia. 28: 144-146.",https://doi.org/10.2307/2805566
307180,"Faust, W. Z. 1972. A biosystematic study of the Interiores species group of the genus Vernonia (Compositae). Brittonia. 24: 363-378.",https://doi.org/10.2307/2805499
333520,"Pruski, John F. 1989. Notes on the Compositae of the Guayana Highland-I. A new species of Stomatochaeta and the reduction of Guaicaia to Glossarion (Compositae: Mutisieae). Brittonia. 41: 35-40.",https://doi.org/10.2307/2807586
308626,"Nesom, Guy L. 1976. A new species of Erigeron [E. proselyticus] (Asteraceae) and its relatives in southwestern Utah. Brittonia. 28: 263-272.",https://doi.org/10.2307/2805837
263386,"Anderson, Christiane. 1971. New names and combinations in Trixis (Compositae). Brittonia. 23: 347-353.",https://doi.org/10.2307/2805703
309823,"Torres, Andrew M. 1972. Philaclix fagi (Compositae): a new species from Mexico. Brittonia. 24: 90-92.",https://doi.org/10.2307/2805550
334449,"Kowal, R. R. 1991. A new variety of Senecio (Asteraceae:Senecioneae) from the Sierra Madre de Manantlán, Jalisco, Mexico, with notes on the S. roldana complex. Brittonia. 43: 102-115.",https://doi.org/10.2307/2807303
334868,"Luteyn, James L. 1992. Plutarchia ecuadorensis (Ericaceae, Vaccinieae) : A new species and a new generic record for Ecuador. Brittonia. 44: 240-243.",https://doi.org/10.2307/2806839
310196,"Young, David A. 1974. Introgressive hybridization in two southern California species of Rhus (Anacardiaceae). Brittonia. 26: 241-255.",https://doi.org/10.2307/2805727
399052,"Barneby, Rupert C. & Grimes, James W. 1990. Orphanodendron, a new genus of caesalpinioid Leguminosae from north-western Columbia. Brittonia. 42: 249-253.",https://doi.org/10.2307/2806809
298867,"Casper, S. J. & Kondo, Katsuhiko. 1977. A new species of Pinguicula [P. sharpii] from Mexico (Lentibulariaceae). Brittonia. 29: 112-115.",https://doi.org/10.2307/2805748
261901,"Buck, William R. 1991. Notes on neotropical Pterobryaceae. Brittonia. 43: 96-101.",https://doi.org/10.2307/2807301
25356,"Schuster, R. M. & Engel, John J. 1996. Austral Hepaticae. XXI. Paracromastigum fiordlandiae (sp. nov.) and the delimitation of Paracromastigum and Hyalolepidozia (Lepidoziaceae). Brittonia. 48: 165-173.",https://doi.org/10.2307/2807810
19690,"Buck, William R. 1997. A new Brazilian species of Racomitrium (Grimmiaceae). Brittonia. 49: 463-465.",https://doi.org/10.2307/2807735
479710,"Barneby, Rupert C. & Grimes, James. 1994. A New Species of Inga (Fabaceae, Mimosoideae, Ingeae) from Atlantic Forest in Bahia, Brazil. Brittonia. 46 (1): 66-68.",https://doi.org/10.2307/2807459
334848,"Holmgren, Noel H. 1992. Two new species of Viola (Violaceae) from the intermountain west, U. S. A. Brittonia. 44: 300-305.",https://doi.org/10.2307/2806928
190150,"Smith, A. R. & Kessler, Michael. 2008. Sixteen new species of Thelypteris (Thelypteridaceae) from Bolivia. Brittonia. 60 (2): 49-62.",https://doi.org/10.1007/s12228-008-9003-6
460728,"McCormick, J. F., et al. 1971. A taxonomic revision of granite outcrop species of Minuartia (Arenaria). Brittonia. 23: 149-160.",https://doi.org/10.2307/2805431
334422,"Austin, Daniel F. 1991. Ipomoea sawyeri (Convolvulaceae), a new species from Peru. Brittonia. 43: 93-95.",https://doi.org/10.2307/2807300
17449,"Persson, C. 2003. Agouticarpa, a new neotropical genus of Tribe Gardenieae (Rubiaceae). Brittonia. 55: 176-201.",https://doi.org/10.1663/0007-196x(2003)055[0176:aanngo]2.0.co;2
319261,"Merrill, Elmer D. 1936. Otto Kuntze's new genera and new species of Indo-China plants. Brittonia. 2: 189-200.",https://doi.org/10.2307/2804861
96978,"Luteyn, James L. 1996. Redefinition of the neotropical genus Anthopterus (Ericaceae: Vaccinieae), including one new species. Brittonia. 48: 605-610.",https://doi.org/10.2307/2807881
307042,"Dieterle, Jennie V. A. 1974. A new geocarpie genus from Mexico: Apatzingania (Cucurbitaceae). Brittonia. 26: 129-132.",https://doi.org/10.2307/2805881
334851,"Howard, Richard A. 1992. A revision of Casimirella, including Humirianthera (Icacinaceae). Brittonia. 44: 166-172.",https://doi.org/10.2307/2806831
388933,"Beck, Hans T. 1992. Chimborazoa (Sapindaceae), a new genus from Ecuador. Brittonia. 44: 306-311.",https://doi.org/10.2307/2806929
394467,"Reveal, James L. & Howell, J. T. 1976. Dedeckera (Polygonaceae), a new genus from California. Brittonia. 28: 245-251.",https://doi.org/10.2307/2805834
462816,"Mione, T., et al. 1993. Jaltomata I: Circumscription, description, and new combinations for five South American species (Solaneae, Solanaceae). Brittonia. 45: 138-145.",https://doi.org/10.2307/2807496
19908,"Andersson, Lennart. 1997. A new revision of Joosia (Rubiaceae-Cinchoneae). Brittonia. 49: 24-44.",https://doi.org/10.2307/2807692
298874,"Mori, S. A. & Kallunki, Jacquelyn A. 1977. A revision of the genus Phyllonoma (Grossulariaceae). Brittonia. 29: 69-84.",https://doi.org/10.2307/2805743
190137,"Prado, Jefferson & Moran, Robbin C. 2008. Revision of the neotropical species of Triplophyllum (Tectariaceae). Brittonia. 60 (2): 103-130.",https://doi.org/10.1007/s12228-008-9024-1
309883,"Urbatsch, Lowell E. 1972. Systematic study of the Altissimae and Giganteae species groups of the genus Vernonia (Compositae). Brittonia. 24: 229-238.",https://doi.org/10.2307/2805873
399218,"Kim, K. J. & Turner, Billie L. 1992. Systematics overview of Krigia (Asteraceae-Lactuceae). Brittonia. 44: 173-198.",https://doi.org/10.2307/2806832
334365,"Lamont, E. E. 1990. Eupatorium steelei (Asteraceae), a new species from the southern Appalachian mountains of eastern U. S. A. Brittonia. 42: 279-283.",https://doi.org/10.2307/2806817
308879,"Pringle, James S. 1971. Taxonomy and distribution of Clematis, sect. Atragene (Ranunculaceae), in North America. Brittonia. 23: 361-393.",https://doi.org/10.2307/2805705
203935,"Morley, Thomas. 1971. Geographic Variation in a Widespread Neotropical Species, Mouriri Myrtilloides (Melastomataceae). Brittonia. 23 (4): 413-424.",https://doi.org/10.2307/2805707
296168,"Clewell, Andre F. & Wooten, Jean W. 1971. A revision of Ageratina (Compositae: Eupatorieae) from eastern North America. Brittonia. 23: 123-143.",https://doi.org/10.2307/2805429
306706,"Bierner, Mark W. 1975. A systematic study of Dugaldia (Compositae). Brittonia. 26: 385-392.",https://doi.org/10.2307/2805819
394630,"Urbatsch, Lowell E. & Turner, Billie L. 1976. New species and combinations in Sabazia (Heliautheae, Galinoginae). Brittonia. 27: 348-354.",https://doi.org/10.2307/2805513
307809,"Jones, Jr., Samuel B. 1972. A systematic study of the Fasiculatae group of Vernonia (Compositae). Brittonia. 24: 28-45.",https://doi.org/10.2307/2805545
113035,"Bartoli, Adriana, et al. 1996. Two new species of Grindelia (Astereae, Asteraceae) from Uruguay. Brittonia. 48: 75-78.",https://doi.org/10.2307/2807666
435512,"Nesom, Guy L. & Leary, P. J. 1992. A new species of Ionactis (Asteraceae: Astereae) from southern Nevada and an overview of the genus. Brittonia. 44: 247-252.",https://doi.org/10.2307/2806841
194385,"Villarreal-Quintanilla, José Á. & Estrada C., A. Eduardo. 2008. A new species of Drymaria (Caryophyllaceae) from northeastern Mexico. Brittonia. 60(4): 329-331.",https://doi.org/10.1007/s12228-008-9028-x
403747,"Henderson, Andrew & Balick, Michael J. 1991. Attalea crassispatha, a rare and endemic Haitian palm. Brittonia. 43: 189-194.",https://doi.org/10.2307/2807059
15530,"Browning, J., et al. 1995. Achene structure and taxonomy of North American Bolboschoenus (Cyperaceae). Brittonia. 47: 433-445.",https://doi.org/10.2307/2807575
37910,"Kennedy, H. 1995. Calathea maasiorum (Marantaceae), a new species from French Guiana and Surinam. Brittonia. 47: 156-159.",https://doi.org/10.2307/2806955
417599,"Fryxell, Paul A. & Fuertes, J. 1992. A re-evaluation of the Abutilothamnus complex (Malvaceae) I. Two new species and two new genera, Sidasodes and Akrosida. Brittonia. 44: 436-447.",https://doi.org/10.2307/2807194
334459,"McDonald, A. R. 1991. Plantae alpinae novae mexicanae: Argemone subalpina (Papaveraceae). Brittonia. 43: 120-122.",https://doi.org/10.2307/2807305
437210,"Hartman, Ronald L., et al. 1975. Biosystematics of Draba cuneifolia and D. platycarpa (Cruciferae) with emphasis on volatile and flavonoid constitutents. Brittonia. 27: 317-327.",https://doi.org/10.2307/2805511
308144,"Luteyn, James L. 1976. Notes on neotropical Vaccinieae (Ericaceae). I. Gonocalyx--a genus new to Central America. Brittonia. 28: 37-41.",https://doi.org/10.2307/2805557
328074,"Sohmer, Seymour Hans. 1977. Herbstia, a new genus in the Amaranthaceae. Brittonia. 28: 448-452.",https://doi.org/10.2307/2805610
307885,"Koch, Stephen D. 1975. Eragrostis scaligera (Gramineae, Eragrostoideae), an overlooked species. Brittonia. 27: 123-126.",https://doi.org/10.2307/2805472
190196,"Essig, Frederick B. 2008. A systematic histological study of palm fruits. VIII. Subtribe Dypsidinae (Arecaceae). Brittonia. 60 (1): 82-92.",https://doi.org/10.1007/s12228-008-9013-4
353078,"Smith, Gary L. 1977. Atrichum cylindricum (Polytrichaceae), an overlooked moss in the southeastern United States. Brittonia. 29: 368-375.",https://doi.org/10.2307/2806476
399208,"Buck, William R. & Vital, Daniel M. 1992. Paranapiacabaea paulista, a new genus and species of Sematophyllaceae from southeastern Brazil. Brittonia. 44: 339-343.",https://doi.org/10.2307/2806937
262179,"Thiers, Barbara M. 1992. New species of Cheilolejeunea and Otolejeunea (Hepaticae; Lejeuneaceae) from Australia. Brittonia. 44: 160-165.",https://doi.org/10.2307/2806830
333646,"Boom, Brian M. 1989. New species of Ternstroemia (Theaceae) from the Guayana Highland. Brittonia. 41: 136-142.",https://doi.org/10.2307/2807518
334063,"Kuijt, Job. 1990. A second species of Ligaria (Loranthaceae). Brittonia. 42: 66-69.",https://doi.org/10.2307/2807033
113103,"Acevedo-Rodríguez, Pedro. 1997. Two new species of Serjania section Serjania (Sapindaceae). Brittonia. 49: 498-502.",https://doi.org/10.2307/2807740
204515,"Aedo, C., et al. 2009. Geranium holosericeum (Geraniaceae) revisited. Brittonia. 61 (3): 225-236.",https://doi.org/10.1007/s12228-009-9076-x
108134,"Allred, Kelly W. & Valdés-Reyna, J. 1997. The Aristida pansa complex and a key to the Divaricatae group of North America (Gramineae: Aristideae). Brittonia. 49: 54-66.",https://doi.org/10.2307/2807694
203889,"Almeda, Frank & Dodero, G. U. 1991. A Review of the Genus Triolena (Melastomataceae: Bertolonieae) in Costa Rica. Brittonia. 43 (3): 146-153.",https://doi.org/10.2307/2807043
196772,"Amorim, André M. & Leme, Elton M. C. 2009. Two new species of Quesnelia (Bromeliaceae: Bromelioideae) from the Atlantic rainforest of Bahia, Brazil. Brittonia. 61 (1): 14-21.",https://doi.org/10.1007/s12228-008-9049-5
263368,"Anderson, C. 1993. The identity of Stigmaphyllon dichotomum (L. ) Griseb. (Malpighiaceae). Brittonia. 45: 34-38.",https://doi.org/10.2307/2806857
441138,"Arbelaez, A. L. 1995. Two new species and new records for Ptires (Pteridaceae) from Colombia. Brittonia. 47: 175-181.",https://doi.org/10.2307/2806957
