taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0000608809,"Central parts of Magdalena Valley in NC Colombia and Dept. Trujillo in Venezuela (Fig. 45) at 100-1500 m. Flowering Apr. May, and Jul; fruiting Oct.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608805,SW Colombia and NW Ecuador (Fig. 45) in lowland and lower montane rain forests. Flowering Sep and Oct; fruiting throughout most of year.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608803,"S Guyana and NE Brazil (Fig. 44) in seasonally dry, terra firme forest from near sea level to 600 m. Flowering Dec-May; mature fruits Jan and Nov, sometimes Mar, May, and Sep.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608802,"E Andean slopes of C and N Peru (Fig. 27) in montane forest at 1200-2300 m. Flowering Mar, Jun, Jul, and Oct; fruiting Feb and Oct.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608799,Known only from NE Peru (Fig. 27) in a small area of premontane forest at about 500 m. Fruiting Apr and Mar.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608798,SC Colombia (Fig. 47) in lowland and montane rain forests from near sea level to 2400 m. Flowering Mar and Aug; fruiting Jan and Feb.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608796,W Andean slopes from S Colombia to C Ecuador (Fig. 30) in wet montane forest at 1400-2200 m. Flowering Feb; fruiting Nov.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608792,Known only from type locality in N Colombia (Fig. 22). Flowering and fruiting Feb.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608788,"NW Venezuela and adjacent Guyana (Fig. 39) in lowland rain forest or semideciduous forest from near sea level to 350 m. Flowering throughout year, except Dec and Jan; mature fruits Aug-Jan.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608783,"N Colombia (Fig. 20), known only from type of Clavija reticulata and a plant cultivated in Munich, Germany. Flowering Apr and Oct.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608780,"E Panama and W Colombia (Fig. 47) in lowland and premontane rain forests at 250-1000 m. Flowering Dec, Jan, May, and Jul; mature fruits Jan, Feb, Aug, and Oct.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608777,"Endemic to Sierra de la Macarena of SE Colombia (Fig. 37) in premontane or lower montane rain forests at 350-1000 m. Flowering Jan, Mar, Sep, and Nov; fruiting Aug and Nov.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608776,S Ecuador and N Peru (Fig. 35) in deciduous or semideciduous montane forest and dry scrub at 550-2000 (2500) m. Flowering mainly Dec-Apr (one record Aug); fruiting Jul-Feb.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608773,"Known only from type collection, the origin of which (N Colombia or Venezuela) remains uncertain (Ståhl, 1991).",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608772,"Amazonian Peru and W Brazil (Fig. 37) in temporarily or seasonally inundated, lowland rain forest at 100-350 m. Flowering chiefly May-Aug (one record each Feb and Mar); mature fruits Feb, May-Aug, and Nov.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608771,"W Ecuador (Fig. 30) in seasonally evergreen or semideciduous forests from sea level to 450 (-900) m. Flowering Jan-Aug, mature fruits May-Jun and Sep-Nov.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608770,Endemic to Massif de la Hotte in SW Haiti (Fig. 20) in seasonally dry forest on calcareous rocks from near sea level to 700 m. Flowering Nov and Jan; fruiting Jul and Dec.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608768,"S Nicaragua to NW Colombia (Fig. 46) in lowland and premontane rain forests to ca. 1000 m (in Antioquia to 1350 m). Flowering primarily Jan-Jun with a peak in Mar, but occasional records Sep-Dec; mature fruits throughout most of year, but rarely in Jun-Jul.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608767,Known only from type collection: NC Colombia (Fig. 20) in very wet montane forest.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608766,"Endemic to Cordillera de la Costa of N Venezuela (Fig. 20) in cloud forests at 800-1500 m. Flowering mainly Jul, sometimes also Apr and Jun; mature or immature fruits Mar, May, Jul and Oct-Nov.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608764,Cordillera Occidental of SW Colombia (Fig. 46) in montane forest at 600-1900 m. Flowering Jan and Nov; fruiting Aug.,distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608761,"SE Peru and N Bolivia (Fig. 41) in lowland and premontane rain forests up to 750 m. Flowering Jan, Apr-Jun, Aug-Sep, and Nov; fruiting Jan, Mar, Jul, and Sep-Oct.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000608756,"Costa Rica and Panama to NW Colombia (Fig. 45) in lower montane or premontane rain forest at (350-)600-1500 m. Flowering and fruiting throughout year, but flowering rare Apr-Jun.",distribution,"Ståhl, Bertil. 2010. Theophrastaceae. Fl. Neotrop. Monogr. 105: 1-160.",http://www.jstor.org/stable/29534143,The New York Botanical Garden,248577,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000607069,"Cuba, Haiti, e República Dominicana, a altitudes de 400 a 1200-1800 m, em matas e encostas pedregosas. Coletada com flores de janeiro a novembro e com frutos de julho a fevereiro.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000607031,"Venezuela e Guiana, a altitudes de 700 a 720 m, em bordas de matas pluviais. Coletada com flores de novembro a maio, e com frutos imaturos em agosto, novembro e dezembro.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000607015,"Equador, Peru, Brasil, e Bolivia, a altitudes de 350 a 530 m, em bordas de matas pluviais e vegetação secundária. Coletada com flores e com frutos de dezembro a agosto.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000606988,"Venezuela, Peru, Brasil, e Bolívia, a altitudes de 200 a 760 m, em matas pluviais primárias, principalmente nas margens, e em matas e vegetação secundárias. Coletada com flores e com frutos de janeiro a agosto.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000606973,"México, Guatemala, Honduras, El Salvador, Nicarágua, Costa Rica, Panamá, Colômbia, Venezuela, Equador, Peru, Brasil, e Bolívia, a altitudes de 1100 a 3050-3333 m, em campos rochosos, bordas de matas montanas, e matas secundárias. Coletada com flores e com frutos ao longo de todo o ano.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000606967,"Brasil, a altitudes de 0 a 700-800 m, em bordas de matas pluviais e matas secundárias. Coletada com flores de janeiro a setembro e com frutos de março a agosto.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000606961,"México e Guatemala, a altitudes de 0 a 2200 m, em matas secundárias e primárias, savanas pedregosas, e vegetação secundária. Coletada com flores de maio a setembro e com frutos de maio a novembro.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000606935,"Colômbia, Suriname, Equador, Peru, Brasil, e Bolívia, a altitudes de até 1150 m, em savanas e matas, principalmente nas bordas. Coletada com flores e com frutos ao longo do ano, comumente encontrada com flores e frutos ao mesmo tempo.",distribution,"Lombardi, Julio A. 2000. Vitaceae: Géneros Ampelocissus, Ampelopsis e Cissus.. Fl. Neotrop. Monogr. 80: 1-250.",http://www.jstor.org/stable/4393896,The New York Botanical Garden,115552,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
