wfo_id,locality,tdwg_level3,wcvp_geo_note,ipni_id,powo_id,wcvp_family,wcvp_genus,wcvp_taxon_name
wfo-0001119686,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Trop. America",77182434-1,77182434-1,Polypodiaceae,Grammitis,"Grammitis smithii"
wfo-0001344515,"Costa Rica",COS,"Mexico (Chiapas) to Venezuela",77151922-1,77151922-1,Cyatheaceae,Metaxya,"Metaxya elongata"
wfo-0001422167,"Costa Rica",COS,"Indian Subcontinent to W. Malesia",77182003-1,77182003-1,Pteridaceae,Hemionitis,"Hemionitis bicolor"
wfo-0001422198,"Costa Rica",COS,"C. & S. U.S.A. to Mexico",77182038-1,77182038-1,Pteridaceae,Hemionitis,"Hemionitis eatonii"
wfo-0000145902,"Costa Rica",COS,"Costa Rica to Panama",306162-2,306162-2,Hymenophyllaceae,Hymenophyllum,"Hymenophyllum grandis"
wfo-0001319131,"Costa Rica",COS,"Mexico (Oaxaca) to Venezuela and Bolivia, Cuba",77181916-1,77181916-1,Polypodiaceae,Microgramma,"Microgramma nana"
wfo-0001114954,"Costa Rica",COS,"Costa Rica to NW. Venezuela and Bolivia",252278-2,252278-2,Aspleniaceae,Thelypteris,"Thelypteris pusilla"
wfo-0001422539,"Costa Rica",COS,"Costa Rica, Colombia (Cundinamarca, Huila)",77182451-1,77182451-1,Polypodiaceae,Grammitis,"Grammitis asthenophylla"
wfo-0001347126,"Costa Rica",COS,"Costa Rica",77158752-1,77158752-1,Lycopodiaceae,Phlegmariurus,"Phlegmariurus tryonorum"
wfo-0001109437,"Costa Rica",COS,"Mexico to C. America",252275-2,252275-2,Aspleniaceae,Thelypteris,"Thelypteris puberula"
wfo-0001422268,"Costa Rica",COS,"Mexico to C. America, Ecuador, Galápagos, Haiti",77182254-1,77182254-1,Pteridaceae,Hemionitis,"Hemionitis intramarginalis"
wfo-0001422045,"Costa Rica",COS,"SE. U.S.A. to Greater Antilles, Mexico to Venezuela and N. Argentina",77162363-1,77162363-1,Hymenophyllaceae,Hymenophyllum,"Hymenophyllum cordobense"
wfo-0001347960,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to C. America",77160571-1,77160571-1,Lindsaeaceae,Lindsaea,"Lindsaea mesoamericana"
wfo-0001422039,"Costa Rica",COS,"Puerto Rico, Jamaica, Costa Rica, Venezuela, Ecuador to Peru",60475694-2,60475694-2,Lycopodiaceae,Lycopodiella,"Lycopodiella curvata"
wfo-0001422335,"Costa Rica",COS,"Mexico to Venezuela (Mérida)",77182173-1,77182173-1,Pteridaceae,Hemionitis,"Hemionitis cuneata"
wfo-0001422055,"Costa Rica",COS,"Costa Rica, Venezuela (Mérida, Trujillo)",77174768-1,77174768-1,Asteraceae,Talamancaster,"Talamancaster andinus"
wfo-4000003575,"Costa Rica",COS,Cosmopolitan,30009012-2,30009012-2,Aspleniaceae,Athyrium,Athyrium
wfo-4000031909,"Costa Rica",COS,"Tropics & Subtropics to Temp. Southern Hemisphere",328208-2,328208-2,Pteridaceae,Pteris,Pteris
wfo-4000010579,"Costa Rica",COS,Cosmopolitan,331105-2,331105-2,Aspleniaceae,Cystopteris,Cystopteris
wfo-4000017399,"Costa Rica",COS,Cosmopolitan,17397830-1,17397830-1,Pteridaceae,Hemionitis,Hemionitis
wfo-4000032050,"Costa Rica",COS,"Costa Rica to S. Trop. America",17415910-1,17415910-1,Pteridaceae,Pterozonium,Pterozonium
wfo-4000003342,"Costa Rica",COS,Cosmopolitan,328226-2,328226-2,Aspleniaceae,Asplenium,Asplenium
wfo-4000029942,"Costa Rica",COS,"Trop. & Subtrop. America, EC. & E. Trop. Africa to Malawi, Madagascar",30000162-2,30000162-2,Pteridaceae,Pityrogramma,Pityrogramma
wfo-4000017090,"Costa Rica",COS,"S. Mexico to Trop. America",17116620-1,17116620-1,Pteridaceae,Hecistopteris,Hecistopteris
wfo-4000000472,"Costa Rica",COS,"Tropics & Subtropics",30007207-2,30007207-2,Pteridaceae,Acrostichum,Acrostichum
wfo-4000022793,"Costa Rica",COS,"W. Indian Ocean, Trop. & Subtrop. Asia to Pacific",17443640-1,17443640-1,Aspleniaceae,Macrothelypteris,Macrothelypteris
wfo-4000040387,"Costa Rica",COS,"Trop. & Subtrop. America, Kenya to S. Africa, W. Indian Ocean",30039180-2,30039180-2,Pteridaceae,Vittaria,Vittaria
wfo-4000017373,"Costa Rica",COS,"S. Mexico to Trop. America",17116840-1,17116840-1,Aspleniaceae,Hemidictyum,Hemidictyum
wfo-4000038147,"Costa Rica",COS,Cosmopolitan,331118-2,331118-2,Aspleniaceae,Thelypteris,Thelypteris
wfo-4000002269,"Costa Rica",COS,"Tropics & Subtropics to New Zealand",17022510-1,17022510-1,Pteridaceae,Anogramma,Anogramma
wfo-4000018635,"Costa Rica",COS,"Tropics & Subtropics",17334580-1,17334580-1,Aspleniaceae,Hymenasplenium,Hymenasplenium
wfo-4000030841,"Costa Rica",COS,"Mexico to Trop. America",17209050-1,17209050-1,Pteridaceae,Polytaenium,Polytaenium
wfo-4000000695,"Costa Rica",COS,Cosmopolitan,328214-2,328214-2,Pteridaceae,Adiantum,Adiantum
wfo-4000011939,"Costa Rica",COS,Cosmopolitan,328225-2,328225-2,Aspleniaceae,Diplazium,Diplazium
wfo-0001120186,"Costa Rica",COS,"Costa Rica to Colombia (Antioquia)",113213-2,113213-2,Polypodiaceae,Grammitis,"Grammitis setulosa"
wfo-0001418719,"Costa Rica",COS,"S. Mexico to Trop. America",17438840-1,17438840-1,Polypodiaceae,Grammitis,"Grammitis asplenifolia"
wfo-0001112808,"Costa Rica",COS,"S. Mexico to N. & W. South America",33543-2,33543-2,Aspleniaceae,Blechnum,"Blechnum ensiforme"
wfo-0001119826,"Costa Rica",COS,"Costa Rica to Venezuela (Lara) and Ecuador",33733-2,33733-2,Aspleniaceae,Blechnum,"Blechnum werckleanum"
wfo-0001114812,"Costa Rica",COS,"Mexico (Veracruz, Oaxaca, Chiapas) to N. Venezuela, Caribbean",113202-2,113202-2,Polypodiaceae,Grammitis,"Grammitis rostrata"
wfo-0001120015,"Costa Rica",COS,"Costa Rica to Colombia",301295-2,301295-2,Aspleniaceae,Blechnum,"Blechnum werffii"
wfo-0001119967,"Costa Rica",COS,"Mexico (Veracruz, Oaxaca, Chiapas) to E. Ecuador",17528260-1,17528260-1,Aspleniaceae,Blechnum,"Blechnum wardiae"
wfo-0001114960,"Costa Rica",COS,"Costa Rica, Jamaica",113170-2,113170-2,Polypodiaceae,Grammitis,"Grammitis nubigena"
wfo-0001119858,"Costa Rica",COS,"Costa Rica, W. South America to Venezuela (Mérida)",113187-2,113187-2,Polypodiaceae,Grammitis,"Grammitis pilipes"
wfo-0001115404,"Costa Rica",COS,"Trop. & Subtrop. America",282681-2,282681-2,Polypodiaceae,Phlebodium,"Phlebodium pseudoaureum"
wfo-0001119756,"Costa Rica",COS,"Costa Rica to W. Brazil and Peru",291835-2,291835-2,Polypodiaceae,Polypodium,"Polypodium kunzeanum"
wfo-0001113006,"Costa Rica",COS,"Mexico (Chiapas) to Trop. America",17439540-1,17439540-1,Polypodiaceae,Grammitis,"Grammitis melanosticta"
wfo-4000030796,"Costa Rica",COS,"Temp. Northern Hemisphere to Trop. America",328197-2,328197-2,Polypodiaceae,Polypodium,Polypodium
wfo-0001115090,"Costa Rica",COS,"Costa Rica to Venezuela and Peru",113154-2,113154-2,Polypodiaceae,Grammitis,"Grammitis meridensis"
wfo-0001115095,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Trop. America, Trop. & S. Africa, W. Indian Ocean",17439190-1,17439190-1,Polypodiaceae,Grammitis,"Grammitis flabelliformis"
wfo-0001121795,"Costa Rica",COS,"Costa Rica to S. Trop. America",33669-2,33669-2,Aspleniaceae,Blechnum,"Blechnum proliferum"
wfo-0001121811,"Costa Rica",COS,"Costa Rica to Panama",113189-2,113189-2,Polypodiaceae,Grammitis,"Grammitis podocarpa"
wfo-0001119857,"Costa Rica",COS,"Costa Rica to Ecuador",113152-2,113152-2,Polypodiaceae,Grammitis,"Grammitis melanopus"
wfo-0001114914,"Costa Rica",COS,"Costa Rica to Colombia (Chocó)",33529-2,33529-2,Aspleniaceae,Blechnum,"Blechnum chiriquanum"
wfo-0001119067,"Costa Rica",COS,"Costa Rica, S. Trop. America",113239-2,113239-2,Polypodiaceae,Grammitis,"Grammitis truncicola"
wfo-0001112993,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Trop. America",113109-2,113109-2,Polypodiaceae,Grammitis,"Grammitis firma"
wfo-4000016135,"Costa Rica",COS,"Tropics & Subtropics to Temp. Southern Hemisphere and Subantarctic Is.",30004136-2,30004136-2,Polypodiaceae,Grammitis,Grammitis
wfo-0001112983,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Trop. America",113058-2,113058-2,Polypodiaceae,Grammitis,"Grammitis apiculata"
wfo-0001109498,"Costa Rica",COS,"C. & S. Mexico to Trop. America",33554-2,33554-2,Aspleniaceae,Blechnum,"Blechnum fragile"
wfo-0001113014,"Costa Rica",COS,"Trop. America, SW. Ireland,Tanzania, Madagascar, Réunion",17111510-1,17111510-1,Polypodiaceae,Grammitis,"Grammitis myosuroides"
wfo-0001109139,"Costa Rica",COS,"Trop. America",113238-2,113238-2,Polypodiaceae,Grammitis,"Grammitis trifurcata"
wfo-0001114743,"Costa Rica",COS,"C. & S. Trop. America",33682-2,33682-2,Aspleniaceae,Blechnum,"Blechnum schomburgkii"
wfo-0001127923,"Costa Rica",COS,"Costa Rica, Colombia (Magdalena, Nariño), Hispaniola",113135-2,113135-2,Polypodiaceae,Grammitis,"Grammitis knightii"
wfo-0001117405,"Costa Rica",COS,"Costa Rica to Venezuela (Amazonas) and Bolivia",136038-2,136038-2,Polypodiaceae,Lastreopsis,"Lastreopsis killipii"
wfo-0001121832,"Costa Rica",COS,"Costa Rica (Volcan Barba)",303474-2,303474-2,Polypodiaceae,Grammitis,"Grammitis barbensis"
wfo-0001115092,"Costa Rica",COS,"Costa Rica to Panama",113234-2,113234-2,Polypodiaceae,Grammitis,"Grammitis tmesipteris"
wfo-0001112990,"Costa Rica",COS,"S. Mexico to Colombia, Caribbean",113090-2,113090-2,Polypodiaceae,Grammitis,"Grammitis cultrata"
wfo-0001109134,"Costa Rica",COS,"Costa Rica to S. Venezuela and Ecuador, Caribbean",113205-2,113205-2,Polypodiaceae,Grammitis,"Grammitis sectifrons"
wfo-0001108622,"Costa Rica",COS,"Trop. & Subtrop. America, Trop. Africa, W. Indian Ocean, Amsterdam I.",17111870-1,17111870-1,Polypodiaceae,Grammitis,"Grammitis serrulata"
wfo-0001112811,"Costa Rica",COS,"Mexico to Ecuador, Galápagos",33548-2,33548-2,Aspleniaceae,Blechnum,"Blechnum falciforme"
wfo-0001109497,"Costa Rica",COS,"S. Mexico to Trop. America",17058710-1,17058710-1,Aspleniaceae,Blechnum,"Blechnum divergens"
wfo-0001112982,"Costa Rica",COS,"Mexico to Trop. America",113055-2,113055-2,Polypodiaceae,Grammitis,"Grammitis anfractuosa"
wfo-0001116032,"Costa Rica",COS,"Costa Rica to W. Bolivia",113150-2,113150-2,Polypodiaceae,Grammitis,"Grammitis mathewsii"
wfo-0001128313,"Costa Rica",COS,"C. & S. Trop. America",17561600-1,17561600-1,Aspleniaceae,Blechnum,"Blechnum auratum"
wfo-0001119831,"Costa Rica",COS,"Nicaragua to Costa Rica",113064-2,113064-2,Polypodiaceae,Grammitis,"Grammitis atroviridis"
wfo-0001113015,"Costa Rica",COS,"Mexico to Venezuela, Paraguay",113188-2,113188-2,Polypodiaceae,Grammitis,"Grammitis pilosissima"
wfo-0001343274,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Venezuela and W. Bolivia",77149243-1,77149243-1,Polypodiaceae,Parapolystichum,"Parapolystichum excultum"
wfo-0001120292,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to NW. Venezuela and Peru",113245-2,113245-2,Polypodiaceae,Grammitis,"Grammitis vernicosa"
wfo-0001118585,"Costa Rica",COS,"Costa Rica to Panama",302883-2,302883-2,Polypodiaceae,Grammitis,"Grammitis cornuta"
wfo-0001119771,"Costa Rica",COS,"Costa Rica",113252-2,113252-2,Polypodiaceae,Grammitis,"Grammitis zurquina"
wfo-0001119765,"Costa Rica",COS,"Guatemala to Venezuela (Aragua)",113045-2,113045-2,Polypodiaceae,Grammitis,"Grammitis alfaroi"
wfo-0001115088,"Costa Rica",COS,"Costa Rica to W. Bolivia",113049-2,113049-2,Polypodiaceae,Grammitis,"Grammitis alsopteris"
wfo-0001128695,"Costa Rica",COS,"Costa Rica, Trinidad",17556100-1,17556100-1,Polypodiaceae,Grammitis,"Grammitis hombersleyi"
wfo-0001119798,"Costa Rica",COS,"Costa Rica, Ecuador",17531350-1,17531350-1,Polypodiaceae,Grammitis,"Grammitis zeledoniana"
wfo-0001119861,"Costa Rica",COS,"Trop. America",113084-2,113084-2,Polypodiaceae,Grammitis,"Grammitis chrysleri"
wfo-0001113614,"Costa Rica",COS,"S. Mexico to Trop. America",113209-2,113209-2,Polypodiaceae,Grammitis,"Grammitis senilis"
wfo-0001121835,"Costa Rica",COS,"Costa Rica",113126-2,113126-2,Polypodiaceae,Grammitis,"Grammitis isidrensis"
wfo-0001113662,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Trop. America",183018-2,183018-2,Polypodiaceae,Parapolystichum,"Parapolystichum effusum var. divergens"
wfo-0000145176,"Costa Rica",COS,"Costa Rica to S. Trop. America",113104-2,113104-2,Polypodiaceae,Grammitis,"Grammitis exigua"
wfo-0001113626,"Costa Rica",COS,"C. America to N. South America and Ecuador",113132-2,113132-2,Polypodiaceae,Grammitis,"Grammitis kalbreyeri"
wfo-0001121530,"Costa Rica",COS,"Mexico (Oaxaca) to Trop. America",17111600-1,17111600-1,Polypodiaceae,Grammitis,"Grammitis parietina"
wfo-0001112815,"Costa Rica",COS,"S. Mexico to S. Trop. America",33593-2,33593-2,Aspleniaceae,Blechnum,"Blechnum lehmannii"
wfo-4000028385,"Costa Rica",COS,"Trop. & Subtrop. America",298621-2,298621-2,Polypodiaceae,Pecluma,Pecluma
wfo-0001109137,"Costa Rica",COS,"Trop. America",113230-2,113230-2,Polypodiaceae,Grammitis,"Grammitis taxifolia"
wfo-0001279714,"Costa Rica",COS,"Costa Rica",77079481-1,77079481-1,Aspleniaceae,Blechnum,"Blechnum moranianum"
wfo-0001113449,"Costa Rica",COS,"S. Mexico to Trop. America",17111380-1,17111380-1,Polypodiaceae,Grammitis,"Grammitis linearifolia"
wfo-0001109135,"Costa Rica",COS,"Trop. America",113227-2,113227-2,Polypodiaceae,Grammitis,"Grammitis suspensa"
wfo-0001112816,"Costa Rica",COS,"Mexico to C. America, Ecuador",33680-2,33680-2,Aspleniaceae,Blechnum,"Blechnum schiedeanum"
wfo-0001109136,"Costa Rica",COS,"Mexico (Veracruz, Oaxaca, Chiapas) to Trop. America",113228-2,113228-2,Polypodiaceae,Grammitis,"Grammitis taenifolia"
wfo-0001115096,"Costa Rica",COS,"Costa Rica to Ecuador",113123-2,113123-2,Polypodiaceae,Grammitis,"Grammitis hyalina"
wfo-0001121830,"Costa Rica",COS,"Mexico (Chiapas) to Peru",113237-2,113237-2,Polypodiaceae,Grammitis,"Grammitis trichosora"
wfo-0001115860,"Costa Rica",COS,"Costa Rica to Guyana and Bolivia",113224-2,113224-2,Polypodiaceae,Grammitis,"Grammitis subsessilis"
wfo-0001121836,"Costa Rica",COS,"Costa Rica to Panama",304379-2,304379-2,Polypodiaceae,Grammitis,"Grammitis micula"
wfo-0001113632,"Costa Rica",COS,"Mexico (Chiapas) to Trop. America",17556110-1,17556110-1,Polypodiaceae,Grammitis,"Grammitis limula"
wfo-0001115089,"Costa Rica",COS,"Costa Rica to Panama, Hispaniola, Venezuela (Mérida), Ecuador to Peru",113128-2,113128-2,Polypodiaceae,Grammitis,"Grammitis jamesonioides"
wfo-0001119026,"Costa Rica",COS,"Nicaragua to S. Trop. America",113080-2,113080-2,Polypodiaceae,Grammitis,"Grammitis caucana"
wfo-0001113609,"Costa Rica",COS,"C. America, Ecuador",17439000-1,17439000-1,Polypodiaceae,Grammitis,"Grammitis cookii"
wfo-0001120009,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Colombia, Lesser Antilles",17059500-1,17059500-1,Aspleniaceae,Blechnum,"Blechnum lherminieri"
wfo-0001119847,"Costa Rica",COS,"Costa Rica, Colombia (Nariño) to NW. Argentina",33704-2,33704-2,Aspleniaceae,Blechnum,"Blechnum sprucei"
wfo-0001113017,"Costa Rica",COS,"Mexico (Chiapas) to Venezuela and Bolivia",113225-2,113225-2,Polypodiaceae,Grammitis,"Grammitis subtilis"
wfo-0001276070,"Costa Rica",COS,"Costa Rica, Colombia, Bolivia",60438286-2,60438286-2,Aspleniaceae,Blechnum,"Blechnum fuscosquamosum"
wfo-0001115097,"Costa Rica",COS,"Costa Rica to Panama",17439210-1,17439210-1,Polypodiaceae,Grammitis,"Grammitis fucoides"
wfo-0001119047,"Costa Rica",COS,"Costa Rica to N. South America",17556150-1,17556150-1,Polypodiaceae,Grammitis,"Grammitis staheliana"
wfo-0001115112,"Costa Rica",COS,"Costa Rica to Panama",113180-2,113180-2,Polypodiaceae,Grammitis,"Grammitis percrassa"
wfo-0001119044,"Costa Rica",COS,"C. & S. Trop. America",113183-2,113183-2,Polypodiaceae,Grammitis,"Grammitis phlegmaria"
wfo-0001219726,"Costa Rica",COS,"Costa Rica to Venezuela and SC. Bolivia",77186436-1,77186436-1,Aspleniaceae,Blechnum,"Blechnum loxense"
wfo-0001113019,"Costa Rica",COS,"S. Mexico to Trop. America",113250-2,113250-2,Polypodiaceae,Grammitis,"Grammitis xiphopteroides"
wfo-0001113003,"Costa Rica",COS,"S. Mexico to Trop. America, Azores",17395740-1,17395740-1,Polypodiaceae,Grammitis,"Grammitis jungermannioides"
wfo-4000030272,"Costa Rica",COS,"New World, Africa, Arabian Pen., India, Sri Lanka",330085-2,330085-2,Polypodiaceae,Pleopeltis,Pleopeltis
wfo-0001121854,"Costa Rica",COS,"Costa Rica to E. Ecuador",113048-2,113048-2,Polypodiaceae,Grammitis,"Grammitis alsophilicola"
wfo-0001115093,"Costa Rica",COS,"Costa Rica to Panama",113242-2,113242-2,Polypodiaceae,Grammitis,"Grammitis turrialbae"
wfo-0001113628,"Costa Rica",COS,"C. America to E. Ecuador",113140-2,113140-2,Polypodiaceae,Grammitis,"Grammitis lehmanniana"
wfo-0001241666,"Costa Rica",COS,"Costa Rica",315127-2,315127-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum ciliatosquama"
wfo-0001270619,"Costa Rica",COS,"Mexico to C. America",77088031-1,77088031-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum baquianorum"
wfo-0001117337,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to Venezuela and Bolivia",89048-2,89048-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum barbatum"
wfo-0001117424,"Costa Rica",COS,"Mexico (Veracruz, Chiapas) to Venezuela and Bolivia",275368-2,275368-2,Polypodiaceae,Ctenitis,"Ctenitis microchlaena"
wfo-0001116965,"Costa Rica",COS,"C. America to Venezuela and Peru",276355-2,276355-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum hieracioides"
wfo-0001270623,"Costa Rica",COS,"Costa Rica",77088032-1,77088032-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum cotoi"
wfo-0001117330,"Costa Rica",COS,"Nicaragua to Peru",17102730-1,17102730-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum ciliatum"
wfo-0001121968,"Costa Rica",COS,"Costa Rica to Colombia",89054-2,89054-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum biolleyi"
wfo-0001112863,"Costa Rica",COS,"Mexico to Colombia (Antioquia)",71854-2,71854-2,Polypodiaceae,Ctenitis,"Ctenitis equestris"
wfo-0001120131,"Costa Rica",COS,"Costa Rica",303475-2,303475-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum caroliae"
wfo-0001250609,"Costa Rica",COS,"Costa Rica",318935-2,318935-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum coto-brusense"
wfo-0001119377,"Costa Rica",COS,"C. America to Venezuela",89176-2,89176-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum hoffmannii"
wfo-0001112768,"Costa Rica",COS,"Mexico to Trop. America",17320-2,17320-2,Polypodiaceae,Arachniodes,"Arachniodes denticulata"
wfo-0001121713,"Costa Rica",COS,"Costa Rica to Panama, Venezuela (Trujillo)",17556050-1,17556050-1,Polypodiaceae,Ctenitis,"Ctenitis subdryopteris"
wfo-0001112876,"Costa Rica",COS,"Mexico to C. America",71882-2,71882-2,Polypodiaceae,Ctenitis,"Ctenitis melanosticta"
wfo-0001269077,"Costa Rica",COS,"Costa Rica",60431059-2,60431059-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum caridadae"
wfo-0001120130,"Costa Rica",COS,"Costa Rica to Panama",306113-2,306113-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum caricifolium"
wfo-0001268538,"Costa Rica",COS,"Nicaragua to Costa Rica",20011756-1,20011756-1,Polypodiaceae,Ctenitis,"Ctenitis sotoana"
wfo-0001121962,"Costa Rica",COS,"Costa Rica to Panama",89097-2,89097-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum costaricense"
wfo-0001112944,"Costa Rica",COS,"Mexico (Chiapas) to Trop. America",17103770-1,17103770-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum huacsaro"
wfo-0001119587,"Costa Rica",COS,"Costa Rica to Ecuador",89062-2,89062-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum boragineum"
wfo-0001120128,"Costa Rica",COS,"Costa Rica to Panama",306692-2,306692-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum brenesii"
wfo-0001121760,"Costa Rica",COS,"Mexico to C. America",85008-2,85008-2,Polypodiaceae,Dryopteris,"Dryopteris maxonii"
wfo-0001109549,"Costa Rica",COS,"Trop. & Subtrop. America",71907-2,71907-2,Polypodiaceae,Ctenitis,"Ctenitis sloanei"
wfo-0001120135,"Costa Rica",COS,"Costa Rica to Panama",303861-2,303861-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum correae"
wfo-0001109507,"Costa Rica",COS,"Mexico to Trop. America",34303-2,34303-2,Polypodiaceae,Bolbitis,"Bolbitis portoricensis"
wfo-0001121973,"Costa Rica",COS,"Costa Rica to Panama",89085-2,89085-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum cismense"
wfo-0001120132,"Costa Rica",COS,"Costa Rica to Panama",304659-2,304659-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum christianeae"
wfo-0001113141,"Costa Rica",COS,"Mexico to C. America, Venezuela (Lara, Mérida)",291727-2,291727-2,Polypodiaceae,Polystichum,"Polystichum fournieri"
wfo-0001112825,"Costa Rica",COS,"Mexico (Veracruz, Oaxaca, Chiapas), Costa Rica",34289-2,34289-2,Polypodiaceae,Bolbitis,"Bolbitis hastata"
wfo-0001121780,"Costa Rica",COS,"Mexico (Chiapas) to C. America",1043174-2,1043174-2,Polypodiaceae,Polystichum,"Polystichum alfaroi"
wfo-0001270632,"Costa Rica",COS,"Costa Rica",77085074-1,77085074-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum incognitum"
wfo-0001120134,"Costa Rica",COS,"Costa Rica to W. Colombia",302882-2,302882-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum coriifolium"
wfo-0001121996,"Costa Rica",COS,"Costa Rica to Panama",17103780-1,17103780-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum hyalinum"
wfo-0001110908,"Costa Rica",COS,"Arizona to C. America",85272-2,85272-2,Polypodiaceae,Dryopteris,"Dryopteris rossii"
wfo-0001112872,"Costa Rica",COS,"Mexico (Veracruz, Chiapas) to C. America",71876-2,71876-2,Polypodiaceae,Ctenitis,"Ctenitis interjecta"
wfo-0001112921,"Costa Rica",COS,"Mexico to C. America",85081-2,85081-2,Polypodiaceae,Dryopteris,"Dryopteris nubigena"
wfo-0001115894,"Costa Rica",COS,"Costa Rica to Panama",71845-2,71845-2,Polypodiaceae,Ctenitis,"Ctenitis chiriquiana"
wfo-0001119841,"Costa Rica",COS,"Trop. America",17102480-1,17102480-1,Polypodiaceae,Elaphoglossum,"Elaphoglossum bellermannianum"
wfo-0001118907,"Costa Rica",COS,"Costa Rica to S. Trop. America, Jamaica",207931-2,207931-2,Polypodiaceae,Polystichopsis,"Polystichopsis ochropteroides"
wfo-0001117333,"Costa Rica",COS,"Costa Rica to Peru",89075-2,89075-2,Polypodiaceae,Elaphoglossum,"Elaphoglossum castaneum"
wfo-0001112865,"Costa Rica",COS,"Mexico to C. America, Bolivia (Beni), Lesser Antilles",71858-2,71858-2,Polypodiaceae,Ctenitis,"Ctenitis excelsa"
