WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000833628,754210,157940,Hirtella zanzibarica,CHRYSOBALANACEAE,Hirtella,zanzibarica,,,,Oliv.,Least Concern,,3.1,Unknown,Global
wfo-0000612918,754267,157949,Coccinia grandiflora,CUCURBITACEAE,Coccinia,grandiflora,,,,Cogn. ex Engl.,Least Concern,,3.1,Stable,Global
wfo-0001065016,754347,157950,Streptocarpus hirsutissimus,GESNERIACEAE,Streptocarpus,hirsutissimus,,,,E.A.Bruce,Least Concern,,3.1,Stable,Global
wfo-0000628012,754394,157953,Cryptocarya liebertiana,LAURACEAE,Cryptocarya,liebertiana,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0001297734,754432,157954,Ipomoea lapathifolia,CONVOLVULACEAE,Ipomoea,lapathifolia,,,,Hallier f.,Least Concern,,3.1,Stable,Global
wfo-0000730775,754743,157962,Impatiens nana,BALSAMINACEAE,Impatiens,nana,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000880344,754937,157967,Clerodendrum cephalanthum,LAMIACEAE,Clerodendrum,cephalanthum,,,,Oliv.,Least Concern,,3.1,Stable,Global
wfo-0001338020,755344,157972,Rotheca microphylla,LAMIACEAE,Rotheca,microphylla,,,,(Blume) Callm. & Phillipson,Least Concern,,3.1,Unknown,Global
wfo-0000824730,755370,157973,Cavacoa aurea,EUPHORBIACEAE,Cavacoa,aurea,,,,(Cavaco) J.Léonard,Least Concern,,3.1,Unknown,Global
wfo-0001045864,755396,157974,Tetracera boiviniana,DILLENIACEAE,Tetracera,boiviniana,,,,Baill.,Least Concern,,3.1,Unknown,Global
wfo-0000962862,755458,157976,Euphorbia kilwana,EUPHORBIACEAE,Euphorbia,kilwana,,,,N.E.Br.,Least Concern,,3.1,Unknown,Global
wfo-0000320774,755484,157977,Tannodia tenuifolia,EUPHORBIACEAE,Tannodia,tenuifolia,,,,(Pax) Prain,Least Concern,,3.1,Unknown,Global
wfo-0000612675,755510,157978,Cnestis confertiflora,CONNARACEAE,Cnestis,confertiflora,,,,Gilg,Least Concern,,3.1,Unknown,Global
wfo-0001046252,755894,157985,Psilotrichum cyathuloides,AMARANTHACEAE,Psilotrichum,cyathuloides,,,,Suess. & Launert,Least Concern,,3.1,Stable,Global
wfo-0000360288,756078,157990,Lannea greenwayi,ANACARDIACEAE,Lannea,greenwayi,,,,Kokwaro,Least Concern,,3.1,Unknown,Global
wfo-0000964674,756356,157999,Euphorbia selousiana,EUPHORBIACEAE,Euphorbia,selousiana,,,,S.Carter,Least Concern,,3.1,Unknown,Global
wfo-0001239042,756588,158005,Streptocarpus pallidiflorus,GESNERIACEAE,Streptocarpus,pallidiflorus,,,,C.B.Clarke,Least Concern,,3.1,Stable,Global
wfo-0001073422,756680,158007,Nectaropetalum kaessneri,ERYTHROXYLACEAE,Nectaropetalum,kaessneri,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000954044,756740,158008,Erythrococca usambarica,EUPHORBIACEAE,Erythrococca,usambarica,,,,Prain,Least Concern,,3.1,Unknown,Global
wfo-0000016101,756766,158009,Microglossa hildebrandtii,ASTERACEAE,Microglossa,hildebrandtii,,,,O.Hoffm.,Least Concern,,3.1,Decreasing,Global
wfo-0001101758,756941,158014,Oxygonum schliebenii,POLYGONACEAE,Oxygonum,schliebenii,,,,Mildbr.,Least Concern,,3.1,Unknown,Global
wfo-0000885910,756991,158015,Clerodendrum robustum,LAMIACEAE,Clerodendrum,robustum,,,,Klotzsch,Least Concern,,3.1,Unknown,Global
wfo-0001336845,757111,158017,Vachellia etbaica,FABACEAE,Vachellia,etbaica,,,,(Schweinf.) Kyal. & Boatwr.,Least Concern,,3.1,Unknown,Global
wfo-0000214576,757511,158023,Cassia abbreviata,FABACEAE,Cassia,abbreviata,,,,Oliv.,Least Concern,,3.1,Stable,Global
wfo-0001130985,757902,158031,Lasiodiscus pervillei,RHAMNACEAE,Lasiodiscus,pervillei,,,,Baill.,Least Concern,,3.1,Decreasing,Global
wfo-0000133738,757988,158033,Kleinia implexa,ASTERACEAE,Kleinia,implexa,,,,(P.R.O.Bally) C.Jeffrey,Least Concern,,3.1,Stable,Global
wfo-0000648500,758054,158034,Diospyros anitae,EBENACEAE,Diospyros,anitae,,,,F.White,Least Concern,,3.1,Unknown,Global
wfo-0000620557,758119,158035,Cordia guineensis,CORDIACEAE,Cordia,guineensis,,,,Thonn.,Least Concern,,3.1,Unknown,Global
wfo-0000282651,758169,158036,Premna hildebrandtii,LAMIACEAE,Premna,hildebrandtii,,,,Gürke,Least Concern,,3.1,Unknown,Global
wfo-0000122405,758195,158038,Bothriocline pauciseta,ASTERACEAE,Bothriocline,pauciseta,,,,O.Hoffm.,Least Concern,,3.1,Stable,Global
wfo-0000817232,758518,158045,Olea woodiana,OLEACEAE,Olea,woodiana,,,,Knobl.,Least Concern,,3.1,Unknown,Global
wfo-0001064918,758596,158048,Streptocarpus caulescens,GESNERIACEAE,Streptocarpus,caulescens,,,,Vatke,Least Concern,,3.1,Unknown,Global
wfo-0000431017,758646,158050,Grandidiera boivinii,ACHARIACEAE,Grandidiera,boivinii,,,,Jaub.,Least Concern,,3.1,Unknown,Global
wfo-0000092275,758882,158054,Vernonia nuxioides,ASTERACEAE,Vernonia,nuxioides,,,,O.Hoffm. & Muschl.,Least Concern,,3.1,Unknown,Global
wfo-0000961385,758943,158055,Euphorbia classenii,EUPHORBIACEAE,Euphorbia,classenii,,,,P.R.O.Bally & S.Carter,Least Concern,,3.1,Stable,Global
wfo-0000612965,759120,158058,Coccinia schliebenii,CUCURBITACEAE,Coccinia,schliebenii,,,,Harms,Least Concern,,3.1,Stable,Global
wfo-0001045871,759298,158063,Tetracera litoralis,DILLENIACEAE,Tetracera,litoralis,,,,Gilg,Least Concern,,3.1,Unknown,Global
wfo-0000313543,759459,158067,Balanites maughamii,ZYGOPHYLLACEAE,Balanites,maughamii,,,,Sands,Least Concern,,3.1,Unknown,Global
wfo-0000389116,759835,158076,Ochna mossambicensis,OCHNACEAE,Ochna,mossambicensis,,,,Klotzsch,Least Concern,,3.1,Unknown,Global
wfo-0001223752,759871,158077,Streptocarpus saxorum,GESNERIACEAE,Streptocarpus,saxorum,,,,Engl.,Least Concern,,3.1,Stable,Global
wfo-0000585113,760014,158080,Capparis sepiaria,CAPPARACEAE,Capparis,sepiaria,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000726172,760192,158085,Hydnora sinandevu,ARISTOLOCHIACEAE,Hydnora,sinandevu,,,,Beentje & Q.Luke,Least Concern,,3.1,Unknown,Global
wfo-0001101762,760610,158093,Oxygonum magdalenae,POLYGONACEAE,Oxygonum,magdalenae,,,,Dammer ex Peter,Least Concern,,3.1,Unknown,Global
wfo-0000650184,760823,158099,Diplocyclos schliebenii,CUCURBITACEAE,Diplocyclos,schliebenii,,,,(Harms) C.Jeffrey,Least Concern,,3.1,Unknown,Global
wfo-0000609846,761149,158105,Clematis dolichopoda,RANUNCULACEAE,Clematis,dolichopoda,,,,Brenan,Least Concern,,3.1,Unknown,Global
wfo-0000712950,761211,158106,Gymnosporia harveyana,CELASTRACEAE,Gymnosporia,harveyana,,,,Loes.,Least Concern,,3.1,Stable,Global
wfo-0000730365,761356,158111,Impatiens confusa,BALSAMINACEAE,Impatiens,confusa,,,,Grey-Wilson,Least Concern,,3.1,Unknown,Global
wfo-0000882501,761393,158112,Clerodendrum hildebrandtii,LAMIACEAE,Clerodendrum,hildebrandtii,,,,Vatke,Least Concern,,3.1,Unknown,Global
wfo-0001349723,761571,158115,Ehretia bakeri,EHRETIACEAE,Ehretia,bakeri,,,,Britten,Least Concern,,3.1,Unknown,Global
wfo-0000017430,761807,158121,Vernonia zanzibarensis,ASTERACEAE,Vernonia,zanzibarensis,,,,Less.,Least Concern,,3.1,Stable,Global
wfo-0000239363,762221,158132,Meineckia uzungwaensis,PHYLLANTHACEAE,Meineckia,uzungwaensis,,,,(Radcl.-Sm.) Radcl.-Sm.,Least Concern,,3.1,Stable,Global
wfo-0000617314,762492,158137,Commiphora holtziana,BURSERACEAE,Commiphora,holtziana,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000628875,762855,158147,Cucumis globosus,CUCURBITACEAE,Cucumis,globosus,,,,C.Jeffrey,Least Concern,,3.1,Stable,Global
wfo-0000718609,763024,158150,Heliotropium gorinii,HELIOTROPIACEAE,Heliotropium,gorinii,,,,Chiov.,Least Concern,,3.1,Unknown,Global
wfo-0000570035,763554,158161,Bourreria teitensis,EHRETIACEAE,Bourreria,teitensis,,,,(Gürke) Thulin,Least Concern,,3.1,Unknown,Global
wfo-0000282571,763613,158164,Premna chrysoclada,LAMIACEAE,Premna,chrysoclada,,,,(Bojer) Gürke,Least Concern,,3.1,Unknown,Global
wfo-0000282817,764072,158174,Premna resinosa,LAMIACEAE,Premna,resinosa,,,,(Hochst.) Schauer,Least Concern,,3.1,Unknown,Global
wfo-0000937396,764098,158175,Dalechampia scandens,EUPHORBIACEAE,Dalechampia,scandens,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000079037,764352,158181,Emilia kilwensis,ASTERACEAE,Emilia,kilwensis,,,,C.Jeffrey,Least Concern,,3.1,Unknown,Global
wfo-0001239043,764403,158182,Streptocarpus kirkii,GESNERIACEAE,Streptocarpus,kirkii,,,,Hook.f.,Least Concern,,3.1,Unknown,Global
wfo-0000589620,765552,158184,Cassipourea euryoides,RHIZOPHORACEAE,Cassipourea,euryoides,,,,Alston,Least Concern,,3.1,Unknown,Global
wfo-0000129141,765845,158190,Bidens holstii,ASTERACEAE,Bidens,holstii,,,,Sherff,Least Concern,,3.1,Unknown,Global
wfo-0001006569,765958,158192,Rubus keniensis,ROSACEAE,Rubus,keniensis,,,,Standl.,Least Concern,,3.1,Stable,Global
wfo-0000271444,765997,158193,Phyllanthus maderaspatensis,PHYLLANTHACEAE,Phyllanthus,maderaspatensis,,,,L.,Least Concern,,3.1,Stable,Global
wfo-0000665020,766032,158194,Elaeodendron schweinfurthianum,CELASTRACEAE,Elaeodendron,schweinfurthianum,,,,(Loes.) Loes.,Least Concern,,3.1,Unknown,Global
wfo-0000051491,766286,158201,Vernonia muelleri,ASTERACEAE,Vernonia,muelleri,,,,C.Jeffrey,Least Concern,,3.1,Stable,Global
wfo-0000214282,766323,158202,Entada stuhlmannii,FABACEAE,Entada,stuhlmannii,,,,(Taub.) Harms,Least Concern,,3.1,Unknown,Global
wfo-0000730929,766598,158206,Impatiens raphidothrix,BALSAMINACEAE,Impatiens,raphidothrix,,,,Warb.,Least Concern,,3.1,Unknown,Global
wfo-0000971083,767112,158220,Ancylobothrys tayloris,APOCYNACEAE,Ancylobothrys,tayloris,,,,(Stapf) Pichon,Least Concern,,3.1,Unknown,Global
wfo-0000825905,767651,158231,Begonia wakefieldii,BEGONIACEAE,Begonia,wakefieldii,,,,Gilg ex Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000135943,767826,158234,Bothriocline argentea,ASTERACEAE,Bothriocline,argentea,,,,(O.Hoffm.) Wild & G.V.Pope,Least Concern,,3.1,Stable,Global
wfo-0000342087,767934,158236,Bulbostylis boeckleriana,CYPERACEAE,Bulbostylis,boeckleriana,,,,(Schweinf.) Beetle,Least Concern,,3.1,Stable,Global
wfo-0001297800,768495,158243,Ipomoea wightii,CONVOLVULACEAE,Ipomoea,wightii,,,,(Wall.) Choisy,Least Concern,,3.1,Unknown,Global
wfo-0001063059,768521,158245,Peterodendron ovatum,ACHARIACEAE,Peterodendron,ovatum,,,,(Sleumer) Sleumer,Least Concern,,3.1,Stable,Global
wfo-0000725730,768736,158250,Hugonia castaneifolia,LINACEAE,Hugonia,castaneifolia,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0001131303,769072,158256,Lasiodiscus usambarensis,RHAMNACEAE,Lasiodiscus,usambarensis,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0001073423,769118,158257,Nectaropetalum zuluense,ERYTHROXYLACEAE,Nectaropetalum,zuluense,,,,(Schönland) Corbishley,Least Concern,,3.1,Stable,Global
wfo-0000718824,769234,158259,Heliotropium pectinatum,HELIOTROPIACEAE,Heliotropium,pectinatum,,,,Vaupel,Least Concern,,3.1,Unknown,Global
wfo-0000730452,769487,158265,Impatiens eryaleia,BALSAMINACEAE,Impatiens,eryaleia,,,,Launert,Least Concern,,3.1,Stable,Global
wfo-0000589602,769592,158267,Cassipourea celastroides,RHIZOPHORACEAE,Cassipourea,celastroides,,,,Alston,Least Concern,,3.1,Unknown,Global
wfo-0000648453,769642,158268,Diospyros abyssinica,EBENACEAE,Diospyros,abyssinica,,,,(Hiern) F.White,Least Concern,,3.1,Unknown,Global
wfo-0000124067,769865,158270,Vernonia stuhlmannii,ASTERACEAE,Vernonia,stuhlmannii,,,,O.Hoffm.,Least Concern,,3.1,Stable,Global
wfo-0000965251,769921,158272,Euphorbia usambarica,EUPHORBIACEAE,Euphorbia,usambarica,,,,Pax,Least Concern,,3.1,Unknown,Global
wfo-0000024404,769998,158274,Vernonia lasiopus,ASTERACEAE,Vernonia,lasiopus,,,,O.Hoffm.,Least Concern,,3.1,Stable,Global
wfo-0000342209,770043,158275,Bulbostylis hispidula,CYPERACEAE,Bulbostylis,hispidula,,,,(Vahl) R.W.Haines,Least Concern,,3.1,Stable,Global
wfo-0000394787,770527,158278,Pristimera graciliflora,CELASTRACEAE,Pristimera,graciliflora,,,,(Welw. ex Oliv.) N.Hallé,Least Concern,,3.1,Unknown,Global
wfo-0000357574,770609,158280,Kalanchoe lateritia,CRASSULACEAE,Kalanchoe,lateritia,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000046058,770635,158281,Ethulia paucifructa,ASTERACEAE,Ethulia,paucifructa,,,,M.G.Gilbert,Least Concern,,3.1,Decreasing,Global
wfo-0000730959,770894,158291,Impatiens rubromaculata,BALSAMINACEAE,Impatiens,rubromaculata,,,,Warb.,Least Concern,,3.1,Unknown,Global
wfo-0000389193,770991,158294,Ochna kirkii,OCHNACEAE,Ochna,kirkii,,,,Oliv.,Least Concern,,3.1,Unknown,Global
wfo-0001272710,771126,158298,Phyllanthus gillettianus,PHYLLANTHACEAE,Phyllanthus,gillettianus,,,,Brunel ex Radcl.-Sm.,Least Concern,,3.1,Unknown,Global
wfo-0000730890,771190,158300,Impatiens pseudozombensis,BALSAMINACEAE,Impatiens,pseudozombensis,,,,Grey-Wilson,Least Concern,,3.1,Unknown,Global
wfo-0000569992,771229,158301,Bourreria nemoralis,EHRETIACEAE,Bourreria,nemoralis,,,,(Gürke) Thulin,Least Concern,,3.1,Unknown,Global
wfo-0001087251,771291,158302,Ochna holtzii,OCHNACEAE,Ochna,holtzii,,,,Gilg,Least Concern,,3.1,Unknown,Global
wfo-0000298185,771395,158305,Rotheca sansibarensis,LAMIACEAE,Rotheca,sansibarensis,,,,(Gürke) Steane & Mabb.,Least Concern,,3.1,Unknown,Global
wfo-0000730608,771421,158306,Impatiens keilii,BALSAMINACEAE,Impatiens,keilii,,,,Gilg,Least Concern,,3.1,Unknown,Global
wfo-0000001034,771458,158310,Vernonia usambarensis,ASTERACEAE,Vernonia,usambarensis,,,,O.Hoffm.,Least Concern,,3.1,Stable,Global
wfo-0001301299,771596,158314,Kedrostis heterophylla,CUCURBITACEAE,Kedrostis,heterophylla,,,,Zimm.,Least Concern,,3.1,Decreasing,Global
wfo-0000593085,771666,158315,Celosia hastata,AMARANTHACEAE,Celosia,hastata,,,,Lopr.,Least Concern,,3.1,Stable,Global
wfo-0000219988,771893,158320,Jatropha stuhlmannii,EUPHORBIACEAE,Jatropha,stuhlmannii,,,,Pax,Least Concern,,3.1,Unknown,Global
wfo-0000476574,772153,158327,Pentarhopalopilia umbellulata,OPILIACEAE,Pentarhopalopilia,umbellulata,,,,(Baill.) Hiepko,Least Concern,,3.1,Unknown,Global
wfo-0000213247,772266,158330,Bauhinia taitensis,FABACEAE,Bauhinia,taitensis,,,,Taub.,Least Concern,,3.1,Stable,Global
wfo-0000960605,772457,158334,Euphorbia allocarpa,EUPHORBIACEAE,Euphorbia,allocarpa,,,,S.Carter,Least Concern,,3.1,Stable,Global
wfo-0000394468,772740,158344,Pupalia lappacea,AMARANTHACEAE,Pupalia,lappacea,,,,(L.) Juss.,Least Concern,,3.1,Unknown,Global
wfo-0000584695,773046,158347,Capparis fascicularis,CAPPARACEAE,Capparis,fascicularis,,,,DC.,Least Concern,,3.1,Unknown,Global
wfo-0000922858,773488,158356,Buchnerodendron lasiocalyx,ACHARIACEAE,Buchnerodendron,lasiocalyx,,,,(Oliv.) Gilg,Least Concern,,3.1,Unknown,Global
wfo-0001336540,773536,158357,Senegalia adenocalyx,FABACEAE,Senegalia,adenocalyx,,,,(Brenan & Exell) Kyal. & Boatwr.,Least Concern,,3.1,Unknown,Global
wfo-0000031092,773574,158358,Ethulia bicostata,ASTERACEAE,Ethulia,bicostata,,,,M.G.Gilbert,Least Concern,,3.1,Unknown,Global
wfo-0001006558,773835,158363,Rubus iringanus,ROSACEAE,Rubus,iringanus,,,,Gust.,Least Concern,,3.1,Unknown,Global
wfo-0000087797,773916,158367,Vernonia vollesenii,ASTERACEAE,Vernonia,vollesenii,,,,C.Jeffrey,Least Concern,,3.1,Unknown,Global
wfo-0000617256,774081,158370,Commiphora eminii,BURSERACEAE,Commiphora,eminii,,,,Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000645346,774107,158372,Dichapetalum mossambicense,DICHAPETALACEAE,Dichapetalum,mossambicense,,,,(Klotzsch) Engl.,Least Concern,,3.1,Unknown,Global
wfo-0000668038,774176,158374,Enicostema axillare,GENTIANACEAE,Enicostema,axillare,,,,(Lam.) A.Raynal,Least Concern,,3.1,Unknown,Global
wfo-0000272238,774211,158375,Phyllanthus thulinii,PHYLLANTHACEAE,Phyllanthus,thulinii,,,,Radcl.-Sm.,Least Concern,,3.1,Unknown,Global
wfo-0000585277,774555,158380,Capparis viminea,CAPPARACEAE,Capparis,viminea,,,,Hook. f. & Thomsen ex Oliv.,Least Concern,,3.1,Unknown,Global
wfo-0001087199,774644,158382,Ochna thomasiana,OCHNACEAE,Ochna,thomasiana,,,,Engl. & Gilg,Least Concern,,3.1,Stable,Global
wfo-0000258141,900380,162229,Ophrys melitensis,ORCHIDACEAE,Ophrys,melitensis,,,,(Salkowski) J et P Devillers-Terschuren,Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
wfo-0000405590,1017558,163990,Eleocharis palustris,CYPERACEAE,Eleocharis,palustris,,,,(L.) Roem. & Schult.,Least Concern,,3.1,Unknown,Global
wfo-0000877667,1019624,164022,Leersia hexandra,POACEAE,Leersia,hexandra,,,,Sw.,Least Concern,,3.1,Stable,Global
wfo-0000419633,1019922,164036,Veronica anagallis-aquatica,PLANTAGINACEAE,Veronica,anagallis-aquatica,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000889610,1021826,164064,Phalaris arundinacea,POACEAE,Phalaris,arundinacea,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000877688,1023200,164118,Leersia oryzoides,POACEAE,Leersia,oryzoides,,,,(L.) Sw.,Least Concern,,3.1,Unknown,Global
wfo-0000845386,1025862,164156,Alopecurus aequalis,POACEAE,Alopecurus,aequalis,,,,Sobol.,Least Concern,,3.1,Unknown,Global
wfo-0000463300,1027583,164175,Ranunculus sceleratus,RANUNCULACEAE,Ranunculus,sceleratus,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000769945,1029195,164189,Potamogeton perfoliatus,POTAMOGETONACEAE,Potamogeton,perfoliatus,,,,L.,Least Concern,,3.1,Stable,Global
wfo-0000402534,1034194,164247,Eleocharis acicularis,CYPERACEAE,Eleocharis,acicularis,,,,(L.) Roem. & Schult.,Least Concern,,3.1,Unknown,Global
wfo-0000341695,1036571,164276,Bolboschoenus maritimus,CYPERACEAE,Bolboschoenus,maritimus,,,,(L.) Palla,Least Concern,,3.1,Stable,Global
wfo-0000382059,1038562,164281,Nymphaea lotus,NYMPHAEACEAE,Nymphaea,lotus,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000423593,1041579,164330,Fimbristylis squarrosa,CYPERACEAE,Fimbristylis,squarrosa,,,,Vahl,Least Concern,,3.1,Stable,Global
wfo-0000373555,1042718,164335,Myriophyllum verticillatum,HALORAGACEAE,Myriophyllum,verticillatum,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000850932,1043245,164340,Arundo donax,POACEAE,Arundo,donax,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000669196,1044291,164347,Epilobium hirsutum,ONAGRACEAE,Epilobium,hirsutum,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000373599,1044991,164348,Cyperus flavidus,CYPERACEAE,Cyperus,flavidus,,,,Retz.,Least Concern,,3.1,Unknown,Global
wfo-0000488400,1048733,164411,Persicaria lapathifolia,POLYGONACEAE,Persicaria,lapathifolia,,,,(L.) Delarbre,Least Concern,,3.1,Unknown,Global
wfo-0000669577,1051649,164450,Epilobium parviflorum,ONAGRACEAE,Epilobium,parviflorum,,,,Schreb.,Least Concern,,3.1,Unknown,Global
wfo-0000858385,1056668,164512,Catabrosa aquatica,POACEAE,Catabrosa,aquatica,,,,(L.) P.Beauv.,Least Concern,,3.1,Unknown,Global
wfo-0000991597,1057132,164521,Potentilla supina,ROSACEAE,Potentilla,supina,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000788836,1077735,165123,Crocus robertianus,IRIDACEAE,Crocus,robertianus,,,,C.D.Brickell,Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
wfo-0001115909,1079182,165231,Asplenium azoricum,ASPLENIACEAE,Asplenium,azoricum,,,,"(Milde) Lovis, Rasbach & Reichst.",Least Concern,,3.1,Stable,Global & Europe
wfo-1200115074,1079310,165238,Erodium chrysanthum,GERANIACEAE,Erodium,chrysanthum,,,,L'Hér.,Least Concern,,3.1,Decreasing,"Global, Europe & Mediterranean"
wfo-0000906951,1082897,165454,Ventenata blanchei,POACEAE,Ventenata,blanchei,,,,Boiss.,Least Concern,,3.1,Stable,Global & Mediterranean
wfo-0000665387,1178323,167856,Elatine triandra,ELATINACEAE,Elatine,triandra,,,,Schkuhr,Least Concern,,3.1,Unknown,Global
wfo-0000723768,1178985,167870,Hippuris vulgaris,PLANTAGINACEAE,Hippuris,vulgaris,,,,L.,Least Concern,,3.1,Stable,Global
wfo-0000381456,1179645,167888,Nuphar pumila,NYMPHAEACEAE,Nuphar,pumila,,,,(Timm) DC.,Least Concern,,3.1,Unknown,Global
wfo-0000769826,1180709,167903,Potamogeton friesii,POTAMOGETONACEAE,Potamogeton,friesii,,,,Rupr.,Least Concern,,3.1,Unknown,Global
wfo-0000426120,1193038,168634,Veronica peregrina,PLANTAGINACEAE,Veronica,peregrina,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000875907,1193827,168638,Isachne globosa,POACEAE,Isachne,globosa,,,,(Thunb.) Kuntze,Least Concern,,3.1,Increasing,Global
wfo-0000876374,1207818,168688,Ischaemum rugosum,POACEAE,Ischaemum,rugosum,,,,Salisb.,Least Concern,,3.1,Unknown,Global
wfo-0000402716,1210378,168696,Eleocharis acutangula,CYPERACEAE,Eleocharis,acutangula,,,,(Roxb.) Schult.,Least Concern,,3.1,Stable,Global
wfo-0000769491,1213531,168711,Najas gracillima,HYDROCHARITACEAE,Najas,gracillima,,,,(A.Braun ex Engelm.) Magnus,Least Concern,,3.1,Decreasing,Global
wfo-0000896810,1215533,168721,Sacciolepis indica,POACEAE,Sacciolepis,indica,,,,(L.) A.Chase,Least Concern,,3.1,Unknown,Global
wfo-0000891536,1217340,168729,Poa annua,POACEAE,Poa,annua,,,,L.,Least Concern,,3.1,Increasing,Global
wfo-0000669541,1219085,168737,Epilobium palustre,ONAGRACEAE,Epilobium,palustre,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000853648,1220938,168748,Beckmannia syzigachne,POACEAE,Beckmannia,syzigachne,,,,(Steud.) Fern.,Least Concern,,3.1,Unknown,Global
wfo-0000417422,1222438,168752,Utricularia striatula,LENTIBULARIACEAE,Utricularia,striatula,,,,Sm.,Least Concern,,3.1,Unknown,Global
wfo-0000384448,1232277,168797,Cyperus unioloides,CYPERACEAE,Cyperus,unioloides,,,,R.Br.,Least Concern,,3.1,Stable,Global
wfo-0000946157,1232630,168798,Drosera rotundifolia,DROSERACEAE,Drosera,rotundifolia,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000857872,1233453,168800,Calamagrostis pseudophragmites,POACEAE,Calamagrostis,pseudophragmites,,,,(Haller f.) Koeler,Least Concern,,3.1,Unknown,Global
wfo-0000887197,1247579,168879,Paspalidium flavidum,POACEAE,Paspalidium,flavidum,,,,(Retz.) A.Camus,Least Concern,,3.1,Unknown,Global
wfo-0000933267,1249788,168893,Cryptocoryne spiralis,ARACEAE,Cryptocoryne,spiralis,,,,(Retz.) Fisch. ex Wydler,Least Concern,,3.1,Stable,Global
wfo-0000413799,1250548,168896,Eriocaulon setaceum,ERIOCAULACEAE,Eriocaulon,setaceum,,,,L.,Least Concern,,3.1,Stable,Global
wfo-0001239989,1251373,168900,Bergia ammannioides,ELATINACEAE,Bergia,ammannioides,,,,Roxb.,Least Concern,,3.1,Unknown,Global
wfo-0000564313,1254322,168930,Bergia capensis,ELATINACEAE,Bergia,capensis,,,,L.,Least Concern,,3.1,Unknown,Global
wfo-0000488415,1254478,168931,Persicaria glabrum,POLYGONACEAE,Persicaria,glabrum,,,,(Willd. ) M.Gomez,Least Concern,,3.1,Unknown,Global
wfo-0000526472,1255197,168941,Schoenoplectiella erecta,CYPERACEAE,Schoenoplectiella,erecta,,,,(Poir.) Lye,Least Concern,,3.1,Increasing,Global
wfo-0000409845,1257189,168957,Eriocaulon cinereum,ERIOCAULACEAE,Eriocaulon,cinereum,,,,R.Br.,Least Concern,,3.1,Increasing,Global
wfo-0000526455,1257601,168958,Schoenoplectiella articulata,CYPERACEAE,Schoenoplectiella,articulata,,,,(L.) Lye,Least Concern,,3.1,Stable,Global
wfo-0000486544,1257878,168960,Plantago major,PLANTAGINACEAE,Plantago,major,,,,L. ,Least Concern,,3.1,Unknown,Global
wfo-0000526608,1257999,168964,Schoenoplectiella supina,CYPERACEAE,Schoenoplectiella,supina,,,,(L.) Lye,Least Concern,,3.1,Unknown,Global
wfo-0000374429,1258665,168969,Cyperus haspan,CYPERACEAE,Cyperus,haspan,,,,L.,Least Concern,,3.1,Stable,Global
wfo-0000488084,1259183,168971,Persicaria barbata,POLYGONACEAE,Persicaria,barbata,,,,(L. ) H.Hara,Least Concern,,3.1,Unknown,Global
wfo-0000452175,1259353,168972,Melochia corchorifolia,MALVACEAE,Melochia,corchorifolia,,,,L.,Least Concern,,3.1,Stable,Global
wfo-0000443141,1260422,168980,Ludwigia adscendens,ONAGRACEAE,Ludwigia,adscendens,,,,(L.) H.Hara,Least Concern,,3.1,Unknown,Global
wfo-0000271947,1261460,168985,Phyllanthus reticulatus,PHYLLANTHACEAE,Phyllanthus,reticulatus,,,,Poir.,Least Concern,,3.1,Unknown,Global
wfo-0000488371,1266583,169027,Persicaria pulchra,POLYGONACEAE,Persicaria,pulchra,,,,(Blume) Soják,Least Concern,,3.1,Unknown,Global
wfo-0000887584,1266611,169030,Paspalum distichum,POACEAE,Paspalum,distichum,,,,L. ,Least Concern,,3.1,Unknown,Global
wfo-0000373077,1266994,169037,Cyperus exaltatus,CYPERACEAE,Cyperus,exaltatus,,,,Retz.,Least Concern,,3.1,Stable,Global
