taxonID,description,type,source,identifier,reference,license
wfo-0000614397,"Carpels green to reddish outside, brown within, each with 20–24 scarlet seeds.",morphology,urn:kew.org:fwta:spec:desc:18463,urn:lsid:ipni.org:names:822673-1,,
wfo-0000614407,Small forest tree to 30 ft. high,morphology,urn:kew.org:fwta:spec:desc:18468,urn:lsid:ipni.org:names:822681-1,,
wfo-0000614407,Leaves in a bunch at the top,morphology,urn:kew.org:fwta:spec:desc:18469,urn:lsid:ipni.org:names:822681-1,,
wfo-0000614407,Flowers dark purple,morphology,urn:kew.org:fwta:spec:desc:18470,urn:lsid:ipni.org:names:822681-1,,
wfo-0000614407,"Fruiting carpels greyish-green outside, crimson-red within",morphology,urn:kew.org:fwta:spec:desc:18471,urn:lsid:ipni.org:names:822681-1,,
wfo-0000614407,Seeds black.,morphology,urn:kew.org:fwta:spec:desc:18472,urn:lsid:ipni.org:names:822681-1,,
wfo-0000614414,"Unbranched tree, to 20 ft. high",morphology,urn:kew.org:fwta:spec:desc:18473,urn:lsid:ipni.org:names:822688-1,,
wfo-0000614414,Lamina of leaves up to 36 cm. long and 32 cm. broad,morphology,urn:kew.org:fwta:spec:desc:18474,urn:lsid:ipni.org:names:822688-1,,
wfo-0000614414,Fruits red.,morphology,urn:kew.org:fwta:spec:desc:18476,urn:lsid:ipni.org:names:822688-1,,
wfo-0000614420,"Small tree, to 16 ft. high",morphology,urn:kew.org:fwta:spec:desc:18477,urn:lsid:ipni.org:names:822691-1,,
wfo-0000614420,"Flowers among or below the leaves, olive-green outside, yellow inside.",morphology,urn:kew.org:fwta:spec:desc:18479,urn:lsid:ipni.org:names:822691-1,,
wfo-0000614427,"Forest tree, 10–40 ft. high",morphology,urn:kew.org:fwta:spec:desc:18490,urn:lsid:ipni.org:names:822699-1,,
wfo-0000614427,Flowers bright orange-pink inside and outside.,morphology,urn:kew.org:fwta:spec:desc:18491,urn:lsid:ipni.org:names:822699-1,,
wfo-0000614434,"Shrub or small tree, usually 2–10 ft., rarely to 16 ft., high",morphology,urn:kew.org:fwta:spec:desc:18492,urn:lsid:ipni.org:names:822704-1,,
wfo-0000614434,"Leaves commonly simple, but there is a tendency for (2–) 3-lobed leaves to occur in Gold Coast and Nigeria; simple leaves 7–32 cm. long, 2·6–12·5 cm. broad, to 35 cm. long and 32 cm. broad when lobed",morphology,urn:kew.org:fwta:spec:desc:18493,urn:lsid:ipni.org:names:822704-1,,
wfo-0000614434,"Flowers pale yellow or yellowish green to dull reddish, or purplish-red inside and yellowish outside",morphology,urn:kew.org:fwta:spec:desc:18494,urn:lsid:ipni.org:names:822704-1,,
wfo-0000614434,"Fruiting carpels bright red, ellipsoid to ellipsoid-oblong, 1·5–7·5 cm. long. including the rather slender 0·5–2 cm. long hooked apical beak",morphology,urn:kew.org:fwta:spec:desc:18495,urn:lsid:ipni.org:names:822704-1,,
wfo-0000614435,"Shrub or tree, to 40 ft. high, in forest",morphology,urn:kew.org:fwta:spec:desc:18497,urn:lsid:ipni.org:names:822705-1,,
wfo-0000614435,Leaves up to 30 cm. long and 24 cm. broad,morphology,urn:kew.org:fwta:spec:desc:18498,urn:lsid:ipni.org:names:822705-1,,
wfo-0000614435,"Flowers greenish-yellow inside with brown pubescence outside, inside varying to reddish-pink.",morphology,urn:kew.org:fwta:spec:desc:18499,urn:lsid:ipni.org:names:822705-1,,
wfo-0000614437,Forest tree of medium size,morphology,urn:kew.org:fwta:spec:desc:18500,urn:lsid:ipni.org:names:822708-1,,
wfo-0000614437,“the red fruits are as if lacquered”.,morphology,urn:kew.org:fwta:spec:desc:18501,urn:lsid:ipni.org:names:822708-1,,
wfo-0000614448,"Tree, 20–90 ft. high",morphology,urn:kew.org:fwta:spec:desc:18507,urn:lsid:ipni.org:names:822718-1,,
wfo-0000614448,Flowers yellow or brownish.,morphology,urn:kew.org:fwta:spec:desc:18509,urn:lsid:ipni.org:names:822718-1,,
wfo-0000614451,"Forest tree, to 60 ft. high, cauliflorous",morphology,urn:kew.org:fwta:spec:desc:18510,urn:lsid:ipni.org:names:822723-1,,
wfo-0000614451,"Flowers brownish-red and scaly outside, red-purple within",morphology,urn:kew.org:fwta:spec:desc:18511,urn:lsid:ipni.org:names:822723-1,,
wfo-0000614451,"Fruiting carpels about 20 cm. long and 5 cm. broad, subcylindric, shortly acuminate, roughly scaly",morphology,urn:kew.org:fwta:spec:desc:18512,urn:lsid:ipni.org:names:822723-1,,
wfo-0000614451,"Seeds smooth, brownish.",morphology,urn:kew.org:fwta:spec:desc:18513,urn:lsid:ipni.org:names:822723-1,,
wfo-0000614473,"Forest tree, to 125 ft. high, with buttresses",morphology,urn:kew.org:fwta:spec:desc:18519,urn:lsid:ipni.org:names:822739-1,,
wfo-0000614473,"Bole straight, cylindrical, usually quite unbranched",morphology,urn:kew.org:fwta:spec:desc:18520,urn:lsid:ipni.org:names:822739-1,,
wfo-0000614473,Fruiting carpels scarlet within,morphology,urn:kew.org:fwta:spec:desc:18521,urn:lsid:ipni.org:names:822739-1,,
wfo-0000614473,Seeds black when ripe.,morphology,urn:kew.org:fwta:spec:desc:18522,urn:lsid:ipni.org:names:822739-1,,
wfo-0000614478,"Tree, 12–40 ft., sometimes to 60 ft. high",morphology,urn:kew.org:fwta:spec:desc:18523,urn:lsid:ipni.org:names:822743-1,,
wfo-0000614478,"Leaves up to 30 cm. long and 35 cm. broad, but usually smaller",morphology,urn:kew.org:fwta:spec:desc:18525,urn:lsid:ipni.org:names:822743-1,,
wfo-0000614478,"Flowers greenish outside, red-brown to purplish inside, outside varying to dull purple, inside to purple and greenish-yellow, rarely flowers wholly pale yellow",morphology,urn:kew.org:fwta:spec:desc:18526,urn:lsid:ipni.org:names:822743-1,,
wfo-0000614478,Fruiting carpels rich pink to orange-red.,morphology,urn:kew.org:fwta:spec:desc:18527,urn:lsid:ipni.org:names:822743-1,,
wfo-0000614490,"Forest tree, to 25 ft. high, or shrub",morphology,urn:kew.org:fwta:spec:desc:18528,urn:lsid:ipni.org:names:822754-1,,
wfo-0000614490,"Flowers white, in cushions on the stem below the leaves, or with some male flowers among the leaves",morphology,urn:kew.org:fwta:spec:desc:18529,urn:lsid:ipni.org:names:822754-1,,
wfo-0000614490,Fruits red.,morphology,urn:kew.org:fwta:spec:desc:18530,urn:lsid:ipni.org:names:822754-1,,
wfo-0000614491,"Forest tree, to 80 ft. high",morphology,urn:kew.org:fwta:spec:desc:18531,urn:lsid:ipni.org:names:822755-1,,
wfo-0000614491,"Flowers cream, usually with dark reddish markings within.",morphology,urn:kew.org:fwta:spec:desc:18532,urn:lsid:ipni.org:names:822755-1,,
wfo-0000614491,"Often cultivated, but native only as far east as the Gold Coast, introduced elsewhere.",morphology,urn:kew.org:fwta:spec:desc:18533,urn:lsid:ipni.org:names:822755-1,,
wfo-0000614497,"Forest tree, to 30 ft. high, little-branched",morphology,urn:kew.org:fwta:spec:desc:18534,urn:lsid:ipni.org:names:822761-1,,
wfo-0000614497,"Flowers pale red, white within",morphology,urn:kew.org:fwta:spec:desc:18535,urn:lsid:ipni.org:names:822761-1,,
wfo-0000614497,Fruiting carpels brown and orange-yellow,morphology,urn:kew.org:fwta:spec:desc:18536,urn:lsid:ipni.org:names:822761-1,,
wfo-0000614497,Seeds with a thick yellowish waxy coat.,morphology,urn:kew.org:fwta:spec:desc:18537,urn:lsid:ipni.org:names:822761-1,,
wfo-0000614499,"Forest shrub, 6–10 ft. high",morphology,urn:kew.org:fwta:spec:desc:18538,urn:lsid:ipni.org:names:822763-1,,
wfo-0000614499,Flowers dull cream.,morphology,urn:kew.org:fwta:spec:desc:18539,urn:lsid:ipni.org:names:822763-1,,
wfo-0000614502,Shrub in forest.,morphology,urn:kew.org:fwta:spec:desc:18540,urn:lsid:ipni.org:names:822765-1,,
wfo-0000614516,Small tree about 6 ft. high,morphology,urn:kew.org:fwta:spec:desc:18543,urn:lsid:ipni.org:names:822778-1,,
wfo-0000614516,"Flowers among or below the leaves, brownish outside, dull yellow inside.",morphology,urn:kew.org:fwta:spec:desc:18545,urn:lsid:ipni.org:names:822778-1,,
wfo-0000614517,"Forest tree, with wide crown, to 50 ft. high",morphology,urn:kew.org:fwta:spec:desc:18546,urn:lsid:ipni.org:names:822781-1,,
wfo-0000614517,Flowers creamy yellow within.,morphology,urn:kew.org:fwta:spec:desc:18547,urn:lsid:ipni.org:names:822781-1,,
wfo-0000614523,"Forest tree, to 40 ft. high",morphology,urn:kew.org:fwta:spec:desc:18548,urn:lsid:ipni.org:names:822788-1,,
wfo-0000614523,"Flowers red, small, abundant, on the old wood",morphology,urn:kew.org:fwta:spec:desc:18549,urn:lsid:ipni.org:names:822788-1,,
wfo-0000614523,Fruits red.,morphology,urn:kew.org:fwta:spec:desc:18550,urn:lsid:ipni.org:names:822788-1,,
wfo-0000614527,"Tree, 20–60 ft. high",morphology,urn:kew.org:fwta:spec:desc:18551,urn:lsid:ipni.org:names:822791-1,,
wfo-0000614527,Reddish-brown rough bark,morphology,urn:kew.org:fwta:spec:desc:18552,urn:lsid:ipni.org:names:822791-1,,
wfo-0000614544,"Small forest tree, to 20 ft. high, cauliflorous",morphology,urn:kew.org:fwta:spec:desc:18554,urn:lsid:ipni.org:names:822805-1,,
wfo-0000614544,Flowers red,morphology,urn:kew.org:fwta:spec:desc:18555,urn:lsid:ipni.org:names:822805-1,,
wfo-0000614544,Fruits bright pink with large raised veins on the surface.,morphology,urn:kew.org:fwta:spec:desc:18556,urn:lsid:ipni.org:names:822805-1,,
wfo-0000614551,"Forest tree, to 80 ft. high",morphology,urn:kew.org:fwta:spec:desc:18557,urn:lsid:ipni.org:names:822811-1,,
wfo-0000614551,Flowers cream with dark reddish markings within.,morphology,urn:kew.org:fwta:spec:desc:18558,urn:lsid:ipni.org:names:822811-1,,
wfo-0000653633,"A weedy shrub, or small tree, to 15 ft. high, with pithy branches",morphology,urn:kew.org:fwta:spec:desc:18559,urn:lsid:ipni.org:names:822959-1,,
wfo-0000653633,Leaves with very long channelled petioles,morphology,urn:kew.org:fwta:spec:desc:18560,urn:lsid:ipni.org:names:822959-1,,
wfo-0000653633,"Flowers white, usually with red centre, about 1 in. across, turning yellow in drying.",morphology,urn:kew.org:fwta:spec:desc:18561,urn:lsid:ipni.org:names:822959-1,,
wfo-0000427377,Flowers yellow.,morphology,urn:kew.org:fwta:spec:desc:18701,urn:lsid:ipni.org:names:825800-1,,
wfo-0000522689,Medium-sized tree,morphology,urn:kew.org:fwta:spec:desc:18702,urn:lsid:ipni.org:names:826261-1,,
wfo-0000522689,Flowers pale yellow,morphology,urn:kew.org:fwta:spec:desc:18703,urn:lsid:ipni.org:names:826261-1,,
wfo-0000522690,"Tree 50-70 ft. high, straight bole",morphology,urn:kew.org:fwta:spec:desc:18705,urn:lsid:ipni.org:names:826262-1,,
wfo-0000522690,"Slash cream coloured, smelling of onions.",morphology,urn:kew.org:fwta:spec:desc:18706,urn:lsid:ipni.org:names:826262-1,,
wfo-0000710340,Fruits reddish.,morphology,urn:kew.org:fwta:spec:desc:18894,urn:lsid:ipni.org:names:834590-1,,
wfo-0000710393,A coarse-leaved shrub,morphology,urn:kew.org:fwta:spec:desc:18895,urn:lsid:ipni.org:names:834635-1,,
wfo-0000710393,10–15 ft. high,morphology,urn:kew.org:fwta:spec:desc:18897,urn:lsid:ipni.org:names:834635-1,,
wfo-0000710393,Flowers reddish-brown.,morphology,urn:kew.org:fwta:spec:desc:18898,urn:lsid:ipni.org:names:834635-1,,
wfo-0000457415,"A shrub, sometimes up to 12 or 15 ft. high, pubescent",morphology,urn:kew.org:fwta:spec:desc:18900,urn:lsid:ipni.org:names:835772-1,,
wfo-0000457415,Hairy or nearly glabrous,morphology,urn:kew.org:fwta:spec:desc:18901,urn:lsid:ipni.org:names:835772-1,,
wfo-0001235674,A forest liane,morphology,urn:kew.org:fwta:spec:desc:19083,urn:lsid:ipni.org:names:857073-1,,
wfo-0001235674,Ripe fruits scarlet.,morphology,urn:kew.org:fwta:spec:desc:19084,urn:lsid:ipni.org:names:857073-1,,
wfo-0000840608,A branched herb or small shrub up to 3 ft. high,morphology,urn:kew.org:fwta:spec:desc:19089,urn:lsid:ipni.org:names:60464250-2,,
wfo-0000840608,White-pubescent foliage,morphology,urn:kew.org:fwta:spec:desc:19090,urn:lsid:ipni.org:names:60464250-2,,
wfo-0000314888,A well-branched herb 2-3 ft. high,morphology,urn:kew.org:fwta:spec:desc:19255,urn:lsid:ipni.org:names:864749-1,,
wfo-0000314888,Very long narrow spikes,morphology,urn:kew.org:fwta:spec:desc:19256,urn:lsid:ipni.org:names:864749-1,,
wfo-0000314888,Flowers deep blue with white centre,morphology,urn:kew.org:fwta:spec:desc:19257,urn:lsid:ipni.org:names:864749-1,,
wfo-0000314888,A weed.,morphology,urn:kew.org:fwta:spec:desc:19258,urn:lsid:ipni.org:names:864749-1,,
wfo-0000332390,"A small annual herb 2-12 ins. high, appearing grey-green",morphology,urn:kew.org:fwta:spec:desc:19260,urn:lsid:ipni.org:names:865505-1,,
wfo-0000332390,"Flowers very small, lilac",morphology,urn:kew.org:fwta:spec:desc:19261,urn:lsid:ipni.org:names:865505-1,,
wfo-0000332396,A creeping herb,morphology,urn:kew.org:fwta:spec:desc:19263,urn:lsid:ipni.org:names:263368-2,,
wfo-0000332396,Very dissected leaves,morphology,urn:kew.org:fwta:spec:desc:19264,urn:lsid:ipni.org:names:263368-2,,
wfo-0000332396,White or violet flowers.,morphology,urn:kew.org:fwta:spec:desc:19265,urn:lsid:ipni.org:names:263368-2,,
wfo-0000333061,"Tree 30-60 ft. high, with glabrous branches",morphology,urn:kew.org:fwta:spec:desc:19271,urn:lsid:ipni.org:names:865694-1,,
wfo-0000333061,"5-foliolate, coriaceous leaves",morphology,urn:kew.org:fwta:spec:desc:19272,urn:lsid:ipni.org:names:865694-1,,
wfo-0000723302,"Tree, 80–100 ft. or more high, buttressed",morphology,urn:kew.org:fwta:spec:desc:18573,urn:lsid:ipni.org:names:824035-1,,
wfo-0000723302,30–40 ft. bole and girth up to 12 ft.,morphology,urn:kew.org:fwta:spec:desc:18574,urn:lsid:ipni.org:names:824035-1,,
wfo-0000723302,"Bark green, wood very soft",morphology,urn:kew.org:fwta:spec:desc:18575,urn:lsid:ipni.org:names:824035-1,,
wfo-0000723302,Deciduous,morphology,urn:kew.org:fwta:spec:desc:18576,urn:lsid:ipni.org:names:824035-1,,
wfo-0000723302,"Flowers scarlet, appearing before the leaves",morphology,urn:kew.org:fwta:spec:desc:18577,urn:lsid:ipni.org:names:824035-1,,
wfo-0001228236,Erect shrub.,morphology,urn:kew.org:fwta:spec:desc:18580,urn:lsid:ipni.org:names:824140-1,,
wfo-0001228236,The androecium is not sufficiently accurately described for this species to be included in the key; the type specimen has presumably been destroyed.,morphology,urn:kew.org:fwta:spec:desc:18581,urn:lsid:ipni.org:names:824140-1,,
wfo-0000444803,"A small forest tree, 15–20 ft. high",morphology,urn:kew.org:fwta:spec:desc:18582,urn:lsid:ipni.org:names:824143-1,,
wfo-0000444803,Greenish flowers.,morphology,urn:kew.org:fwta:spec:desc:18583,urn:lsid:ipni.org:names:824143-1,,
wfo-0001228237,Small erect shrub.,morphology,urn:kew.org:fwta:spec:desc:18584,urn:lsid:ipni.org:names:824147-1,,
wfo-0001228235,A shrub 12–15 ft. high,morphology,urn:kew.org:fwta:spec:desc:18586,urn:lsid:ipni.org:names:824155-1,,
wfo-0001228235,Pale leaves,morphology,urn:kew.org:fwta:spec:desc:18587,urn:lsid:ipni.org:names:824155-1,,
wfo-0001228235,Glabrous branchlets.,morphology,urn:kew.org:fwta:spec:desc:18588,urn:lsid:ipni.org:names:824155-1,,
wfo-0000444817,Shrub or small tree,morphology,urn:kew.org:fwta:spec:desc:18589,urn:lsid:ipni.org:names:824160-1,,
wfo-0000444817,Flowers green.,morphology,urn:kew.org:fwta:spec:desc:18591,urn:lsid:ipni.org:names:824160-1,,
wfo-0000444812,Small tree,morphology,urn:kew.org:fwta:spec:desc:18592,urn:lsid:ipni.org:names:824167-1,,
wfo-0001141154,"Shrub or small tree to 20 ft. high, rarely more",morphology,urn:kew.org:fwta:spec:desc:18594,urn:lsid:ipni.org:names:824168-1,,
wfo-0001141154,Flowers greenish-white,morphology,urn:kew.org:fwta:spec:desc:18595,urn:lsid:ipni.org:names:824168-1,,
wfo-0001141155,"Small tree, to 30 ft. high; cauliflorous",morphology,urn:kew.org:fwta:spec:desc:18597,urn:lsid:ipni.org:names:824169-1,,
wfo-0001141155,Sepals green,morphology,urn:kew.org:fwta:spec:desc:18598,urn:lsid:ipni.org:names:824169-1,,
wfo-0001141155,Petals cream,morphology,urn:kew.org:fwta:spec:desc:18599,urn:lsid:ipni.org:names:824169-1,,
wfo-0001141155,Filaments cream,morphology,urn:kew.org:fwta:spec:desc:18600,urn:lsid:ipni.org:names:824169-1,,
wfo-0001141155,Foliage drying pale green,morphology,urn:kew.org:fwta:spec:desc:18601,urn:lsid:ipni.org:names:824169-1,,
wfo-0001141155,Fruits green with grey indumentum,morphology,urn:kew.org:fwta:spec:desc:18602,urn:lsid:ipni.org:names:824169-1,,
wfo-0001141155,Seeds covered with bright orange aril,morphology,urn:kew.org:fwta:spec:desc:18603,urn:lsid:ipni.org:names:824169-1,,
wfo-0000444809,"Small tree to 30 ft. high, or shrub",morphology,urn:kew.org:fwta:spec:desc:18605,urn:lsid:ipni.org:names:824171-1,,
wfo-0000444809,"Flowers green, white or yellow",morphology,urn:kew.org:fwta:spec:desc:18606,urn:lsid:ipni.org:names:824171-1,,
wfo-0000444809,Fruits greyish-green,morphology,urn:kew.org:fwta:spec:desc:18607,urn:lsid:ipni.org:names:824171-1,,
wfo-0000444809,Black seeds and scarlet arils.,morphology,urn:kew.org:fwta:spec:desc:18608,urn:lsid:ipni.org:names:824171-1,,
wfo-0000450994,"A small shrublet, woody at the base",morphology,urn:kew.org:fwta:spec:desc:18616,urn:lsid:ipni.org:names:824338-1,,
wfo-0000450994,The flowers enclosed in large bracteoles.,morphology,urn:kew.org:fwta:spec:desc:18617,urn:lsid:ipni.org:names:824338-1,,
wfo-0000452175,"Herb or undershrub, -11/2–2 ft. or more",morphology,urn:kew.org:fwta:spec:desc:18619,urn:lsid:ipni.org:names:824444-1,,
wfo-0000452175,"Hollow stems, erect or sometimes prostrate",morphology,urn:kew.org:fwta:spec:desc:18620,urn:lsid:ipni.org:names:824444-1,,
wfo-0000452175,"Flowers small, white or sometimes yellowish or pinkish",morphology,urn:kew.org:fwta:spec:desc:18621,urn:lsid:ipni.org:names:824444-1,,
wfo-0001141135,"A forest tree, to about 100 ft. high",morphology,urn:kew.org:fwta:spec:desc:18629,urn:lsid:ipni.org:names:830382-1,,
wfo-0001141135,Clean straight bole,morphology,urn:kew.org:fwta:spec:desc:18630,urn:lsid:ipni.org:names:830382-1,,
wfo-0001141135,"Flowers yellowish-white, fragrant.",morphology,urn:kew.org:fwta:spec:desc:18631,urn:lsid:ipni.org:names:830382-1,,
wfo-0000387957,"Small tree, to 25 ft. (rarely to 50 ft.) high, or shrub",morphology,urn:kew.org:fwta:spec:desc:18632,urn:lsid:ipni.org:names:824626-1,,
wfo-0000387957,Flowers yellow or cream,morphology,urn:kew.org:fwta:spec:desc:18634,urn:lsid:ipni.org:names:824626-1,,
wfo-0000387957,Fruiting carpels red,morphology,urn:kew.org:fwta:spec:desc:18635,urn:lsid:ipni.org:names:824626-1,,
wfo-0000387957,Shining black seeds.,morphology,urn:kew.org:fwta:spec:desc:18636,urn:lsid:ipni.org:names:824626-1,,
wfo-0000475850,"Forest tree, to 100 ft. high",morphology,urn:kew.org:fwta:spec:desc:18638,urn:lsid:ipni.org:names:824828-1,,
wfo-0000475850,"Less common than P. macrocarpa, and usually in rather moister regions",morphology,urn:kew.org:fwta:spec:desc:18639,urn:lsid:ipni.org:names:824828-1,,
wfo-0000475850,"Flowers cream when young, with ginger-brown hairs.",morphology,urn:kew.org:fwta:spec:desc:18640,urn:lsid:ipni.org:names:824828-1,,
wfo-0000475800,"Forest tree, to 120 ft. high, with buttresses.",morphology,urn:kew.org:fwta:spec:desc:18641,urn:lsid:ipni.org:names:824837-1,,
wfo-0000492049,Forest shrub.,morphology,urn:kew.org:fwta:spec:desc:18653,urn:lsid:ipni.org:names:825036-1,,
wfo-0000491760,"Forest tree, to 120 ft. high, with buttresses and clean bole",morphology,urn:kew.org:fwta:spec:desc:18665,urn:lsid:ipni.org:names:825364-1,,
wfo-0000491760,Bark-slash cream,morphology,urn:kew.org:fwta:spec:desc:18666,urn:lsid:ipni.org:names:825364-1,,
wfo-0000491760,Flowers cream or greenish-yellow,morphology,urn:kew.org:fwta:spec:desc:18667,urn:lsid:ipni.org:names:825364-1,,
wfo-0000491760,Fruiting carpels greyish-brown.,morphology,urn:kew.org:fwta:spec:desc:18668,urn:lsid:ipni.org:names:825364-1,,
wfo-0000491793,"Forest tree, to 120 ft. high, with narrow buttresses and straight bole",morphology,urn:kew.org:fwta:spec:desc:18669,urn:lsid:ipni.org:names:825432-1,,
wfo-0000491793,Bark-slash pinkish-brown,morphology,urn:kew.org:fwta:spec:desc:18670,urn:lsid:ipni.org:names:825432-1,,
wfo-0000491793,Flowers cream or greenish-yellow,morphology,urn:kew.org:fwta:spec:desc:18671,urn:lsid:ipni.org:names:825432-1,,
wfo-0000491793,Fruiting carpels brown.,morphology,urn:kew.org:fwta:spec:desc:18672,urn:lsid:ipni.org:names:825432-1,,
wfo-0000492472,A tree,morphology,urn:kew.org:fwta:spec:desc:18679,urn:lsid:ipni.org:names:825497-1,,
wfo-0000492472,Up to 80 ft. high,morphology,urn:kew.org:fwta:spec:desc:18681,urn:lsid:ipni.org:names:825497-1,,
wfo-0000492472,"Bole 30–40 ft., sometimes buttressed",morphology,urn:kew.org:fwta:spec:desc:18682,urn:lsid:ipni.org:names:825497-1,,
wfo-0000492472,Grey corky bark,morphology,urn:kew.org:fwta:spec:desc:18683,urn:lsid:ipni.org:names:825497-1,,
wfo-0000492472,Yielding a coloured gum,morphology,urn:kew.org:fwta:spec:desc:18684,urn:lsid:ipni.org:names:825497-1,,
wfo-0000492472,Conspicuous with red-purple flowers about Jan.–Feb.,morphology,urn:kew.org:fwta:spec:desc:18685,urn:lsid:ipni.org:names:825497-1,,
wfo-0000492472,Fruit bright red turning brown.,morphology,urn:kew.org:fwta:spec:desc:18686,urn:lsid:ipni.org:names:825497-1,,
wfo-0001228443,A large forest tree 75–90 ft. high or more,morphology,urn:kew.org:fwta:spec:desc:18687,urn:lsid:ipni.org:names:825554-1,,
wfo-0001228443,Bole 40–60 ft.,morphology,urn:kew.org:fwta:spec:desc:18688,urn:lsid:ipni.org:names:825554-1,,
wfo-0001228443,Flying buttresses which separate from the trunk shortly below the point at which they are given off,morphology,urn:kew.org:fwta:spec:desc:18689,urn:lsid:ipni.org:names:825554-1,,
wfo-0001228443,"Leaves coriaceous, simple on seedlings in the first year and on the flowering twigs, otherwise digitate",morphology,urn:kew.org:fwta:spec:desc:18690,urn:lsid:ipni.org:names:825554-1,,
wfo-0001228443,Winged fruits 2–5 together.,morphology,urn:kew.org:fwta:spec:desc:18691,urn:lsid:ipni.org:names:825554-1,,
wfo-0000456002,"A large forest tree, to 200 ft. high, with large buttresses, deciduous",morphology,urn:kew.org:fwta:spec:desc:18693,urn:lsid:ipni.org:names:564731-1,,
wfo-0000456002,Leaves maple-like,morphology,urn:kew.org:fwta:spec:desc:18694,urn:lsid:ipni.org:names:564731-1,,
wfo-0000456002,Fruits maple-like,morphology,urn:kew.org:fwta:spec:desc:18695,urn:lsid:ipni.org:names:564731-1,,
wfo-0000456002,"Petals white, red-purple at base.",morphology,urn:kew.org:fwta:spec:desc:18696,urn:lsid:ipni.org:names:564731-1,,
wfo-0000427365,Erect herb or shrub to 7 ft. high,morphology,urn:kew.org:fwta:spec:desc:18697,urn:lsid:ipni.org:names:320781-2,,
wfo-0000427365,"Petals yellow, turning orange or brown with age",morphology,urn:kew.org:fwta:spec:desc:18698,urn:lsid:ipni.org:names:320781-2,,
wfo-0000427377,"Straggling undershrub, to 10 ft. high",morphology,urn:kew.org:fwta:spec:desc:18700,urn:lsid:ipni.org:names:825800-1,,
wfo-0000459439,A twiggy shrub or small tree,morphology,urn:kew.org:fwta:spec:desc:18713,urn:lsid:ipni.org:names:828214-1,,
wfo-0000764829,Herb,morphology,urn:kew.org:fwta:spec:desc:18715,urn:lsid:ipni.org:names:429674-1,,
wfo-0000764829,Flowers bright blue.,morphology,urn:kew.org:fwta:spec:desc:18717,urn:lsid:ipni.org:names:429674-1,,
wfo-0000625634,Forest climber,morphology,urn:kew.org:fwta:spec:desc:18745,urn:lsid:ipni.org:names:831090-1,,
wfo-0000625634,Twigs purplish-brown with conspicuous lenticels,morphology,urn:kew.org:fwta:spec:desc:18746,urn:lsid:ipni.org:names:831090-1,,
wfo-0000625634,Flowers greenish-yellow.,morphology,urn:kew.org:fwta:spec:desc:18747,urn:lsid:ipni.org:names:831090-1,,
wfo-0000646208,"Low shrub or treelet, 3 ft. high.",morphology,urn:kew.org:fwta:spec:desc:18748,urn:lsid:ipni.org:names:831518-1,,
wfo-0000646212,"Shrub or treelet, 3–10 ft. high",morphology,urn:kew.org:fwta:spec:desc:18749,urn:lsid:ipni.org:names:831522-1,,
wfo-0000646212,"Calyx pale green outside; inside of calyx-lobes, and petals, stamens and style white, becoming cream.",morphology,urn:kew.org:fwta:spec:desc:18750,urn:lsid:ipni.org:names:831522-1,,
wfo-0000646217,"Shrub or treelet, with horizontal branches",morphology,urn:kew.org:fwta:spec:desc:18751,urn:lsid:ipni.org:names:831525-1,,
wfo-0000646217,Flowers white.,morphology,urn:kew.org:fwta:spec:desc:18752,urn:lsid:ipni.org:names:831525-1,,
wfo-0000646219,"Shrub or treelet, to 16 ft. high. with horizontally spreading branches",morphology,urn:kew.org:fwta:spec:desc:18753,urn:lsid:ipni.org:names:831527-1,,
wfo-0000646219,"Large, erect, white flowers",morphology,urn:kew.org:fwta:spec:desc:18754,urn:lsid:ipni.org:names:831527-1,,
wfo-0000646219,Fruit orange.,morphology,urn:kew.org:fwta:spec:desc:18755,urn:lsid:ipni.org:names:831527-1,,
wfo-0000646222,Shrub,morphology,urn:kew.org:fwta:spec:desc:18756,urn:lsid:ipni.org:names:831531-1,,
wfo-0000646222,White flowers.,morphology,urn:kew.org:fwta:spec:desc:18757,urn:lsid:ipni.org:names:831531-1,,
wfo-0000646231,"Shrub 4–6 ft., or up to 15 ft. high",morphology,urn:kew.org:fwta:spec:desc:18758,urn:lsid:ipni.org:names:831538-1,,
wfo-0000646231,Flowers white.,morphology,urn:kew.org:fwta:spec:desc:18759,urn:lsid:ipni.org:names:831538-1,,
wfo-0000646232,Shrub,morphology,urn:kew.org:fwta:spec:desc:18760,urn:lsid:ipni.org:names:831540-1,,
wfo-0000646232,Flowers white.,morphology,urn:kew.org:fwta:spec:desc:18761,urn:lsid:ipni.org:names:831540-1,,
wfo-0000646234,Shrub,morphology,urn:kew.org:fwta:spec:desc:18762,urn:lsid:ipni.org:names:831542-1,,
wfo-0000646234,"Young branches densely pubescent, later glabrous.",morphology,urn:kew.org:fwta:spec:desc:18763,urn:lsid:ipni.org:names:831542-1,,
wfo-0000646248,"Shrub or treelet, to 10 ft. high",morphology,urn:kew.org:fwta:spec:desc:18764,urn:lsid:ipni.org:names:831555-1,,
wfo-0000646248,Calyx green outside with white indumentum,morphology,urn:kew.org:fwta:spec:desc:18765,urn:lsid:ipni.org:names:831555-1,,
wfo-0000646248,Petals and calyx-lobes within cream,morphology,urn:kew.org:fwta:spec:desc:18766,urn:lsid:ipni.org:names:831555-1,,
