taxonID,description,type,source,identifier,reference,license
wfo-0000652718,Of wet places,ecology,urn:kew.org:fwta:spec:desc:7894,urn:lsid:ipni.org:names:367185-1,,
wfo-0000684286,Of wet places,ecology,urn:kew.org:fwta:spec:desc:7899,urn:lsid:ipni.org:names:367536-1,,
wfo-0000685842,Of damp places,ecology,urn:kew.org:fwta:spec:desc:7902,urn:lsid:ipni.org:names:367656-1,,
wfo-0000467045,Of wet places,ecology,urn:kew.org:fwta:spec:desc:7909,urn:lsid:ipni.org:names:370466-1,,
wfo-0000498133,Of wet places.,ecology,urn:kew.org:fwta:spec:desc:7925,urn:lsid:ipni.org:names:370716-1,,
wfo-0000498138,Of wet places,ecology,urn:kew.org:fwta:spec:desc:7927,urn:lsid:ipni.org:names:370746-1,,
wfo-0001231518,Of forest floors.,ecology,urn:kew.org:fwta:spec:desc:7936,urn:lsid:ipni.org:names:371460-1,,
wfo-0000513594,"Epiphytic or on rocks, etc.",ecology,urn:kew.org:fwta:spec:desc:7948,urn:lsid:ipni.org:names:377553-1,,
wfo-0000670419,On rocks in forest.,ecology,urn:kew.org:fwta:spec:desc:7953,urn:lsid:ipni.org:names:380839-1,,
wfo-0001244197,In mountain grassland.,ecology,urn:kew.org:fwta:spec:desc:7958,urn:lsid:ipni.org:names:382934-1,,
wfo-0000795564,In forest.,ecology,urn:kew.org:fwta:spec:desc:7964,urn:lsid:ipni.org:names:383499-1,,
wfo-0000497413,On sandy shores near high-water mark.,ecology,urn:kew.org:fwta:spec:desc:7970,urn:lsid:ipni.org:names:384294-1,,
wfo-0000841386,Mountains.,ecology,urn:kew.org:fwta:spec:desc:7976,urn:lsid:ipni.org:names:384504-1,,
wfo-0000841387,Marshy places or shallow water.,ecology,urn:kew.org:fwta:spec:desc:7978,urn:lsid:ipni.org:names:384505-1,,
wfo-0000841421,"Moist and shady soils, or growing in shallow water.",ecology,urn:kew.org:fwta:spec:desc:7980,urn:lsid:ipni.org:names:3538-2,,
wfo-0000845950,Shallow soils and ironstone outcrops.,ecology,urn:kew.org:fwta:spec:desc:8015,urn:lsid:ipni.org:names:387362-1,,
wfo-0000845952,Swampy places.,ecology,urn:kew.org:fwta:spec:desc:8018,urn:lsid:ipni.org:names:387364-1,,
wfo-0000846060,"Flood plains and swampy soils, less often among rock outcrops.",ecology,urn:kew.org:fwta:spec:desc:8021,urn:lsid:ipni.org:names:387446-1,,
wfo-0000846159,Shallow stony soils and old fallow land.,ecology,urn:kew.org:fwta:spec:desc:8025,urn:lsid:ipni.org:names:387525-1,,
wfo-0000846179,Sandy beaches.,ecology,urn:kew.org:fwta:spec:desc:8027,urn:lsid:ipni.org:names:387545-1,,
wfo-0000846290,Swampy soils.,ecology,urn:kew.org:fwta:spec:desc:8030,urn:lsid:ipni.org:names:387637-1,,
wfo-0000854185,On clay soil with Acacia seyal.,ecology,urn:kew.org:fwta:spec:desc:8167,urn:lsid:ipni.org:names:392966-1,,
wfo-0000854249,In shade.,ecology,urn:kew.org:fwta:spec:desc:8172,urn:lsid:ipni.org:names:393011-1,,
wfo-0000854258,Disturbed soils.,ecology,urn:kew.org:fwta:spec:desc:8174,urn:lsid:ipni.org:names:393017-1,,
wfo-0000854296,Growing on old farm land.,ecology,urn:kew.org:fwta:spec:desc:8176,urn:lsid:ipni.org:names:393041-1,,
wfo-0000854306,Growing in crevices on rock and ironstone outcrops.,ecology,urn:kew.org:fwta:spec:desc:8178,urn:lsid:ipni.org:names:393049-1,,
wfo-0000855893,On highlands.,ecology,urn:kew.org:fwta:spec:desc:8181,urn:lsid:ipni.org:names:393829-1,,
wfo-0000858573,"Indigenous in the drier areas, but probably introduced in the south where it occurs on rubbish tips, roadsides, etc.",ecology,urn:kew.org:fwta:spec:desc:8186,urn:lsid:ipni.org:names:395214-1,,
wfo-0000858736,In forest shade.,ecology,urn:kew.org:fwta:spec:desc:8191,urn:lsid:ipni.org:names:395345-1,,
wfo-0000867418,Rocks and sandbanks in river beds.,ecology,urn:kew.org:fwta:spec:desc:8385,urn:lsid:ipni.org:names:400835-1,,
wfo-0000867450,"Roadside gravels and disturbed, often damp, soils.",ecology,urn:kew.org:fwta:spec:desc:8388,urn:lsid:ipni.org:names:400865-1,,
wfo-0000867525,Moist soils.,ecology,urn:kew.org:fwta:spec:desc:8392,urn:lsid:ipni.org:names:400932-1,,
wfo-0000867532,Swampy soils.,ecology,urn:kew.org:fwta:spec:desc:8395,urn:lsid:ipni.org:names:400938-1,,
wfo-0000867558,"A common weed of roadsides, cultivated land and waste places.",ecology,urn:kew.org:fwta:spec:desc:8400,urn:lsid:ipni.org:names:1156566-2,,
wfo-0000846321,Dry stony soils.,ecology,urn:kew.org:fwta:spec:desc:8033,urn:lsid:ipni.org:names:387662-1,,
wfo-0000846422,Shallow pockets and clefts in rock outcrops.,ecology,urn:kew.org:fwta:spec:desc:8035,urn:lsid:ipni.org:names:387750-1,,
wfo-0000846548,"Shallow or sandy soils, and dry fallow land.",ecology,urn:kew.org:fwta:spec:desc:8040,urn:lsid:ipni.org:names:387859-1,,
wfo-0000846554,Flood plains and damp grasslands.,ecology,urn:kew.org:fwta:spec:desc:8042,urn:lsid:ipni.org:names:387864-1,,
wfo-0000846799,Seasonally flooded alluvial soils.,ecology,urn:kew.org:fwta:spec:desc:8054,urn:lsid:ipni.org:names:388028-1,,
wfo-0000846886,Wet places.,ecology,urn:kew.org:fwta:spec:desc:8058,urn:lsid:ipni.org:names:388096-1,,
wfo-0000847218,Swampy soils.,ecology,urn:kew.org:fwta:spec:desc:8065,urn:lsid:ipni.org:names:388357-1,,
wfo-0000847312,Roadsides and stony soils.,ecology,urn:kew.org:fwta:spec:desc:8071,urn:lsid:ipni.org:names:388431-1,,
wfo-0000847633,In shade of trees.,ecology,urn:kew.org:fwta:spec:desc:8080,urn:lsid:ipni.org:names:388626-1,,
wfo-0000847645,Waterlogged soils.,ecology,urn:kew.org:fwta:spec:desc:8083,urn:lsid:ipni.org:names:388632-1,,
wfo-0000848473,"Common on dry, shallow or over-farmed soils.",ecology,urn:kew.org:fwta:spec:desc:8090,urn:lsid:ipni.org:names:319759-2,,
wfo-0000848945,Poor stony soils.,ecology,urn:kew.org:fwta:spec:desc:8099,urn:lsid:ipni.org:names:389519-1,,
wfo-0000849298,In damp soils.,ecology,urn:kew.org:fwta:spec:desc:8107,urn:lsid:ipni.org:names:389723-1,,
wfo-0000849376,"On coastal sands, and on dry sandy soils inland.",ecology,urn:kew.org:fwta:spec:desc:8112,urn:lsid:ipni.org:names:389780-1,,
wfo-0000849867,Among rocks and boulders.,ecology,urn:kew.org:fwta:spec:desc:8117,urn:lsid:ipni.org:names:390046-1,,
wfo-0000849909,Shady clearings.,ecology,urn:kew.org:fwta:spec:desc:8119,urn:lsid:ipni.org:names:20858-2,,
wfo-0000850113,Occurs in gregarious patches.,ecology,urn:kew.org:fwta:spec:desc:8122,urn:lsid:ipni.org:names:390225-1,,
wfo-0000851186,A desert grass.,ecology,urn:kew.org:fwta:spec:desc:8129,urn:lsid:ipni.org:names:391047-1,,
wfo-0000852795,On pathsides and lawns in the forest zone.,ecology,urn:kew.org:fwta:spec:desc:8132,urn:lsid:ipni.org:names:392087-1,,
wfo-0000853634,In woodland shade.,ecology,urn:kew.org:fwta:spec:desc:8141,urn:lsid:ipni.org:names:392620-1,,
wfo-0000854066,Shallow pools.,ecology,urn:kew.org:fwta:spec:desc:8148,urn:lsid:ipni.org:names:392877-1,,
wfo-0000854085,A weed of cultivated land and disturbed soils.,ecology,urn:kew.org:fwta:spec:desc:8151,urn:lsid:ipni.org:names:392891-1,,
wfo-0000854091,Growing in or near water.,ecology,urn:kew.org:fwta:spec:desc:8153,urn:lsid:ipni.org:names:392897-1,,
wfo-0000854092,Disturbed soils.,ecology,urn:kew.org:fwta:spec:desc:8156,urn:lsid:ipni.org:names:392898-1,,
wfo-0000854140,Often on shallow soils with seasonal extremes of drought and waterlogging.,ecology,urn:kew.org:fwta:spec:desc:8160,urn:lsid:ipni.org:names:392932-1,,
wfo-0000854151,A weed of cultivated land and disturbed soil.,ecology,urn:kew.org:fwta:spec:desc:8163,urn:lsid:ipni.org:names:392941-1,,
wfo-0000854176,Wet places.,ecology,urn:kew.org:fwta:spec:desc:8165,urn:lsid:ipni.org:names:392958-1,,
wfo-0000859380,In montane forest shade.,ecology,urn:kew.org:fwta:spec:desc:8196,urn:lsid:ipni.org:names:395776-1,,
wfo-0000859416,Roadsides and waste lands.,ecology,urn:kew.org:fwta:spec:desc:8198,urn:lsid:ipni.org:names:1168070-2,,
wfo-0000859548,On dry bare soils.,ecology,urn:kew.org:fwta:spec:desc:8201,urn:lsid:ipni.org:names:395916-1,,
wfo-0000859646,Fallow land and lawns.,ecology,urn:kew.org:fwta:spec:desc:8207,urn:lsid:ipni.org:names:395997-1,,
wfo-0000859659,In sandy river beds.,ecology,urn:kew.org:fwta:spec:desc:8211,urn:lsid:ipni.org:names:396008-1,,
wfo-0000859790,Seasonally flooded shallow pans and clayey soils.,ecology,urn:kew.org:fwta:spec:desc:8214,urn:lsid:ipni.org:names:396104-1,,
wfo-0000860347,A desert grass.,ecology,urn:kew.org:fwta:spec:desc:8220,urn:lsid:ipni.org:names:396468-1,,
wfo-0000860428,Stream banks and moist places.,ecology,urn:kew.org:fwta:spec:desc:8225,urn:lsid:ipni.org:names:30100521-2,,
wfo-0000860832,On sandy soils.,ecology,urn:kew.org:fwta:spec:desc:8231,urn:lsid:ipni.org:names:396800-1,,
wfo-0000860852,Usually on poor or shallow soils.,ecology,urn:kew.org:fwta:spec:desc:8239,urn:lsid:ipni.org:names:396817-1,,
wfo-0000860869,On shallow soils.,ecology,urn:kew.org:fwta:spec:desc:8242,urn:lsid:ipni.org:names:396832-1,,
wfo-0000861432,Forest shade.,ecology,urn:kew.org:fwta:spec:desc:8266,urn:lsid:ipni.org:names:397248-1,,
wfo-0000863680,On riverside flats subject to seasonal flooding.,ecology,urn:kew.org:fwta:spec:desc:8277,urn:lsid:ipni.org:names:398617-1,,
wfo-0000863987,Fallow land and disturbed soils.,ecology,urn:kew.org:fwta:spec:desc:8292,urn:lsid:ipni.org:names:60439136-2,,
wfo-0000864117,"Roadsides, fallow land and waste places.",ecology,urn:kew.org:fwta:spec:desc:8303,urn:lsid:ipni.org:names:398933-1,,
wfo-0000864554,Poor sandy soils in drainage hollows or near streams.,ecology,urn:kew.org:fwta:spec:desc:8320,urn:lsid:ipni.org:names:399250-1,,
wfo-0000864555,Dry sandy or gravelly soils.,ecology,urn:kew.org:fwta:spec:desc:8322,urn:lsid:ipni.org:names:399251-1,,
wfo-0000865297,Near water.,ecology,urn:kew.org:fwta:spec:desc:8331,urn:lsid:ipni.org:names:30149942-2,,
wfo-0000865375,In shallow pools and wet places.,ecology,urn:kew.org:fwta:spec:desc:8333,urn:lsid:ipni.org:names:399713-1,,
wfo-0000865411,"On river banks, marshes or in open water, sometimes forming extensive meadows on flood plains.",ecology,urn:kew.org:fwta:spec:desc:8335,urn:lsid:ipni.org:names:88106-2,,
wfo-0000865821,Dry soils.,ecology,urn:kew.org:fwta:spec:desc:8344,urn:lsid:ipni.org:names:400056-1,,
wfo-0000865858,Dry soils.,ecology,urn:kew.org:fwta:spec:desc:8353,urn:lsid:ipni.org:names:400082-1,,
wfo-0000865878,Poor sandy soils in uncultivated savanna.,ecology,urn:kew.org:fwta:spec:desc:8355,urn:lsid:ipni.org:names:400109-1,,
wfo-0000865880,Shallow sandy soils.,ecology,urn:kew.org:fwta:spec:desc:8359,urn:lsid:ipni.org:names:400111-1,,
wfo-0000865881,Sandy soils in savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:8361,urn:lsid:ipni.org:names:400112-1,,
wfo-0000867111,Swamps and old rice fields.,ecology,urn:kew.org:fwta:spec:desc:8364,urn:lsid:ipni.org:names:400609-1,,
wfo-0000867198,Dry places.,ecology,urn:kew.org:fwta:spec:desc:8370,urn:lsid:ipni.org:names:400681-1,,
wfo-0000867359,Old fields and disturbed land.,ecology,urn:kew.org:fwta:spec:desc:8376,urn:lsid:ipni.org:names:400797-1,,
wfo-0000867373,A weed of old farmland.,ecology,urn:kew.org:fwta:spec:desc:8379,urn:lsid:ipni.org:names:400806-1,,
wfo-0000867681,Coastal and inland sands.,ecology,urn:kew.org:fwta:spec:desc:8405,urn:lsid:ipni.org:names:1194273-2,,
wfo-0000867689,Shallow or disturbed sandy soils.,ecology,urn:kew.org:fwta:spec:desc:8407,urn:lsid:ipni.org:names:401037-1,,
wfo-0000867771,In weedy places.,ecology,urn:kew.org:fwta:spec:desc:8411,urn:lsid:ipni.org:names:401103-1,,
wfo-0000867887,Inselbergs and rock outcrops.,ecology,urn:kew.org:fwta:spec:desc:8414,urn:lsid:ipni.org:names:401187-1,,
wfo-0000867968,Weedy places.,ecology,urn:kew.org:fwta:spec:desc:8416,urn:lsid:ipni.org:names:401250-1,,
wfo-0000868104,Sandy stream sides.,ecology,urn:kew.org:fwta:spec:desc:8421,urn:lsid:ipni.org:names:401343-1,,
wfo-0000868222,Path sides and fallow land.,ecology,urn:kew.org:fwta:spec:desc:8426,urn:lsid:ipni.org:names:1180620-2,,
wfo-0000868257,Moist soils.,ecology,urn:kew.org:fwta:spec:desc:8430,urn:lsid:ipni.org:names:401439-1,,
wfo-0000868263,Shallow soils over rock and ironstone.,ecology,urn:kew.org:fwta:spec:desc:8432,urn:lsid:ipni.org:names:401447-1,,
wfo-0000868414,Shallow soils over iron pan or rock.,ecology,urn:kew.org:fwta:spec:desc:8435,urn:lsid:ipni.org:names:401555-1,,
wfo-0000868463,"Roadsides and waste places, particularly on sandy soils; also on sandy beaches.",ecology,urn:kew.org:fwta:spec:desc:8438,urn:lsid:ipni.org:names:401587-1,,
wfo-0000868509,"Cultivated land, roadsides and waste places.",ecology,urn:kew.org:fwta:spec:desc:8440,urn:lsid:ipni.org:names:1088685-2,,
wfo-0000868522,Highlands.,ecology,urn:kew.org:fwta:spec:desc:8443,urn:lsid:ipni.org:names:1064189-2,,
wfo-0000868553,Roadsides and waste places.,ecology,urn:kew.org:fwta:spec:desc:8446,urn:lsid:ipni.org:names:1186146-2,,
wfo-0000868574,Roadsides and old farmland.,ecology,urn:kew.org:fwta:spec:desc:8450,urn:lsid:ipni.org:names:401670-1,,
wfo-0000869158,Swampy soils.,ecology,urn:kew.org:fwta:spec:desc:8465,urn:lsid:ipni.org:names:402072-1,,
wfo-0000869171,Swampy soils.,ecology,urn:kew.org:fwta:spec:desc:8467,urn:lsid:ipni.org:names:402082-1,,
wfo-0000869230,In partial shade.,ecology,urn:kew.org:fwta:spec:desc:8469,urn:lsid:ipni.org:names:97916-2,,
wfo-0000873558,Of forest undergrowth.,ecology,urn:kew.org:fwta:spec:desc:8475,urn:lsid:ipni.org:names:404333-1,,
wfo-0000873564,In forest shade.,ecology,urn:kew.org:fwta:spec:desc:8478,urn:lsid:ipni.org:names:404338-1,,
wfo-0000873568,In forest shade.,ecology,urn:kew.org:fwta:spec:desc:8480,urn:lsid:ipni.org:names:404341-1,,
wfo-0000874053,Wet places.,ecology,urn:kew.org:fwta:spec:desc:8490,urn:lsid:ipni.org:names:404684-1,,
wfo-0000874135,In swamps or pond margins.,ecology,urn:kew.org:fwta:spec:desc:8493,urn:lsid:ipni.org:names:404745-1,,
wfo-0000875202,Roadsides and old cultivation.,ecology,urn:kew.org:fwta:spec:desc:8500,urn:lsid:ipni.org:names:405482-1,,
wfo-0000875203,Old farmland and roadsides.,ecology,urn:kew.org:fwta:spec:desc:8503,urn:lsid:ipni.org:names:405483-1,,
wfo-0000875209,Seasonally wet soils.,ecology,urn:kew.org:fwta:spec:desc:8505,urn:lsid:ipni.org:names:126065-2,,
wfo-0000875216,Damp soils and upland grassland.,ecology,urn:kew.org:fwta:spec:desc:8507,urn:lsid:ipni.org:names:405494-1,,
wfo-0000875226,Moist alluvial soils.,ecology,urn:kew.org:fwta:spec:desc:8509,urn:lsid:ipni.org:names:405500-1,,
wfo-0000875227,In savanna.,ecology,urn:kew.org:fwta:spec:desc:8512,urn:lsid:ipni.org:names:405501-1,,
wfo-0000875241,"In savanna, often bordering swampy soils.",ecology,urn:kew.org:fwta:spec:desc:8515,urn:lsid:ipni.org:names:405514-1,,
wfo-0000875243,Savanna grassland.,ecology,urn:kew.org:fwta:spec:desc:8517,urn:lsid:ipni.org:names:405516-1,,
wfo-0000875246,Waste land and roadsides.,ecology,urn:kew.org:fwta:spec:desc:8521,urn:lsid:ipni.org:names:405518-1,,
wfo-0000875247,In savanna.,ecology,urn:kew.org:fwta:spec:desc:8525,urn:lsid:ipni.org:names:405519-1,,
wfo-0000875249,"A ruderal species of roadsides, waste land and farm fallows.",ecology,urn:kew.org:fwta:spec:desc:8528,urn:lsid:ipni.org:names:405522-1,,
wfo-0000875256,Seasonally swampy soils and river flood plains.,ecology,urn:kew.org:fwta:spec:desc:8530,urn:lsid:ipni.org:names:405530-1,,
wfo-0000875263,Dry soils in open places.,ecology,urn:kew.org:fwta:spec:desc:8533,urn:lsid:ipni.org:names:405537-1,,
wfo-0000875274,"In savanna, particularly on dry or shallow soils.",ecology,urn:kew.org:fwta:spec:desc:8537,urn:lsid:ipni.org:names:405538-1,,
wfo-0000875295,Swampy places.,ecology,urn:kew.org:fwta:spec:desc:8539,urn:lsid:ipni.org:names:405554-1,,
wfo-0000875297,Stony hillsides.,ecology,urn:kew.org:fwta:spec:desc:8541,urn:lsid:ipni.org:names:405555-1,,
wfo-0000875298,In savanna.,ecology,urn:kew.org:fwta:spec:desc:8543,urn:lsid:ipni.org:names:405556-1,,
wfo-0000875301,In savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:8545,urn:lsid:ipni.org:names:405558-1,,
wfo-0000875315,In savanna,ecology,urn:kew.org:fwta:spec:desc:8547,urn:lsid:ipni.org:names:405570-1,,
wfo-0000875320,"Roadsides, clearings and disturbed sites.",ecology,urn:kew.org:fwta:spec:desc:8550,urn:lsid:ipni.org:names:405578-1,,
wfo-0000875325,"Savanna grasslands, favouring damp or alluvial soils.",ecology,urn:kew.org:fwta:spec:desc:8552,urn:lsid:ipni.org:names:405582-1,,
wfo-0000875326,"Typically a tall savanna grass, often preferring moister sites, but dwarfed forms may be found by roadsides and other frequented places.",ecology,urn:kew.org:fwta:spec:desc:8554,urn:lsid:ipni.org:names:405583-1,,
wfo-0000875345,"Savanna woodland, often on poor dry soils.",ecology,urn:kew.org:fwta:spec:desc:8561,urn:lsid:ipni.org:names:405596-1,,
wfo-0000875350,"Highland grassland, by roadsides and in old cultivation.",ecology,urn:kew.org:fwta:spec:desc:8563,urn:lsid:ipni.org:names:405603-1,,
wfo-0000875353,Roadsides and old cultivation.,ecology,urn:kew.org:fwta:spec:desc:8565,urn:lsid:ipni.org:names:405606-1,,
wfo-0000875358,"Light to moderate shade in savanna woodland, favouring deep soils with adequate moisture.",ecology,urn:kew.org:fwta:spec:desc:8567,urn:lsid:ipni.org:names:405609-1,,
wfo-0000875363,A savanna grass typical of waysides and disturbed places.,ecology,urn:kew.org:fwta:spec:desc:8570,urn:lsid:ipni.org:names:126405-2,,
wfo-0000875830,Damp shady places.,ecology,urn:kew.org:fwta:spec:desc:8578,urn:lsid:ipni.org:names:405903-1,,
wfo-0000875857,In forest shade.,ecology,urn:kew.org:fwta:spec:desc:8580,urn:lsid:ipni.org:names:405924-1,,
wfo-0000875973,In forest shade.,ecology,urn:kew.org:fwta:spec:desc:8584,urn:lsid:ipni.org:names:406003-1,,
wfo-0000876100,Black clay soils.,ecology,urn:kew.org:fwta:spec:desc:8586,urn:lsid:ipni.org:names:406103-1,,
wfo-0000876149,Swamps.,ecology,urn:kew.org:fwta:spec:desc:8590,urn:lsid:ipni.org:names:406121-1,,
wfo-0000876374,Coastal and inland swamps.,ecology,urn:kew.org:fwta:spec:desc:8593,urn:lsid:ipni.org:names:406281-1,,
wfo-0000876415,Damp wayside places.,ecology,urn:kew.org:fwta:spec:desc:8596,urn:lsid:ipni.org:names:406315-1,,
wfo-0000876598,Swampy places.,ecology,urn:kew.org:fwta:spec:desc:8599,urn:lsid:ipni.org:names:406382-1,,
wfo-0000877667,In shallow water,ecology,urn:kew.org:fwta:spec:desc:8606,urn:lsid:ipni.org:names:137026-2,,
wfo-0000877708,Growing in streams.,ecology,urn:kew.org:fwta:spec:desc:8609,urn:lsid:ipni.org:names:406986-1,,
wfo-0000877709,Of marshy places.,ecology,urn:kew.org:fwta:spec:desc:8611,urn:lsid:ipni.org:names:406987-1,,
wfo-0000877812,Near water.,ecology,urn:kew.org:fwta:spec:desc:8616,urn:lsid:ipni.org:names:407078-1,,
wfo-0000877900,Old farmland and weedy places.,ecology,urn:kew.org:fwta:spec:desc:8621,urn:lsid:ipni.org:names:407138-1,,
wfo-0000877942,Pathsides and fallow land.,ecology,urn:kew.org:fwta:spec:desc:8623,urn:lsid:ipni.org:names:407176-1,,
wfo-0000878011,On dry soils.,ecology,urn:kew.org:fwta:spec:desc:8625,urn:lsid:ipni.org:names:407223-1,,
wfo-0000878624,Humid soils flanking ditches.,ecology,urn:kew.org:fwta:spec:desc:8627,urn:lsid:ipni.org:names:407582-1,,
wfo-0000878629,"Dry soils, commonly associated with inselbergs and rock outcrops.",ecology,urn:kew.org:fwta:spec:desc:8629,urn:lsid:ipni.org:names:407584-1,,
wfo-0000878640,Poorly drained soils.,ecology,urn:kew.org:fwta:spec:desc:8631,urn:lsid:ipni.org:names:407593-1,,
wfo-0000878661,Disturbed sandy soils.,ecology,urn:kew.org:fwta:spec:desc:8636,urn:lsid:ipni.org:names:407611-1,,
wfo-0000878663,Shallow soils.,ecology,urn:kew.org:fwta:spec:desc:8639,urn:lsid:ipni.org:names:407613-1,,
wfo-0000878679,A common grass on shallow soils.,ecology,urn:kew.org:fwta:spec:desc:8642,urn:lsid:ipni.org:names:407627-1,,
wfo-0000878690,Seasonally marshy soils.,ecology,urn:kew.org:fwta:spec:desc:8647,urn:lsid:ipni.org:names:407639-1,,
wfo-0000878692,Shallow soils over ironstone.,ecology,urn:kew.org:fwta:spec:desc:8651,urn:lsid:ipni.org:names:407641-1,,
wfo-0000878694,Dry soils.,ecology,urn:kew.org:fwta:spec:desc:8654,urn:lsid:ipni.org:names:144054-2,,
wfo-0000878699,Crevices in rock outcrops.,ecology,urn:kew.org:fwta:spec:desc:8658,urn:lsid:ipni.org:names:407646-1,,
wfo-0000878701,Shallow soils over ironstone.,ecology,urn:kew.org:fwta:spec:desc:8661,urn:lsid:ipni.org:names:407648-1,,
