wfo-0000697148,Gentiana capitata Buch.-Ham. ex D.Don,Prodr. Fl. Nepal. 126. 1825.
wfo-0000697152,Gentiana carinata (D.Don) Griseb.,Gen. Sp. Gent.: 304. 1838.
wfo-0000697183,Gentiana cephalodes Edgew. ,London J. Bot. 4: 637. 1845.
wfo-0000697232,Gentiana clarkei Kusn. ,Trudy Imp. S.-Peterburgsk. Bot. Sada 15(3): 419. 1904. 
wfo-0000697302,Gentiana crassuloides Bureau & Franch. ,J. Bot. (Morot) 5: 104. 1891.
wfo-1200027120,Gentiana decemfida Buch.-Ham. ex D.Don var. decemfida,Prodr. Fl. Nepal. 127. 1825. 
wfo-1200027121,Gentiana decemfida Buch.-Ham. ex D.Don var. aprica (Decne.) C.B.Clarke,Fl. Brit. India 4: 112. 1883.
wfo-0000697370,Gentiana depressa D.Don,Prodr. Fl. Nepal. 125. 1825.
wfo-0000697447,Gentiana elwesii C.B.Clarke ,Fl. Brit. India 4: 115. 1883.
wfo-0000697498,Gentiana filistyla Balf.f. & Forrest ,Bull. Misc. Inform. Kew 1928(2): 60. 1928.
wfo-0000697631,Gentiana gyirongensis T.N.Ho,"Bull. Bot. Res., Harbin 4(1): 79. 1984."
wfo-0000697682,Gentiana himalayaensis T.N.Ho ,"Bull. Nat. Hist. Mus. London, Bot. 23(2): 57. 1993. "
wfo-0000697705,Gentiana huxleyi Kusn. ,Trudy Imp. S.-Peterburgsk. Bot. Sada 13: 64. 1893. 
wfo-0001426966,Gentiana kirilowii Turcz.,Věstn. Estestv. Nauk Moskovsk. Obshch. Isp. Prir. 7(43-44): 1354. 1861.
wfo-0000697808,Gentiana lacerulata Harry Sm.,Kew Bull. 15: 52. 1961.
wfo-0000697846,Gentiana leucomelaena Maxim. ,Mélanges Biol. Bull. Phys.-Math. Acad. Imp. Sci. Saint-Pétersbourg 13: 175. 1891.
wfo-0000697991,Gentiana meiantha (C.B.Clarke) Harry Sm. ,Notes Roy. Bot. Gard. Edinburgh 26: 248. 1965.
wfo-1200027122,Gentiana membranulifera T.N.Ho ,Acta Phytotax. Sin. 38(1): 10. 2000.
wfo-0000697997,Gentiana membranulifera var. intermedia (C.B.Clarke) T.N.Ho,Worldwide Monogr. Gentiana 391. 2001.
wfo-0000698008,Gentiana micans C.B.Clarke ,Fl. Brit. India 4: 112. 1883.
wfo-0000698018,Gentiana microphyta Franch. ,"J. Linn. Soc., Bot. 26: 130. 1890."
wfo-0000698100,Gentiana nubigena Edgew. ,Trans. Linn. Soc. London 20: 85. 1846.
wfo-0000698113,Gentiana obconica T.N.Ho ,Acta Phytotax. Sin. 23(1): 45. 1985.
wfo-0000698148,Gentiana ornata (Wall. ex G.Don) Griseb. ,Gen. Sp. Gent. 277. 1838.
wfo-0001063443,Gentiana pedicellata (Wall. ex D.Don) Griseb. ,Gen. Sp. Gent. 273. 1838.
wfo-0000698248,Gentiana phyllocalyx C.B.Clarke ,Fl. Brit. India 4: 116. 1883.
wfo-0000698317,Gentiana prolata Balf.f.,Trans. Bot. Soc. Edinburgh 27: 266. 1918.
wfo-0000698334,Gentiana prostrata var. karelinii (Griseb.) Kusnezow,Trudy Imp. S.-Peterburgsk. Bot. Sada 15: 368. 1904
wfo-0000698335,Gentiana prostrata var. ludlowii (C.Marquand) T.N.Ho ,Novon 4(4): 371. 1994.
wfo-0000698268,Gentiana pulvinarum W.W.Sm. ,J. Proc. Asiat. Soc. Bengal 7: 77. 1911. 
wfo-0000698440,Gentiana radicans Harry Sm.,Notes Roy. Gard. Edinburgh 26(2): 250. 1965.
wfo-0000698454,Gentiana recurvata C.B.Clarke ,Fl. Brit. India 4: 110. 1883.
wfo-0000698487,Gentiana robusta King ex Hook.f. ,Hooker's Icon. Pl. 15: t. 1439. 1883.
wfo-0000698530,Gentiana sagarmathae Miyam. & H.Ohba,J. Jap. Bot. 71: 45. 1996.
wfo-0000698654,Gentiana sikkimensis C.B.Clarke ,Fl. Brit. India 4: 114. 1883.
wfo-0000698661,Gentiana simulatrix C.Marquand,Bull. Misc. Inform. Kew 1937: 190. 1937.
wfo-0000698694,Gentiana squarrosa Ledeb.,Mém. Acad. Imp. Sci. St. Pétersbourg Hist. Acad. 5: 527. 1812.
wfo-0000698698,Gentiana stellata Turrill,Bull. Misc. Inform. Kew 1922(4): 153. 1922. 
wfo-0000698706,Gentiana stipitata Edgew. ,Trans. Linn. Soc. London 20: 84. 1846. 
wfo-0000698715,Gentiana straminea Maxim.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 27: 502. 1881. "
wfo-0000698694,Gentiana squarrosa Ledeb.,Mém. Acad. Imp. Sci. St. Pétersbourg Hist. Acad. 5: 527. 1812.
wfo-0000509303,Gentiana tetramera Miyam.,Fl. Mustang [Nepal] 221. 2008.
wfo-0000698812,Gentiana tibetica King ex Hook.f. ,Hooker's Icon. Pl. 15: t. 1441. 1883. 
wfo-0000698856,Gentiana tubiflora (Wall. ex G.Don) Griseb. ,Gen. Sp. Gent. 277. 1839.
wfo-0000698876,Gentiana urnula Harry Sm. ,Kew Bull. 15(1): 51. 1961.
wfo-0000698899,Gentiana venusta Wall. ex Griseb. ,Gen. Sp. Gent. 276. 1839.
wfo-0000698929,Gentiana vernayi C.Marquand ,Hooker's Icon. Pl. 34: pl. 3330. 1937.
wfo-0000699049,Gentianella angustiflora Harry Sm.,J. Jap. Bot. 56(9): 275. 1981.
wfo-0000699077,Gentianella azurea (Bunge) Holub ,Folia Geobot. Phytotax. 2: 116. 1967.
wfo-0000699306,Gentianella lowndesii Harry Sm.,J. Jap. Bot. 56: 276. 1981.
wfo-1200027123,Gentianella maddenii (C.B.Clarke) Airy Shaw ,Hooker's Icon. Pl. 35: t. 3431. 1943. 
wfo-0000699321,Gentianella maddenii var. glanduligera (Airy Shaw) S.Agarwal,Indian Forester 109(8): 576. 1983.
wfo-0000699335,Gentianella moorcroftiana (Wall. ex G.Don) Airy Shaw ,"Hooker’s Icon. Pl. 35(2): sub t. 3431, p. 2. 1943. "
wfo-0001063973,Gentianopsis barbata (Froel.) Ma,Acta Phytotax. Sin. 1(1): 8. 1951.
wfo-0000699597,Gentianopsis contorta (Royle) Ma ,Acta Phytotax. Sin. 1(1): 14. 1951.
wfo-0000699622,Gentianopsis paludosa (Munro ex Hook.f.) Ma ,Acta Phytotax. Sin. 1(1): 14. 1951.
wfo-0000714556,Halenia elliptica D.Don ,Trans. Linn. Soc. London 17(4): 529. 1837.
wfo-0000724692,Hoppea dichotoma Wiild.,Neue Schriften Ges. Naturf. Freunde Berlin 3: 435. 1801.
wfo-0000354942,Jaeschkea oligosperma Knobl.,Bot. Centralbl. 60: 387. 1894.
wfo-0001339252,Kuepferia chateri (T.N.Ho) Adr.Favre ,Taxon 63(2): 351. 2014.
wfo-0001339256,Kuepferia hicksii (Harry Sm.) Adr.Favre ,Taxon 63(2): 351. 2014.
wfo-0001339258,Kuepferia infelix (C.B.Clarke) Adr.Favre ,Taxon 63(2): 351. 2014.
wfo-0001063962,Lomatogonium brachyantherum (C.B.Clarke) Fernald ,Rhodora 21(251): 197. 1919. 
wfo-0001064046,Lomatogonium caeruleum (Royle) Harry Sm. ex B.L.Burtt ,Notes Roy. Bot. Gard. Edinburgh 26: 275. 1965. 
wfo-1200027077,Lomatogonium carinthiacum (Wulfen) Rchb. ,Fl. Germ. Excurs. 421. 1831. 
wfo-0001063966,Lomatogonium chumbicum (Burkill) Harry Sm. ,Grana Palynol. 7(1): 145. 1967. 
wfo-0001063964,Lomatogonium gamosepalum (Burkill) Harry Sm. ,Grana Palynol. 7(1): 145. 1967. 
wfo-0000364645,Lomatogonium graciliflorum Harry Sm.,J. Jap. Bot. 56(9): 276. 1981.
wfo-0000364652,Lomatogonium himalayense (Klotzsch) E.Aitken ,Edinburgh J. Bot. 53(1): 87. 1996. 
wfo-0001063967,Lomatogonium micranthum Harry Sm.,J. Jap. Bot. 56: 277. 1981.
wfo-0001063954,Lomatogonium sikkimense (Burkill) Harry Sm. ,Grana Palynol. 7(1): 145. 1967. 
wfo-0001063797,Megacodon stylophorus (C.B.Clarke) Harry Sm. ,Symb. Sin. 7(4): 950. 1936. 
wfo-0000498166,Sebaea microphylla (Edgew.) Knobl. ,Bot. Centralbl. 60: 324. 1894.
wfo-0000498111,Swertia acaulis Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 4: 242. 1970."
wfo-0001063873,Swertia alata Royle ex D.Don ,Trans. Linn. Soc. London 17(4): 523. 1837. 
wfo-0000498107,Swertia alternifolia Royle ,Ill. Bot. Himal. Mts. 278. 1835.
wfo-0001063866,Swertia angustifolia Buch.-Ham. ex D.Don,Prodr. Fl. Nepal. 127. 1825. 
wfo-0001063637,Swertia angustifolia var. pulchella (D.Don) Burkill ,J. Proc. Asiat. Soc. Bengal 2: 375. 1906.
wfo-0000498192,Swertia barunensis Chassot,Bot. J. Linn. Soc. 141: 389. 2003.
wfo-0001063155,Swertia bimaculata (Siebold & Zucc.) Hook.f. & Thomson ex C.B.Clarke ,"J. Linn. Soc., Bot. 14: 449. 1875."
wfo-0000498206,Swertia candelabrum Harry Sm.,Notes Roy. Bot. Gard. Edinburgh 26(2): 255. 1965. 
wfo-0001429252,Swertia chirayita (Roxb.) H.Karst. ,Fl. Brit. India 4: 124. 1883. 
wfo-0001063857,Swertia cordata (Wall. ex G.Don) C.B.Clarke ,Fl. Brit. India 4: 123. 1883.
wfo-0001063823,Swertia cuneata Wall. ex D.Don ,London Edinburgh Philos. Mag. & J. Sci. 8: 77. 1836. 
wfo-1200027124,Swertia dilatata C.B.Clarke ,Fl. Brit. India 4: 122. 1883.
wfo-1200011983,Swertia dilatata var. pilosa C.B.Clarke ,Fl. Brit. India 4: 122. 1883.
wfo-0001063912,Swertia hispidicalyx Burkill ,J. Proc. Asiat. Soc. Bengal 2: 321. 1906.
wfo-0001063846,Swertia hookeri C.B.Clarke ,Fl. Brit. India 4: 127. 1883.
wfo-0001063825,Swertia kingii Hook.f. ,Hooker's Icon. Pl. 15: t. 1442. 1883. 
wfo-1200027078,Swertia lurida (D.Don) C.B.Clarke,Trans. Linn. Soc. London 17(4): 528. 1837.
wfo-0001063880,Swertia macrosperma (C.B.Clarke) C.B.Clarke ,Fl. Brit. India 4: 123. 1883.
wfo-0001063840,Swertia multicaulis D.Don,Prodr. Fl. Nepal. 128. 1825.
wfo-0000498056,Swertia nepalensis J.Shah,Pak. J. Forest 38(2): 79. 1988. 
wfo-0001063872,Swertia nervosa (Wall. ex G.Don) C.B.Clarke ,Fl. Brit. India 4: 125. 1883.
wfo-1200027125,Swertia paniculata Wall.,"Pl. Asiat. Rar. 3: 3, pl. 205. 1832."
wfo-0001384738,Swertia paniculata var. gracilescens (Harry Sm.) T.N.Ho,Pl. Diversity Resources 35(3): 390. 2013.
wfo-0001063722,Swertia petiolata D.Don ,London Edinburgh Philos. Mag. & J. Sci. 8: 77. 1836. 
wfo-0000498070,Swertia pseudohookeri Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 4: 246. 1970."
wfo-0001428974,Swertia purpurascens (D.Don) C.B.Clarke,Fl. Brit. India 4: 121. 1883.
wfo-0001063924,Swertia racemosa (Wall. ex Griseb.) C.B.Clarke ,Fl. Brit. India 4: 124. 1883. 
wfo-0000498025,Swertia ramosa W.W.Sm. ,J. Proc. Asiat. Soc. Bengal 7: 77. 1911. 
wfo-1200027126,Swertia speciosa D.Don,London Edinburgh Philos. Mag. & J. Sci. 8: 77. 1836. 
wfo-0001428733,Swertia speciosa var. perfoliata (Royle ex G.Don) C.B.Clarke,Fl. Brit. India 4: 128. 1883.
wfo-0000497952,Swertia staintonii Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 4(2): 246, t. 28. 1970. "
wfo-1200027079,Swertia tetragona Edgew.,Trans. Linn. Soc. London 20(1): 86. 1846.
wfo-0001063847,Swertia virescens H.Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 4(6): 244. 1970."
wfo-0001063831,Swertia wardii C.Marquand,"J. Linn. Soc., Bot. 48: 208. 1929."
wfo-0000413648,Tripterospermum fasciculatum (Wall.) Chater ,Enum. Fl. Pl. Nepal 3: 98. 1982. 
wfo-0000413641,Tripterospermum nigrobaccatum H.Hara,J. Jap. Bot. 40: 19. 1965.
wfo-1200027094,Tripterospermum volubile (D.Don) H.Hara ,J. Jap. Bot. 40(1): 21. 1965.
wfo-0001366653,Tripterospermum volubile subsp. longipes E.Aitken & D.G.Long,Edinburgh J. Bot. 53(1): 92. 1996. 
wfo-0000694753,Gardneria angustifolia Wall.,Fl. Ind. 2: 318. 1824.
wfo-0001074201,Mitrasacme pygmaea R.Br. ,Prodr. 453. 1810. 
wfo-0001074184,Mitreola pedicellata Benth. ,"J. Proc. Linn. Soc., Bot. 1: 91. 1856."
wfo-0000374000,Mitreola petiolata (J.F.Gmel.) Torr. & A.Gray ,Fl. N. Amer. 2(1): 45. 1841.
wfo-0000952616,Alstonia neriifolia D.Don,Fl. N. Amer. 2(1): 45. 1841.
wfo-0001257712,Alstonia scholaris (L.) R.Br. ,Asclepiadeae 65. 1810.
wfo-0000540982,Apteranthes staintonii (H.Hara) Meve & Liede ,Pl. Syst. Evol. 234: 199 (2002) 
wfo-0000551246,Asclepias curassavica L.,Sp. Pl. :215. 1753.
wfo-0000321708,Beaumontia grandiflora Wall. ,"Tent. Fl. Napal. 1: 15, pl. 7. 1824."
wfo-0000581490,Calotropis acia Buch.-Ham. ,Trans. Linn. Soc. London 14(2): 247. 1824.
wfo-0001257181,Calotropis gigantea (L.) W.T.Aiton,Hortus Kew. 2: 78. 1811.
wfo-0000581500,Calotropis procera (Aiton) W.T.Aiton,Hortus Kew. (ed. 2) 2: 78. 1811. 
wfo-0000803077,Carissa carandas L.,Mant. Pl. 52. 1767. 
wfo-0000803913,Carissa spinarum L. ,Mant. Pl. 2: 559. 1771. 
wfo-0000819431,Catharanthus pusillus (Murray) G.Don ,Gen. Hist. 4: 95. 1836.
wfo-0000598000,Ceropegia angustifolia Wight,Contr. Bot. India : 31 (1834) 
wfo-1200027127,Ceropegia hookeri C.B.Clarke ex Hook.f.  ,Fl. Brit. India 4: 73. 1883.
wfo-0000598291,Ceropegia longifolia Wall. ,"Pl. Asiat. Rar. 1: 56, pl. 73. 1830."
wfo-0000598309,Ceropegia macrantha Wight ,Contr. Bot. India 31. 1834.
wfo-0000598329,Ceropegia meleagris H.Huber,Mem. Soc. Brot. 12: 48. 1957.
wfo-0001424418,Ceropegia nepalensis (Radcl.-Sm.) Bruyns,S. African J. Bot. 112: 412. 2017.
wfo-0000598410,Ceropegia poluniniana P.Bruyns,Kew Bull. 44(4): 723. 1989. 
wfo-0000598418,Ceropegia pubescens Wall.,"Pl. Asiat. Rar. 2: 81, t. 187. 1831."
wfo-0000598569,Ceropegia wallichii Wight,Contr. Bot. Ind. 32. 1834.
wfo-0000851705,Chonemorpha fragrans (Moon) Alston ,Ann. Roy. Bot. Gard. (Peradeniya) 11: 203. 1929. 
 wfo-0000628338,Cryptolepis buchananii R.Br. ex Roem. & Schult.,"Syst. Veg., ed. 15[bis]. 4: 409 (1819), nom. cons."
wfo-0001347017,Cynanchum annularium (Roxb.) Liede & Khanum,Taxon 65(3): 477. 2016.
wfo-0000632896,Cynanchum callialatum Buch.-Ham. ex Wight ,Contr. Bot. India 56. 1834. 
wfo-0000632976,Cynanchum dalhousiae Wight ,Contr. Bot. India 55. 1834.
wfo-0001347025,Cynanchum pulchellum (Roxb.) Liede & Khanum,Taxon 65(3): 479. 2016. 
wfo-0000651616,Dischidia bengalensis Colebr. ,"Trans. Linn. Soc. London 12: 357, t. 15. 1818."
 wfo-1000030145,"Gongreos wallichii (Wight) Rodda, Liede & Meve",Taxon 71(4): 850 (2022)  
wfo-0000706343,Gongronema napalense (Wall.) Decne. ,Prodr. 8: 624. 1844.
wfo-1000030153,"Gongronemopsis tenacissima (Roxb.) S.Reuss, Liede & Meve",Taxon 71(4): 857. 2022.  
wfo-0000712233,Gymnema inodorum (Lour.) Decne. ,Prodr. 8: 551. 1844.
wfo-1200027081,Hemidesmus indicus (L.) R.Br.,Hort. Kew. (ed. 2) 2: 75. 1811.
wfo-0000721598,Heterostemma alatum Wight & Arn.,Contr. Bot. India 42. 1834. 
wfo-0000721638,Heterostemma wallichii Wight & Arn.,Contr. Bot. India 42. 1834. 
wfo-0000982782,Holarrhena pubescens Wall. ex G.Don ,Gen. Hist. 4: 78. 1837.
wfo-0000725139,Hoya arnottiana Wight,Contr. Bot. India 37. 1834. 
wfo-0000725230,Hoya edeni King ex Hook.f. ,Fl. Brit. India 4: 53. 1883. 
wfo-0000725259,Hoya fusca Wall.,"Pl. Asiat. Rar. 1: 68, t. 75. 1830. "
wfo-0000725319,Hoya lanceolata Wall. ex D.Don,Prodr. Fl. Nepal. 130. 1825.
wfo-1200027128,Hoya linearis Wall. ex D.Don,Prodr. Fl. Nepal. 130. 1825.
wfo-1200017305,Hoya linearis var. sikkimensis Hook.f. ,Fl. Brit. India 4: 53. 1883. 
wfo-0000725345,Hoya longifolia Wall. ex Wight,Contr. Bot. India 36. 1834.
wfo-0000725464,Hoya polyneura Hook.f. ,Fl. Brit. India 4: 54. 1883. 
wfo-0000725523,Hoya serpens Hook.f. ,Fl. Brit. India 4: 55. 1883. 
wfo-0000217289,Ichnocarpus frutescens (L.) W.T.Aiton ,Hortus Kew. 2: 69. 1811.
wfo-0001102163,Leptadenia reticulata (Retz.) Wight & Arn. ,Contr. Bot. India 47. 1834. 
wfo-0001102177,Marsdenia calesiana Wight,Contr. Bot. India 41. 1834.
wfo-0000371764,Marsdenia lucida Edgew. ex Madden ,J. Asiat. Soc. Bengal 17(1): 370. 1848.
wfo-0001102198,Marsdenia roylei Wight ,Contr. Bot. India 40. 1834.
wfo-0001102203,Marsdenia tinctoria R.Br. ,Mem. Wern. Nat. Hist. Soc. 1: 28. 1810.
wfo-0001103421,Micholitzia obcordata N.E.Br. ,Bull. Misc. Inform. Kew 1909(9): 358. 1909. 
wfo-0000242951,Micrechites polyanthus (Blume) Miq.,Fl. Ned. Ind. 2: 457. 1857.
wfo-0001102270,Orthanthera viminea Wight ,Contr. Bot. India 48. 1834.
wfo-0001104832,Oxystelma esculentum (L.f.) Sm. ,Cycl. 25: (unnumbered). 1813.
wfo-0001102328,Pentasachme caudatum Wall. ex Wight ,Contr. Bot. India 60. 1834.
wfo-0001104680,Pentasachme pulcherrima Grierson & D.G.Long ,Notes Roy. Bot. Gard. Edinburgh 40(1): 123. 1982.
wfo-0000392226,Pentasachme wallichii Wight ,Contr. Bot. India 60. 1834. 
wfo-0000392217,Pergularia daemia (Forssk.) Chiov. ,Result. Sci. Miss. Stefan.-Paoli Somal. Ital. 1: 115. 1916. 
wfo-0001102782,Periploca calophylla (Wight) Falc. ,Proc. Linn. Soc. London 1: 115. 1841.
wfo-0001104825,Periploca forrestii Schltr. ,Notes Roy. Bot. Gard. Edinburgh 8(36): 15. 1913. 
wfo-0000295174,Rauvolfia serpentina (L.) Benth. ex Kurz ,Forest Fl. Burma 2: 171. 1877.
wfo-0000295195,Rauvolfia tetraphylla L.,Sp. Pl. 1: 208. 1753. 
wfo-0000319835,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult. ,Syst. Veg. 4: 427. 1819. 
wfo-0001103974,Telosma pallida (Roxb.) Craib ,Bull. Misc. Inform. Kew 1911(10): 418. 1911. 
wfo-0000326445,Trachelospermum axillare Hook.f. ,Fl. Brit. India 3: 668. 1882. 
wfo-0000326483,Trachelospermum lucidum (D.Don) Schum. ,Nat. Pflanzenfam. 4(2): 173. 1895.
wfo-0000411758,Treutlera insignis Hook.f. ,Hooker's Icon. Pl. 15: t. 1425. 1883.
wfo-0000330506,Urceola tournieri (Pierre) D.J.Middleton ,Novon 4(2): 151. 1994.
wfo-0000330951,Vallaris solanacea (Roth) Kuntze ,Revis. Gen. Pl. 2: 417. 1891.
wfo-0001103090,Vincetoxicum auriculatum (Royle ex Wight) Kuntze,Revis. Gen. Pl. 2: 424. 1891.
wfo-0000421642,Vincetoxicum belostemma (Benth.) Kuntze,Revis. Gen. Pl. 2: 424. 1891.
wfo-0000421658,Vincetoxicum canescens (Willd.) Decne.,Prodr. 8: 523. 1844.
wfo-0001104302,Vincetoxicum glaucum (Wall. ex Wight) Rech. f.,Fl. Iranica 73: 13. 1970. 
wfo-0001425323,Vincetoxicum govanii (Wight & Arn.) Meve & Liede, Phytotaxa 369(3): 146. 2018.  
wfo-0000421721,Vincetoxicum hirsutum (Wall.) Kuntze,Revis. Gen. Pl. 2: 424. 1891.
wfo-0000420964,Vincetoxicum kenouriense (Wight) Wight,Revis. Gen. Pl. 2: 424. 1891.
wfo-0000420918,Vincetoxicum rotundifolium (Buch.-Ham. ex Wight) Kuntze,Revis. Gen. Pl. 2: 425. 1891.
wfo-0000420985,Vincetoxicum tenerrimum (Wight) Kuntze,Revis. Gen. Pl. 2: 425. 1891.
wfo-0001104278,Wattakaka volubilis (L.f.) Stapf ,Bot. Mag. 148: sub pl. 8976. 1923.
wfo-0000334509,Wrightia arborea (Dennst.) Mabb. ,Taxon 26(5-6): 533. 1977.
wfo-0000519373,Actinocarya acaulis (W.W.Sm.) I.M.Johnst.,J. Arnold Arbor. 21: 53. 1940.
wfo-0000533555,Anchusa arvensis subsp. orientalis (L.) Nordh.,Norsk Fl. [Nordhagen] 526. 1940. 
wfo-0000549455,Arnebia benthamii (Wall. ex G.Don) I.M.Johnst. ,J. Arnold Arbor. 35: 56. 1954. 
wfo-0000549472,Arnebia euchroma (Royle ex Benth.) I.M.Johnst. ,Contr. Gray Herb. 73: 49. 1924. 
wfo-0000549500,Arnebia nepalensis (Kitam.) H.Hara ,Enum. Fl. Pl. Nepal 3: 99. 1982.
wfo-0000552204,Asperugo procumbens L. ,Sp. Pl. 1: 138. 1753. 
wfo-0000569748,Bothriospermum zeylanicum (J.Jacq.) Druce ,Rep. Bot. Soc. Exch. Club Brit. Isles 4: 610. 1917.
wfo-0000574420,Buglossoides arvensis (L.) I.M.Johnst.,J. Arnold Arbor. 35(1): 42. 1954.
wfo-0000602249,Chionocharis hookeri (C.B.Clarke) I.M.Johnst. ,Contr. Gray Herb. 73: 66. 1924.
wfo-0000620417,Cordia dichotoma G.Forst. ,"Fl. Ins. Austr. 18, n. 110. 1786."
wfo-0000620538,Cordia grandis Roxb. ,Fl. Ind. 2: 335. 1824. 
wfo-0000620765,Cordia myxa L.,Sp. Pl. : 199. 1753.
wfo-0000633897,Cynoglossum amabile Stapf & J.R.Drumm. ,Bull. Misc. Inform. Kew 1906(6): 202. 1906.
wfo-0000634074,Cynoglossum lanceolatum Forssk. ,Fl. Aegypt.-Arab. 41. 1775.
wfo-0000634125,Cynoglossum microglochin Benth. ,Ill. Bot. Himal. Mts. 305. 1836.
wfo-0000634273,Cynoglossum wallichii G.Don ,Gen. Hist. 4: 354. 1837.
wfo-0000634282,Cynoglossum zeylanicum (Sw. ex Lehm.) Thunb. ex Brand.,Repert. Spec. Nov. Regni Veg. 13: 546. 1915.
wfo-0001343641,Decalepidanthus racemosus (Royle ex Benth.) Dickoré & Hilger,Phytotaxa 226(2): 139. 2015.
wfo-0000663323,Ehretia acuminata R.Br.,Prodr. Fl. Nov. Holland. 497. 1810.
wfo-0000663343,Ehretia aspera Willd.,Phytographia 4. 1794.
wfo-0000663398,Ehretia dicksonii Hance,"Ann. Sci. Nat., Bot. , sér. 4, 18: 224 (1862)  "
wfo-0000663477,Ehretia macrophylla Wall.,Fl. Ind. 2: 343. 1824. 
wfo-0000663515,Ehretia psilosiphon R.R.Mill,Edinburgh J. Bot. 53(2): 260. 1996.
wfo-0000663579,Ehretia wallichiana Hook.f. & Thomson ex C.B.Clarke ,Fl. Brit. India 4: 143. 1883. 
wfo-0000676288,Eritrichium canum (Benth.) Kitam. ,Acta Phytotax. Geobot. 19: 103. 1963.
wfo-0000676418,Eritrichium laxum I.M.Johnst.,J. Arnold Arbor. 33(1): 66. 1952. 
wfo-0000676447,Eritrichium minimum (Brand) H.Hara ,J. Jap. Bot. 51(1): 9. 1976.
wfo-0000676549,Eritrichium spathulatum (Benth.) C.B.Clarke,Fl. Brit. India 4: 164. 1883.
wfo-1000022506,Euploca marifolia (J.Koenig ex Retz.) Ancy & P.Javad,Nordic J. Bot. 38(11)-e02913: 2. 2020.
wfo-0000682799,Euploca ovalifolia (Forssk.) Diane & Hilger,Bot. Jahrb. Syst. 125(1): 48. 2003.
wfo-0000682807,Euploca strigosa (Willd.) Diane & Hilger,Bot. Jahrb. Syst. 125(1): 49. 2003. 
wfo-0000714073,Hackelia bhutanica R.R.Mill ,Edinburgh J. Bot. 53(1): 117. 1996.
wfo-0000714074,Hackelia brachytuba (Diels) I.M.Johnst. ,J. Arnold Arbor. 18(1): 25. 1937. 
wfo-0000714100,Hackelia obtusifolia R.R.Mill ,Edinburgh J. Bot. 53(1): 118. 1996.
wfo-0000714107,Hackelia uncinata (Royle ex Benth.) C.E.C.Fisch. ,Bull. Misc. Inform. Kew 1932(6): 298. 1932. 
wfo-0000718658,Heliotropium indicum L. ,Sp. Pl. 1: 130. 1753. 
wfo-0001216296,Lappula himalayensis Ching J.Wang ,Acta Phytotax. Sin. 18(4): 521. 1980.
wfo-0001216324,Lasiocaryum densiflorum (Duthie) I.M.Johnst. ,J. Arnold Arbor. 21(1): 51. 1940.
wfo-0001216322,Lasiocaryum munroi (C.B.Clarke) I.M.Johnst.,Contr. Gray Herb. 75: 46. 1925. 
wfo-0001216323,Lasiocaryum trichocarpum (Hand.-Mazz.) I.M. Johnst. ,Contr. Gray Herb. 75: 46. 1925. 
wfo-0001215775,Lindelofia anchusoides (Lindl.) Lehm.,Neue Allg. Deutsche Garten-Blumenzeitung 6: 352. 1850. 
wfo-0001283709,Lindelofia longiflora (A.DC.) Baill. ,Hist. Pl. 10: 378. 1890.
wfo-0000361802,Lithospermum officinale L,Sp. Pl. 1: 132. 1753.
wfo-0001216122,Maharanga bicolor (Wall. ex G.Don) A.DC. ,Prodr. 10: 71. 1846. 
wfo-0000372025,Maharanga egregia (I.M.Johnst.) I.M.Johnst. ,J. Arnold Arbor. 35: 81. 1954.
wfo-0001216120,Maharanga emodi (Wall.) DC. ,Prodr. 10: 71. 1846. 
wfo-0000372022,Maharanga verruculosa (I.M.Johnst.) I.M.Johnst. ,J. Arnold Arbor. 35: 81. 1954. 
wfo-1000042759,Maharanga waddellii (Duthie) L.Cecchi & Hilger,Pl. Biosystems 156 (App. S1): 19 (2022 publ. 2021)
wfo-0001216218,Microcaryum pygmaeum (C.B.Clarke) I.M.Johnst. ,Contr. Gray Herb. 73: 64. 1924. 
wfo-0001216250,Microula jilongensis W.T.Wang ,Acta Phytotax. Sin. 18(1): 112. 1980.
wfo-0001216236,Microula pustulosa (C.B.Clarke) Duthie ,Acta Phytotax. Sin. 18(1): 112. 1980.
wfo-0001216245,Microula sikkimensis (C.B.Clarke) Hemsl. ,Hooker's Icon. Pl. 26: sub t. 2562. 1898. 
wfo-0001216274,Microula tibetica Benth. ,Gen. Pl. 2: 853. 1876. 
wfo-0001216265,Microula trichocarpa (Maxim.) I.M.Johnst.,Contr. Gray Herb. 81: 83. 1928.
wfo-0000368013,Myosotis alpestris F.W.Schmidt ,Fl. Boëm. 3: 26. 1794.
wfo-0000737436,Myosotis laxa subsp. caespitosa (Schultz) Hyl. ex Nordh.,Norsk Fl. :529. 1940.
wfo-0000367908,Myosotis robusta D.Don,Prodr. Fl. Nepal. : 101 (1825) 
wfo-0000368542,Myosotis sylvatica Ehrh. ex Hoffm. ,Deutschl. Fl. 61. 1791.
