WFO_ID,Country,distribution,TaxonName,namepublishedin,rights,license,bibliographicCitation,compiler
wfo-0001242174,NP,"Nepal, E Himalaya and Tibetan Plateau.",Meconopsis napaulensis DC.,Prodr. 1: 121. 1824. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001421631,NP,"Nepal, E Himalaya and Tibetan Plateau. ",Meconopsis paniculata (D.Don) Prain,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 64: 316. 1896. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001363008,NP,Endemic to Nepal. ,Meconopsis paniculata subsp. pseudoregia Grey-Wilson,The Genus Meconopsis 112. 2014. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001249259,NP,Nepal and Tibetan Plateau.,Meconopsis pinnatifolia C.Y.Wu & H.Chuang,"Acta Phytotax. Sin. 17(4): 114, f. 3. 1979. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448684,NP,Endemic to Nepal. ,Meconopsis regia G.Taylor,J. Bot. 67: 259. 1929. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448683,NP,Nepal and W Himalaya.,Meconopsis robusta Hook.f. & Thomson,Fl. Ind. 1: 253. 1855.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000507577,NP,Endemic to Nepal. ,Meconopsis simikotensis Grey-Wilson,Alpine Gardener 74(2): 220. 2006.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001242180,NP,"Nepal, E Himalaya and Tibetan Plateau.",Meconopsis simplicifolia (D.Don) Walp. ,Repert. Bot. Syst. 1: 110. 1842.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448699,NP,"Nepal, E Himalaya and Tibetan Plateau.",Meconopsis sinuata Prain,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 64: 314. 1896. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000507578,NP,Endemic to Nepal.,Meconopsis staintonii Grey-Wilson,Curtis's Bot. Mag. 23(2): 190. 2006. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448698,NP,Endemic to Nepal. ,Meconopsis taylorii L.H.J.Williams,Trans. Roy. Soc. Edinburgh 41: 347. 1972.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448697,NP,"Nepal, E Himalaya and Tibetan Plateau.",Meconopsis villosa (Hook.f. ex Hook.) G.Taylor ,Meconopsis 28. 1934. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448696,NP,Nepal and E Himalaya.,Meconopsis wallichii Hook.,Bot. Mag. 78: t. 4668. 1952.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000480421,NP,"Nepal, W Himalaya, S Asia and SW Asia. ",Papaver dubium subsp. glabrum (Royle) Kadereit,Notes Roy. Gard. Edinburgh 45(2): 247. 1989. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000863349,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, E Asia and N Asia.",Circaeaster agrestis Maxim.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 27: 557. 1881. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000638939,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma and E Asia.",Decaisnea insignis (Griff.) Hook.f. & Thomson,Proc. Linn. Soc. London 2(60): 350. 1855. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1000041347,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia and E Asia. ",Stauntonia angustifolia (Wall.) Christenh.,Bot. Mag. 29(3): 264. 2012.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200027057,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia and E Asia. ",Stauntonia latifolia (Wall.) Christenh.,Bot. Mag. 29(3): 269. 2012.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000605874,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, S Asia, SE Asia, Africa and Australasia. ",Cissampelos pareira L., Sp. Pl. : 1031. 1753.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000613546,NP,"Nepal, W Himalaya, S Asia, E Asia, Assam-Burma; Africa.",Cocculus hirsutus (L.) W.Theob.,"F.Mason, Burmah, ed. 3, 2: 657. 1860.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000613595,NP,"Nepal, E Himalaya, Assam-Burma, E Asia and SE Asia.",Cocculus orbiculatus (L.) DC.,Syst. Nat. 1: 523. 1817.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1000047280,NP,Medicine (whole plant).,Pachygone laurifolia (DC.) L.Lian & Wei Wang,Molec. Phylogen. Evol. 148(106825): 7. 2020.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200027058,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia, E Asia and SE Asia.",Parabaena sagittata Miers ex Hook.f. & Thomson,Fl. Ind. 1: 181. 1855. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001228232,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia. ",Pericampylus glaucus (Lam.) Merr.,Interpr. Herb. Amb. 219. 1917.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001083815,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia. ",Stephania elegans Hook.f. & Thomson,Fl. Ind. 1: 195. 1855. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000505181,NP,"Nepal, E Himalaya, Assam-Burma and SE Asia. ",Stephania glandulifera Miers,"Ann. Mag. Nat. Hist. ser. 3, 18(103): 15. 1866.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001083816,NP,"Nepal, Tibetan Plateau and Assam-Burma. ",Stephania gracilenta Miers,Contrib. Bot. 3: 219. 1871.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001285570,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia, SE Asia and Australasia. ",Stephania japonica (Thunb.) Miers,"Ann. Mag. Nat. Hist. ser. 3, 18(103): 14. 1866.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001238631,NP,"Nepal, E Himalaya, Assam-Burma, E Asia, SE Asia and Australasia.",Stephania japonica var. discolor (Blume) Forman,Kew Bull. 11(1): 56. 1956. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000505063,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia and SE Asia. ",Stephania rotunda Lour.,Fl. Cochinch. 2: 608. 1790.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001083819,NP,"Nepal, Assam-Burma, S Asia and SE Asia. ",Tiliacora acuminata (Lam.) Miers,"Ann. Mag. Nat. Hist. ser. 2, 7(37): 39. 1851.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001228223,NP,"Nepal, Assam-Burma, S Asia, E Asia and SE Asia.",Tinospora crispa (L.) Hook.f. & Thomson,Fl. Ind. 1: 183. 1855.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001083821,NP,"Nepal, E Himalaya, Assam-Burma, S Asia and SE Asia.",Tinospora cordifolia (Willd.) Miers ex Hook.f. & Thomson,Fl. Ind. 1: 184. 1855. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001083980,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia. ",Tinospora sinensis (Lour.) Merr.,Sunyatsenia 1: 193. 1934.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000562768,NP,"Nepal, E Himalaya and Tibetan Plateau. ",Berberis angulosa Wall. ex Hook.f. & Thomson,Fl. Ind. 1: 227. 1855. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000562794,NP,"Nepal, W Himalaya, E Himalaya and E Asia. ",Berberis aristata DC.,Syst. Nat. 2: 8. 1821. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000562803,NP,"Nepal, W Himalaya, Tibetan Plateau, Assam-Burma and S Asia. ",Berberis asiatica Roxb. ex DC.,Syst. Nat. 2: 13. 1821.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200027097,NP,Nepal and E Himalaya.,Berberis concinna Hook.f. ,Bot. Mag. 79: t. 4744. 1853.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200011079,NP,Endemic to Nepal.,Berberis concinna var. extensiflora Ahrendt,"J. Linn. Soc., Bot. 57: 119. 1961.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563016,NP,Nepal and W Himalaya,Berberis coriaria Royle ex Lindl.,Edwards's Bot. Reg. 27: t. 46 (1841),https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563126,NP,Nepal and E Himalaya.,Berberis everestiana var. ventosa Ahrendt,"J. Linn. Soc., Bot. 57: 117. 1961.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563152,NP,Nepal and W Himalaya,Berberis floribunda Wall. ex G.Don,Gen. Hist. 1: 115 (1831) ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563200,NP,Nepal and W Himalaya.,Berberis glaucocarpa Stapf,Bot. Mag. 151: sub pl. 9102. 1926.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563246,NP,Nepal and W Himalaya.,Berberis hamiltoniana Ahrendt,Gard. Illustr. 64: 426. 1944.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563288,NP,"Nepal, E Himalaya, Tibetan Plateau and Assam-Burma.",Berberis hookeri Lem.,Ill. Hort. 6: t. 207. 1859. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563326,NP,"Nepal, E Himalaya and Assam-Burma. ",Berberis insignis Hook.f. & Thomson,Fl. Ind. 1: 226. 1855.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563351,NP,"Nepal, SW Asia, W Himalaya, E Himalaya, Tibetan Plateau and Assam-Burma.",Berberis jaeschkeana C.K.Schneid.,"Bull. Herb. Boissier , sér. 2, 5: 399 (1905)",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563354,NP,Nepal and W Himalaya.,Berberis jaeschkeana var. usteriana C.K.Schneid.,"Bull. Herb. Boissier, sér. 2, 5: 399. 1905.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001334187,NP,Endemic to Nepal.,Berberis karnaliensis Bh.Adhikari,Edinburgh J. Bot. 69(3): 500. 2012.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563400,NP,"Nepal, W Himalaya, Tibetan Plateau and E Asia.",Berberis koehneana C.K.Schneid.,"Bull. Herb. Boissier, sér. 2, 5: 814. 1905.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000563408,NP,Nepal and W Himalaya.,Berberis kumaonensis C.K.Schneid.,"Bull. Herb. Boissier, sér. 2, 5: 397. 1905. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
