taxonID,description,type,source,language,created
wfo-0000998264,"<b>Plants</b> densely tufted; caudex branches short, slender to ± stout, ?diam. 0.5–1 cm, including old leaf bases?. <b>Stems</b> ascending to erect, 0.1–0.5(–0.7) dm, lengths 1–2 times basal leaves. <b>Basal leaves</b> not in ranks, ternate, 1–5 cm; stipules: apex acute; petiole 0.5–3.5 cm, long hairs sparse to abundant, ascending to spreading, 0.5–2 mm, ± soft, glands sparse to common; leaflets 3, central obovate, 0.5–2 × 0.5–1 cm, petiolule 0–1 mm, margins revolute, not lobed, distal 1/2–2/3 evenly incised ± 1/2 to midvein, teeth 3–4(–6) per side, surfaces ± similar, green (paler abaxially), hairs sparse to abundant, 0.8–1.2 mm, glands sparse to common. <b>Inflorescences</b> 1(–2)-flowered. <b>Pedicels</b> straight, 0.2–1.5 cm in flower, to 5 cm in fruit. <b>Flowers:</b> epicalyx bractlets oblong or ovate, 2.5–5 × 1.5–3.5 mm, margins revolute; hypanthium 3–3.5 mm diam.; sepals 2.5–5 mm, apex ± acute; petals pale yellow, 4–8 × 4–6 mm; filaments 1.2–2 mm, anthers 0.3–0.4 mm; carpels 40–50, styles ± columnar, not or scarcely papillate-swollen proximally, 0.8–1.2 mm. <b>Achenes</b> 1.4–1.6 mm.",general,4D8D2575-8293-4EEE-AFBD-F08B3DB46F2C,English,2015-06-27
wfo-0001014428,"<b>Plants</b> densely tufted to cushion-forming. <b>Caudex branches</b> stout, columnar, at least partly sheathed with marcescent whole leaves. <b>Stems</b> ascending, 0.2–0.8 dm, lengths 1.5–2.5 times basal leaves. <b>Basal leaves</b> 1.5–4 cm; petiole 0.5–2 cm, long hairs absent or sparse to common (less so than cottony hairs), ± appressed, 1–2 mm, soft, smooth, cottony hairs dense, other hairs and glands absent, sparse, or obscured; leaflets touching to overlapping, central broadly elliptic to obovate, 0.7–1.1 × 0.5–0.6 cm, sessile or short-petiolulate, ?petiolule to 1 mm?, base cuneate, margins revolute, distal 1/2–3/4 incised ± 1/2 to midvein, teeth 2–4 per side, approximate, surfaces ± dissimilar, abaxial white to grayish white, long hairs 1 mm, cottony-crisped hairs dense, adaxial grayish green to grayish white, long and short-crisped hairs abundant to dense. <b>Cauline leaves</b> 0–1. <b>Inflorescences</b> 1–2(–3)-flowered. <b>Pedicels</b> 0.4–0.7 cm in flower, to 2 cm in fruit. <b>Flowers:</b> epicalyx bractlets lanceolate to narrowly elliptic, 2–2.2 × 0.6–0.9 mm, 1/4–1/2 as wide as sepals, margins flat, red glands absent; hypanthium 1.8–2.2 mm diam.; sepals 3–3.5 mm, apex subacute; petals 4–5 × 2.5–4 mm, longer than sepals; filaments 1–1.5 mm, anthers 0.5 mm; carpels 30–40, apical hairs absent, styles narrowly columnar, not or ± papillate-swollen in proximal 1/5 or less, 1.2–1.4 mm. <b>Achenes</b> 1.1–1.4 mm.",general,EDF69873-7642-40FA-A6A5-C67F12B8BACE,English,2015-06-27
wfo-0001006828,"<b>Shrubs,</b> erect, ?forming small thickets?; rhizomatous or not. <b>Stems</b> erect, ?glaucous, stout?, 10–20 dm; distal branches often flexuous, bark reddish, ?± pruinose or glaucous?; infrastipular prickles single or paired, curved or erect, 6–9 × 3–4 mm, lengths ± uniform, internodal prickles sometimes present, aciculi absent. <b>Leaves</b> deciduous, 6–10(–18) cm; stipules 10–14 × 3–5 mm, auricles 3–4 mm, margins short stipitate-glandular, surfaces usually glabrous, sometimes pubescent, glandular; petiole and rachis with pricklets, pubescent, glandular; leaflets 5–7, terminal: petiolule 6–12(–40) mm, blade ovate to narrowly or broadly elliptic, 30–45(–65) × 15–30(–45) mm, base rounded, sometimes slightly cuneate, margins 2- or multi-serrate, teeth 17–26 per side, apex acute or rounded, abaxial surfaces ?light green, ± rugose?, tomentose, densely resinous-glandular, ?glands reddish brown, resin-scented?, adaxial green, dull, tomentulose or glabrous, eglandular. <b>Inflorescences</b> panicles, 1–3(or 4)-flowered. <b>Pedicels</b> erect to reflexed as hips mature, 12–17 mm, sparsely stipitate-glandular; bracts 2, ovate-lanceolate, 16–21 × 4–6 mm, margins glandular, surfaces tomentose to puberulent or glabrous, glandular or eglandular. <b>Flowers</b> 2.5–3.5 cm diam.; hypanthium globose, 5–6 × 5 mm, eglandular or sparsely stipitate-glandular, neck absent; sepals spreading to erect, lanceolate, 15–20 × 3–3.5 mm, margins sometimes pinnatifid, tip 4–8 × 1.5–2 mm, abaxially densely stipitate-glandular; petals deep rose pink, rarely white, 15–19 × 13–15 mm; carpels 52, styles lanate or villous, exsert 1–2 mm beyond stylar orifice (2.5 mm diam.) of hypanthial disc (4.3 mm diam.). <b>Hips</b> orange to bright red, globose or obovoid to ellipsoid, 13–18 × 11–18 mm, glabrous, sparsely stipitate-glandular; sepals persistent, usually spreading-erect. <b>Achenes</b> 40, tan, 5–5.5 × 2.5–3 mm. <b>2<i>n</i></b> = 28, 35, 42.",general,161642E6-71BD-47B7-AC0C-E5AC5A7B6D6B,English,2015-06-27
wfo-0001003630,"<b>Shrubs,</b> 3–10 dm. <b>Stems</b> erect to ascending, ?often dying to ground annually?, rarely branched. <b>Leaves:</b> petiole 4–15 mm; blade obovate to ovate, 2–8 × 1–3(–5) cm, membranous, base acute, margins usually coarsely serrate in distal 1/4–1/2 with secondary and tertiary teeth, ?teeth rounded or nearly entire with 1–2 teeth near apex, number of primary and secondary serrations 0–1 times number of secondary veins (excluding inter-secondary veins)?, venation pinnate cladodromous, secondary veins not prominent, apex acute to obtuse, surfaces glabrous. <b>Inflorescences</b> mostly terminal, corymbiform, 5–8 × 3–10 cm ?height 0.5–1 times diam.?; branches ?rarely in axils of leaves?, glabrous or sparsely pubescent. <b>Pedicels</b> 0.5–4 mm, glabrous or sparsely pubescent. <b>Flowers</b> 4–6 mm diam.; hypanthia hemispheric, 0.5–1 mm, abaxial surface glabrous, adaxial glabrous or glabrate; sepals triangular, 0.5–1.1 mm; petals white, orbiculate, 1–2 mm; staminodes 10–12; stamens 18–24, 2 times petal length. <b>Follicles</b> oblanceoloid to ellipsoid, 2–2.5 mm, glabrous or sparsely pubescent.",general,2ED99D4E-C385-403E-9F16-67F527062810,English,2015-06-27
wfo-0001005265,"<b>Shrubs,</b> usually suckering, 5–30(–50) dm, ± thorny. <b>Twigs</b> with axillary end buds, hairy. <b>Leaves</b> deciduous; petiole 8–16 mm, usually hairy on both surfaces, sometimes only on adaxial surface, usually glandular distally, glands 1–4; blade lanceolate to elliptic or ovate, ?usually folded along midribs?, 3.5–7.5 × 1.5–3.5 cm, base obtuse to rounded, margins singly to doubly crenate-serrate, teeth blunt, glandular, apex usually acuminate, sometimes acute, abaxial surface glabrous or ± hairy along midribs and veins, adaxial glabrous. <b>Inflorescences</b> 1–4-flowered, umbellate fascicles. <b>Pedicels</b> 4–14 mm, hairy. <b>Flowers</b> blooming at leaf emergence; hypanthium campanulate, 2–2.5 mm, hairy externally; sepals erect to reflexed, ovate, 1.5–2 mm, margins glandular-toothed, abaxial surface glabrate or hairy, adaxial densely hairy at bases; petals white, obovate, 4–8 mm; ovaries glabrous. <b>Drupes</b> red with white dots, ?slightly to quite glaucous?, globose, 10–18 mm, glabrous; mesocarps fleshy; stones ovoid, ± flattened.",general,4EE4C299-31B4-41BE-A838-3E7319ACDA05,English,2015-06-27
wfo-0001011408,"<b>Trees,</b> 100–120 dm. <b>Stems:</b> ?trunk bark dark gray to nearly black, thick, ridged; branches broadly spreading, intricate?; twigs ± flexuous, new growth ?olive green?, glabrous, 1-year old very dark brown, older gray; thorns on twigs ?few?, straight, 1-year old very dark, older graying, fine, 3.5 cm. <b>Leaves:</b> petiole length 40–50% blade, pubescent in sulcus, densely sessile-glandular; blade narrowly ovate to rhombic-ovate or broadly ovate, sometimes oblong or ± obovate, 2.5–5 cm, ± thin, base cuneate, lobes 0, or 1 or 2 per side, obscure, sinuses shallow, lobe apex obtuse or acute, margins finely to obscurely crenate-serrate, teeth gland-tipped, veins 3 or 4 per side, apex acute, abaxial surface glabrous, adaxial glabrate, main veins sparsely pilose. <b>Inflorescences</b> 3–7-flowered; branches glabrate to moderately pilose; bracteoles caducous, narrowly oblong, margins glandular. <b>Flowers</b> 16–20 mm diam.; hypanthium glabrous; sepals narrowly triangular, margins glandular-serrate; stamens 20, anthers pink to pale purple; styles 2–5. <b>Pomes</b> orange-red to russet, often green-mottled, suborbicular, 9–12 mm diam., glabrous; sepals ?prominent, ± elevated?, spreading; pyrenes (2 or)3 or 4(or 5).",general,3144B2DF-50A8-4ED2-B3E4-AFA9C4B79829,English,2015-06-27
wfo-0001011668,"<b>Shrubs or trees,</b> 40–60 dm. <b>Stems:</b> twigs: new growth not recorded, 1-year old dark purplish, older gray; thorns on twigs ± straight, 2-years old dark purple, fine, 2–4 cm. <b>Leaves:</b> petiole ?very slender, 0.5 mm wide?, length ca. equal to or 50–66% blade, sparsely hairy or glabrous, slightly glandular or eglandular; blade ovate to deltate-ovate, (2–)3–4 cm, ?thin?, base broadly rounded to nearly truncate or subcordate, lobes 1–3 per side ?obscure?, sinuses shallow, lobe apex subacute, margins sharply serrate nearly to base, veins 3 per side, apex acuminate, abaxial surface sparsely to ± densely hairy on veins, adaxial variable scabrous, glabrescent. <b>Inflorescences</b> 3–8-flowered; branches glabrous or sparsely villous; bracteoles not recorded. ?<b>Pedicels</b> glabrous or ± tomentose young?. <b>Flowers</b> 15–18 mm diam.; hypanthium not seen; sepal length not recorded, margins glandular-serrate or subentire; stamens 20, anthers pink or rose to rose-purple; styles 3 or 4. <b>Pomes</b> green until late, becoming bright red, obovoid to pyriform, 8–15 mm diam., glabrous; ?flesh hard?; sepals on collar, strongly reflexed; pyrenes 3 or 4.",general,0A682379-6DBF-4B1D-9EB3-1C90ECA85933,English,2015-06-27
wfo-0001009239,"<b>Shrubs or trees,</b> 1–10 m. <b>Stems</b> 1–10, forming colonies or solitary. <b>Leaves</b> not fully unfolded; petiole 10–30 mm; blade broadly ovate to elliptic, 30–70 × 20–50 mm, base rounded to subcordate, each margin with 3–15 teeth on proximal 1/2 and (2–)4 or 5(–7) teeth in distalmost cm, largest teeth less than 1 mm, apex short acuminate to apiculate, abaxial surface glabrous or sparsely hairy by flowering, surfaces glabrous later. <b>Inflorescences</b> 4–12-flowered, 30–75 mm. <b>Pedicels:</b> 1 or 2 subtended by a leaf, proximalmost 10–45 mm. <b>Flowers:</b> sepals recurved after flowering, 2–5 mm; petals obovate, 6–15 × 4–5 mm; stamens 20; styles 5, 3–5 mm; ovary apex densely (moderately) hairy (or glabrous). <b>Pomes</b> purple-black, 6–8 mm diam. <b>2<i>n</i></b> = 4<i>x</i>.",general,17C5876D-BCAB-407E-83EC-C02F9BAC5814,English,2015-06-27
wfo-0001015340,"<b>Shrubs,</b> 2–10 dm. <b>Stems</b> spreading to ascending, branched. <b>Leaves:</b> petiole 1–4 mm; blade ovate to elliptic, 1–4 × 1–2(–3) cm, chartaceous, base usually obtuse, sometimes acute, margins crenate to serrate distally from middle, venation pinnate craspedodromous, secondary veins prominent, apex usually obtuse, sometimes acute, abaxial surface glabrous or puberulent, adaxial glabrous. <b>Inflorescences</b> mostly terminal, corymbiform or hemispheric panicles, ?100–1000+-flowered?, 2–4 × 2–4 cm ?height 0.8–1 times diam.?; branches glabrous or puberulent. <b>Pedicels</b> 1–3(–5) mm, glabrous or puberulent. <b>Flowers</b> 2–4 mm diam.; hypanthia hemispheric, 0.5–1.1 mm, abaxial surface glabrous or pubescent, adaxial pubescent; sepals triangular, 0.8–1 mm; petals light to dark pink, ovate to obovate, 1–2.5 mm, ?veins prominent?; staminodes 5–10, ?reduced, fused, appearing as scalloped ring?; stamens 35–40, 2 times petal length. <b>Follicles</b> oblanceoloid, 2–3 mm, ?shiny?, glabrous, ?adaxial suture sparsely ciliate?.",general,732BAE13-D277-4634-99A1-DA5CB9CA9F73,English,2015-06-27
wfo-0001231577,"Herbs, perennial, stout, to 100 cm; rhizomes present. Leaves emersed, submersed leaves mostly absent; petiole 5--6-ridged, 17.5--45 cm; blade with translucent markings distinct lines, ovate to elliptic, 6.5--32 ´ 2.5--19.1 cm, base truncate to cordate. Inflorescences racemes, of 3--9 whorls, each 3--15-flowered, decumbent to arching, to 62 ´ 8--18 cm, often proliferating; peduncles terete, 35--56 cm; rachis triangular; bracts distinct, subulate, 10--21 mm, coarse, margins coarse; pedicels erect to ascending, 2.1--7.5 cm. Flowers to 25 mm wide; sepals spreading, 10--12-veined, veins papillate; petals not clawed; stamens 22; anthers versatile; pistils 200--250. Fruits oblanceolate, plump, 3--4-ribbed, abaxially 1-keeled, 2--3.5 ´ 0.9--1.5 mm; glands 3--4; beak terminal,1--1.3 mm. 2n = 22.",general,651FCDA8-4F82-4DAA-805C-7A8BD7E732CA,English,2010-11-09
wfo-0000772019,Phyllodia to 1 cm wide. Inflorescences racemes; pistillate pedicels 0.5--3 cm. 2n = 22.,general,4B9FCC9B-5936-45CB-9CB9-2A7C2949FA3A,English,2003-02-28
wfo-0000770506,"Herbs, annual or perennial, to 50 cm; rhizomes absent; stolons absent; corms present. Leaves submersed, phyllodial, flattened, 4--7 &#180; 0.4--0.8 cm, or floating; petiole triangular, to 42 cm; blade sagittate, 3.5--10.5 &#180; 1.5--8.5 cm, basal lobes shorter than to equal to length of remainder of blade. Inflorescences racemes, of 1--7 whorls, floating, 0.9--9 &#180; 0.6--4 cm; peduncles 10.9--22 cm; bracts distinct or connate less than ¼ total length, broadly lanceolate to linear-lanceolate, 2.8--15 mm, delicate, not papillose; fruiting pedicels spreading to recurved, cylindric, 0.6--2.1 cm. Flowers 1.2--2 cm diam.; sepals spreading in staminate, erect in pistillate, enclosing flower or fruiting head; filaments cylindric, &#177; equaling anther length, glabrous; pistillate pedicellate, with ring of sterile stamens. Fruiting heads 0.5--1.8 cm diam.; achenes oblanceoloid, abaxially keeled, 1.7--2.2 &#180; 1.2--1.5 mm, beaked; faces tuberculate, wings 1--3, &#177; dentate, glands absent; beak lateral, erect, 0.2--0.5 mm.",general,D2C181D4-41DF-4E89-8288-540AC3B72303,English,2003-02-28
wfo-0000772020,Leaves linear to ovate. Inflorescences: bracts striate to ribbed. Flowers: sepals striate to ribbed. 2n = 22.,general,BB660234-615F-4148-B92C-10857F0690CC,English,2003-02-28
wfo-0000772021,"Herbs, perennial, not stranded by low tide. Leaves submersed and emersed; submersed leaves sessile, blade linear; emersed petiolate, blade hastate to sagittate. Inflorescences of 1--15 whorls, floating or emersed; bracts connate. Flowers: pistillate without ring of sterile stamens; petals with purple spot at base.",general,49C73F00-0117-4C0A-A210-AAE005ACC4A2,English,2003-02-28
wfo-0001046217,"<b>Leaf blades</b> orbiculate, obovate-orbiculate, or broadly rhombate, 1-4(-6) × 1-4(-6) cm, base round-ed or tapering, apex rounded, apiculate. <b>Tepals</b> 3-4 mm. <b>Utricles</b> 2-2.5 mm.",general,7FE7D6EE-833F-4266-8CFD-49D823C02FE6,English,2004-03-24
wfo-0001257385,"<b>Basal leaf blades</b> oblong-oblanceolate, oblanceolate, or spatulate, (1.6-)3.5-6(-8.5) × (0.3-)0.5-1.2(-1.7) cm. <b>Cauline leaf blades</b> ovate to oblong-ovate or obovate, (0.1-)0.5-1.8(-3.3) × (0.1-)0.3-0.7(-1.3) cm, pilose to sericeous abaxially, pilose to glabrate adaxially.",general,FF49877F-91AD-46CB-8146-8974CFFBB9A3,English,2004-03-24
wfo-0001268611,"<b>Leaf blades</b> usually ovate (lanceolate, ovate, very widely ovate, or reniform). <b>Internodes</b> of secondary branches subtending involucres in fruit usually well defined and not crowded.",general,8B47C0C6-18BD-4D60-A45F-637EEBD7D5D8,English,2004-03-24
wfo-4000031427,"<b>Plants</b> medium-sized to large, green, brown-green, yellowish, or yellow-brown. <b>Stems</b> unbranched to irregularly pinnate, ± in one plane; hyalodermis absent, central strand present; paraphyllia absent; rhizoids or rhizoid initials on stem or abaxial costa insertion, rarely forming tomentum, slightly branched, smooth; axillary hairs well developed, many, distal cells 1-2(-3), yellow or brownish when young. <b>Stem leaves</b> imbricate, erectopatent, patent, or sometimes spreading, straight or falcate, ovate-lanceolate to very broadly ovate, not plicate, longer than 1 mm; base not decurrent (decurrent in <i>P. trifarium</i>); margins plane, entire, very finely or distinctly denticulate, limbidia absent; apex broadly rounded, apiculate, or acuminate, <acumen plane or furrowed>; costa single to mid leaf or beyond, or double and short; alar cells ± differentiated, quadrate to long-rectangular, inflated or not, yellow when mature, <walls thin to strongly incrassate>, region indistinctly delimited, transversely triangular or sometimes in one transverse basal row, large; medial laminal cells linear; marginal cells 1-stratose. <b>Sexual condition</b> dioicous. <b>Capsule</b> horizontal to inclined, cylindric, curved; peristome perfect or nearly so; exostome margins weakly dentate distally; endostome cilia 1-4, well developed, nodose. <b>Spores</b> 10-18 µm.",general,24FB86C3-C561-4D32-B8C9-373F2FB4B305,English,2015-01-04
wfo-4000030103,"<b>Plants</b> very small, light to dark green or brownish. <b>Stems</b> freely and irregularly branched; hyalodermis absent, central strand narrow or absent; paraphyllia absent; rhizoids or rhizoid initials below or at abaxial leaf insertion, or axillary, rarely forming tomentum, slightly branched, smooth or granular-papillose; axillary hair distal cells 1 or 2, hyaline. <b>Stem leaves</b> erect-appressed to loosely spreading, sometimes subsecund, lanceolate, not plicate, very small, 0.1-0.3(-0.5) mm; base not decurrent; margins plane, entire to serrulate, limbidia absent; apex acuminate, <acumen plane>; ecostate or costa double, very short, indistinct; alar cells scarcely differentiated to subquadrate, region small, inconspicuous, along basal margins; medial laminal cells subquadrate, oblong-rhombic, or short-rhomboidal; marginal cells 1-stratose. <b>Sexual condition</b> autoicous or dioicous. <b>Capsule</b> erect or variously inclined, oblong-cylindric to oblong-obovoid, symmetric or asymmetric; peristome perfect or somewhat specialized; exostome margins entire or dentate distally; endostome cilia absent or 1-3, rudimentary to well developed. <b>Spores</b> 8-13 µm.",general,ACBEB6ED-540E-4992-AA16-131ED8B61040,English,2015-01-04
