taxonID,description,language,contributor
wfo-0001279567,"Estrictamente hierbas erectas, 1-1,3 m de alto. Tallo hueco en la base, hasta 10 mm de diámetro, cubierto esparcidamente con setas de 1 mm de largo marrón-rojizas, y algunos pocos pelos gloquidiados, con venas de color verde oscuro de 2-5 mm de largo. Hojas opuestas; lámina ampliamente ovada a suborbicular, 14-16 (-17) cm de largo, 11-14 cm de ancho, base profundamente cordada (seno con 10 mm de profundidad) a truncada, margen lobulado con 3-5 lóbulos regularmente triangulares en cada lado, cada uno con 1,5-2,5 cm de largo y 1-4,5 cm de ancho, márgenes de los lóbulos diminutos y regularmente denticulados, pecíolos 5,5-15 cm de largo; superficie adaxial esparcidamente setosa y con unos pocos pelos gloquidiados más largos (0,2 mm), superficie abaxial setosa primariamente sobre las venas y cubierta con pelos gloquidiados muy cortos (0,2 mm). Inflorescencias monocasios, 14-20 cm de largo, brácteas 1-2, ovado-lanceoladas, 4,5 cm de largo, 2 cm de ancho o linear-lanceoladas, 2 cm de largo y 0,5 cm de ancho; cáliz denso a esparcidamente setoso, tubo cónico corto, 4 x 7 mm, lóbulos del cáliz 5, acuminados, 12-13 mm de largo y 4 mm de ancho; corola campanulada; pétalos oblongos, base dilatada, cimbiformes, 25 mm de largo, 7 mm dé ancho, anaranjados; escamas florales con dorso rectangular, 7 mm de largo y ca. 3 mm de ancho, base incurvada, con dos sacos deprimidamente globosos sobre el dorso, en la base, 3 mm de diámetro, amarillos, cuello de la escama engrosado, ligeramente recurvado, con 3 apéndices filiformes de 1 mm de largo, lateralmente proyectado en dos alas horizontales incurvadas, triangular-oblongas de 3 mm de largo y 2 mm de ancho; estaminodios 11 mm de largo, base dilatada, 1 mm de ancho, filiformes hacia el ápice, base y ápice curvados, papilosos, blancos; estambres en 5 fascículos epipétalos de 12-14 cada uno; filamentos 30-35 mm de largo, blancos, anteras 2 mm de largo y 1,5 mm de ancho, negras. Cápsula globosa, 10 mm de largo y ancho, pedicelo deflexo, 10-15 mm de largo.",Spanish,Maximilian Weigend
wfo-0001279566,"Hierba erecta, perenne de 0,6-1 m de altura; tallos de 5 mm de diámetro, plantas densamente cubiertas con setas marrón-rojizas de 3 mm de largo, pelos escabrosos de 0,1 mm de largo y tricomas uniseriados de 1-2 mm de largo. Lámina suborbicular y subpalmeadamente lobulada, 5-10 cm de largo y 3-8 cm de ancho, base cordada (seno con 5 mm de profundidad) en las hojas inferiores, truncada en las superiores, margen lobulado, con 2-3 lóbulos en cada lado; lóbulo central ca. 3 veces más largo que los laterales; lóbulos lobulados y margen de los lóbulos serrado; superficie adaxial cubierta con setas de 1 mm de largo y pelos escabrosos de 0,2 mm de largo, pecíolos 0,5-1 cm de largo. Inflorescencias mono o dicasios, raramente tirsoides, 20-50 cm de largo, brácteas ovadas, 3,5 cm de largo, 2,5 cm de ancho; cáliz cónico, 7 mm de ancho y largo, lóbulos del cáliz lanceolados de base ovada, 10 mm de largo y 5 mm de ancho; pétalos ovados a obovados, ápice redondeado, 13-15 mm de largo, 6-7 mm de ancho, carnosos, de color naranja; escamas florales con dorso rectangular, 5 mm de largo, 4 mm de ancho, con dos sacos deprimidamente globosos de 3 mm de diámetro, cuello de la escama ligeramente engrosado y tricrenado, proyectado en la margen en dos alas erectas, inflexas, 1,5 mm de largo y 1 mm de ancho; filamentos de los estambres 5 mm de largo, papilosos, anteras de 1 mm de largo y 0,75 mm de ancho, de color gris-azuloso; ovario ínfero, unilocular, con 5 placentas parietales. Cápsula ovoide a cónica, 20 mm de largo y 15 mm de ancho, inclinándose de un pedicelo erecto de 20 mm de largo, abriéndose por 5 valvas apicales y una abertura longitudinal.",Spanish,Maximilian Weigend
wfo-0001279568,"Hierba delgada, erecta, 0,6-1,5 m de altura. Tallo hasta de 5 mm de diámetro, muy densamente cubierto con setas pálidas de 1-1,5 mm de largo y con pelos gloquidiados de 0,3-0,4 mm de largo. Lámina ovada, 5-8 cm de largo, 3-6 cm de ancho, base superficialmente cordada (seno con 3 mm de profundidad), 3-4 lóbulos ampliamente triangulares a cada lado, cada uno de 0,6-1 cm de longitud y 1-1,3 cm de ancho, margen de los lóbulos regularmente denticulado; superficie adaxial esparcidamente setulosa y densamente cubierta con pelos gloquidiados de 0,2-0,25 mm de largo; pecíolo 2-2,5 (-6) cm de largo, setoso. Inflorescencias dicasios o monocasios, 20-35 (-70) cm de largo, brácteas casi ovadas, 1-1,2 (-3) cm de largo y 0,4-0,6 (-1,5) cm de ancho; cáliz cilíndrico, 7 x 3 mm, lóbulos del cáliz lanceolados, 5 mm de largo y 0,75 mm de ancho; pétalos extendidos a reflexos, profundamente cimbiformes, casi oblongos, base angosta, unguiculada, 10 mm de largo y 5 mm de ancho; escamas nectaríferas cimbiformes, 3,5 mm de largo y ca. 2 mm de ancho, base incurvada, de color amarillo, por debajo del cuello con callos transversales rojos, cuello de la escama engrosado, ligeramente recurvado, rojo, lateralmente proyectado en dos alas erectas de 1 mm de largo y 1 mm de ancho; estaminodios 2 por escama, 4 mm de largo, base dilatada y rectangularmente inclinada, en forma de cuchara, 1 mm de ancho, aguzados hacia abajo sin ensanchamiento al nivel del cuello de la escama, densamente papilosos, blancos; filamentos de los estambres 4 mm de largo, blancos, anteras 0,5 mm de largo y 0,25 mm de ancho, amarillas. Cápsula cilíndrica, 20-25 mm de largo y 5 mm de ancho en el ápice, pedicelo erecto, 15-20 mm de largo.",Spanish,Maximilian Weigend
wfo-0001241094,"Hierba erecta de 1,5-2 m de altura. Tallos hasta de 10 mm de diámetro, densamente cubiertos con setas rojizas y/o marrón, de 1,5-2 mm de largo y pelos gloquidiados más cortos (0,2 mm de largo). Lámina acuminada de base suborbicular, 10-13 cm de largo, 7-10,5 cm de ancho, base casi cordada (seno con 8 mm de profundidad), 4-5 lóbulos ampliamente triangular-ovados en cada lado, cada uno con 1,2 cm de largo y 2 cm de ancho, margen del lóbulo denticulado; superficie abaxial setosa y muy densamente cubierta con pelos gloquidiados muy cortos (0,2 mm), superficie adaxial densamente setosa y con pelos gloquidiados más largos (0,5 mm), pecíolo 2,5-4 cm de largo. Inflorescencias usualmente dicasios, 20-30 cm de largo, brácteas ovadas, 2 cm de largo y 1 cm de ancho; cáliz densamente setoso, tubo corto cilíndrico, 8 x 6 mm, lóbulos del cáliz o vado-acuminados, 16-20 (-22) mm de largo y 5 mm de ancho; pétalos erectos, casi oblongos, aguzados del centro hacia arriba, cimbiformes, 26-30 mm de largo, 6-7 mm de ancho, ápice acuminado, rojo-naranja; escamas florales con dorso rectangular, 8,5 mm de largo y 2-3 mm de ancho, base incurvada, con dos sacos básales deprimidamente globosos en el dorso, 3 mm de diámetro, amarillos, cuello de la escama engrosado, ligeramente recurvado y de color naranja-rojo intenso, con tres apéndices filiformes de 1,5 mm de largo, lateralmente proyectados en dos alas horizontales, incurvadas, de 3 mm de largo y 1 mm de ancho; estaminodios 11 mm de largo, base dilatada, 1 mm de ancho, filiformes hacia el ápice, base curvada, ápice en forma de uña, papilosos, blancos; estambres en 5 fascículos de ca. 15 cada uno, filamentos 15 mm de largo, blancos; anteras 1 mm de largo y 0,5 mm de ancho, negras. Cápsula cilíndrica, 22 mm de largo y 10 mm de ancho en el ápice, pedicelo erecto, 25-35 mm de largo.",Spanish,Maximilian Weigend
wfo-0001279572,"Hierba erecta, algunas veces soportada por otra vegetación, 1-2 m de alto; tallo hasta de 5 mm de diámetro, muy esparcidamente cubierto con setas de color marrón, 2 mm de largo y pelos escabrosos de 0,1 mm de largo, algunas veces virtualmente esetuloso. Lámina casi triangular a triangular ovada, pinnada a pinnatisecta, 11-17 cm de largo, 8-13 cm de ancho, base cordada (seno con 5-12 mm de profundidad), margen de las pinnas serrado o lobulado con más de 6 lóbulos triangulares de 1 cm de largo y ancho en cada lado, pecíolos 4-6 cm de largo, superficie adaxial con pocas setas de 1,5-2 mm de largo y pelos escabrosos de 0,2 mm de largo. Inflorescencias monocasios, ca. 17 cm de largo, brácteas ovadas a triangulares, pinnatisectas, hasta 8 cm de largo y hasta 5 cm de ancho; cáliz cónico, 7 mm de largo y 10 mm de ancho, lóbulos del cáliz ovado-acuminados, 20 mm de largo y 13 mm de ancho; pétalos casi elípticos, profundamente cimbiformes, 50 mm de largo y 20 mm de ancho, ápice agudo, margen entero, rojo-naranja intenso; escamas florales con dorso casi rectangular, en la base con dos sacos ovoides de 1 mm de largo, amarillos, cuello de la escama no engrosado, lateralmente proyectado en dos alas semierectas, 5 mm de largo y 3 mm de ancho; estaminodios 25 mm de largo, base ligeramente dilatada, filiformes hacia el ápice, ápice en forma de uña, papilosos; estambres en 5 fascículos epipétalos de 10-15 cada uno, filamentos de 30 mm de largo, blancos, anteras de 2 mm de largo y 1 mm de ancho, de color gris-azuloso. Cápsula cónica, 10 mm de largo y 15 mm de ancho en el ápice, horizontal, de pedicelo erecto, 40 mm de largo.",Spanish,Maximilian Weigend
wfo-0001279573,"Hierba 0,6-1 m de alto. Tallo densamente cubierto con setas pálidas de 2 mm de largo y muy densamente cubierta con tricomas escabrosos de 0,5 mm de largo. Lámina triangular-ovada, 9-12 cm de largo, 7-13,5 cm de ancho, base superficialmente cordada (seno con 3 mm de profundidad), 3-5 lóbulos oblongos a ovados en cada lado, 1,5-5 cm de largo y 2-2,5 cm de ancho, margen de los lóbulos serrada; superficie adaxial con setas pálidas de 2 mm de largo y tricomas escabrosos de 0,2 mm de largo; pecíolo 0,5-3 cm de largo. Inflorescencia en dicasios o monocasios, 20-35 cm de largo, brácteas ampliamente ovadas, sésiles, 3-8 cm de largo y 1-4 cm de ancho; cáliz densamente setoso, tubo cónico, 8 x 6 mm; lóbulos del cáliz 5, ovados, 10 mm de largo y 8 mm de ancho; pétalos reflexos, profundamente cimbiformes, casi oblongos, base angosta, unguiculada, 25-30 mm de largo, 5-7 mm de ancho, ápice entero, base ampliada en un diente casi triangular de 7 mm de base en cada lado, muy esparcidamente setoso o, en caso contrario, con una cubierta densa de pelos gloquidiados en el dorso, glabro hacia adentro, blanco-verdoso; escamas nectaríferas con dorso cimbiforme, 11 mm de largo y ca. 4 mm de ancho, base incurvada, sobre el dorso con dos sacos cónicos de 3 mm de diámetro, de color amarillo con algo de rojo, por debajo del cuello con un callo rojo transversal, cuello de la escama engrosado, ligeramente recurvado, blanco, lateralmente proyectado; alas erectas de 2 mm de largo y 1 mm de ancho; estaminodios 2 por escama, 14 mm de largo, base dilatada y rectangularmente inclinada, en forma de cuchara, 1,5 mm de ancho, filiforme hacia el ápice, estambres en 5 fascículos epipétalos de 10-14 cada uno; filamentos de 10-12 mm de largo, blancos, anteras 1 mm de largo y 0,75 mm de ancho, de color amarillo o marrón; ovario ínfero, con 3 placentas parietales. Cápsula ovoide, pedicelo erecto, 25-30 mm de largo y 15 mm de ancho en el ápice.",Spanish,Maximilian Weigend
wfo-0001279580,"Hierba erecta de alrededor de 1,5 m de alto. Tallo de 3-5 mm de diámetro, densamente cubierto con pelos cortos, gloquidiados de 0,1-0,2 mm de largo y setas amarillas de 3-4 mm de largo. Lámina ampliamente ovada, 12-18 cm de largo y 5-12 cm de ancho, base superficialmente cordada, 3-4 lóbulos ampliamente triangulares en cada lado, 2 cm de ancho y 0,6 cm de largo, margen del lóbulo denticulado, superficie adaxial con setas de 2 mm de largo y muy densamente cubierto con pelos escabrosos de 0,6-0,7 mm de largo, pecíolo 5-9 cm. Inflorescencias en monocasios, 17-20 cm de largo, brácteas ovadas, 3-5 cm de largo y 1,5-2 cm de ancho; tubo del cáliz globoso, 4 mm de ancho y 3 mm de largo, sin setas, lóbulos del cáliz acuminados, grandes, de base ovada, 16-20 mm de largo y 3 mm de ancho; pétalos casi ovados, cimbiformes, 20-22 mm de largo y 4-5 mm de ancho, de color naranja suave; escamas florales con dorso rectangular, 7 mm de largo y 1,5 mm de ancho, dorsalmente cerca de la base con dos sacos deprimidamente globosos de 3 mm de largo y 2 mm de ancho, cuello engrosado y proyectado en tres apéndices dorsales, filiformes, de 1,5 mm de largo y en la margen en dos alas inflexas, horizontales, de 3 mm de largo y 2 mm de ancho, anaranjado oscuro, más oscuro que en los pétalos, sacos de las escamas en la base sobresalientes entre los pétalos; estaminodios 2 por escama, 8-9 mm de largo y 1 mm de ancho en la base, filiformes; estambres en 5 fascículos de ca. 15 cada uno, filamentos de 15 mm de largo, anteras 1,5 mm de largo y 0,5 mm de ancho, de color gris-azuloso; ovario ínfero, con 3 placentas parietales, estilo 12 mm de largo. Cápsula corta cilíndrica, 18 mm de largo y 12 mm de diámetro (38 mm de largo incluyendo sépalos), sostenidas horizontalmente por pedicelos de 10 mm de largo.",Spanish,Maximilian Weigend
wfo-0000379051,"Hierbas erectas, anuales, de 0,8-1,6 m de alto. Tallo hasta de 10 mm de diámetro, surcado longitudinalmente en las plantas jóvenes, esparcidamente o densamente cubierto con setas marrón-rojizas, de 1,5 mm de largo y pelos escabrosos erectos más cortos de 0,1-0,3 mm de largo. Lámina triangular a triangular-ovada, 5-18 cm de largo y 4-15 cm de ancho, pinnada a bipinnatisecta, folíolos lanceolados con márgenes fuertemente serrados a lobulados, esparcidamente setosos, base truncada, superficie adaxial cubierta con setas de 1,5 mm de largo y pelos escabrosos de 0,2-0,25 mm. Inflorescencias monocasios o dicasios, 30-50 cm de largo, brácteas simples a pinnadas, ovadas a elípticas, 2-6 cm de largo y 1-5 cm de ancho; cáliz densamente rojizo, setoso, tubo cónico, 3 x 3 mm, lóbulos del cáliz ovado-lanceolados, acuminados, 5 mm de largo y 4 mm de ancho; pétalos extendidos, profunda y angostamente cimbiformes, base angosta, unguiculada, 15-25 mm de largo y 6 mm de ancho, ápice casi emarginado o proyectado en dos apéndices filiformes de 2 mm de largo; escamas nectaríferas con dorso cimbiforme, 7 mm de largo y ca. 3 mm de ancho, base incurvada, casi siempre con sacos nectaríferos cónicos, por debajo del cuello con 1-2 callos rojos transversales, cuello de la escama engrosado, ligeramente recurvado, crenado, blanco, lateralmente proyectado en dos pequeñas alas, 1,5 mm de largo y 1 mm de ancho, dorso de la escama amarillo oro, por debajo de los sacos amarillo o blanco; estaminodios blancos, aguzados, de base ligeramente dilatada; estambres en 5 fascículos epipétalos de 10-15 cada uno; filamentos de 10 mm de largo, blancos, anteras de 0,75 mm de largo y 0,5 mm de ancho, amarillas; ovario ínfero, con 3 placentas parietales. Cápsula semierecta, cónica a ovoidea, 23-26 mm de largo y 7-15 mm de ancho en el ápice; pedicelo de 20-35 mm de largo.",Spanish,Maximilian Weigend
wfo-0000780772,"Liana; ramas jóvenes teretes, estriadas, glabras, cuando secas grisáceas a negruzcas, zonas glandulares interpeciolares y pseudoestípulas ausentes. Hojas 3-folioladas o 2-fo-lioladas con un zarcillo simple o su cicatriz; folíolos 3-8.5 x 1.5-6 cm, elípticos a ovado-elípticos, cartáceos, gris-oscuros o negruzcos por la haz cuando secos, ligeramente más claros por el envés, base redondeada a truncada, ápice agudo a cortamente acuminado, margen cartilaginoso conspicuamente blanco cuando seco; haz ligeramente lepidota y pub6rula en la base del nervio medio; envés ligeramente pubérulo a glabrescente. Inflo-rescencia un racimo terminal; raquis y pedicelos pubérulos; botones florales subtendidos y envueltos por una bráctea glandular de ca. 10 x 5 mm y decidua; bract6olas ausentes. Cáliz 9-13 x 4-7 mm, campanulado, diminutamente 5-dentado pero bilabiadamente divi-dido en los 2-3 mm apicales, inconspicuamente pubérulo, con glándulas en forma de plato cerca del margen. Corola 5.5-7.5 cm de largo, 1.5-1.8 cm de ancho en la boca, tubular-infundibuliforme, amarillo limón; tubo 4-6 cm de largo, el exterior pubérulo con pelos simples y gruesos, el interior con pelos estrellados al nivel de la inserción de los estam-bres; lóbulos 1-2 cm de largo, pubérulos y glandular-lepidotos, con algunas glándulas en forma de plato en la base. Estambres 2-3 mm de largo, didínamos, incluidos, insertos 13-16 mm por encima de la base del tubo; filamentos 2.5-3 cm de largo; tecas divergentes. Disco nectarífero 1 mm de largo, 2-3 mm de diámetro, pulviniforme. Pistilo 2.5-4.5 cm de largo; ovario 1-2 mm de largo, ca. 1 mm de diámetro, corto-cilíndrico, apicalmente angular, glabro. Fruto una cápsula, 2.4-6 cm de largo, subglobosa-elipsoide, redondeada apical y basalmente, no comprimida, 4 sulcada, dividi6ndose en 4 partes, pardo claras cuando secas, ligeramente lepidota cuando joven, cuando adulta densamente papiliforme; valvas dividiéndose por la línea central, cada media valva 1.3-2.5 cm de ancho. Semillas 1.2-2 cm de diámetro, gruesas, sin alas.",Spanish,Alwyn H. Gentry
wfo-0000780773,"Liana; corteza lisa, verdosa, con lenticelas inconspicuas; ramas jóvenes subteretes a subtetrágonas, glabras o subpub6rulas, café amarillentas a verdosas al secarse; pseudoes-típulas pequefias, con 4 escamas, por lo general angostas. Hojas 3-folioladas o 2-folioladas con un zarcillo simple o su cicatriz; pecíolo 1.1-6.4 cm, pubérulo, lefioso en la parte proxi-mal, conspicuamente articulado con los peci6lulos; peci6lulos 0.5-4.1 cm de largo; folíolos 5.2-17 x 1.9-7.5 cm, angostamente ovados a casi lineares, más o menos cartáceos, verde oliva cuando secos, base truncada, ápice agudo; haz pub6rula a lo largo del nervio medio; envés casi glabro o pubérulo a lo largo de los nervios principales, y a veces esparcidamente en toda la superficie, con unas pocas glándulas dispersas en forma de plato; nervios secundarios 4-7 en cada lado. Inflorescencia un racimo axilar o terminal; raquis y pedicelos pubérulos; botones florales subtendidos y envueltos por una bráctea glandular y decidua. Cáliz 0.8-1.5 x 0.4-1 cm, cupular, 5-dentado, pero más o menos bilabiado, pubérulo con tricomas simples y grueso-estrellados, por lo general con glándulas conspicuas, submargin-ales, hundidas, cupulares. Corola 4-8.2 cm de largo, 1-2 cm de ancho en la boca, campanu-lada, uniformemente amarillo brillante, a menudo un poco más oscura la superficie interior; base cilíndrica, 2.3-2.6 x 0.6-0.7 cm; tubo 2.5-5.6 cm de largo, el interior glabro, excepto en y un poco por debajo de la inserción de los estambres, con tricomas delgados con 2 6 3 c6lulas y terminados en una glándula; lóbulos a menudo plegados o enrollados, los dos su-periores más cortos 1.2-1.7 cm de largo, extendidos horizontalmente al frente del tubo, los tres más largos 1.8-2.3 cm de largo, variadamente reflexos, interna y externamente pubérulos con tricomas simples y grueso-estrellados. Estambres insertos a 2-2.5 mm de la base del tubo de la corola; filamentos más o menos iguales, el par anterior 3.5-3.9 cm de largo, el par posterior 3.3-4 cm de largo; anteras cubiertas por el capuch6n formado por los dos lóbulos superiores de la corola, tecas 5-6 mm de largo, más o menos divergentes; estaminodio 1.2-2.1 cm de largo. Disco nectarífero pulvinar-cupulado, 1.5-2.5 mm de largo, 4-6 mm de diámetro. Pistilo 5-5.9 cm de largo; ovario 4-5 cm de largo, 1.5-2 mm de diámetro, angostamente cilíndrico, pubérulo, óvulos biseriados en cada lóculo. Fruto desconocido.",Spanish,Alwyn H. Gentry
