wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000021234,Threats,"Critically Endangered (CR) B1ab(iii), B2ab(iii). Begonia tjiasmantoi is known from only a single collection and a few additional observed individuals at the type locality. The location is not legally protected and on land that is part of a coffee plantation. Anthropogenic threats through agriculture including herbicide use, and associated habitat deterioration and loss were observed. Previous exploration in the Quarles Mountains has not resulted in any other collections of this species, so we must assume, at least until additional collection efforts reveal otherwise, that it has a very restricted distribution. Because of the single known location and associated very small extent of occurrence (EOO) and area of occupancy (AOO), the limited number of observed mature individuals, and the observed anthropogenic threats, we assess this species as Critically Endangered.",Ardi W.H. & Thomas D.C.,,4503,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2020, BEGONIA TJIASMANTOI, A NEW SPECIES FROM WEST SULAWESI, Reinwardtia. Vol.19(1) , pp.61-65 (http://dx.doi.org/10.14203/reinwardtia.v19i1.3848)",http://dx.doi.org/10.14203/reinwardtia.v19i1.3848
wfo-1000021223,Threats,"IUCN (2017) category: Endangered (EN B2a; C2a(i)). Currently Begonia puerensis is only known from four locations in Lancang and Menglian County, south Yunnan Province. Although further investigation is necessary to fully map its distribution, it is considered to be Endangered based on the currently available data suggesting a small geographic range which is severely fragmented and with road construction and cropland expansion plausibly limiting dispersal and gene-flow.",Wang W.G. et al.,,4513,CC0 1.0 Universal (CC0 1.0),"Wang W.G. et al. 2020, Begonia puerensis sp. nov. (Begoniaceae), a new tuberous species from Yunnan, China, Nord. J. Bot. Vol.38(1) , pp.1-6 (http://dx.doi.org/10.1111/njb.02618)",http://dx.doi.org/10.1111/njb.02618
wfo-1000021216,Threats,"According to our field investigation, only three populations of Begonia mengdongensis were found in Mengdong Town, Malipo County, Yunnan Province, China. Of the three populations we surveyed, there was no population with more than 50 individuals. The total area of occupancy is 2.25 km2 . Road and hydroelectric power station construction as well as agricultural activities may limit the population of this species. So, we assess that B. mengdongensis should be considered as Critically Endangered (CR B2b(iii, iv, v); C2a(i)) following IUCN (2019) categories and criteria.",Xi H-H. et al.,,4514,CC0 1.0 Universal (CC0 1.0),"Xi H-H. et al. 2020, Begonia mengdongensis, a new tuberous species of Begonia (Begoniaceae) from southeastern Yunnan, China, Nord. J. Bot. Vol.38(4) , pp.1-7 (http://dx.doi.org/10.1111/njb.02645)",http://dx.doi.org/10.1111/njb.02645
wfo-1000021196,Threats,"Data Deficient (DD). Begonia chenii was collected along the path on the way from Putao to Upper Shankhaung where any signs of major anthropogenic disturbance were noticed in the type locality. However, further explorations are needed for a proper assessment of conservation due to insufficient information on its distribution and population status. Therefore, the species has been preliminarily assigned to Data Deficient (DD) category according to The Guidelines for Using The IUCN Red List Categories and Criteria (IUCN 2017).",Maw M. B. et al,,4520,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000021224,Threats,"Data Deficient (DD). The species might not confront strong human pressures because of the remoteness of its type locality. But we cannot assess the species’ risk of extinction due to lack of data. Therefore, the species is temporarily assigned a status Data Deficient (DD) according to The Guidelines for Using The IUCN Red List Categories and Criteria (IUCN 2017).",Maw M. B. et al,,4527,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000021198,Threats,Data Deficient (DD). Begonia crassitepala have been collected along the roadside from Langsa to Gawlaw village where no signs of major anthropogenic disturbance were noticed. Further exploration is required to access the current range of the species (IUCN 2017).,Maw M. B. et al,,4533,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000020595,Threats,"Proposed IUCN conservation status. The only known locality is currently outside the core of the Hkakaborazi National Park. The area is potentially vulnerable to encroachment in the next decade or so, as slash-and-burn agriculture moves further up the mountain. Therefore, we consider a placement in the Vulnerable category under VU D2 (IUCN, 2017) to be appropriate, although a successful outcome for the proposed UNESCO World Heritage Site status for the area would improve the outlook for the species and necessitate a reconsideration of this category.","Hughes M., Aung M.M. & Armstrong K.",,4731,CC0 1.0 Universal (CC0 1.0),"Hughes M., Aung M.M. & Armstrong K. 2019, AN UPDATED CHECKLIST AND A NEW SPECIES OF BEGONIA (B. RHEOPHYTICA) FROM MYANMAR, Edinburgh J. Bot. Vol.76(2) , pp.285-295 (https://doi.org/10.1017/S0960428619000052)",https://doi.org/10.1017/S0960428619000052
wfo-1000020586,Threats,"Critically endangered (CR–B1,2:a,b[iii,v]). This species has a very restricted known distribution, ca. 1.5 km². Additionally, the surrounding areas are largely converted to agriculture or silviculture and completely lack of legal protection. This region is remarkably rich in newly-described narrow endemic species, as Siphocampylus baccae Funez& Hassemer (2016: 2044), S. sevegnaniae Funez& Hassemer (2016: 2048), Phyllanthus eremitus Funez& Hassemer (2017: 149) and P. timboënsis Funez, J.P.R. Ferreira& Hassemer (2018: 64) and Cleistes pallida Funez& Pansarin (2018: 62).","Funez L.A., Jaramillo J.C. & Drechsler-Santos E.R.",,4567,CC0 1.0 Universal (CC0 1.0),"Funez L.A., Jaramillo J.C. & Drechsler-Santos E.R. 2019, Begonia medeiroii (Begoniaceae), a new species endemic to Santa Catarina, southern Brazil, Phytotaxa. Vol.423(2) , pp.105-110 (https://doi.org/10.11646/phytotaxa.423.2.7)",https://doi.org/10.11646/phytotaxa.423.2.7
wfo-1000020588,Threats,"Due to the apparent endemic distribution of B. micheliniana, with extent of occurrence estimated to be less than 10 km2 and considering the high levels of deforestation and land use changes across its range it would seem prudent to classify the species as Critically Endangered (CR) (B2ab(iii)) due to the low number of known locations and decline in quality of habitat (IUCN 2017).",Kollmann L.J.C.,,4573,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2019, NOVELTIES IN BRAZILIAN BEGONIACEAE I: two new species from Bahia, Phytotaxa. Vol.404(2) , pp.65-73 (https://doi.org/10.11646/phytotaxa.404.2.1 )",https://doi.org/10.11646/phytotaxa.404.2.1 
wfo-1000020566,Threats,"Considering the Area of Occupancy of about 12 km2, and the Extent of Occurrence of 199 km2 and due to the low number of known locations and decline in quality of habitat, we classify the species as Endangered according to IUCN’s category B1a and B2ab(iii) (IUCN 2017). Although species populations are within a Conservation Unit (the Ecological State Station of Wenceslau Guimarães) the area is subject to high levels of deforestation and land use changes, thus Begonia charlesjarosiana can be considered Endangered.",Kollmann L.J.C.,,4579,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2019, NOVELTIES IN BRAZILIAN BEGONIACEAE I: two new species from Bahia, Phytotaxa. Vol.404(2) , pp.65-73 (https://doi.org/10.11646/phytotaxa.404.2.1 )",https://doi.org/10.11646/phytotaxa.404.2.1 
wfo-1000020567,Threats,"Critically endangered (CR–B1,2:a,b[iii,v]). The habitat of Begonia ciliatifolia is very restricted and specific. Although the rock outcrops where this species grows is inappropriate for agriculture, the surrounding areas are largely converted in silvicultural plantations.",Funez L.A. & Jaramillo J.C.,,4585,CC0 1.0 Universal (CC0 1.0),"Funez L.A. & Jaramillo J.C. 2019, Begonia ciliatifolia (Begoniaceae), a rare, critically endangered new species endemic from Santa Catarina, southern Brazil, Phytotaxa. Vol.407(1) , pp.43-50 (https://doi.org/10.11646/phytotaxa.407.1.7)",https://doi.org/10.11646/phytotaxa.407.1.7
wfo-1000020615,Threats,"Currently, B. yizhouensis is only known from two locations with three collections. Although the further investigation is necessary on its actual distribution, it is considered to be “Endangered” (EN) based on the current data with a very narrow range of distribution, small and severe fragmented populations continuing decline due to habitat disturbance and no additional specimen collection according to the IUCN Red List Categories and Criteria (IUCN, 2012& 2017).",Tong Y. et al.,,4597,CC0 1.0 Universal (CC0 1.0),"Tong Y. et al. 2019, Begonia yizhouensis, a new species in Begonia sect. Coelocentrum (Begoniaceae) from Guangxi, China, Phytotaxa. Vol.407(1) , pp.59-70 (https://doi.org/10.11646/phytotaxa.407.1.9)",https://doi.org/10.11646/phytotaxa.407.1.9
wfo-1000020557,Threats,"This new species grows near to the disturbed areas, where human activities (e.g. grazing, plantation and deforestation) have become an issue. There are about 70–80 mature individuals in ca. 0.12 km2 (1.2 km × 0.1 km) area. The future status of the population is uncertain. A conservation plan for the area is necessary to maintain the population of B. acutis. Thus, we considered B. acutis as the “Critically Endangered (CR: B 2a, b (ii, iii), c (ii, iii, iv); D)” species according to Guidelines for Using the IUCN Red List category and Criteria (IUCN 2017).",Radbouchoum S. et al.,,4603,CC0 1.0 Universal (CC0 1.0),"Radbouchoum S. et al. 2019, Two new peltate-leaved species of Begonia L. (Begoniaceae) from northern Vietnam, Phytotaxa. Vol.407(1) , pp.71-78 (https://doi.org/10.11646/phytotaxa.407.1.10)",https://doi.org/10.11646/phytotaxa.407.1.10
wfo-1000020594,Threats,"Up to now, only one population is known from the field. There are about 200 individuals in total found in a narrow strip of habitat (&lt; 1 km2 ) and under deep primary evergreen broad-leaved lowland forest in the Na Hang Nature Reserve. Although the habitat area is located in the protected area and there are no threats in current but many individuals are found concentrated only in one population. Hence, we assign B. remusatifolia to the “Endangered (EN: B2a, c (ii, iii, iv); D)” category (IUCN Standards and Petitions Subcommittee 2017).",Radbouchoum S. et al.,,4609,CC0 1.0 Universal (CC0 1.0),"Radbouchoum S. et al. 2019, Two new peltate-leaved species of Begonia L. (Begoniaceae) from northern Vietnam, Phytotaxa. Vol.407(1) , pp.71-78 (https://doi.org/10.11646/phytotaxa.407.1.10)",https://doi.org/10.11646/phytotaxa.407.1.10
wfo-1000020569,Threats,"Currently Begonia danxiaensis is only known from five locations. Although the further investigation is necessary on its distribution, it is considered to be Vulnerable B2ab (iv) (VU) based on the current data with a small geographic range, severely fragmented populations and continuing decline due to habitat disturbance (IUCN, 2012; IUCN Standards and Petitions Subcommittee, 2017).",Tian D.K. et al.,,4615,CC0 1.0 Universal (CC0 1.0),"Tian D.K. et al. 2019, A new tuberous species of Begonia sect. Diploclinium endemic to Danxia landforms in central China, Phytotaxa. Vol.407(1) , pp.101-110 (https://doi.org/10.11646/phytotaxa.407.1.12)",https://doi.org/10.11646/phytotaxa.407.1.12
wfo-0000823283,Threats,"Vulnerable (VU): B1 ab (i and iii). Although this species is within a protected area, these populations are vulnerable and continue to decline in extent owing to habitat destruction.",Krishna N. et al.,,4630,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-1000020572,Threats,"A small population of the new species is distributed in an area about 1 km2 , which is not included in any protected forest. It is at risk of threatening due to collection by Begonia collectors. According to IUCN (2017), the species may be listed as DD (Data deficient). Future botanical surveys are needed for a complete conservation assessment of the species.","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4635,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020563,Threats,"The new species was observed as a locally common plant. The distribution area of the species was estimated about more than 10 km2 belonging to the Bắc Mê Nature Reserve. Currently, there is no immediate threatening pressure to the species. Following the Red List criteria of the IUCN (2017), Begonia bacmeensis is considered as Data Deficient (DD).","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4641,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020565,Threats,Data Deficient (DD). Known only from the type locality; further distribution information is needed.,Krishna N. et al.,,4743,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-0000824041,Threats,"Vulnerable (VU): B1 ab (i and iii). This species is so far reported from protected forests and forest margins in the southernmost parts of the Western Ghats. The populations are severely fragmented and continuing to decline, as observed in the extent of occurrence and the area and quality of the habitat.",Krishna N. et al.,,4749,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-0000824041,Threats,"IUCN category. Vulnerable (VU): B1 ab (i and iii). This species is so far reported from protected forests and forest margins in the southernmost parts of the Western Ghats. The populations are severely fragmented and continuing to decline, as observed in the extent of occurrence and the area and quality of the habitat.","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4646,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020581,Threats,"Data Deficient (DD). Even though this species is placed under the Data Deficient category, it is reported from five localities in addition to the type locality.",Krishna N. et al.,,4754,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-1000020581,Threats,"IUCN category. Data Deficient (DD). Even though this species is placed under the Data Deficient category, it is reported from five localities in addition to the type locality.","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4651,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020593,Threats,Locally very common. Estimated IUCN Red List status – LC.,Averyanov L.V. et al.,,4662,CC0 1.0 Universal (CC0 1.0),"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9
wfo-1000020614,Threats,"Not common, usually forms very small populations. Estimated IUCN Red List status – DD.",Averyanov L.V. et al.,,4668,CC0 1.0 Universal (CC0 1.0),"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9
wfo-1000020561,Threats,"Begonia bachmaensis is very rare, with only five mature individuals being found during the current study. Although the new species is located in a protected area, it grows near to the tourist route, with only two localities known. Further surveys are needed to accurately assess the species’ distribution and abundance, as well as to identify any possible threats to this species. Due to lack of enough information, here we classify this species as Data Deficient (DD) according to IUCN criteria (IUCN 2018).",Shui Y.M. et al.,,4669,CC0 1.0 Universal (CC0 1.0),"Shui Y.M. et al. 2019, Two new cane-like species of Begonia L. (Begoniaceae) from central Vietnam, Phytotaxa. Vol.411(1) , pp.57-64 (https://doi.org/10.11646/phytotaxa.411.1.5)",https://doi.org/10.11646/phytotaxa.411.1.5
wfo-0000823717,Threats,"Begonia corallina has a direct threat to its survival, even if it occurs in a protected area. An important observation made in the field is that each subpopulation has a maximum of two mature individuals. Considering that each herbarium record represents a subpopulation, we can infer that there are less than 50 mature individuals. Based on this, it is possible to apply characteristic D and assess the species as Critically Endangered (CR) under IUCN Red List criteria (IUCN Standard and Petitions Committee 2022). Another important finding is the impairment of its perpetuation through sexual reproduction, which indicates that it is severely fragmented. The term “severely fragmented” refers to the situation where the increased risk of extinction of the taxon results from the fact that most of its individuals are found in small and relatively weak subpopulations (IUCN 2022). These small subpopulations may become extirpated, with little chance of recolonization. Therefore, it is possible to apply condition “a” of criterion B, since the threats that Begonia corallina may suffer from illegal extraction, due to the ornamental potential and the impact of tourism, leading to a continuous decline. It is possible to meet the condition “b” of continuous decline inferred in terms of (i) extent of occurrence; (ii) area of occupancy; (iii) habitat quality; (iv) number of subpopulations and (v) mature individuals. Consequently, the species can be assessed as Critically Endangered (CR) according to criteria B1ab(i,ii,iii,iv,v); D.","Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S.",,4678,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S. 2023, Re-establishment of Begonia corallina Carrière (Begoniaceae) based on morphoanatomical evidence, Phytotaxa. Vol.609(2) , pp.103-114.",
wfo-1000020596,Threats,"Begonia saolaensisis was found only in two localities. The populations are in the buffer zone of the Saola Nature Reserve, where logging and deforestation activities are continuing. The habitats have become fragmented due to replacement of natural forest by artificial forest. Less than 50 mature individuals were found. Due to the small size of the population, the species is at risk from inbreeding and human activities. Therefore, we assess this new species as Endangered (EN: B 2a, b(ii, iii);C 2a(i); D1) according to IUCN criteria (IUCN 2018).",Shui Y.M. et al.,,4687,CC0 1.0 Universal (CC0 1.0),"Shui Y.M. et al. 2019, Two new cane-like species of Begonia L. (Begoniaceae) from central Vietnam, Phytotaxa. Vol.411(1) , pp.57-64 (https://doi.org/10.11646/phytotaxa.411.1.5)",https://doi.org/10.11646/phytotaxa.411.1.5
wfo-1000020571,Threats,"Near Threatened (IUCN 2012). The species was only found once during ten days of trekking and seems not to be represented in any herbaria. However, its habitat is remote and requires several days of trekking to reach and should not suffer from strong human pressures.",Wahlsteen E.,,4692,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. 2019, A new species of Begonia L. (Begoniaceae) and some notes on Begonia difformis from Kachin, northern Myanmar, Phytotaxa. Vol.420(3) , pp.241-248 (https://doi.org/10.11646/phytotaxa.420.3.4)",https://doi.org/10.11646/phytotaxa.420.3.4
wfo-1000020570,Threats,"The populations of B. depressinerva were found a few hundred meters apart at the same general habitat, making it rare from the type locality. The authors observed that mature individuals in the area are &lt;1000, thus it is considered ‘Vulnerable’ (VU) D1 (IUCN Standards and Petitions Subcommitee, 2017), since populations face a high risk of extinction due to increasing anthropogenic pressures in the area.",Pranada M.A.K. et al.,,4702,CC0 1.0 Universal (CC0 1.0),"Pranada M.A.K. et al. 2019, Begonia depressinerva (sect. Baryandra, Begoniaceae), a new species from Luzon Island, the Philippines, Phytotaxa. Vol.425(3) , pp.154-162 (https://doi.org/10.11646/phytotaxa.425.3.5)",https://doi.org/10.11646/phytotaxa.425.3.5
wfo-1000020589,Threats,"Data Deficient (DD). Begonia mufidahkallae is known from a single locality in an unprotected area, Sawai, Seram Utara district. Further exploration is required to assess the species’ current range.",Ardhaka I.M. & Ardi W.H.,,4708,CC0 1.0 Universal (CC0 1.0),"Ardhaka I.M. & Ardi W.H. 2019, A new species of Begonia (Begoniaceae) from the Moluccas, Indonesia, Gard. Bull. Sing. Vol.71(2) , pp.415-419 (https://doi.org/10.26492/gbs71(2).2019-09)",https://doi.org/10.26492/gbs71(2).2019-09
wfo-1000020583,Threats,"Provisional IUCN conservation assessment. Critically Endangered CR B1ab(iii), B2ab(iii). Begonia mabberleyana is known from two localities of lowland rain forest on limestone, neither of which is in a legally protected area. About 30 individuals were observed in the Lamala District population, but this locality is in disturbed forest surrounded by agricultural land. The other locality is only known from two collections by Coode from 1989 (Coode 5952, 6013). Exploration of several localities in lowland forest in the Banggai Regency including areas north of Batui, presumably close to where the Coode specimens were collected, did not result in any additional collections of this species. The small extent of occurrence (EOO) and area of occupancy (AOO), in combination with the fragmented distribution, observed threats, and generally poor state and ongoing reduction of lowland forest habitats in the area (see Cannon et al., 2007), indicate a Critically Endangered status.",Thomas D.C. & Ardi W.H.,,4725,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2019, Begonia mabberleyana (Begoniaceae), a new species from Central Sulawesi, Indonesia, Gard. Bull. Sing. Vol.71(2) , pp.217-223 (http://dx.doi.org/10.26492/gbs71(suppl.2).2019-16)",http://dx.doi.org/10.26492/gbs71(suppl.2).2019-16
wfo-1000020584,Threats,"Without the isolated westernmost specimen (Danet 4285), the extent of occurrence (EOO) is 1255 km2 and the area of occupancy (AOO) is 28 km2 ; with this specimen, the EOO is 4879 km2 and the AOO is 32 km2 . Either way, these figures suggest that Begonia maguniana should be regarded as Endangered (EN). There is no way to adapt EOO and AOO to take into account species with a naturally small distribution, as is common in Begonia. This species is thriving; it is present in numerous locations, with reasonably large populations where it occurs, and grows along trail sides (an indication that it can tolerate some disturbance). Furthermore, the montane forests of New Guinea are not under threat from logging, owing to their inaccessibility, so we consider an IUCN category of Least Concern to be appropriate (IUCN Standards and Petitions Subcommittee, 2017).","Wilson H.P., Paul O. & Hughes M.",,4737,CC0 1.0 Universal (CC0 1.0),"Wilson H.P., Paul O. & Hughes M. 2020, BEGONIA MAGUNIANA (BEGONIACEAE, BEGONIA SECT. OLIGANDRAE), A NEW SPECIES FROM NEW GUINEA, Edinburgh J. Bot. Vol.77(1) , pp.119-125 (https://doi.org/10.1017/S0960428619000283)",https://doi.org/10.1017/S0960428619000283
wfo-1200023833,Threats,Known only from two small populations in Peru (&lt; 20 individuals observed) but widespread and common across its Colombian and Ecuadorian range. Its total EOO is ca 135000 km2 and includes numerous protected areas. We assess B. pastoensis var. pastoensis as Least Concern (LC).,Moonlight P.W. et al.,,4768,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039708,Threats,"Known only from one population in Peru (ca 500 individuals) but widespread and locally common across its Ecuadorian and Colombian range. Its EOO is almost 200 000 km2 , which includes significant areas of primary forest and several protected areas. We assess B. pedemontana sp. nov. as Least Concern (LC).",Moonlight P.W. et al.,,4771,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824262,Threats,"Previously assessed as Data Deficient (DD) by León& Monsalve (2006), who cited only the type specimen. A second collection has since been identified from ca 530 km to the southwest in La Paz Province in Bolivia (Tebbitt 2020). We have not observed B. herrerae in the wild and have no data on population sizes or trends. The lower montane forests between its two collections are poorly collected so there may be many uncollected populations in this area. We assess B. herrerae as Data Deficient (DD).",Moonlight P.W. et al.,,4786,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039586,Threats,"Known from three localities in the Cordillera del Cóndor and with an EOO of 720 km2 . The Cordillera is partially deforested on its Western flank in Peru and Ecuador, but extensive forest remains elsewhere. It is likely that B. condorensis sp. nov. is found in much of this habitat. We were unable to locate the species at its type locality during fieldwork in 2016 but this is likely because it is common only in specific microhabitats. Given its small range, few known localities, and the deforestation on the west of the Cordillera del Cóndor, we assess B. condorensis sp. nov. as Vulnerable (VU B2ab(iii)).",Moonlight P.W. et al.,,4802,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824287,Threats,"Previously assessed as Data Deficient (DD) by León& Monsalve (2006). Endemic to upper montane forests, which are highly threatened, but with an EOO of  25000 km2 and a range that includes several national parks and areas of remote primary forest. We assess B. hirta as least concern (LC), which replaces the existing DD assessment of B. raimondii Irmsch. (León& Monsalve 2006).",Moonlight P.W. et al.,,4810,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825829,Threats,Locally common and widespread in Peru and as far north as Costa Rica. Its EOO is  1900000 km2 and includes numerous protected areas. We assess B. urticae as Least Concern (LC).,Moonlight P.W. et al.,,4816,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823782,Threats,"A rarely collected species with a very restricted range, demonstrated by its EOO of &lt; 50 km2 . This species has never been collected at elevations exceeding 1000 m a.s.l. and little original forest remains below this elevation across its range. This may explain why it was frequently collected before the 1830s but only twice since and never since 1953, even though it grows in some of the best collected areas of Peru. We were unable to locate B. cyathophora during fieldwork in 2016. We assess B. cyathophora as Critically Endangered (CR B1ab(iii)+B2ab(iii)).",Moonlight P.W. et al.,,4834,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039644,Threats,"Known from a single specimen in a poorly explored part of the Santuario Nacional de Megantoni protected area in Cusco Region, Peru. No information is known about the species’ population size or trends in its population. We assess B. imbrexiformis sp. nov. as Vulnerable (VU D2).",Moonlight P.W. et al.,,4837,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
