wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000825742,Distribution,"Begonia tiliifolia has been recorded from the Colombian departments of Antioquia, Cauca and Nariño and the Ecuadorian provinces of Carchi, Imbabura, Esmeraldas, Pichincha, Santo Domingo de los Tsáchilas, Napo, Cotopaxi, MoronaSantiago and Cañar","Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W.",,117,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W. 2017, Taxonomy of the Begonia tiliifolia group, including descriptions of two new species, Edinburgh J. Bot. Vol.74(2) , pp.199-215.",
wfo-0000824219,Distribution,"Begonia harlingii has been recorded from the Ecuadorian provinces of Esmeraldas, Pichincha, Santo Domingo de los Tsáchilas, Los Ríos, Bolívar and Cañar.","Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W.",,120,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W. 2017, Taxonomy of the Begonia tiliifolia group, including descriptions of two new species, Edinburgh J. Bot. Vol.74(2) , pp.199-215.",
wfo-0000825939,Distribution,"Peru, Bolivia, Brazil, Venezuela and Argentina.",Moonlight P.W. & Fuentes A.F.,,231,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000825939,Distribution,"Known from Peru, Venezuela, and Brazil, where it has a peri-Amazonian distribution. Within Peru, known from a single population in Cusco Region.",Moonlight P.W. et al.,,5109,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825939,Distribution,"A scattered and locally common species of Venezuela (Lara, Portuguesa and Cojedes), Peru (Cuzco), Brazil (Acre, Mato Grosso, Pará and probably Roraima; Kollmann, unpublished), Bolivia (La Paz, Cochabamba, Santa Cruz, Chuquisaca and Tarija) and Argentina (Salta). Occurring on shady, steep rocky banks in humid primary and disturbed forest, from 200 to 1320 m.","Tebbitt M.C., Andrada A.R., Kollmann L.J.C. & Moonlight P.W.",,123,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Andrada A.R., Kollmann L.J.C. & Moonlight P.W. 2018, Taxonomy of Begonia wollnyi Herzog and Begonia arrogans Irmsch., Edinburgh J. Bot. Vol.75(2) , pp.215-226.",
wfo-0000823371,Distribution,"Endemic to Peru and known from Ucayali, Pasco, and Junín Regions.",Moonlight P.W. et al.,,5082,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823371,Distribution,"A narrow endemic of central Andean Peru (Ucayali, Pasco, and Junín). Occurring on shaded, rocky slopes in dense forest, from 550 to 1040 m.","Tebbitt M.C., Andrada A.R., Kollmann L.J.C. & Moonlight P.W.",,125,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Andrada A.R., Kollmann L.J.C. & Moonlight P.W. 2018, Taxonomy of Begonia wollnyi Herzog and Begonia arrogans Irmsch., Edinburgh J. Bot. Vol.75(2) , pp.215-226.",
wfo-1000003279,Distribution,"Begonia callistemon has been collected in humid premontane and sub-Andean forests, from 500 to 2000 m.s.m. along the eastern flank of the Andean ridge of Colombia (the upper Magdalena Valley) and 190 km to the south in the far north of Ecuador. Begonia hitchcockii, the probable sister species of B. callistemon, occurs directly to the south of B. callistemon, with the closest population of the two species being separated by only 65 km. Begonia hitchcockii has a much wider distribution than B. callistemon, occurring along the eastern Andean foothills from northern Ecuador to northern Peru (Tebbitt& Perez, unpublished). In contrast to these two species, the majority of the other species in section Gobenia are distributed along the western side of the Andean chain.",Tebbitt M.C. & Stevenson P.,,127,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. & Stevenson P. 26, A New Species of Begonia Sect. Gobenia (Begoniaceae) from Colombia and Ecuador, Novon. (2018) , pp.252-255.",
wfo-0000824341,Distribution,Foothills of western Cordillera Oriental in central Colombia (Cundinamarca and Meta),Tebbitt M.C.,,129,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2017, Recircumscription and new synonyms of Begonia acerifolia (Begoniaceae) and amended descriptions of the poorly known B. hydrophylloides and B. velata, Edinburgh J. Bot. Vol.72(2) , pp.217-228.",
wfo-0000823238,Distribution,"Ecuador, Peru and Bolivia.",Moonlight P.W. & Fuentes A.F.,,227,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000823238,Distribution,"Known from Ecuador, Peru, and Bolivia. In Peru, it has been collected in Piura, Amazonas, Cajamarca, Junín, Cuzco, and Puno Regions.",Moonlight P.W. et al.,,5076,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823238,Distribution,"Andes of Ecuador (Azuay, Bolivar, Cañar, Chimborazo, El Oro and Loja), Peru (Amazonas, Cajamarca, Cuzco, Junín, Píura and Puno) and Bolivia (La Paz)",Tebbitt M.C.,,132,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2017, Recircumscription and new synonyms of Begonia acerifolia (Begoniaceae) and amended descriptions of the poorly known B. hydrophylloides and B. velata, Edinburgh J. Bot. Vol.72(2) , pp.217-228.",
wfo-0000825861,Distribution,Endemic to Peru and known from Lambayeque and Cajamarca Regions.,Moonlight P.W. et al.,,5070,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825861,Distribution,Andes of Peru (Cajamarca and Píura).,Tebbitt M.C.,,135,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2017, Recircumscription and new synonyms of Begonia acerifolia (Begoniaceae) and amended descriptions of the poorly known B. hydrophylloides and B. velata, Edinburgh J. Bot. Vol.72(2) , pp.217-228.",
wfo-0001345033,Distribution,Endemic to Peru and Puno Region (Fig. 17A).,Moonlight P.W. et al.,,4778,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345033,Distribution,Southern Andean Peru (Puno Region) and probably northern Andean Bolivia (La Paz Department).,Tebbit,,141,CC0 1.0 Universal (CC0 1.0),"Tebbit 2016, Two new species of Andean Begonia (Begoniaceae), Edinburgh J. Bot. Vol.73(1) , pp.143-152.",
wfo-0001345034,Distribution,Endemic to Peru and known from Cuzco and Ucayali Regions (Fig. 89B). Found in semi-deciduous and Amazonian forest and at an elevation of 598–1310 m a.s.l.,Moonlight P.W. et al.,,5238,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345034,Distribution,Southern Andean Peru (Cusco Region).,Tebbit,,142,CC0 1.0 Universal (CC0 1.0),"Tebbit 2016, Two new species of Andean Begonia (Begoniaceae), Edinburgh J. Bot. Vol.73(1) , pp.143-152.",
wfo-1000039767,Distribution,"Moist tropical montane forest at 1460–1800 m, growing near waterfalls and streams in semi-open or shaded places. Southern region of the department of Santander (Colombia) between the Chicamocha and Suarez Rivers",Jara-Munoz O.A. et al.,,146,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2017, A new species of Begonia section Casparya from the Colombian Eastern Cordillera and a key to the Colombian Casparya, Phytotaxa. Vol.321(2) , pp.208-212.",
wfo-1000039760,Distribution,Known from Nariño Department in Colombia and Carchi Province in Ecuador. Found in lower and middle-elevation montane forest of the Andean Chocó region at an elevation of 600–1700 m.,Moonlight P.W. & Pérez Á,,151,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Pérez Á 2022, A new species of Begonia sect. Ruizopavonia from Colombia and Ecuador, Edinburgh J. Bot. Vol.79(401) , pp.1-9 (https://journals.rbge.org.uk/ejb/article/view/401)",https://journals.rbge.org.uk/ejb/article/view/401
wfo-0001345088,Distribution,Endemic to Bolivia and Chuquisaca Department.,Moonlight P.W. & Fuentes A.F.,,153,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0001345088,Distribution,"A narrow endemic of south central Andean Bolivia (Dept. Chuquisaca, Prov. Belisario Boeto).",Tebbitt M.C.,,1188,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two new yellow-flowered tuberous species of Begonia (Begoniaceae) from Bolivia, Brittonia. Vol.61 , pp.221-226 (https://link.springer.com/article/10.1007/s12228-015-9376-2)",https://link.springer.com/article/10.1007/s12228-015-9376-2
wfo-0000823662,Distribution,Bolivia and Argentina.,Moonlight P.W. & Fuentes A.F.,,155,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0001345086,Distribution,Endemic to Bolivia and Santa Cruz Department.,Moonlight P.W. & Fuentes A.F.,,157,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0001345086,Distribution,"A narrow endemic of central Andean Bolivia (Santa Cruz, Prov. Vallegrande).",Tebbitt M.C.,,1182,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two new yellow-flowered tuberous species of Begonia (Begoniaceae) from Bolivia, Brittonia. Vol.61 , pp.221-226 (https://link.springer.com/article/10.1007/s12228-015-9376-2)",https://link.springer.com/article/10.1007/s12228-015-9376-2
wfo-0000823484,Distribution,Bolivia and Argentina.,Moonlight P.W. & Fuentes A.F.,,158,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000835086,Distribution,Endemic to Bolivia.,Moonlight P.W. & Fuentes A.F.,,161,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000825058,Distribution,Endemic to Bolivia.,Moonlight P.W. & Fuentes A.F.,,172,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0001345882,Distribution,"The species is very rare in the vicinity of the type locality and appears to be largely restricted to Vallegrande Province, in Bolivia's Santa Cruz Department, where it is locally common. Begonia phantasma is endemic to Bolivia and occurs from Vallegrande Province in Santa Cruz Department south to Tarija Department. The distributions of B. clarkei and B. krystofii overlap with the most northerly populations of B. phantasma located in Vallegrande Province.",Tebbitt M.C.,,1194,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, A New Tuberous Begonia Species (Begoniaceae) from Bolivia, Novon. Vol.24(3) , pp.319-323 (http://www.bioone.org/doi/full/10.3417/2014005)",http://www.bioone.org/doi/full/10.3417/2014005
wfo-0000825921,Distribution,Endemic to Bolivia and La Paz Department.,Moonlight P.W. & Fuentes A.F.,,181,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000825921,Distribution,"A narrow en­demic of the Yungas region of Northern Bolivia (La Paz) at altitudes of 930 to 1600 m, or rarely up to 3000 m (e.g., Rusby 681).",Tebbitt M.C.,,1231,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2013, A new species and a new synonym of Begonia from Bolivia, Brittonia. Vol.65(2) , pp.142-147 (https://www.jstor.org/stable/24692566)",https://www.jstor.org/stable/24692566
wfo-0000823301,Distribution,Peru and Bolivia.,Moonlight P.W. & Fuentes A.F.,,183,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000823301,Distribution,Known from Peru and Bolivia and within Peru collected in Cuzco and Puno Regions (Fig. 35A).,Moonlight P.W. et al.,,4878,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823514,Distribution,Peru and Bolivia.,Moonlight P.W. & Fuentes A.F.,,184,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000823514,Distribution,"Known from Peru and northern Bolivia. Within Peru, collected in San Martín, Huánuco, Ucayali, Pasco, Junín, Ayacucho, Cusco, and Puno Regions (Fig. 24B).",Moonlight P.W. et al.,,4828,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039745,Distribution,"Begonia galea is known from six collections within 38 km of each other within the Franz Tamayo and Bautista Saavedra Provinces of La Paz Department, Bolivia.",Moonlight P.W. & Fuentes A.F.,,385,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000823287,Distribution,"Begonia alchemilloides é uma planta umbrófila, encontrada no Vale do Rio Doce, na região Central de Minas Gerais e Metropolitana de Belo Horizonte, nas Vertentes, Sul de Minas e Alto São Francisco, em áreas dominadas por campos rupestres, matas de galeria, afloramentos rochosos, chapadões; em locais com 18 vegetação arbustiva mais densa, em sombras de capoeiras, cangas, em grotas úmidas, em cavidades ou fendas de rochas, entre ou em baixo de pedras úmidas",Feliciano C.D.,,687,CC0 1.0 Universal (CC0 1.0),"Feliciano C.D. 2009, Flora de Minas Gerais, Begoniaceae.",
wfo-0000823287,Distribution,"Goías and Minas Gerais States (Brazil), Santa Cruz State (Bolivia)",Moonlight P.W. & Fuentes A.F.,,195,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000823761,Distribution,"Native to South America (Bolivia, Brazil and North Argentina); naturalised in many areas of Asia, including Bangladesh, China, India, Indonesia (Bali, Java, Sulawesi, Sumatra), Malaysia, the Philippines, Taiwan; Africa (South Africa, Mauritius); and Central and North America (Mexico, USA). In Sulawesi, recorded from the North and Central Provinces.",Ardi W.H. & Thomas D.C.,,1748,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823761,Distribution,"Begonia cucullata ocorre na Argentina, Brasil, Paraguai e Uruguai (Jacques 2002). No Brasil, é encontrada na Bahia, Distrito Federal, Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina e São Paulo (Jacques 2015).","Gregório B.d.S., Costa J.A.S. & Rapini A.",,421,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
