wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000020567,Diagnostic,"Begonia ciliatifolia differs from B. calvescens (Brade ex L.B. Sm.& R.C. Sm.) E.L. Jacques& Mamede by peltate, glabrous leaf blades with ciliate margins vs. basifixed, pilose leaf blades with entire margins in B. calvescens.Notes:—According to (Doorenbos et al. 1998 and Moonlight et al. 2018), this species can be assigned to Begonia sect. Pritzelia (Klotzsch) A.DC., in common with similar species such as B. calvescens (Brade ex L.B. Sm.& R.C. Sm.) E.L. Jacques& Mamede (2004: 75); B. hilariana A.DC. (1859: 125) and B. scharffii Hooker. J.D. (1888: 7028). This species resembles to Begonia calvescens, B. scharffii and B. hilariana in its habit, the ovate leaf form, the staminate flower ornamentation, and the fruit type. However, it is easy to distinguish B. cilatifolia from these species, because B. ciliatifolia has petioles lacking ornamentation and generally peltate leaf blades, leaf blades and petioles glabrous and margins notoriously ciliate vs. basifixed leaf blades with various kinds of ornamentation in the previously mentioned species. Begonia ciliatifolia can also be contrasted with B. pilgeriana Irmscher (1953: 66), B. camposportoana Brade (1954: 85) and B. biguassuensis Brade (1954: 84) due to the peltate leaf blades; however, these species can be easily distinguished from B. ciliatifolia by their erect habit, developed and long internodes, ovate to lanceolate leaf bladess and winged fruits vs. very short and reduced internodes, widely ovate leaf blades and horned fruits.",Funez L.A. & Jaramillo J.C.,,4585,CC0 1.0 Universal (CC0 1.0),"Funez L.A. & Jaramillo J.C. 2019, Begonia ciliatifolia (Begoniaceae), a rare, critically endangered new species endemic from Santa Catarina, southern Brazil, Phytotaxa. Vol.407(1) , pp.43-50 (https://doi.org/10.11646/phytotaxa.407.1.7)",https://doi.org/10.11646/phytotaxa.407.1.7
wfo-1000020615,Diagnostic,"The new species is similar to the adjacently distributed B. luochengensis S.M.Ku, C.-I Peng& Yan Liu (2004: 357) (Figs. 4E–G) but clearly differs by its leaf texture thicker (vs thinner) and waxy (vs non-waxy), leaf surface glabrous or sparsely puberulous (vs densely tomentose), often with white or light-green striped-band along the adaxial main veins (vs white dotted-band along the midrib), flower white to pinkish white (vs deep pink to red), flowering November to December (vs August to November) (Table 1). B. yizhouensis somewhat resembles to B. porteri H.Lév.& Vaniot (1910: 20) (Figs. 4I& 4J) and B. yishanensis Ku (1999: 285) (previously considered as synonym of B. porteri) (Figs. 4K–M), but differs clearly by the latter two’s densely tomentose or villose leaf blades and petioles, smaller flowers and earlier flowering starting from June (Table 1). Additionally, it is slightly similar to B. luzhaiensis Ku (1999: 287) (Fig. 4H), another adjacently distributed species, but can be easily distinguished by the shape, variegation pattern and margin of the leaves.",Tong Y. et al.,,4597,CC0 1.0 Universal (CC0 1.0),"Tong Y. et al. 2019, Begonia yizhouensis, a new species in Begonia sect. Coelocentrum (Begoniaceae) from Guangxi, China, Phytotaxa. Vol.407(1) , pp.59-70 (https://doi.org/10.11646/phytotaxa.407.1.9)",https://doi.org/10.11646/phytotaxa.407.1.9
wfo-1000020557,Diagnostic,"The new species is mostly similar to B. wangii in its peltate leaves and acute tepal apices, but differs in its broadly ovate and thick leaves (vs. narrowly ovate and thin) and three tepals (vs. two) in the pistillate flower. It is also similar to B. cavaleriei in sharing peltate leaves, four staminate flower tepals and three pistillate flower tepals, but differs in its puberulent leaves (vs. glabrous), acute tepal apex (vs. obtuse), anthers shortly obovate (vs. long obovate) (Table 1).Notes:—In the karst regions in southern China and Indo-China, only a few Begonia species are characterized by acute tepal apices, such as B. acutitepala Guan& Tian (2000: 129), B. pseudodryadis Wu (1995: 276) and B. wangii. Our field observation has revealed that the new species is further distinct by its erect stems (up to 50 cm tall), which are not always present or obvious on dried specimens. In China and Indo-China, few of Begonia species with erect stems are endemic to karst regions, as found B. boisiana Gagnepain (1919: 195) and B. crassula Averyanov (2012: 8) in Vietnam, B. peltatifolia Li (1944: 209) and B. sinofloribunda Dorr (1999: 265) from China, B. viscosa Averyanov& Nguyeni (2012: 8) and B. khammouanensis Souvannakhoummane& Lamxay (2018: 191) from Laos.",Radbouchoum S. et al.,,4603,CC0 1.0 Universal (CC0 1.0),"Radbouchoum S. et al. 2019, Two new peltate-leaved species of Begonia L. (Begoniaceae) from northern Vietnam, Phytotaxa. Vol.407(1) , pp.71-78 (https://doi.org/10.11646/phytotaxa.407.1.10)",https://doi.org/10.11646/phytotaxa.407.1.10
wfo-1000020594,Diagnostic,"B. remusatifolia is most similar to B. cavaleriei in its rhizomatous habit and peltate leaves, four tepals in the staminate flower and three tepals in the pistillate flower, but differs in having triangular stipules (vs. broadly ovate to reniform), leaf base slightly retuse (vs. round), pilose leaves (vs. glabrous), staminate flowers with outer and inner tepal apices acute-obtuse (vs. obtuse), androecium zygomorphic (vs. actinomorphic), anthers obcordate with a retuse apex (vs. obovate, apex round) (Table 1).Notes:—Based on the observation of the fresh leaves, the new species is also similar to B. daxinensis Ku (1997: 45) and B. psuedodaxinensis Ku, Liu& Peng (2006: 211) in the slightly succulent leaves with fragile texture, while distinct from B. cavaleriei and B. pulvinifera in its slightly leathery leaves with tough texture. In addition, its relationship with other similar species is shown in Table 1.",Radbouchoum S. et al.,,4609,CC0 1.0 Universal (CC0 1.0),"Radbouchoum S. et al. 2019, Two new peltate-leaved species of Begonia L. (Begoniaceae) from northern Vietnam, Phytotaxa. Vol.407(1) , pp.71-78 (https://doi.org/10.11646/phytotaxa.407.1.10)",https://doi.org/10.11646/phytotaxa.407.1.10
wfo-1000020569,Diagnostic,"The new species is similar to small individuals of B. fimbristipula (Fig. 4) in overall morphology, but differs by its fragile and easy-to-break petioles, ovate-round to nearly round (vs ovate), nearly symmetric (vs often asymmetric), sparsely hairy to nearly glabrous (vs densely hairy) leaf blade with nearly crenate (vs denticulate) margin, and placentae unilamellate (vs bilamellate). It is somewhat similar to B. parvula H.Lév.& Vaniot (1906: 113) (Fig. 4) also from sect. Diploclinium but differs by its larger plant size, larger leaves, entire (vs lobed) bract, glabrous (vs hairy) peduncle, pedicel and staminate flower tepal, more flowers per inflorescence and the larger fruit. Also, the new species is close to B. qingchengshanensis H.Z.Li, C.-I Peng& C.W.Lin (2018: 197) in the same section, but differs by the latter’s larger plant size, nearly ovate to ovate-cordate leaf shape, larger and deep-pink to red flowers.",Tian D.K. et al.,,4615,CC0 1.0 Universal (CC0 1.0),"Tian D.K. et al. 2019, A new tuberous species of Begonia sect. Diploclinium endemic to Danxia landforms in central China, Phytotaxa. Vol.407(1) , pp.101-110 (https://doi.org/10.11646/phytotaxa.407.1.12)",https://doi.org/10.11646/phytotaxa.407.1.12
wfo-1000020597,Diagnostic,"Begonia sect. Flocciferae differs from the tuberous sect. Reichenheimia (Klotzsch) A.DC. in having stout, creeping rhizomes and is distinguished from sect. Jackia M.Hughes by its anthers, which are rounded at the apex (not retuse) and dehisce by lateral slits (not unilaterally, i.e. on one side).",Krishna N. et al.,,4621,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-0000823283,Diagnostic,"Note:—Begonia albo-coccinea is clearly distinguished from the other members of this section by its peltate leaves and hairy styles. It has four tepals in male flowers and three or four (rarely five) tepals in female flowers. It has been observed that plants of Begonia albo-coccinea grown in greenhouses vary in the position of the petiole and the lamina, with leaves varying from centrally peltate to shortly eccentrically peltate.",Krishna N. et al.,,4630,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-1000020572,Diagnostic,"Notes: Begonia dinhdui is atypical of the species in Begonia sect. Jackia M.Hughes (2018), in its rhizomatous habit and absent erect stem, leaves having palmate-pinnate venation, and persistent bracts. However, its other characters fit those of sect. Jackia (Moonlight, 2018), including its rhizomatous habit, axillary dichasial cymose inflorescence with 4-tepaled staminate and pistillate flowers, bearing 3-locular ovaries, and each ovary locule with one placenta. Begonia dinhdui superficially resembles B. curtisii Ridl. (Ridley, 1911) in having a winter dormant period and silvery ring variegated foliage, but the new species differs from B. curtisii in its rhizomatous (vs. tuberous) habit and absent an erect stem (vs. with erect stem), symmetric or subsymmetric (vs. asymmetric) leaves, axillary (vs. terminal) inflorescence and 3-locular (vs. 2-locular) ovary. The new species is also similar to B. austrovietnamica C.-I Peng, C.W. Lin, D.D. Nguyen& N.D. Truong (Peng et al., 2018) in leaf coloration and size. However, B. dinhdui is distinguished from B. austrovietnamica by its rhizomatous habit (vs. tuberous), lamina with a wide silvery ring (vs. lacking ring) maculation and its inflorescence being a cyme (vs. racemose cyme). Detailed comparison of the three species are presented in Table 1.","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4635,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020563,Diagnostic,"Notes:—Begonia bacmeensis resembles B. psilophylla Irmsch. (Irmscher, 1951) which is also from sect. Platycentrum (Klotzsch) A. DC. (De Candolle, 1859), in having a stout rhizome, 4-tepaled staminate flower and 5-tepaled pistillate flower, but is distinguishable by its strongly asymmetrical (vs. subsymmetric), lanceolate to oval-lanceolate (vs. ovate) lamina, tepals of staminate and pistillate flower pale green (vs. pink), ovary lateral wings surface verrucose or echinate (vs. near flat). A comparison of salient features of the two species is shown in Table 2.","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4641,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020565,Diagnostic,"Begonia bracteolata is closely similar to B. floccifera Bedd. but differs in having only<br//>two reniform female tepals instead of four ovate to elliptic tepals, primary bracts<br//>laciniate (not ovate) and secondary bracts ovate to oblong or elliptic and tepal-like<br//>(versus lanceolate), bracteoles ovate to elliptic, rarely obovate (not filiform), tepal-like,<br//>and fruits that are longer than broad.",Krishna N. et al.,,4743,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-1000020565,Diagnostic,"Begonia bracteolata is closely similar to B. floccifera Bedd. but differs in having only two reniform female tepals instead of four ovate to elliptic tepals, primary bracts laciniate (not ovate) and secondary bracts ovate to oblong or elliptic and tepal-like (versus lanceolate), bracteoles ovate to elliptic, rarely obovate (not filiform), tepal-like, and fruits that are longer than broad. ","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4642,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020581,Diagnostic,"Begonia keralensis is similar to B. bracteolata N.Krishna, Pradeep& B.Mani in habit and leaf shape but differs in having ovate primary bracts (not laciniate), secondary bracts that are lanceolate (not broadly ovate to oblong or elliptic and tepal-like) and filiform bracteoles (not tepal-like, ovate to elliptic or obovate).",Krishna N. et al.,,4754,CC0 1.0 Universal (CC0 1.0),"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349
wfo-1000020581,Diagnostic,"Begonia keralensis is similar to B. bracteolata N.Krishna, Pradeep& B.Mani in habit and leaf shape but differs in having ovate primary bracts (not laciniate), secondary bracts that are lanceolate (not broadly ovate to oblong or elliptic and tepal-like) and filiform bracteoles (not tepal-like, ovate to elliptic or obovate).","Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",,4651,CC0 1.0 Universal (CC0 1.0),"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3
wfo-1000020593,Diagnostic,"Notes. In overall habit and floral morphology new species allies to B. subhowii S. H. Huang described from southeastern Yunnan (Malipo town area) and also recorded from Vietnam. From Begonia subhowii and closely related B. howii Merr. et Chun, new species differs in larger leaves (6)8– 12(14) cm long, (8)12–18(22) cm wide (vs. leaves 5–9 cm long, 10–11 cm wide), entire leaf margin (vs. leaf margin irregularly serrulate), leaf petiole quadrate in cross section and often narrowly alate (vs. petiole terete, circular in cross section) and very small, caducous inflorescence bracts, 2–4 mm long (vs. inflorescence bract persistent, much longer than 4 mm). Begonia quadripetiolata is classified here provisionally in Begonia sect. Platycentrum due to the analysis of available material. It is noteworthy, that male and female flowers in our species are developed on the same plant, but on separate “male” and “female” inflorescences. Leaf petiole quadrate in cross section and formation of male and female flowers on different inflorescences, as far as we informed, are unique characters in the genus.",Averyanov L.V. et al.,,4662,CC0 1.0 Universal (CC0 1.0),"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9
wfo-1000020614,Diagnostic,"Notes. New species morphologically allies to Begonia cladotricha M. Hughes, B. gesneriifolia Aver. and B. hinnamnoensis Souvann. et Lanors. originated from limestone karstic area associated with limestone formations of Hin Nam No Nature Protected Area and Quang Binh province (central Vietnam). All mentioned species belong to Begonia sect. Diploclinium sharing such diagnostic characters as a short, tuberous rhizome, stemless habit, axillary inflorescences, reniform leaves, threelocular axillary bilamellate placenta and dry winged fruit. From allied species our plant clearly differs in miniature habit with inflorescence 10–16 (vs. inflorescence 25–30 cm long), leaves above dark green, with large diffuse white spot, glabrous, finely papillulose, with small white crystalloid bodies (vs. leaves above pale gray-green, brown or green mottled with purple, more or less bullate, hairy at least below, without white crystalloid bodies), all parts of plant glabrous, except ovary, hairs when present stellate with three branches (vs. almost all plant hairy with scurfy or erect hairs, branched at base with 3–4 branches), number of stamens 6–12 (vs. number of stamens about 19), pistillate flowers normally with 4 tepals (vs. pistillate flowers normally with 5 tepals), 2 ovary wings large subequal, 1 wing distinctly smaller (vs. all ovary wings subequal). All four species are local endemics forming characteristic native element of aboriginal limestone flora of lowland karstic formations in central part of Laos and Vietnam.",Averyanov L.V. et al.,,4668,CC0 1.0 Universal (CC0 1.0),"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9
wfo-1000020561,Diagnostic,"The new species is similar to B. boisiana Gagnep. in having a cane-like, glabrous stem, and actinomorphic androecium, but is different in its broadly cuneate or round leaf base (vs. obliquely auriculate), dense, triangular or lanceolate (vs. sparse and broadly ovate) bracts and obovate (vs. oblong) abaxial wings of fruits.Notes:—The new species is easily confused with and often misidentified as B. boisiana. However, the two species are different in the morphology of leaves, bracts and fruits (see the above diagnosis features). It has also been misidentified on the Global Biodiversity Information Facility (GBIF) as B. hatacoa Hooker (1825: 223), which is very different from the new species. Begonia bachmaensis is morphologically similar to B. viscosa Averyanov (2012: 20) (a species from central Laos tentatively classified in section Diploclinium (Lindl.) A.DC.), and B. crassula Averyanov (2012: 20) (a species from central Vietnam classified in section Diploclinium) in having cane-like stems, and mostly similar to B. boisiana Gagnepain (1919: 195) (a species from North Vietnam unassigned to a section) from Vietnam in having totally glabrous, cane-like, caulescent stems, distichous leaves, cuneate or rounded leaf base, as well as in its bract shape and abaxial wing shape. The morphology of this new species does not match any of the current sections, we, therefore, leave this new taxa unassigned to a section.",Shui Y.M. et al.,,4669,CC0 1.0 Universal (CC0 1.0),"Shui Y.M. et al. 2019, Two new cane-like species of Begonia L. (Begoniaceae) from central Vietnam, Phytotaxa. Vol.411(1) , pp.57-64 (https://doi.org/10.11646/phytotaxa.411.1.5)",https://doi.org/10.11646/phytotaxa.411.1.5
wfo-0000823717,Diagnostic,"Begonia corallina resembles B. maculata, a widely dispersed species from Rio de Janeiro State, by the presence of transversely leaf blades, with rounded silvery spots above, and cordiform capsules. In herbarium materials lacking pistillate flowers and fruits, B. corallina can be confused with B. maculata, however, B. corallina is easily recognized by its larger staminate flowers and ovary with bilamellate placentae, 1 lamella with ovules on the outer surface only and another with ovules on both surfaces. Flowering living specimens of B. corallina are best distinguished from B. maculata by their fleshier tepals and coral red flowers.","Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S.",,4678,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S. 2023, Re-establishment of Begonia corallina Carrière (Begoniaceae) based on morphoanatomical evidence, Phytotaxa. Vol.609(2) , pp.103-114.",
wfo-1000020596,Diagnostic,"The new species resembles B. rubrosetosa in its ovate to broadly ovate leaf blade, hairy abaxial surface of male tepals and subequal wings of fruits, but differs in stem with strigose (vs. glabrous in B. rubrosetosa) indumentum, cuneate or rounded (vs. auriculate) leaf base, sunken veins on the adaxial (vs. almost flat) leaf surface, strigose indumentum (vs. with long soft, erect hairs) on petiole, bract margin serrate (vs. ciliate), and fruit glabrous (vs. red setose).Notes:—Begonia saolaensis is similar to B. cucphuongensis Nguyen& Tebbitt (2005: 248), and particularly close to B. rubrosetosa Averyanov (2012: 20), but differs in its hair type on stem, petiole and fruit, venation and bract shape. After the investigation from the detailed examination of the living plants and specimens available, we confirmed that the new species belongs to B. sect. Petermannia (Klotzsch 1854: 124) de Candolle (1859:128). The section is distinguished by the combination of upright stem, inflorescence with male flowers distal and female flowers basal, dehiscent fruit, placentation axillary with 2 branches per locule, subequal wings of fruits, and endothecium cell wall of anther with perforate base plates (Doorenbos et al. 1998, Tebbitt& Maciver 1999, Moonlight et al. 2018). Begonia cucphuongensis was an unassigned sectional species when first published, later phylogenetic study has shown that this species belongs to B. sect. Petermannia (Nguyen& Tebbitt 2005, Moonlight et al. 2018). Begonia rubrosetosa, which was assigned to Begonia sect. Diploclinium when first published, seems instead to be a member of B. sect. Petermannia based on the above diagnostic characters of the section. However, further phylogenetic and anatomical studies are needed to confirm its sectional placement, the new taxon status and to determine the circumscription of B. sect. Petermannia as a whole.",Shui Y.M. et al.,,4687,CC0 1.0 Universal (CC0 1.0),"Shui Y.M. et al. 2019, Two new cane-like species of Begonia L. (Begoniaceae) from central Vietnam, Phytotaxa. Vol.411(1) , pp.57-64 (https://doi.org/10.11646/phytotaxa.411.1.5)",https://doi.org/10.11646/phytotaxa.411.1.5
wfo-1000020571,Diagnostic,"The new species differs from Begonia rockii (Irmscher 1939: 544) in having petioles with long soft white hairs (not rusty-red hairy), plain dark green leaves (not variegated) with an irregularly crenate margin (not serrulate), leaf blade adaxially with appressed hairs along the midrib (not hispidulous) and glabrous inflorescences (not sparsely hairy).",Wahlsteen E.,,4692,CC0 1.0 Universal (CC0 1.0),"Wahlsteen E. 2019, A new species of Begonia L. (Begoniaceae) and some notes on Begonia difformis from Kachin, northern Myanmar, Phytotaxa. Vol.420(3) , pp.241-248 (https://doi.org/10.11646/phytotaxa.420.3.4)",https://doi.org/10.11646/phytotaxa.420.3.4
wfo-1000020562,Diagnostic,"Begonia bachulkarii is closely related to B. floccifera but differs in its female flowers with two orbicular tepals and luneate spirally twisted stigmas (vs four lanceolate tepals and reniform non twisted stigmas). A comparative account of morphological characters of both the species is given in Table 1.Note: The inflorescence possesses only male flowers initially, followed by both male and female flowers and finally only female flowers in the later stage as all male flowers fall. Begonia bachulkarii is rare, narrow endmic and restricted to its type locality. Ex-situ conservation is possible as the plants cultivated in Lead Botanical Garden, Shivaji University. Kolhapur are growing well. It has potential as a wild-origin ornamental due to its attractive foliage and pink flowers.","Aitawade M.M., Kattukunnel J.J. & Yadav S.",,4699,CC0 1.0 Universal (CC0 1.0),"Aitawade M.M., Kattukunnel J.J. & Yadav S. 2019, Begonia bachulkarii (Begoniaceae, sect. Reichenheimia), a new species from the southern Western Ghats with notes on sect. Reichenheimia in India, Phytotaxa. Vol.423(5) , pp.277-283 (https://doi.org/10.11646/phytotaxa.423.5.1)",https://doi.org/10.11646/phytotaxa.423.5.1
wfo-1000020570,Diagnostic,"B. depressinerva is most similar to B. tayabensis among the species of Begonia sect. Baryandra. Both are rhizomatous and have peltate, ovate leaf blades with entire to subentire margins and acuminate apices. However, the former is distinct by having a densely pilose and asymmetric lamina (vs. glabrous or with short hairs and symmetric, or almost); and a densely pilose petiole (vs. glabrous to sparsely hairy) that is inserted nearer to the basal margin (7–13 mm vs. 20–40 mm). For the inflorescence, Rubite (2010) reported that the peduncle of B. tayabensis has few hairs while Merrill (1918: 38) reported that it was “sparingly ciliate with short, pale, spreading, scattered hairs”, in the protologue. However, glandular hairs were observed in the peduncle and pedicel of the live plants found at Three Falls in Sta. Maria, Laguna (Fig. 3H). Notably, the presence of glandular hairs in the peduncle and pedicel is similar to B. depressinerva but it is rather sparse (vs. dense). Both species are similar in having dichasial cymes, 4-tepalled staminate flowers and 5-tepalled pistillate flowers. However, B. depressinerva is different by having elliptic to ovate staminate flower outer tepal (vs. elliptic-ovate to broadly obovate or almost circular) with obtuse to subobtuse apex (vs. rounded); fewer anthers (31–44 vs. 40–50); and ovary covered in glandular hairs (vs. glabrous).Notes:—B. depressinerva can be easily distinguished from other peltate species of Begonia sect. Baryandra by the appearance of its leaf upper surface. Most peltate species have flat upper leaf surfaces, e.g., B. adamsensis Magtoto et al. (2018: 290), B. taraw Peng et al. (2015: 19), B. gutierrezii Coyle (2010: 131), B. rufipila Merrill (1911: 393), B. elmeri Merrill (1918: 39), and B. hernandioides Merrill (1911: 392). In B. depressinerva, the primary and secondary veins are sunken, forming grooves on the leaf upper surface. In B. tayabensis, the veins are also sunken but shallower, making the upper leaf surface appear almost flat. Moreover, B. depressinerva can be readily distinguished from B. tayabensis by the symmetry and texture of their leaves, with the former being asymmetric and densely pilose and the latter being symmetric (or almost) and glabrous (or nearly so).",Pranada M.A.K. et al.,,4702,CC0 1.0 Universal (CC0 1.0),"Pranada M.A.K. et al. 2019, Begonia depressinerva (sect. Baryandra, Begoniaceae), a new species from Luzon Island, the Philippines, Phytotaxa. Vol.425(3) , pp.154-162 (https://doi.org/10.11646/phytotaxa.425.3.5)",https://doi.org/10.11646/phytotaxa.425.3.5
wfo-1000020589,Diagnostic,"Begonia mufidahkallae is similar to Begonia flacca Irmsch. in the habit (semierect or appressed to substrate at the base and distally erect) but differs in having red multicellular hairs on the stem, petioles and lower surface of leaves (vs white), shorter petioles (2–6 cm vs 6−17 cm); denticulate to serrulate leaf margins (vs serrate to biserrate or shallowly lobed), paniculate-cymose male inflorescences (vs simple monochasia) and fruits on hanging, 10–20 mm long pedicels (vs fruit not pendulous, pedicels 3–8.5 mm long).Notes. The semi-erect habit is a rare character in Begonia section Petermannia from Wallacea, only being known in several species from Sulawesi and Moluccas. These include Begonia galeolepis Ardi& D.C. Thomas, B. holosericea (Teijsm.& Binn.) Teijsm.& Binn., B. holosericeoides Ardi& D.C.Thomas and B. sageaensis Wiriad. Begonia mufidahkallae can be easily differentiated from all these species by the slender stem (diameter 4−6 mm) with simple red trichomes, while all other species have thicker stem (diameter 10−12 mm) with an indumentum of branched hairs (B. holosericea, B. holosericeoides and B. sageaensis) or fleshy, red, flattened scales (B. galeolepis). The male inflorescence of Begonia mufidahkallae can also distinguish it from these other species: in B. mufidahkallae the male partial inflorescences are arranged dichasialy, whilst in the B. holosericea, B. holosericeoides, B. galeolepis and B. sageaensis they are arranged monochasially. The pedicel length of female flower is a further difference, in B. mufidahkallae the pedicel is glabrous and the shortest among (1−2 cm) of three species (B. holosericea is 3−4 cm and hairy; B. holosericeoides is 2.2−3.1 cm and sparsely hairy; B. galeolepis is up to 4 cm and sparsely hairy), whereas B. sageansis has similar length with B. mufidahkallae, however it can be differentiated by sparse indumentum of red hairs on the ovary and equal wings ( vs. ovary glabrous and unequal wings).",Ardhaka I.M. & Ardi W.H.,,4708,CC0 1.0 Universal (CC0 1.0),"Ardhaka I.M. & Ardi W.H. 2019, A new species of Begonia (Begoniaceae) from the Moluccas, Indonesia, Gard. Bull. Sing. Vol.71(2) , pp.415-419 (https://doi.org/10.26492/gbs71(2).2019-09)",https://doi.org/10.26492/gbs71(2).2019-09
wfo-1000020583,Diagnostic,"The many-flowered male inflorescences, male inflorescence architecture, small male flowers (tepals 3–7 × 3–7 mm), and variable male tepal coloration indicate a close relationship of Begonia mabberleyana with the morphologically similar Begonia stevei M.Hughes. Begonia mabberleyana can be differentiated by its shorter petioles (0.1–1 cm vs 1–4 cm); leaves which are coarsely toothed, serrate or shallowly lobed in the distal part only (vs lamina irregularly incised); pinnate lamina venation (vs venation palmate-pinnate); minute and caducous bracteoles of the male inflorescences (vs bracteoles well-developed and semi-persistent); and solitary female flowers and fruits, fruit pedicels that are up to 7 mm long and borne on strongly compressed branches to c. 1 mm long (vs female flowers and fruits in pairs, pedicels to 12 mm long, peduncles to 8 mm long).Notes. Begonia mabberleyana shows considerable tepal colour variation. Within the Lamala population, individuals with male flowers with either greenish, white, white tinged with pink, or pink tepals were observed. Such wide range of tepal coloration is rare in Sulawesi Begonia, but similar to the closely related Begonia stevei. Individuals derived from a single seed collection of Begonia stevei were reported to have a male tepal colour range from pale green to coral orange-pink (Hughes, 2006).",Thomas D.C. & Ardi W.H.,,4725,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2019, Begonia mabberleyana (Begoniaceae), a new species from Central Sulawesi, Indonesia, Gard. Bull. Sing. Vol.71(2) , pp.217-223 (http://dx.doi.org/10.26492/gbs71(suppl.2).2019-16)",http://dx.doi.org/10.26492/gbs71(suppl.2).2019-16
