WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000468843,habit,EN,"<i>Punica granatum</i> grows as a shrub/tree up to 5 m in height. The leaves are arranged oppositely, clustered at branch tips, oblong to oblanceolate, to 6 cm long, 3 cm wide. The leaves have an obtuse leaf apex and an entire margin. </p>The complete, perfect, actinomorphic flowers are solitary in leaf axils.  The sepals, petals, and stamens are fused together to form a hypanthium. The calyx has 6 orange/green sepals.  The corolla has 6 orange petals. There are numerous stamens adnate to the corolla. The ovary is inferior with multiple locules and ovules.  The fruit is a berry that retains the sepal lobes at maturity.",Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000468843.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000901566,habit,EN,"<i>Sporobolus virginicus</i> grows as a rhizomatous perennial up to 50 cm in height when flowering. The leaves are arranged alternately, distichous, to 25 cm in length (usually shorter) with at basal sheath extending along the stem. At the point of divergence of the leaf sheath to the leaf blade is a ciliate scale ligule. The leaves are parallel veined. </p>The zygomorphic flowers are arranged in a tight compacted panicle of spikelets.  At the base of each spikelet are 2 structures called glumes. The first glume small and the second is larger. In each spikelet there are flowering structures each is subtended by 2 additional structures (lemma and palea). Each spikelet has 1 floret with 1 stamen and a superior ovary each with a single locule and seed.  The fruit is a caryopsis when present.",Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000901566.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000164219,habit,EN,"<i>Tephrosia cinerea</i> grows as a creeping perennial herb up to 60 cm in length.  New vegetation is slightly pubescent. The odd pinnately compound leaves are arranged alternately with acuminate stipules at the petiole base and up to 10 cm in length. The 9 - 17 leaflets are oblanceolate with a obtuse to acute leaf apex and an entire margin. </p>The complete, perfect, zygomorphic flowers are arranged in terminal or axillary racemes. The calyx has 5, partially fused, pubescent, green, sepals forming a tube with the sepal lobes the same length as the tube.  The corolla has 5, purple/pink with striations, pubescent petals, the upper enlarged to form the banner and the lower 2 fused to form the keel.  There are 10 diadelphous (9 +1) stamens.  The ovary is superior and has a single locule with numerous seeds.  The fruit is a brown legume up to 5 cm in length at maturity that splits along 1 suture line.",Ethan Freid,,,2020-05-27,Ethan Freid,ref-0000164219.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001424423,habit,EN,"<i>Dracaena hyacinthoides</i> is a rhizomatous perennial with the leaves erect, emerging from the soil.  The coriaceous leaves are up to 1 m in height, linear/lanceolate, with a slightly undulate leaf margin and an acute leaf apex.  The leaves are parallel veined and mottled green with white splotches. </p>The complete, perfect actinomorphic flowers are arranged in racemes.  The perianth has 6 white, fused forming a tube, tepals. There are 6 stamens fused to perianth. The ovary is superior with 3 locules and numerous ovules.  The fruit is a berry at maturity.",Ethan Freid,,,2020-05-27,Ethan Freid,ref-0001424423.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000065156,habit,EN,"<i>Parthenium hysterophorus</i> grows as a highly branched annual up to 75 cm in height with slightly pubescent vegetation. The subsessile leaves are arranged alternately, to 15 cm in length, ovate to oblong and divided into a deeply lobed/toothed leaf margin. </p>The incomplete, imperfect actinomorphic flowers are arranged in heads in leaf axis and the tips of branches. The heads contain 6-12 flowers and each flower is subtended by a bract. The disc flowers are in the center and the ray flowers are arranged around the edge of the heads. The staminate flowers have a white petal and 4 stamens and a non-functional carpel. The carpellate flowers have a corolla with a white petal and 2 staminodes. The ovary is inferior with a single locule.  The fruit is an achene at maturity that retains the modified calyx (pappus).",Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000065156.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000239797,habit,EN,"<i>Melaleuca quinquenervia</i> grows as a tree up to 25 m in height with a trunk to 1.5 m in diameter.  The bark is peels off but remains attached so that several layers of bark build up. The leaves are arranged alternately, to 10 cm in length, lanceolate to oblanceolate, with an acuminate leaf apex, an entire margin and 5 paralleled veins.  Young stems are pubescent. </p>The complete, perfect, actinomorphic, sessile flowers are arranged in terminal spikes with the stem growing beyond the inflorescence over time. The calyx and stamens are fused forming a hypanthium. The calyx has 5 fused sepals. The corolla has 5, white, fused petals that have linear/elliptic glands. There are numerous white stamens.  The ovary is inferior with 3 locules and numerous seeds.  The fruit is a round capsule.",Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000239797.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,habit,EN,"<i>Myrica cerifera</i> grows as a shrub to tree up to 12 m in height with grey bark.  The leaves are arranged alternately, to 10 cm long, oblanceolate, with an entire or dentate leaf margin and an acute leaf apex. The leaves have glandular spots on both the ab- and adaxial surfaces and are fragrant when crushed. Young stems and petioles are reddish brown and slightly pubescent. </p><i>Myrica cerifera</i> is dioecious. The incomplete, imperfect actinomorphic, flowers are arranged in catkins in leaf axils. Staminate flowers consist of a bract with 2-6 stamens and no carpels. Carpellate flowers there are 5 bracts, no stamens, and one ovule.  The fruit is a waxy blue drupe.",Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000447382.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000594910,habit,EN,"<i>Typha domingensis</i> grows as a perennial to 3 m in height with succulent stems. The leaves are arranged alternately, distichous, linear, to 2 m in length and 2 cm wide, with an entire leaf margin and an acute leaf apex. There are parallel veins. </p><i>Typha domingensis</i> is monecious with highly reduced flowers. The incomplete, imperfect, actinomorphic flowers are terminal on a single spike.  Staminate flowers are above and separated from the carpellate flowers and open first.  The perianth is reduced to a ring of hairs.",Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000594910.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000510862,habit,EN,"<i>Abelmoschus esculentus</i> grows as an annual to 2 m in height with succulent stems. The leaves are arranged alternately, orbicular to palmatifid lobed, to 25 cm in length, with a serrate leaf margin and an acute leaf apex. There are stipules to 1.5 cm in length. The leaves have pubescence. </p>The complete, perfect, actinomorphic flowers are solitary terminally and axillarily. Flowers subtended by linear bracts that are fused at the base to form a shallow cup. The calyx has 5 half fused pubescent green sepals. The corolla has 5, fused to the base of the staminal column, yellow with a purple center, petals. There are numerous stamens fused together around the style in a column.  The ovary is superior with numerous locules and numerous seeds.  The fruit is has 5 locules and is a pubescent, elongate, edible, loculicidal capsule.",Ethan Freid,,,2020-06-25,Ethan Freid,ref-0000510862.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000209124,habit,EN,"<i>Crotalaria pallida</i> grows as a perennial as a ground cover or erect as a tall herb to 70 cm in height. The stems and petioles are pubescent. The trifoliate leaves are arranged alternately with small deciduous stipules at the petiole base. The leaflets are obovate/elliptic with a mucronate leaf apex and an entire margin. The abaxial leaf surface is minutely pubescent. </p>The complete, perfect, zygomorphic flowers are terminal or axillary in groups of 1-5 flowers. The calyx has 5 partially fused, pubescent green sepals forming a tube with the sepal lobes the same length as the tube.  The corolla has 5 yellow pubescent petals, the upper enlarged to form the banner (has red lines at base) and the lower 2 fused to form the keel.  There are 10 diadelphous stamens.  The ovary is superior and has a single locule with numerous seeds.  The fruit is a smooth brown legume that becomes inflated and is up to 2 cm in length at maturity.  Before dehiscence the seeds become loose within the legume and make a rattling sound.",Ethan Freid,,,2020-07-07,Ethan Freid,ref-0000209124.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000452202,habit,EN,"<i>Melochia pyramidata</i> grows as a medium size shrub to 2 m in height (usually shorter). Stems lightly pubescent.  The leaves are arranged alternately, up to 8 cm in length, ovate to lanceolate, with an acute leaf apex and serrate leaf margin. The petioles adaxially pubescent. </p>The complete, perfect, actinomorphic flowers are subsessile in dense clusters in leaf axils.  The calyx has 5 fused green sepals. The corolla has 5, unfused, pink with yellow bases, petals. There are unfused 5 stamens.  The ovary is superior with 5 locules and numerous seeds.  The fruit is a 5 angled and beaked loculicidal capsule. All parts of the flower have stellate hairs.",Ethan Freid,,,2020-08-05,Ethan Freid,ref-0000452202.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001296663,habit,EN,"<i>Ipomoea carnea</i> grows as a glabrous shrub to 4 m in height that becomes woody over time. Leaves arranged alternately, suborbicular/ovate/lanceolate, to 30 cm in length, with an entire margin, an acuminate leaf apex and a slightly cordate leaf base. </p>The complete, perfect, actinomorphic flowers are arranged in cymes/panicles.  The calyx has 5 unfused, green sepals. The salverform corolla has 5 fused, dark pink to purple petals that are slightly enlarged at the base. There are 5 functional stamens fused to the base of the corolla.  The superior ovary with 3 locules and numerous ovules. The round fruit is a many seeded, pubescent capsule.",Ethan Freid,,,2020-08-05,Ethan Freid,ref-0001296663.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000628489,habit,EN,"<i>Cryptostegia grandiflora</i> grows as a shrubby vine climbing over other vegetation and structures. The leaves are arranged oppositely, elliptic/oblong, and up to 12 cm in length.  The leaf tip is acuminate and the margins are entire.  Stems and leaves have a milky sap. </p>The complete, perfect, actinomorphic flowers are arranged in cymes.  The calyx has 5 unfused green, elongate sepals. The corolla has 5 purple/lavender petals that are fused at the base forming a tube up to 3 cm long.  At the end of the tube there are 5 lobes forming a pinwheel with the bottom edges of the lobes overlapping to one side.  There are 5 stamens and 5 staminodes that are fused to the inside of the corolla tube. The ovary is superior, forming follicles in pairs, each up 15 cm in length.  The seeds are brownish and have tufts of hairs (pappus) that assist in aerial dispersal.",Ethan Freid,,,2020-08-06,Ethan Freid,ref-0000628489.01,Leon Levy Native Plant Preserve.,All rights Preserved
