WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0001143048,use,EN,<i>Turnera diffusa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-11,Ethan Freid,ref-0001143048.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-1000028324,use,EN,<i>Pelazoneuronkunthii</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-11,Ethan Freid,ref-1000028324.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001105396,use,EN,<i>Samolus ebracteatus</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-12,Ethan Freid,ref-0001105396.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000279164,use,EN,<i>Plumeria obtusa</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural industry.,Ethan Freid,,,2015-04-13,Ethan Freid,ref-0000279164.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000295854,use,EN,<i>Rachicallis americana</i> is not known to be used medicinally in the Lucayan Archipelago.   It has been burned to keep away mosquitos and no-see-ums.,Ethan Freid,,,2015-04-13,Ethan Freid,ref-0000295854.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000317370,use,EN,"<i>Strumpfia maritima</i> is used medicinally in the Lucayan Archipelago to treat cuts and sores.  It has been used elsewhere in the Caribbean region to treat colds, gastrointestinal problems, and helping to pass kidney stones using very weak tea.  Smoke from burning it helps keep away mosquitos. </p>Caution:  It can cause abortions and sterility in women.  Should be used sparingly and weakly.",Ethan Freid,,,2015-04-13,Ethan Freid,ref-0000317370.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000727199,use,EN,<i>Hypelate trifoliata</i> is not used medicinally in the Lucayan Archipelago.  The wood is hard and has been used for woodworking particularly boat building.  The leaves can be used as a soap substitute and wood shavings soaked in water can be used as a bleaching solution.,Ethan Freid,,,2015-04-13,Ethan Freid,ref-0000727199.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000065816,use,EN,<i>Pluchea rosea</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000065816.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000222998,use,EN,<i>Lantana balsamifera</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The flowers are very attractive to butterflies and the fruits for birds.  <i>L. balsamifera</i> does well in coastal areas and could be used in the horticultural industry.,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000222998.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000223103,use,EN,<i>Lantana demutata</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The flowers are very attractive to butterflies and the fruits for birds.  <i>L. demutata</i> does well in coastal areas and could be used in the horticultural industry.,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000223103.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000266801,use,EN,<i>Pentalinon luteum</i> is used medicinally in the Lucayan Archipelago treat dermatological problems (cuts and sores). It is used in the horticultural industry.  The milky sap is highly toxic and no portion of the plant should be ingested!,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000266801.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000404539,use,EN,<i>Rivina humilis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000404539.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000432992,use,EN,<i>Sesuvium portulacastrum</i> is not known to be used medicinally in the Lucayan Archipelago.  It is edible and can be used as a supplement to salads.,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000432992.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000488415,use,EN,<i>Persicaria glabra</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-14,Ethan Freid,ref-0000488415.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000310562,use,EN,<i>Sideroxylon americanum</i> is used in the Lucayan Archipelago as a tea to treat afterbirth in conjunction with <i>Amyris elemifera</i> (White Torch). </p>The fruits are edible.,Ethan Freid,,,2015-04-15,Ethan Freid,ref-0000310562.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000310731,use,EN,<i>Sideroxylon foetidissimum</i> is not known to be used medicinally in the Lucayan Archipelago.  It is a hard wood that has been used in wood working.,Ethan Freid,,,2015-04-15,Ethan Freid,ref-0000310731.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000312516,use,EN,<i>Spermacoce laevis</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-15,Ethan Freid,ref-0000312516.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000410543,use,EN,<i>Tournefortia gnaphalodes</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-15,Ethan Freid,ref-0000410543.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000586340,use,EN,<i>Tillandsia usneoides</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-04-15,Ethan Freid,ref-0000586340.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000683516,use,EN,<i>Eustoma exaltatum</i> has been used to treat eye problems in the Lucayan Archipelago.,Ethan Freid,,,2015-06-04,Ethan Freid,ref-0000683516.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000901089,use,EN,<i>Coccothrinax inaguensis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-07-11,Ethan Freid,ref-0000900697.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000754470,use,EN,<i>Agave inaguensis</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-07-15,Ethan Freid,ref-0000754470.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000024765,use,EN,<i>Chromolaena lucayana</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000024765.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000032105,use,EN,<i>Flaveria linearis</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Flaveria linearis</i> is used in the horticultural industry due to its attractive yellow flowers.,Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000032105.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000429935,use,EN,"<i>Zamia lucayana</i> is not known to be used medicinally or culturally in the Lucayan Archipelago. </p>This is a Critically Endangered species that is endemic to the Lucayan Archipelago. </p>Calonje, M., A. W. Meerow, L. Knowles, D. Knowles, M. P. Griffith, K. Nakamura, J. Francisco-Ortega. 2013. Cycad biodiversity in the Bahamas Archipelago and conservation genetics of the Critically Endangered <i>Zamia lucayana</i> (Zamiaceae) Oryx 47: 190-198.",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000429935.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000558375,use,EN,"<i>Badiera oblongata</i> has been used medicinally in the Lucayan Archipelago to treat gastrointestinal issues (Constipation, induce vomiting).",Ethan Freid,,,2015-07-19,Ethan Freid,ref-0000558375.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001091149,use,EN,<i>Passiflora cupraea</i> is not known to be used medicinally in the Lucayan Archipelago.  The fruits are edible although not particularly tasty.,Ethan Freid,,,2015-07-19,Ethan Freid,ref-0001091149.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000415571,use,EN,<i>Utricularia gibba</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Utricularia gibba</i> is a carnivorous plant that traps small aquatic insects in the bladders that form on the stems.  When an insect swims close it triggers a mechanism that sucks the insect inside and then digests it.,Ethan Freid,,,2015-08-06,Ethan Freid,ref-0000415571.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000268177,use,EN,<i>Argythamnia lucayana</i> is not used medicinally in the Lucayan Archipelago..,Ethan Freid,,,2015-11-11,Ethan Freid,ref-0000268177.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000819313,use,EN,<i>Catesbaea spinosa</i> is not used medicinally in the Lucayan Archipelago. <p> <i>Catesbaea spinosa</i> was introduced as an ornamental from the Bahamas to European gardens by Mark Catesby in 1726 when he returned to England with fruits. It is now used around the world as an ornamental due to it's showy flowers and bright orange fruits.,Ethan Freid,,,2016-06-20,Ethan Freid,ref-0000819313.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001252186,use,EN,<i>Evolvulus squamosus</i> is used medicinally in the Lucayan Archipelago to treat colds and flu and circulatory problems (Jaundice).,Ethan Freid,,,2016-08-20,Ethan Freid,ref-0001252186.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000090869,use,EN,<i>Symphyotrichum lucayanum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2016-10-11,Ethan Freid,ref-0000090869.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000087708,use,EN,<i>Borrichia arborescens</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2017-04-11,Ethan Freid,ref-0000087708.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000578708,use,EN,<i>Cakile lanceolata</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2017-04-12,Ethan Freid,ref-0000578708.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000175508,use,EN,<i>Chamaecrista lineata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000175508.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000189858,use,EN,<i>Canavalia rosea</i> is not used medicinally in the Lucayan Archipelago. The beans when well roasted are edible and can be added to coffee. The vines are good for trellis’s and grow fast in coastal conditions.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000189858.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000435152,use,EN,<i>Schinus terebinthifolia</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It should be removed from any habitat/location it is observed.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000435152.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000455933,use,EN,<i>Thespesia populnea</i> is used medicinally in the Lucayan Archipelago to treat pain (headaches).,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000455933.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000497413,use,EN,<i>Scaevola plumieri</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Scaevola plumieri</i> is an important Dune species and helps to maintain healthy coastlines.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000497413.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000589782,use,EN,"<i>Cassytha filiformis</i> is used medicinally in the Bahamas to treat pain, dermatological issues, obstetric and gynecological concerns, and in strengthening and aphrodisiac teas.",Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000589782.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000830291,use,EN,<i>Chrysobalanus icaco</i> is not known to be used medicinally in the Lucayan Archipelago.  </p>It is used in horticulture and the fruit is edible.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000830291.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000931505,use,EN,"<i>Croton linearis</i> is used medicinally in obstetric and gynecological matters, pain, gastrointestinal issues, circulatory problems.",Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000931505.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000946828,use,EN,<i>Duranta erecta</i> is not known to be used medicinally in the Lucayan Archipelago.  </p>The flowers are very attractive to butterflies and the fruits for birds.  </p><i>Duranta erecta</i> is used extensively in the horticultural industry due to its showy flowers and fruits and ability to be turned into hedges.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0000946828.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001065157,use,EN,<i>Scaevola taccada</i> is not known to be used medicinally in the Bahamian Archipelago. </p><i>Scaevola taccada</i> is a highly destructive invasive species that outcompetes native vegetation and degrades coastal systems through a reduction in biodiversity and coastal erosion.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0001065157.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001429040,use,EN,<i>Guilandina bonduc</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2017-04-13,Ethan Freid,ref-0001429040.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000130484,use,EN,<i>Salmea petrobioides</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2017-04-16,Ethan Freid,ref-0000130484.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000345854,use,EN,While there are no medicinal uses of <i>Bletia purpurea</i> like all orchids they are prized for their beautiful flowers. ALL orchids are protected internationally by the Convention on the International Trade of Endangered Species (CITES) and should not be collected from the wild.,Ethan Freid,,,2017-04-28,Ethan Freid,ref-0000345854.04,Leon Levy Native Plant Preserve.,All rights Preserved
