WFOID,vernacularName,isPreferredName,identifier,source,language,countryCode,url,rights,license
wfo-0000235995,Sapodilla,1,vrn-0000235995.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000235995,Chicle,1,vrn-0000235995.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000235995,Neesberry,1,vrn-0000235995.04,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000147424,Nash's Pepperwort,1,vrn-0000147424.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000310731,Mastic,1,vrn-0000310731.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000310731,Mastic Bully,1,vrn-0000310731.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000239797,Paper Bark Tree,1,vrn-0000239797.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000239797,Punk Tree,1,vrn-0000239797.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000239797,Cajeput Tree,1,vrn-0000239797.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000450150,Pride of India,1,vrn-0000450150.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000450150,China Berry,1,vrn-0000450150.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000879582,Natal Grass,1,vrn-0000879582.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001287105,Turk's Head Cactus,1,vrn-0001287105.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001287105,Turk's Cap,1,vrn-0001287105.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000452214,Velvety Melochia,1,vrn-0000452214.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000452214,Tea Bush,1,vrn-0000452214.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000452214,Pyramid Bush,1,vrn-0000452214.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001296683,Noyau Vine,1,vrn-0001296683.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001296683,Cut-leaf Morning Glory,1,vrn-0001296683.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001296683,Wood Rose,1,vrn-0001296683.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001050939,Poison Wood,1,vrn-0001050939.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001050939,Poison Tree,1,vrn-0001050939.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000009030,Climbing Hemp Weed,1,vrn-0000009030.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000169652,Haul Back,1,vrn-0000169652.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000169652,Bahama Mimosa,1,vrn-0000169652.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000165372,Sensitive Plant,1,vrn-0000165372.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000165372,Shy Plant,1,vrn-0000165372.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000165372,Sleepy Plant,1,vrn-0000165372.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000376916,Cerasee,1,vrn-0000376916.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000376916,Wild Balsam Apple,1,vrn-0000376916.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,Wax Myrtle,1,vrn-0000447382.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,Bay Berry,1,vrn-0000447382.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,Wax Berry,1,vrn-0000447382.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,Mickle Berry,1,vrn-0000447382.04,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,Muckle Bush,1,vrn-0000447382.05,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,Wild Tea,1,vrn-0000447382.06,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000245941,Noni,1,vrn-0000245941.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000246073,Wild Mulberry,1,vrn-0000246073.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000246073,Rhubarb,1,vrn-0000246073.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001085051,Horseradish Tree,1,vrn-0001085051.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001085051,Moringa,1,vrn-0001085051.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001085051,Drumstick Tree,1,vrn-0001085051.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001085051,Miracle Tree,1,vrn-0001085051.04,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000246325,Sweet Margaret,1,vrn-0000246325.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000246325,Wild Guava,1,vrn-0000246325.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000248020,Pale Stopper,1,vrn-0000248020.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000248020,Naked Wood,1,vrn-0000248020.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000248020,Twin Berry Stopper,1,vrn-0000248020.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000248020,Twin Berry,1,vrn-0000248020.04,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000248020,Cherry,1,vrn-0000248020.05,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001215702,Soldier Vine,1,vrn-0001215702.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000449055,Colic Wood,1,vrn-0000449055.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000249454,Moujean Tea,1,vrn-0000249454.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001347159,Lance Wood,1,vrn-0001347159.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001347159,Bastard Torch,1,vrn-0001347159.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001347159,Sweet Torch Wood,1,vrn-0001347159.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000174148,Bashful Bush,1,vrn-0000174148.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000251577,Oleander,1,vrn-0000251577.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000060874,Salve Bush,1,vrn-0000060874.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000060874,Bushy Fleabane,1,vrn-0000060874.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000060874,Sour Bush,1,vrn-0000060874.03,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000060874,Cough Bush,1,vrn-0000060874.04,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000060874,Wild Tobacco,1,vrn-0000060874.05,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000381455,White Water Lily,1,vrn-0000381455.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001086854,Blue Water Lily,1,vrn-0001086854.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001228162,Bahamas Floating Heart,1,vrn-0001228162.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000960055,African Spotted Orchid,1,vrn-0000960055.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000255938,The Rich Flowering Oncidium,1,vrn-0000255938.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001044468,Prickle Bush,1,vrn-0001044468.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001044468,Prickly Bush,1,vrn-0001044468.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000386573,Prickly Pear,1,vrn-0000386573.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000386573,Scurgeons Needle,1,vrn-0000386573.02,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000385755,Common Prickly Pear,1,vrn-0000385755.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000387203,Horned Yellow Wood Sorrel,1,vrn-0000387203.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001332875,Water Dropwort,1,vrn-0001332875.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000920697,Hairy Wild Coffee,1,vrn-0000920697.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000882966,Sea Beach Grass,1,vrn-0000882966.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000170206,Jerusalem Thorn,1,vrn-0000170206.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000065156,Pound Cake Bush,1,vrn-0000065156.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000887348,Crown Grass,1,vrn-0000887348.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000887678,Panama Crown Grass,1,vrn-0000887678.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001091173,Bahama Passion Flower,1,vrn-0001091173.01,Flora by Common Names. Leon Levy Native Plant Preserve.,EN,BS,https://levypreserve.org/flora-by-common-name/,Leon Levy Native Plant Preserve.,All rights Preserved
