taxonID,scientificName,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,url
wfo-0000540626,Apium graveolens,morphology,en,"Biennial, smelling strongly of Celery, 30–70 cm high; stem hollow and grooved. Leaves pinnate or ternate; leaflets coarsely lobed and toothed. Umbels nearly stalkless, with 6–10 unequal rays; bracts and bracteoles absent. Flowers greenish-white. Fruit small (1.5 mm), round. ",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540626,Apium graveolens,ecology,en,Salt-marshes and brackish ditches; local.,,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540680,Apium nodiflorum,morphology,en,"Perennial, prostrate or semi-erect with hollow stems 25–80 cm long, rooting at the nodes. Leaves simply pinnate, with oval slightly lobed leaflets. Umbels shortly stalked, opposite the leaves, with usually 5–8 rays. Bracts usually absent; bracteoles numerous. Flowers white. Fruit ovoid, 2–2.5 mm.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540680,Apium nodiflorum,ecology,en,"Ditches, streams and bare mud; frequent.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540643,Apium inundatum,morphology,en,"Stem creeping or floating, sometimes rooting at the nodes, up to 40 cm long. Submerged leaves often tripinnately  divided into hair-like segments. Upper leaves pinnate; leaflets small, 3-lobed or pinnatifid. Umbels distinctly stalked, very small, with 2–4 rays. Bracts absent, bracteoles usually 3. Flowers white. Fruit narrowly ovoid, considerably longer than broad.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540643,Apium inundatum,ecology,en,"Lakes, pools and bog-holes; frequent.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540643,Apium inundatum,diagnosis,en,"Apium × moorei, the hybrid between this species and A. nodiflorum, occurs rarely. It resembles A. inundatum in having few (2–3) rays. Its submerged leaves are pinnate or bipinnate . It rarely flowers and sets poor fruit.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001429998,Petroselinum crispum,morphology,en,"A hairless aromatic biennial, 30–75 cm high; stem solid. Lower leaves triangular, twice- or thrice-pinnate, with oval, lobed leaflets; upper ones usually ternate, with entire, linear leaflets. Umbels flat-topped, on long stalks, with 10–20 rays; bracts 1–3, bracteoles several. Flowers greenish-yellow. Fruit broadly ovoid, nearly globular, greenish-brown, aromatic. ",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001429998,Petroselinum crispum,ecology,en,Old walls and ruins; rare but persistent.,,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000604532,Cicuta virosa,morphology,en,"A hairless, strong-smelling, very poisonous perennial; stem hollow, 50–120 cm high. Leaves twice- or thrice-pinnate (upper ones often biternate), with linear-lanceolate, toothed leaflets. Umbels large, terminal, with 10–20 long rays. Bracts absent; bracteoles several, narrow. Flowers white; calyx-teeth small but visible. Fruit broader than long",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000604532,Cicuta virosa,ecology,en,"Ditches, river sides and lake-margins in the north-centre and north-east; locally frequent.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000604532,Cicuta virosa,diagnosis,en,Resembles Sium latifolium in stature but that species has bracts and once-pinnate leaves. The somewhat similar Berula erecta differs: it has bracts and lacks persistent calyx-teeth.,,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588692,Carum verticillatum,morphology,en,"Leaves mostly basal, 10–25 cm long, with numerous very fine, linear leaflets, arranged in apparent whorls on the main axis. Flowering stems 30–60 cm high; umbels with 8–12 rays; bracts and bracteoles present. Flowers white or pinkish, small. Fruit 2 mm, ovoid, not aromatic.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588692,Carum verticillatum,ecology,en,Damp meadows and wet pastures in the north and south-west; very local.,,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588460,Carum carvi,morphology,en,"Biennial; stem hollow, ridged and grooved, branched, 30–60 cm high. Leaves long and narrow, twice- or thrice-pinnate; leaflets linear-oblong. Umbels of 6–12 unequal rays; bracts and bracteoles few or absent. Flowers white. Fruit brown, 3–4 mm, twice as long as broad, with few low ridges, aromatic, with style often pressed back against the top of the fruit.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588460,Carum carvi,ecology,en,"Waste-places, mainly in the north; occasional and declining.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000362202,Ligusticum scoticum,morphology,en,"A dark green, shining perennial; stem hollow, grooved, 25–50 cm high (rarely up to 1.2 m). Leaves mostly biternate; leaflets 25–50 mm long, oval, toothed. Umbels terminal, long-stalked, with about 12 rays. Bracts few, narrow; bracteoles more numerous. Flowers white; calyx-teeth small but visible. Fruit ovoid-oblong, sharply ridged.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000362202,Ligusticum scoticum,ecology,en,"Cliffs and rocky shores along the north coast, reaching as far south as Strangford Lough in the east; rare.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000536413,Angelica sylvestris,morphology,en,"A stout, nearly hairless perennial; stem thick, hollow, purplish often with a white bloom , up to 125 cm high. Leaves large, twice- or thrice-pinnate or ternate; stalk of upper leaves very inflated at the base; leaflets oval, 25–50 mm long, regularly toothed. Umbels large, hemispherical, with 20–30 rays; bracts few or absent, bracteoles few. Flowers white or pale pink. Fruit oblong, flattened, broadly winged.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000536413,Angelica sylvestris,ecology,en,"By streams and ditches, and in damp meadows and marshes; abundant.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391825,Peucedanum ostruthium,morphology,en,"A finely downy perennial, 60–100 cm high. Leaves ternate or biternate; leaflets large, toothed and lobed. Flowers white; umbels large, with many rays. Bracts absent; bracteoles few and small. Fruit flattened and winged, nearly round.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391825,Peucedanum ostruthium,ecology,en,"Banks, road sides mostly along the Glenelly River in the north; rare. A former pot-herb. ",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391825,Peucedanum ostruthium,distribution,en,Native of central and southern Europe.,,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391825,Peucedanum ostruthium,general,en,"Now, on the basis of molecular evidence, sometimes placed in the genus Imperatoria.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391752,Pastinaca sativa,morphology,en,"A variably hairy biennial, 50–100 cm high. Stem hollow, grooved. Leaves pinnate, yellow-green; leaflets large, stalkless, coarsely toothed and lobed. Flowers yellow; umbels small with unequal rays. Bracts and bracteoles absent. Fruit 5–7 mm, flattened and winged.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391752,Pastinaca sativa,ecology,en,"Road sides and waste-ground; rare, but sometimes persistent.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720220,Heracleum sphondylium,morphology,en,"A perennial, 100–150 cm high; stem stout, grooved. Leaves large, simply pinnate; leaflets coarsely toothed and pinnatifid, downy beneath. Umbels terminal, large, flat-topped, with 15–30 stout rays. Bracts and bracteoles few or absent. Flowers creamy-white, large; outermost petals of umbel enlarged. Fruit oval, 7–8 mm, with dark streaks on upper part.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720220,Heracleum sphondylium,ecology,en,"Hedges, meadows and waste-places; abundant.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720133,Heracleum mantegazzianum,morphology,en,"A biennial or perennial with a strong resinous smell. Stem up to 4 m high and 10 cm diam , ridged. Leaves up to 1 m, pinnately divided. Umbels 30–40 cm across, hemispherical. Bracts and bracteoles linear. Flowers creamy-white. Fruit 10–12 mm, winged.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720133,Heracleum mantegazzianum,ecology,en,"Naturalised in damp places, especially along stream and riverbanks; locally frequent and spreading. Presently, more frequent in the north.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720133,Heracleum mantegazzianum,distribution,en,Native of south-west Asia. Formerly planted in estates from which it has spread.,,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720133,Heracleum mantegazzianum,general,en,"Substances secreted by this plant can make the skin photosensitive and cause a severe irritation, especially when it is exposed to bright sunlight",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000638442,Daucus carota,morphology,en,"A hairy biennial; stem solid, grooved, 30–75 cm high. Leaves twice- or thrice-pinnate, with fine-lobed leaflets. Umbels large, terminal, flat-topped or domed in flower, later concave; rays 20–40. Bracts numerous, large, pinnatifid; bracteoles slenderer, entire. Flowers white or pinkish-white. Fruit ovoid, covered with prickles.",,,,2024-02-27,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
