wfo_ID,Formaciones vegetales,Familia,Nombre,Autor,Pub.,biblographicCitation,url
wfo-0000357990,"Bosques de quebradas, Bosques ribereños, Algarrobales",Cactaceae,Lepismium cruciforme, (Vell.) Miq.,"Bull. Sci. Phys. Nat. Néerl. 49, 1838.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lepismium-cruciforme
wfo-0000357993,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques psamófilos, Algarrobales, Palmares",Cactaceae,Lepismium lumbricoides, (Lem.) Barthlott,"Bradleya 5: 99, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lepismium-lumbricoides
wfo-0001433069,"Bosques ribereños, Bosques psamófilos, Palmares, Matorrales psamófilos",Cactaceae,Opuntia arechavaletae, Speg.,"Anales Mus. Nac. Hist. Nat. Buenos Aires 3,4: 520, 1905.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-arechavaletae
wfo-0001287228,Pastizales xerófilos,Cactaceae,Opuntia aurantiaca, Lindl.,"Edwards&#39;s Bot. Reg. 19: Pl 1606, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-aurantiaca
wfo-0001289329,Pastizales xerófilos,Cactaceae,Opuntia bonaerensis, Speg.,Contr. Fl. Tandil 18: 1901.,"Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-bonaerensis
wfo-0000386497,"Algarrobales, Matorrales psamófilos, Pastizales xerófilos",Cactaceae,Opuntia canterae, Arechav.,"Anales Mus. Nac. Montevideo 5: 278, 1905.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-canterae
wfo-0001289105,"Matorrales xerófilos, Pastizales xerófilos, Herbazales halófilos",Cactaceae,Opuntia elata, Salm-Dyck,"Hort. Dyck. 361, 1834.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-elata
wfo-0001256652,Pastizales xerófilos,Cactaceae,Opuntia megapotamica, Arechav.,"Anales Mus. Nac. Montevideo 2(1): 42, 1905.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-megapotamica
wfo-0000386588,"Matorrales psamófilos, Herbazales psamófilos",Cactaceae,Opuntia monacantha, Haw.,"Suppl. Pl. Succ. 81, 1819.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-monacantha
wfo-0001287950,"Bosques ribereños, Algarrobales, Pastizales xerófilos",Cactaceae,Opuntia retrorsa, Speg.,"Anales Mus. Nac. Buenos Aires ser. 3, 4: 517, 1905.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-retrorsa
wfo-0001433330,"Bosques ribereños, Algarrobales, Pastizales xerófilos, Herbazales halófilos",Cactaceae,Opuntia rioplatensis, Font,"Succ. Pl. Res. 8: 85, 2014.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-rioplatensis
wfo-0001289360,"Algarrobales, Herbazales halófilos",Cactaceae,Opuntia sulphurea, Gillies ex Salm-Dyck,"Hort. Dyck. 360, 1834.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/opuntia-sulphurea
wfo-0001256004,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia allosiphon, (Marchesi) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-allosiphon
wfo-0001256006,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia buiningii, (Buxb.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-buiningii
wfo-0001256011,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia concinna, (Monv.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-concinna
wfo-1000065055,"Palmares, Matorrales xerófilos, Matorrales psamófilos, Pastizales xerófilos, Herbazales halófilos",Cactaceae,Parodia erinaceus, (Haw.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-erinaceus
wfo-1000064778,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia gladiata, (V.Gapon & Ponomareva) M.H.J.van der Meer,"Cact. Phantast. 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-gladiata
wfo-0001256027,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia herteri, (Wederm.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-herteri
wfo-0001252386,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia langsdorfii, (Lehm.) D.R.Hunt,"Cactaceae Consensus Init. 4: 6, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-langsdorfii
wfo-0001220117,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia linkii, (Lehm.) R.Kiesling,"Cact. Succ. J. (Los Angeles) 67(1): 22, 1995.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-linkii
wfo-0001433473,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia maldonadensis, (Herter) Hofacker,"Cact. Explor. 4: 32, 2012.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-maldonadensis
wfo-0001220110,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia mammulosa, (Lehm.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-mammulosa
wfo-0001256047,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia mueller-melchersii, (Backeb.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-mueller-melchersii
wfo-0000398244,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia nothorauschii, D.R.Hunt,"Cactaceae Consensus Init. 4: 6, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-nothorauschii
wfo-0001220115,"Palmares, Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia ottonis, (Lehm.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-ottonis
wfo-0001256055,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia oxycostata, (Buining & Brederoo) Hofacker,"Cactaceae Consensus Init. 6: 12, 1998.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-oxycostata
wfo-1000065042,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia roseolutea," (Vliet) Hofacker, A.S.Oliveira & R.Pontes","Kakteen And. Sukk. 71(11): 344, 2020.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-roseolutea
wfo-1000064748,Pastizales xerófilos,Cactaceae,Parodia schlosseri," (Vliet) Hofacker, A.S.Oliveira & R.Pontes","Kakteen And. Sukk. 75(5): 155, 2024.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-schlosseri
wfo-0001256073,"Matorrales xerófilos, Matorrales psamófilos, Pastizales xerófilos, Herbazales psamófilos",Cactaceae,Parodia scopa, (Spreng.) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-scopa
wfo-0001252392,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia tabularis, (J.F.Cels ex Rümpler) D.R.Hunt,"Cactaceae Consensus Init. 4: 6, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-tabularis
wfo-0001252394,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia tenuicylindrica, (F.Ritter) D.R.Hunt,"Cactaceae Consensus Init. 4: 6, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-tenuicylindrica
wfo-0001256087,"Algarrobales, Pastizales xerófilos, Herbazales halófilos",Cactaceae,Parodia turbinata, (Arechav.) Hofacker,"Cactaceae Consensus Init. 6: 12, 1998.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-turbinata
wfo-0001220108,"Algarrobales, Pastizales xerófilos, Herbazales halófilos",Cactaceae,Parodia turecekiana, R.Kiesling,"Cact. Succ. J. (Los Angeles) 67: 17, 1995.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-turecekiana
wfo-0001256090,"Matorrales xerófilos, Pastizales xerófilos",Cactaceae,Parodia werdermanniana , (Herter) N.P.Taylor,"Bradleya 5: 93, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/parodia-werdermanniana
wfo-0001287949,Bosques ribereños,Cactaceae,Pereskia nemorosa, Rojas Acosta,"Cat. Hist. Nat. Corrientes 64, 1897.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pereskia-nemorosa
wfo-0000399868,Bosques ribereños,Cactaceae,Rhipsalis cereuscula, Haw.,"Philos. Mag. Ann. Chem. 7: 112, 1830.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/rhipsalis-cereuscula
wfo-0000399687,Bosques de quebradas,Cactaceae,Rhipsalis floccosa , Salm-Dyck ex Pfeiff.,"Enum. Diagn. Cact. 134, 1837.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/rhipsalis-floccosa
wfo-0000579804,"Bosques serranos, Bosques de quebradas",Calceolariaceae,Calceolaria parviflora, Gillies ex Benth.,"Prodr. [A. P. de Candolle] 10: 207, 1846.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/calceolaria-parviflora
wfo-0000516581,Herbazales psamófilos,Calyceraceae,Acicarpha obtusisepala, Marchesi,"Bol. Invest. Fac. Agron. Montevideo 5: 4, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/acicarpha-obtusisepala
wfo-0000516583,Algarrobales,Calyceraceae,Acicarpha procumbens, Less.,"Linnaea 6(3): 527, 1831.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/acicarpha-procumbens
wfo-0000516592,"Ambientes ruderales, Algarrobales, Palmares, Pastizales mesófilos, Pastizales higrófilos",Calyceraceae,Acicarpha tribuloides, Juss.,"Ann. Mus. Natl. Hist. Nat. 2: 348, L. 58, 1803.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/acicarpha-tribuloides
wfo-0000581841,Herbazales psamófilos,Calyceraceae,Calycera crassifolia, (Miers) Hicken,"Physis [Buenos Aires] 2: 117, 1916.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/calycera-crassifolia
wfo-1000075105,Algarrobales,Calyceraceae,Xiphodesma anthemoides, (Juss.) Pozner & Zijlstra,"Novon 32: 140, 2024.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/xiphodesma-anthemoides
wfo-0000815187,"Bosques higrófilos, Algarrobales, Palmares, Pastizales mesófilos, Pastizales higrófilos, Herbazales psamófilos, Herbazales hidrófilos",Campanulaceae,Lobelia hederacea, Cham.,"Linnaea 8(2): 212, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lobelia-hederacea
wfo-0000815752,"Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Campanulaceae,Lobelia nummularioides, Cham.,"Linnaea 8(2): 209, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lobelia-nummularioides
wfo-0000814909,Pastizales higrófilos,Campanulaceae,Lobelia reniformis, Cham.,"Linnaea 8(2): 210, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lobelia-reniformis
wfo-0000819010,Herbazales hidrófilos,Campanulaceae,Siphocampylus verticillatus, (Cham.) G.Don,"Gen. Hist. 3: 703, 1834.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/siphocampylus-verticillatus
wfo-0000819183,"Ambientes ruderales, Ambientes urbanos, Algarrobales, Palmares, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Campanulaceae,Triodanis perfoliata, (L.) Nieuwl.,"Amer. Midl. Naturalist 3: 192, 1914.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/triodanis-perfoliata
wfo-0000819734,"Ambientes urbanos, Bosques psamófilos, Palmares, Matorrales xerófilos, Matorrales psamófilos, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Campanulaceae,Wahlenbergia linarioides, (Lam.) A.DC.,"Monogr. Campan. 158, 1830.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/wahlenbergia-linarioides
wfo-0000819728,Ambientes ruderales,Campanulaceae,Wahlenbergia marginata, (Thunb.) A.DC.,"Monogr. Campan. 143, 1830.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/wahlenbergia-marginata
wfo-0000593678,Algarrobales,Cannabaceae,Celtis pallida, Torr.,"Rep. U.S. Mex. Bound., Bot. [Emory] 203, 1858.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/celtis-pallida
wfo-0000593753,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques higrófilos, Bosques psamófilos, Palmares, Matorrales xerófilos, Matorrales psamófilos",Cannabaceae,Celtis spinosa, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 1: 931, 1824.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/celtis-spinosa
wfo-0000593764,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques psamófilos, Algarrobales, Palmares, Matorrales xerófilos, Matorrales mesófilos",Cannabaceae,Celtis tala, Gillies ex Planch.,"Ann. Sci. Nat., Bot. sér. 3, 10: 311, 1848.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/celtis-tala
