WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000854755,544,Briza media,Conan,0,,ga,IE,
wfo-0000854755,545,Briza media,Luascadhfhér medhon,0,,ga,IE,
wfo-0000854979,547,Bromopsis erecta,Brómas ceannard,1,,ga,IE,
wfo-0000854979,548,Bromopsis erecta,Brumfhér sneigh,0,,ga,IE,
wfo-0000854979,549,Bromopsis erecta,Brumfhér giobach,0,,ga,IE,
wfo-0000855067,551,Bromopsis ramosa,Brómas giobach,1,,ga,IE,
wfo-0000855398,553,Bromus commutatus,Brómas móinéir,1,,ga,IE,
wfo-0000855692,556,Bromus hordeaceus,Brómas bog,1,,ga,IE,
wfo-0000855692,557,Bromus hordeaceus,Brumfheur bog,0,,ga,IE,
wfo-0000855692,558,Bromus hordeaceus,Brumfhér bog,0,,ga,IE,
wfo-0000856443,560,Bromus secalinus,Brómas seagail,1,,ga,IE,
wfo-0000856443,561,Bromus secalinus,Brumfhér ségalamhuil,0,,ga,IE,
wfo-0000574004,563,Buddleja davidii,Búidlia chorcra,1,,ga,IE,
wfo-0000762573,565,Butomus umbellatus,Luachair dhearg,1,,ga,IE,
wfo-0000578725,568,Cakile maritima,Cearrbhacán mara,1,,ga,IE,
wfo-0000857259,570,Calamagrostis epigejos,Giolc,1,,ga,IE,
wfo-0000858042,572,Calamagrostis stricta,Giolc beag,1,,ga,IE,
wfo-0000061618,575,Calendula officinalis,Blath Mhuire,0,,ga,IE,
wfo-0000061618,576,Calendula officinalis,Liathán,0,,ga,IE,
wfo-0000061618,577,Calendula officinalis,Ór Mhuire,0,,ga,IE,
wfo-0000776917,579,Callitriche brutia,Réiltín na ngasán,1,,ga,IE,
wfo-0000777349,581,Callitriche hamulata,Réiltín meánach,1,,ga,IE,
wfo-0000777394,583,Callitriche hermaphroditica,Réiltín fómhair,1,,ga,IE,
wfo-0000777853,585,Callitriche obtusangula,Réiltín eangach,1,,ga,IE,
wfo-0000778106,587,Callitriche platycarpa,Réiltín leathan,1,,ga,IE,
wfo-0000778236,589,Callitriche stagnalis,Réiltín uisce,1,,ga,IE,
wfo-0000778236,590,Callitriche stagnalis,Luibh na luí,0,,ga,IE,
wfo-0000778440,592,Callitriche truncata,Réiltín scoite,1,,ga,IE,
wfo-0000580837,596,Calluna vulgaris,Fraoch mór,1,,ga,IE,
wfo-0000580837,597,Calluna vulgaris,Craobh,0,,ga,IE,
wfo-0000580837,598,Calluna vulgaris,Fraoch,0,,ga,IE,
wfo-0000580837,599,Calluna vulgaris,Het,0,,ga,IE,
wfo-0000581660,603,Caltha palustris,Lus buí Bealtaine,1,,ga,IE,
wfo-0000581660,604,Caltha palustris,Beánnán Bealtaine,0,,ga,IE,
wfo-0000581660,605,Caltha palustris,Plubairsín,0,,ga,IE,
wfo-0000581660,606,Caltha palustris,Lus buidhe Bealtaine,0,,ga,IE,
wfo-0000581660,607,Caltha palustris,Riasc-bláth Órdha,0,,ga,IE,
wfo-0000581660,608,Caltha palustris,Riasc-bhláth órtha,0,,ga,IE,
wfo-0000581660,609,Caltha palustris,Plubairsin,0,,ga,IE,
wfo-0000581660,610,Caltha palustris,Lus Mairi,0,,ga,IE,
wfo-0000581660,611,Caltha palustris,Lus mhuire,0,,ga,IE,
wfo-0000581660,612,Caltha palustris,Pleibistín (buidhe),0,,ga,IE,
wfo-0000581660,613,Caltha palustris,Plobaistín (-bairsín),0,,ga,IE,
wfo-0001296723,619,Calystegia sepium,Ialus fáil,1,,ga,IE,
wfo-0001296723,620,Calystegia sepium,Currán carta,0,,ga,IE,
wfo-0001296723,621,Calystegia sepium,Ladhlus,0,,ga,IE,
wfo-0001296723,622,Calystegia sepium,Duil mhial,0,,ga,IE,
wfo-0001296723,623,Calystegia sepium,Corrán casta,0,,ga,IE,
wfo-0001296723,624,Calystegia sepium,Craipleach,0,,ga,IE,
wfo-0001296723,625,Calystegia sepium,Féitheán talún,0,,ga,IE,
wfo-0001298858,627,Calystegia soldanella,Plúr an phrionsa,1,,ga,IE,
wfo-0000828550,632,Campanula rotundifolia,Méaracán gorm,1,,ga,IE,
wfo-0000828550,633,Campanula rotundifolia,Lus na gcoinnle gcarach,0,,ga,IE,
wfo-0000828550,634,Campanula rotundifolia,Lus na gcoinnle gcorrach,0,,ga,IE,
wfo-0000829176,637,Campanula trachelium,Scornlus,1,,ga,IE,
wfo-0000584001,642,Cannabis sativa,Caineab,0,,ga,IE,
wfo-0000584001,643,Cannabis sativa,Cnaib,0,,ga,IE,
wfo-0000585589,645,Capsella bursa-pastoris,Lus an sparáin,1,,ga,IE,
wfo-0000585589,646,Capsella bursa-pastoris,Lus coscadh na fola,0,,ga,IE,
wfo-0000585589,647,Capsella bursa-pastoris,Spáidín,0,,ga,IE,
wfo-0000585589,648,Capsella bursa-pastoris,Luibh na nAosán,0,,ga,IE,
wfo-0000585589,649,Capsella bursa-pastoris,Sraidin,0,,ga,IE,
wfo-0000585589,650,Capsella bursa-pastoris,Lus na fola,0,,ga,IE,
wfo-0000585589,651,Capsella bursa-pastoris,Lus coiscthe na fola,0,,ga,IE,
wfo-0000585589,652,Capsella bursa-pastoris,Lus na n-aosán,0,,ga,IE,
wfo-0000586435,654,Cardamine amara,Seilín cuaiche,1,,ga,IE,
wfo-0000586435,655,Cardamine amara,Biolar searbh,0,,ga,IE,
wfo-0000586792,658,Cardamine flexuosa,Searbh-bhiolar casta,1,,ga,IE,
wfo-0000586792,659,Cardamine flexuosa,Biolar searbh casta,0,,ga,IE,
wfo-0000586924,661,Cardamine hirsuta,Searbh-bhiolar giobach,1,,ga,IE,
wfo-0000586999,663,Cardamine impatiens,Searbh-bhiolar caol,1,,ga,IE,
wfo-0000587355,668,Cardamine pratensis,Biolar gréagáin,1,,ga,IE,
wfo-0000587355,669,Cardamine pratensis,Léine Mhuire,0,,ga,IE,
wfo-0000587355,670,Cardamine pratensis,Seilín cuaiche,0,,ga,IE,
wfo-0000587355,671,Cardamine pratensis,Gleórán,0,,ga,IE,
wfo-0000587355,672,Cardamine pratensis,Biolar ghriagáin,0,,ga,IE,
wfo-0000587355,673,Cardamine pratensis,Lasair léana,0,,ga,IE,
wfo-0000587355,674,Cardamine pratensis,Lus na mban,0,,ga,IE,
wfo-0000587355,675,Cardamine pratensis,Léinteacha,0,,ga,IE,
wfo-0000587355,676,Cardamine pratensis,Léinidh,0,,ga,IE,
wfo-0000114356,679,Carduus acanthoides,Feochadán reangach,1,,ga,IE,
wfo-0000003240,681,Carduus tenuiflorus,Feochadán caol,1,,ga,IE,
wfo-0000344146,683,Carex acuta,Cíb dhosach chaol,1,,ga,IE,
wfo-0000344202,685,Carex acutiformis,Cíb locháin,1,,ga,IE,
wfo-0000344489,687,Carex appropinquata,Cíb schnáithíneach,1,,ga,IE,
wfo-0000344496,689,Carex aquatilis,Cíb uisce,1,,ga,IE,
wfo-0000344548,692,Carex arenaria,Cíb ghainimh,1,,ga,IE,
wfo-0000344910,694,Carex bigelowii,Cíb shléibhe,1,,ga,IE,
wfo-0000344934,696,Carex binervis,Cíb fhéithghlas,1,,ga,IE,
wfo-0000345198,698,Carex buxbaumii,Cíb ghorm,1,,ga,IE,
wfo-0000345352,700,Carex caryophyllea,Cíb earraigh,1,,ga,IE,
wfo-0000345827,702,Carex curta,Cíb bhán,1,,ga,IE,
wfo-0000345960,704,Carex demissa,Cíb bhuí mhóna,1,,ga,IE,
wfo-0000345971,706,Carex depauperata,Cíb choille bhocht,1,,ga,IE,
wfo-0000346001,708,Carex diandra,Cíb thortógach bheag,1,,ga,IE,
wfo-0000346074,710,Carex dioica,Cíb éagmaise,1,,ga,IE,
wfo-0000346128,712,Carex distans,Cíb scrogallach,1,,ga,IE,
wfo-0000346149,714,Carex disticha,Cíb rua,1,,ga,IE,
wfo-0000346179,716,Carex divisa,Cíb ghabhlach,1,,ga,IE,
wfo-0000346192,718,Carex divulsa,Cíb liath,1,,ga,IE,
wfo-0000346291,720,Carex echinata,Cíb na réaltaí,1,,ga,IE,
wfo-0000346340,722,Carex elata,Cíb dhosach,1,,ga,IE,
wfo-0000346372,724,Carex elongata,Cíb ard,1,,ga,IE,
wfo-0000346491,726,Carex extensa,Cíb fhada,1,,ga,IE,
wfo-0000346645,728,Carex flacca,Cíb liathghorm,1,,ga,IE,
wfo-0000347452,730,Carex hirta,Cíb ghiobach,1,,ga,IE,
wfo-0000347546,732,Carex hostiana,Cíb odhar,1,,ga,IE,
wfo-0000348041,734,Carex laevigata,Cíb mhín,1,,ga,IE,
wfo-0000348121,736,Carex lasiocarpa,Cíb chaol,1,,ga,IE,
wfo-0000348243,738,Carex lepidocarpa,Cíb bhuí chosach,1,,ga,IE,
wfo-0000348362,740,Carex limosa,Cíb chorraigh,1,,ga,IE,
wfo-0000348649,742,Carex magellanica,Cíb bhocht,1,,ga,IE,
wfo-0000349250,746,Carex nigra,Cíb dhubh,1,,ga,IE,
wfo-0000349250,747,Carex nigra,Cíob dhubh,0,,ga,IE,
wfo-0000349613,749,Carex otrubae,Cíb an mhadra rua,1,,ga,IE,
wfo-0000349619,751,Carex ovalis,Cíb mhaol,1,,ga,IE,
wfo-0000349686,753,Carex pallescens,Cíb gheal,1,,ga,IE,
wfo-0000349728,756,Carex panicea,Cíb chruithneachta,1,,ga,IE,
wfo-0000349753,758,Carex paniculata,Cíb thortógach,1,,ga,IE,
wfo-0000349841,760,Carex pauciflora,Cíb scáinte,1,,ga,IE,
wfo-0000349896,762,Carex pendula,Cíb chrom,1,,ga,IE,
wfo-0000350055,764,Carex pilulifera,Cíb na bpaidríní,1,,ga,IE,
wfo-0000350327,766,Carex pseudocyperus,Cíb sheisceach,1,,ga,IE,
wfo-0000350429,768,Carex pulicaris,Cíb na ndreancaidí,1,,ga,IE,
wfo-0000350450,770,Carex punctata,Cíb bhallach,1,,ga,IE,
wfo-0000350606,772,Carex remota,Cíb scartha,1,,ga,IE,
wfo-0000350744,774,Carex riparia,Cíb locháin mhór,1,,ga,IE,
wfo-0000350803,776,Carex rostrata,Cíb ghobach,1,,ga,IE,
wfo-0000351203,778,Carex serotina,Cíb bhuí bheag,1,,ga,IE,
wfo-0000351440,780,Carex spicata,Cíb spícíneach,1,,ga,IE,
wfo-0000351662,782,Carex strigosa,Cíb choille chaol,1,,ga,IE,
wfo-0000351794,784,Carex sylvatica,Cíb choille,1,,ga,IE,
wfo-0000352391,786,Carex vesicaria,Cíb bhoilgneach,1,,ga,IE,
wfo-0000130786,788,Carlina vulgaris,Feochadán mín,1,,ga,IE,
wfo-0000804581,790,Carpinus betulus,Crann sleamhain,1,,ga,IE,
wfo-0000804581,791,Carpinus betulus,Leamhan bog,0,,ga,IE,
wfo-0000588460,793,Carum carvi,Cearbhas,1,,ga,IE,
wfo-0000588460,794,Carum carvi,Carabhuadh,0,,ga,IE,
wfo-0000588460,795,Carum carvi,Cearbhur,0,,ga,IE,
wfo-0000588460,796,Carum carvi,Lus mhic chuimín,0,,ga,IE,
wfo-0000588460,797,Carum carvi,Ainís,0,,ga,IE,
wfo-0000588692,799,Carum verticillatum,Cearbhas fáinneach,1,,ga,IE,
wfo-0000812271,802,Castanea sativa,Castán,1,,ga,IE,
wfo-0000812271,803,Castanea sativa,Chraobh geann-chno,0,,ga,IE,
wfo-0000858385,805,Catabrosa aquatica,Casfhéar uisce,1,,ga,IE,
wfo-0000858385,806,Catabrosa aquatica,Gruagfheur uisce,0,,ga,IE,
wfo-0000858385,807,Catabrosa aquatica,Gruagfhér uisge,0,,ga,IE,
wfo-0000858498,809,Catapodium marinum,Féar trá,1,,ga,IE,
wfo-0000858498,810,Catapodium marinum,Cruithneachd abhach,0,,ga,IE,
wfo-0000858509,812,Catapodium rigidum,Féar raithní,1,,ga,IE,
wfo-0000858509,813,Catapodium rigidum,Cuise cruidhata,0,,ga,IE,
wfo-0000008997,816,Centaurea cyanus,Gormán,1,,ga,IE,
wfo-0000008997,817,Centaurea cyanus,Lus gormáin,0,,ga,IE,
wfo-0000008997,818,Centaurea cyanus,Coirce gorm,0,,ga,IE,
wfo-0000008997,819,Centaurea cyanus,Curac na cuig,0,,ga,IE,
wfo-0000008997,820,Centaurea cyanus,Gránphlúr,0,,ga,IE,
wfo-0000057027,828,Centaurea nigra,Mínscoth,1,,ga,IE,
wfo-0000057027,829,Centaurea nigra,Cnapán dubh,0,,ga,IE,
wfo-0000057027,830,Centaurea nigra,Mullach dubh,0,,ga,IE,
wfo-0000057027,831,Centaurea nigra,Nianscoth,0,,ga,IE,
wfo-0000057027,832,Centaurea nigra,Niansgoth,0,,ga,IE,
wfo-0000057027,833,Centaurea nigra,Bodach dubh,0,,ga,IE,
wfo-0000057027,834,Centaurea nigra,Bata cogaidh,0,,ga,IE,
wfo-0000057027,835,Centaurea nigra,Ceanna dubha,0,,ga,IE,
wfo-0000057027,836,Centaurea nigra,Cnaipe dubh,0,,ga,IE,
wfo-0000057027,837,Centaurea nigra,Brealla gorm,0,,ga,IE,
wfo-0000057027,838,Centaurea nigra,Tobac capaill,0,,ga,IE,
wfo-0000057027,839,Centaurea nigra,Tobac an chapaill,0,,ga,IE,
wfo-0000013986,841,Centaurea scabiosa,Mínscoth mhór,1,,ga,IE,
wfo-0000593916,846,Centaurium erythraea,Dréimire Mhuire,1,,ga,IE,
wfo-0000593916,847,Centaurium erythraea,Cead-duilleach,0,,ga,IE,
wfo-0000593916,848,Centaurium erythraea,Dréimire buidhe,0,,ga,IE,
wfo-0000593916,849,Centaurium erythraea,Ceadharlach,0,,ga,IE,
wfo-0000593916,850,Centaurium erythraea,Deagha,0,,ga,IE,
wfo-0000593916,851,Centaurium erythraea,Dréimire bui,0,,ga,IE,
wfo-0000593916,852,Centaurium erythraea,Cróbán mhuire,0,,ga,IE,
wfo-0000593969,854,Centaurium littorale,Dréimire trá,1,,ga,IE,
wfo-0000593969,855,Centaurium littorale,Dreimire buidhe,0,,ga,IE,
wfo-0000594018,857,Centaurium pulchellum,Dréimire beag,1,,ga,IE,
wfo-0000594324,859,Centranthus ruber,Pretty Betsy,0,,ga,IE,
wfo-0000829212,862,Cephalanthera longifolia,Cuaichín caol,1,,ga,IE,
wfo-0000595158,864,Cerastium arvense,Cluas luchóige mhóinéir,1,,ga,IE,
wfo-0000595487,866,Cerastium diffusum,Cluas luchóige mhara,1,,ga,IE,
wfo-0000595550,869,Cerastium fontanum,Cluas luchóige,1,,ga,IE,
wfo-0000595550,870,Cerastium fontanum,Luibh na triucha,0,,ga,IE,
wfo-0000595550,871,Cerastium fontanum,Lus midhe,0,,ga,IE,
wfo-0000595550,872,Cerastium fontanum,Lus na míol,0,,ga,IE,
wfo-0000595603,874,Cerastium glomeratum,Cluas luchóige ghreamaitheach,0,,ga,IE,
wfo-0000596122,876,Cerastium semidecandrum,Cluas luchóige bheag,0,,ga,IE,
wfo-0000596336,878,Ceratocapnos claviculata,Fliodh na tUí,1,,ga,IE,
wfo-0000831785,880,Ceratophyllum demersum,Cornlach,1,,ga,IE,
wfo-0000599113,884,Chaerophyllum temulum,Camán gall,1,,ga,IE,
wfo-0000599113,885,Chaerophyllum temulum,Lus na ríocach,0,,ga,IE,
wfo-0000005006,887,Chamaemelum nobile,Camán meall,1,,ga,IE,
wfo-0000005006,888,Chamaemelum nobile,Fíogadán,0,,ga,IE,
wfo-0000005006,889,Chamaemelum nobile,"Camán (-áin) míonla (mínligh, míolla, meall)",0,,ga,IE,
wfo-0000005006,890,Chamaemelum nobile,Finéal madra,0,,ga,IE,
wfo-0000005006,891,Chamaemelum nobile,Coimeán meall,0,,ga,IE,
wfo-0000600195,893,Cheiranthus ×cheiri,Lus an bhalla,1,,ga,IE,
wfo-0000600195,894,Cheiranthus ×cheiri,Lus leat an tsamhraidh,0,,ga,IE,
wfo-0000600655,896,Chelidonium majus,Sollendine,0,,ga,IE,
wfo-0000600655,897,Chelidonium majus,Garra bhuí,1,,ga,IE,
wfo-0000600655,898,Chelidonium majus,Lacha cheannruadh,0,,ga,IE,
wfo-0000600655,899,Chelidonium majus,Aonscoth,0,,ga,IE,
wfo-0000600655,900,Chelidonium majus,Cliathach bhuidhe,0,,ga,IE,
wfo-0000600897,908,Chenopodium album,Blonagán bán,1,,ga,IE,
wfo-0000600897,909,Chenopodium album,Lus coise gé (bán),0,,ga,IE,
wfo-0000600897,910,Chenopodium album,Praiseach fhiadhain,0,,ga,IE,
wfo-0000600897,911,Chenopodium album,Praiseach fhiáin,0,,ga,IE,
wfo-0000600897,912,Chenopodium album,Praiseach mhín,0,,ga,IE,
wfo-0000601122,916,Chenopodium bonus-henricus,Praiseach bhráthar,1,,ga,IE,
wfo-0000601534,919,Chenopodium murale,Praiseach an bhalla,1,,ga,IE,
wfo-0000601534,920,Chenopodium murale,Praiseach an fhalla,0,,ga,IE,
wfo-0000601534,921,Chenopodium murale,Praiseach na m-balla,0,,ga,IE,
wfo-0000093001,932,Chrysanthemum leucanthemum,Noínín mór,1,,ga,IE,
wfo-0000093001,933,Chrysanthemum leucanthemum,Nóinín capaill,0,,ga,IE,
wfo-0000093001,934,Chrysanthemum leucanthemum,Súil daimh,0,,ga,IE,
wfo-0000093001,935,Chrysanthemum leucanthemum,Easbogán,0,,ga,IE,
wfo-0000093001,936,Chrysanthemum leucanthemum,Easbuig speain,0,,ga,IE,
wfo-0000093001,937,Chrysanthemum leucanthemum,Easpogán,0,,ga,IE,
wfo-0000093001,938,Chrysanthemum leucanthemum,Noínín bán mór,0,,ga,IE,
wfo-0000006741,944,Chrysanthemum segetum,Buíán,1,,ga,IE,
wfo-0000006741,945,Chrysanthemum segetum,Buachalán (Buafanán) buidhe,0,,ga,IE,
wfo-0000006741,946,Chrysanthemum segetum,Bile buidhe,0,,ga,IE,
wfo-0000006741,947,Chrysanthemum segetum,Íthbhláth órdha,0,,ga,IE,
wfo-0000006741,948,Chrysanthemum segetum,Liathán,0,,ga,IE,
wfo-0000006741,949,Chrysanthemum segetum,Buafanán bridhe,0,,ga,IE,
wfo-0000006741,950,Chrysanthemum segetum,Ceannbhán buidhe,0,,ga,IE,
wfo-0000006741,951,Chrysanthemum segetum,Comann míonla,0,,ga,IE,
wfo-0000006741,952,Chrysanthemum segetum,Íth-bhláth,0,,ga,IE,
wfo-0000006741,953,Chrysanthemum segetum,Buafanán buí,0,,ga,IE,
wfo-0000604047,955,Chrysosplenium oppositifolium,Glóiris,1,,ga,IE,
wfo-0000604047,956,Chrysosplenium oppositifolium,Luibh na luí,0,,ga,IE,
wfo-0000604047,957,Chrysosplenium oppositifolium,Clabrus,0,,ga,IE,
wfo-0000604047,958,Chrysosplenium oppositifolium,Clabar,0,,ga,IE,
wfo-0000604047,959,Chrysosplenium oppositifolium,Lus na laogh,0,,ga,IE,
wfo-0000604347,961,Cicendia filiformis,Deagha buí,1,,ga,IE,
wfo-0000080671,964,Cichorium intybus,Siocaire,1,,ga,IE,
wfo-0000080671,965,Cichorium intybus,Lus an tsiúcaire,0,,ga,IE,
wfo-0000080671,966,Cichorium intybus,Basruan mór,0,,ga,IE,
wfo-0000080671,967,Cichorium intybus,Endivia siuchair,0,,ga,IE,
wfo-0000080671,968,Cichorium intybus,Siocaire fiáin,0,,ga,IE,
wfo-0000604532,971,Cicuta virosa,Fealla bog,1,,ga,IE,
wfo-0000604532,972,Cicuta virosa,Tréanlus,0,,ga,IE,
wfo-0000604532,973,Cicuta virosa,Dathabha bán,0,,ga,IE,
wfo-0000604532,974,Cicuta virosa,Feallair,0,,ga,IE,
wfo-0000604532,975,Cicuta virosa,Forán (-áin),0,,ga,IE,
wfo-0000605650,977,Circaea ×intermedia,Lus na hóige,1,,ga,IE,
wfo-0000605657,979,Circaea lutetiana,Fuinseagach,1,,ga,IE,
wfo-0000605657,980,Circaea lutetiana,Fuinseach,0,,ga,IE,
wfo-0000605657,981,Circaea lutetiana,Fuinnseagal,0,,ga,IE,
wfo-0000605657,982,Circaea lutetiana,Lus na h’oidhnan,0,,ga,IE,
wfo-0000006870,985,Cirsium arvense,Feochadán reatha,1,,ga,IE,
wfo-0000043760,989,Cirsium palustre,Feochadán corraigh,1,,ga,IE,
wfo-0000081703,997,Cirsium vulgare,Feochadán colgach,1,,ga,IE,
wfo-0000081703,998,Cirsium vulgare,Feochadán capaill,0,,ga,IE,
wfo-0000081703,999,Cirsium vulgare,Fothannán,0,,ga,IE,
wfo-0000081703,1000,Cirsium vulgare,Greaseadán,0,,ga,IE,
wfo-0000079119,1003,Cirsium dissectum,Feochadán móna,1,,ga,IE,
wfo-0000079119,1004,Cirsium dissectum,Cluthrán léana,0,,ga,IE,
wfo-0000014883,1006,Cirsium heterophyllum,Cluasán fia,1,,ga,IE,
wfo-0000014883,1007,Cirsium heterophyllum,Cluas-an-fhéidh,0,,ga,IE,
wfo-0000356458,1011,Cladium mariscus,Sábhsheisc,1,,ga,IE,
wfo-0000356458,1012,Cladium mariscus,Colgrosc,0,,ga,IE,
wfo-0000356458,1013,Cladium mariscus,Colgróc,0,,ga,IE,
wfo-0000610926,1016,Clematis vitalba,Gabhrán,1,,ga,IE,
wfo-0000890759,1018,Clinopodium ascendens,Cailmint,1,,ga,IE,
wfo-0000613694,1020,Cochlearia anglica,Carrán muirisce,1,,ga,IE,
wfo-0000613735,1022,Cochlearia danica,Carrán creige,1,,ga,IE,
wfo-0000613801,1025,Cochlearia officinalis,Biolar trá,1,,ga,IE,
wfo-0000613801,1026,Cochlearia officinalis,Biolar trágha,0,,ga,IE,
wfo-0000613801,1027,Cochlearia officinalis,Currán,0,,ga,IE,
wfo-0000613801,1028,Cochlearia officinalis,Amaraich (-che),0,,ga,IE,
wfo-0000613801,1029,Cochlearia officinalis,Cairán,0,,ga,IE,
wfo-0000613801,1030,Cochlearia officinalis,Tráighbhiolar,0,,ga,IE,
wfo-0000906556,1032,Coeloglossum viride,Magairlín an loscáin,1,,ga,IE,
wfo-0000906556,1033,Coeloglossum viride,Cuigeal an lorcáin,0,,ga,IE,
wfo-0000763824,1038,Colchicum autumnale,Cróch an fhómhair,1,,ga,IE,
wfo-0000763824,1039,Colchicum autumnale,Cróch léana,0,,ga,IE,
wfo-0000985679,1042,Comarum palustre,Cnó léana,1,,ga,IE,
wfo-0000985679,1043,Comarum palustre,Cúig bileach uisce,0,,ga,IE,
wfo-0000985679,1044,Comarum palustre,Seamróg chúig bhileach,0,,ga,IE,
wfo-0000985679,1045,Comarum palustre,Cnámh léana,0,,ga,IE,
wfo-0000617964,1047,Conium maculatum,Moing mhear,1,,ga,IE,
wfo-0000617964,1048,Conium maculatum,Mil mhear,0,,ga,IE,
wfo-0000617964,1049,Conium maculatum,Muinmhear,0,,ga,IE,
wfo-0000617964,1050,Conium maculatum,Cornán fáil,0,,ga,IE,
wfo-0000617964,1051,Conium maculatum,Bainne-cíoch-éan,0,,ga,IE,
wfo-0000617964,1052,Conium maculatum,Milbhear (Tréanlus),0,,ga,IE,
wfo-0000617964,1053,Conium maculatum,Milbhir (or Milmhear; Minmhear; Moingmhear),0,,ga,IE,
wfo-0000617964,1054,Conium maculatum,Mongach mhear,0,,ga,IE,
wfo-0000617964,1055,Conium maculatum,Milliona mear,0,,ga,IE,
wfo-0000617964,1056,Conium maculatum,Minmhear,0,,ga,IE,
wfo-0000617964,1057,Conium maculatum,Muing mhear,0,,ga,IE,
wfo-0000617964,1058,Conium maculatum,Mín mhara,0,,ga,IE,
wfo-0000617964,1059,Conium maculatum,Muing mhara,0,,ga,IE,
wfo-0000617964,1060,Conium maculatum,Bainne-cíth-na-n-éun’,0,,ga,IE,
wfo-0000619241,1065,Conopodium majus,Cúlarán,1,,ga,IE,
wfo-0000619241,1066,Conopodium majus,Prátaí luthragáin,0,,ga,IE,
wfo-0000619241,1067,Conopodium majus,Cnó talmhan,0,,ga,IE,
wfo-0000619241,1068,Conopodium majus,Cnútharlán,0,,ga,IE,
wfo-0000619241,1069,Conopodium majus,Cutharlán,0,,ga,IE,
wfo-0000619241,1070,Conopodium majus,Coicearán muice,0,,ga,IE,
wfo-0000619241,1071,Conopodium majus,Práitíní clutharacáin,0,,ga,IE,
wfo-0000619241,1072,Conopodium majus,Caorthalmhuin (-ne),0,,ga,IE,
wfo-0000619241,1073,Conopodium majus,Coireanán-muice (-áin-muice),0,,ga,IE,
wfo-0000619241,1074,Conopodium majus,Cluathairicín,0,,ga,IE,
wfo-0000619241,1075,Conopodium majus,Coireán muice,0,,ga,IE,
wfo-0000619241,1076,Conopodium majus,Práta clúracáin (or lurcáin),0,,ga,IE,
wfo-0000619241,1077,Conopodium majus,Fáinne muice,0,,ga,IE,
wfo-0000764146,1080,Convallaria majalis,Fueraremore,0,,ga,IE,
wfo-0000764146,1081,Convallaria majalis,Lile na ngleanntán,1,,ga,IE,
wfo-0001296633,1084,Convolvulus arvensis,Ainleog,1,,ga,IE,
wfo-0001296633,1085,Convolvulus arvensis,Eidhneán talon,0,,ga,IE,
wfo-0001296633,1086,Convolvulus arvensis,Duillmheal,0,,ga,IE,
wfo-0001296633,1087,Convolvulus arvensis,Táthfhéithleann,0,,ga,IE,
wfo-0001296633,1088,Convolvulus arvensis,Féitheán na mBánta,0,,ga,IE,
wfo-0001275476,1092,Cornus sanguinea,Conbhaiscne,1,,ga,IE,
wfo-0001275476,1093,Cornus sanguinea,Crann coirnéil,0,,ga,IE,
wfo-0001275476,1094,Cornus sanguinea,Crann muchóra,0,,ga,IE,
wfo-0001275476,1095,Cornus sanguinea,Coinbhile,0,,ga,IE,
wfo-0000925259,1098,Corylus avellana,Coll,1,,ga,IE,
wfo-0000925259,1099,Corylus avellana,Calltuinn,0,,ga,IE,
wfo-0000925259,1100,Corylus avellana,Calldainn,0,,ga,IE,
wfo-0000925259,1101,Corylus avellana,Callduinn,0,,ga,IE,
wfo-0000925259,1102,Corylus avellana,Cailtin,0,,ga,IE,
wfo-0000925259,1103,Corylus avellana,Colluinn,0,,ga,IE,
wfo-0000925259,1104,Corylus avellana,Crann coilltín,0,,ga,IE,
wfo-0000624606,1109,Crambe maritima,Praiseach thrá,1,,ga,IE,
wfo-0000624606,1110,Crambe maritima,Praiseach na mara,0,,ga,IE,
wfo-0000624606,1111,Crambe maritima,Praiseach trágha,0,,ga,IE,
wfo-0000624606,1112,Crambe maritima,Raitheach trágha,0,,ga,IE,
wfo-0000624606,1113,Crambe maritima,Murán,0,,ga,IE,
wfo-0001009785,1122,Crataegus monogyna,Sceach gheal,1,,ga,IE,
wfo-0001009785,1123,Crataegus monogyna,Huath,0,,ga,IE,
wfo-0001009785,1124,Crataegus monogyna,Uath,0,,ga,IE,
wfo-0001009785,1125,Crataegus monogyna,Coirr-sceach,0,,ga,IE,
wfo-0001009785,1126,Crataegus monogyna,Crann sceiche,0,,ga,IE,
wfo-0001009785,1127,Crataegus monogyna,Scé,0,,ga,IE,
wfo-0000030643,1129,Crepis capillaris,Lus cúráin mín,1,,ga,IE,
wfo-0000129161,1131,Crepis paludosa,Lus cúráin corraigh,1,,ga,IE,
wfo-0001068458,1134,Crithmum maritimum,Craobhraic,1,,ga,IE,
wfo-0001068458,1135,Crithmum maritimum,Greidhricí,0,,ga,IE,
wfo-0001068458,1136,Crithmum maritimum,Lus na gcnámh,0,,ga,IE,
wfo-0001068458,1137,Crithmum maritimum,Cnámhlus,0,,ga,IE,
wfo-0001068458,1138,Crithmum maritimum,Grioloigin,0,,ga,IE,
wfo-0001068458,1139,Crithmum maritimum,Greidhri,0,,ga,IE,
wfo-0001068458,1140,Crithmum maritimum,Géirgin (-ne),0,,ga,IE,
wfo-0001068458,1141,Crithmum maritimum,Lus na cnamh,0,,ga,IE,
wfo-0001068458,1142,Crithmum maritimum,Cabáiste faille,0,,ga,IE,
wfo-0001068458,1143,Crithmum maritimum,Lus na cnamh,0,,ga,IE,
