"wfo_id","description","source","bibliographicCitation","URL"
"wfo-0000003754","Erect annual herb 15–50 cm tall; stems scattered-pubescent. Leaves sessile, narrowly elliptic or lanceolate to obovate, 1.5–11.5 cm long, 0.3–1.3 cm wide, base cuneate, margins remotely obscurely sinuate-denticulate, apex acute, scattered-pubescent to almost glabrous. Capitula 1–3 in lax terminal cymes, discoid, long-stalked; stalk shortly hairy; involucre cylindrical, 6–6.5 mm long, 2 mm in diameter; phyllaries 5.5–6 mm long, shortly setulose, green. Florets white (Peter says yellow); corolla 4.8–5.7 mm long, tube glabrous, lobes 1.5–2 mm long, those of the outer florets the longer. Achenes 2.2 mm long, sparsely hairy; pappus 3–4 mm long.","CE0C4748-E2AE-4789-BD01-0BCFB4B804CD","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:930587-1#descriptions"
"wfo-0000004106","Perennial herb, ± 1 m high; stems erect, slightly arachnoid or pubescent, glabrescent. Basal leaves unknown; lower stem leaves petiolate, upper stem leaves sessile and semi-amplexicaul, blade ovate or ovate-triangular, 11–21 cm long, 6.8–12.5 cm wide, base truncate or subcordate, margins coarsely dentate, apex obtuse; petiole winged, 24–33 cm long, the wings coarsely dentate; all leaves coriaceous, glabrous except for a few glandular hairs on margins and mid-rib beneath. Capitula radiate, numerous in copious lax to dense, conspicuously bracteate terminal corymbs; inflorescence bracts resembling reduced upper stem leaves; stalks of the individual capitula sparsely pilose or arachnoid in upper part; involucre broadly cylindrical, ± 9 mm long, 8 mm in diameter, pilose at base; bracts of calyculus 6–10, oblong-oblanceolate, reflexing, 6–12 mm long, sparsely ciliate at margins, obtuse and bearded at the apex; phyllaries 14–18, 7–8 mm long, slightly pilose to glabrous. Ray florets 8, yellow, corolla tube 4–4.5 mm long, glabrous, rays 12–15 mm long, 4 mm wide, 6–9-veined; disc florets yellow, corolla 7–7.5 mm long, gradually expanded above the middle, glabrous, lobes 1.2–1.5 mm long. Achenes unknown, but ovary of disc florets 2 mm long, glabrous; pappus 7 mm long, white.","7FC7E8E2-3F8C-4FD4-83E8-792F06830A98","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:930563-1#descriptions"
"wfo-0000004253","Perennial herb 20–75 cm tall; stems erect, one or several, arising from woody rootstock, often purplish, scattered-setose. Leaves oblanceolate, 8–23.5 cm long, 2.2–4.5 cm wide, cuneate to attenuate into petioloid base, obscurely to coarsely serrate, apex obtuse to shortly acuminate, hispid especially beneath or scabrid, glabrescent above. Capitula solitary or 2–13 in lax corymbiform cymes, globose; stalks of individual capitula sometimes with numerous narrow bracteoles below the capitulum; involucre 15–30 mm long; phyllaries 4-seriate, lanceolate, 6–23 mm long, acute or attenuate, pale green with darker green or sometimes reddish purple apices, the outer erect or spreading; upper part of phyllaries appendage-like, narrowly lanceolate, 3–12 mm long, 0.5–1.2 mm wide, 4.2–12 times as long as wide. Corolla vivid blue-green, turquoise or pale blue, 15–27 mm long, lobes 5.5–8 mm long, with a few stiff apical hairs. Achenes 7–7.7 mm long, 10-ribbed, ascending-pubescent except towards the base, or glabrous, or glabrous except for a few fine hairs at the apex; outer pappus 1.5–4.5 mm long, inner pappus 11–18.5 mm long, tawny.","0EAB2232-078A-410E-83F8-BCD14F5DAA69","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:258825-1#descriptions"
"wfo-0000004304","Erect often much-branched and bushy rather woody annual herb 5–70 cm tall; stems tinged purple or brown, white-tomentose, glabrescent. Leaves narrowly to broadly lanceolate, 2–9.5 cm long, 0.2–1.1 cm wide, attenuate at the base, closely shortly apiculate-serrulate, obtuse, aristate-apiculate, discolorous, green and thinly finely tomentose above, white or grey with dense fine tomentum beneath. Capitula discoid, solitary or few in the leaf axils, subsessile or shortly pedunculate; involucre obconic, becoming campanulate-cylindrical in fruit, 12–17.5 mm long, thinly tomentose, glabrescent; phyllaries ± 35–50, 4-seriate, becoming progressively longer inwards, with the outer spreading or recurving and the innermost erect, narrowly triangular-lanceolate or lanceolate, scarious except for thickened mid-rib, attenuate or acuminate-attenuate into a rather soft scabrid-ciliate spine, pale green then stramineous, often purple-tinged, the longest 11.5–15 mm long. Florets 5–15, all hermaphrodite; corolla cream, pale yellow or pale mauve, 4–7 mm long, lobes 2.5–3.5 mm long, anthers long-exserted, styles purple. Achenes turbinate, brown, strongly 10-ribbed, with dense long white ascending apically bifid hairs at the base and between the ribs, 2–3 mm long; pappus of numerous unequal outer strongly barbellate bristles and 10 inner lanceolate acute membranous scales, 4.7–7 mm long. Fig. 4.","0D652199-91CA-403F-B617-8910CD6DD23A","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201373-1#descriptions"
"wfo-0000004383","Shrub 60–120 cm tall; stems blackish, showing leaf-scars after fall of the rather persistent bases of the dead leaves. Leaves crowded, sessile, lush green and succulent, lanceolate-linear, 1–2.5 cm long, 0.15–0.32 cm wide, slightly narrowed above the expanded membraneous base, obtuse, apiculate, shortly pubescent or hyaline-serrulate on margins especially in proximal two-thirds, glabrescent with age. Capitula solitary on upper axillary peduncles, radiate; stalks of individual capitula about equalling the leaves, 1.7–2.2 cm long, sparsely pubescent; phyllaries 16–18, ovate or ovate-lanceolate, almost free, acuminate, glabrous, 4–4.5 mm long. Ray florets 15–16, rays yellow, 12–21 mm long, 2.5–3.5 mm wide; disc florets many, 4–5 mm long. Achenes oblong, 2–2.5 mm long, 5–8-ribbed, glabrous; pappus of bristles 1–2 mm long.","F3F7E7A0-2CC3-4B19-9385-CBB092AA848D","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:207412-1#descriptions"
"wfo-0000004407","Short-lived perennial subscapigerous herb 5–30(–60) cm tall; stems glabrous or sparsely floccose in upper parts. Leaves sessile, subsucculent, spatulate to oblanceolate-spatulate, 2–8.5 cm long, 0.3–2 cm wide, long-attenuate and decurrent onto an entire petioloid base, broadly sinuate-dentate or at least with 3 teeth at the apex, obtuse, glabrous or scattered-pubescent. Capitula terminal, solitary, long-stalked, radiate; involucre cylindrical, 7.5–9.5 mm long, 4.5–5 mm in diameter; phyllaries 12–14, green with reddish tips and orange stripes, 7–9.5 mm long, glabrous. Florets bright yellow to orange-yellow. Ray florets 18–20, tube 4.5–5.5 mm long, hairy at the apex, rays 6–10 mm long, 2–2.7 mm wide, 4-veined; disc florets 6–8 mm long, tube glabrous, lobes 0.7–1 mm long. Achenes 3 mm long, hairy; pappus 5–8 mm long.","16EED1AE-D4F8-4804-9DEC-A346CB473B63","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:943092-1#descriptions"
"wfo-0000004472","Herb 40–90 cm high, erect, spiny; stems arising from a basal rosette, tinged dark crimson, pubescent, with strongly spiny interrupted wings. Leaves sessile, decurrent, spiny, pinnately lobed, the basal ones oblong-linear, 20–37 cm long, 1–1.5 cm wide, arching like cats’ tails, with 50–90 pairs of lateral lobes, base petioloid and crimson, the more distal ones rather few, smaller, 3–18 cm long, 0.5–1.5 cm wide, with 8–20 pairs of lateral lobes; with strong spines terminating the lobes and their lobules, and shorter but strong marginal spines in between, glabrous. Capitula in dense terminal clusters to 6 cm in diameter; involucre 20–30 mm long; phyllaries many, lanceolate, the outermost shortest, 10–28 mm long, the outer distally with somewhat expanded blade with the margins proximally ciliate, distally pinnate-pectinate, apex somewhat spinescent; receptacle setae flattened, 14 mm long. Florets many; corolla mauve to purple, tube 11–13 mm long, lobes 4–5 mm long, anthers grey-purple or blue, style white. Achenes shiny brown, smooth, 4 mm long, inflated; pappus bristles 14–15 mm long, distally slightly expanded, united in a ring at base and falling as a unit.","BA63BC22-E261-402F-BDFA-33C6ED104561","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:188832-1#descriptions"
"wfo-0000004530","Climbing herb, 4–6 m high; stem striate, glabrous. Leaves subpeltate, ovate, 4–12 cm long, 2.5–5 cm wide, base rounded, margins glandular-denticulate to dentate, apex attenuate, sparsely pilose with purplish hairs to glabrous; petiole inserted 1–2 cm from the base of the leaf, 1.5–6 cm long; venation palmate, from the petiole insertion point. Capitula in pendulous, lax leafy panicles 10–30 cm long; involucre 11–14 mm long; phyllaries ovate (outermost) to lanceolate, 1–14 mm long, acute or obtuse, distally ciliate. Florets 5–7 per capitulum; corolla pink, tube cylindric, 6–8 mm long, lobes 6–8 mm long, 1–2 mm wide. Achenes yellow-brown, cylindric but 12-ribbed, 4–5 mm long, not beaked, glabrous; pappus white or cream, 9–12 mm long. Fig. 22.","E1213000-6A2A-4936-AEDE-A25FDA417293","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:239596-1#descriptions"
"wfo-0000004735","Climber to 7 m; stems tomentose to puberulent, glabrescent, often with purple spots. Leaves cordate, 3–8 cm long, 2–6 cm wide, base cordate, margins dentate to denticulate, apex broadly acuminate or cuspidate, sparsely arachnoid and glabrescent above, tomentose or sometimes pubescent beneath, veins palmate, conspicuous from beneath; petioles 2.6–3.5 cm long, sparsely tomentose, auriculate. Capitula in axillary or terminal corymbs, radiate; peduncle tomentose; involucre 3.2–3.9 mm long, 1–1.4 mm in diameter; bracts of calyculus 5, lanceolate, 1.5–3.2 mm long; phyllaries 12–13, tomentose, bearded at the apex. Ray florets 5, yellow, 4.5–7 mm long, 1.2–1.5 mm broad, 4–5-veined; disc florets ± 15, yellow, 4.5–8 mm long, lobes 1.2–1.5 mm long. Achenes 0.5–2.3 mm long, 4-ribbed, strigose; pappus 5–8 mm long, creamy white. Fig. 128 (page 612).","421DE4DE-751D-49C8-8EE8-CF12D15BB907","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:943085-1#descriptions"
"wfo-0000004762","Annual or short-lived perennial, 10–50 cm high, with a rosette and several flowering stems bearing some cauline leaves; stems erect, branching divaricately, hispid. Leaves of the rosette petiolate, oblanceolate, 2–4 cm long, 0.7–1 cm wide, margins denticulate to pinnately lobed; cauline leaves similar but sessile, the base auriculate. Capitula few to many; phyllaries lanceolate, becoming strongly keeled, spongy at base, setose beneath, puberulous above; receptacle paleate. Corolla yellow, the ligules usually reddish purple beneath. Achenes fusiform, beaked, 7–9(–12) mm long; pappus 4–8 mm long.","83BB7D9F-1198-4633-9EED-27D5BD4250A1","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:199861-1#descriptions"
"wfo-0000004854","Erect perennial herb 30–40 cm tall; stems white-tomentose. Lower leaves elliptic or oblanceolate-elliptic, ± 15 cm long and 4 cm wide, cuneate into a membranous slightly expanded petioloid base forming a sheath around the stem, margins minutely remotely denticulate, apex obtuse, minutely apiculate, dark green and glabrous above, white-tomentose beneath, with two prominent ascending subbasal veins on each side; upper stem and inflorescence leaves generally narrower, ± 7.5 cm long and 1 cm wide. Capitula on short pedicels, terminal and in axils of upper leaves, forming rather lax racemiform or corymbiform cymose clusters, discoid; involucre ± 33 mm long; phyllaries ± 90, multiseriate, the outer narrowly lanceolate, glabrous, pallid green with paler membranous, very minutely pectinate-ciliate margins, becoming progressively longer inwards, the longest ± 26 mm long, acutely acuminate, pungent, the innermost ± 15 shorter, membranous, oblong, obtuse to subacute, shortly to obscurely apiculate. Florets ± 40, all tubular, hermaphrodite; corolla white or yellow, glabrous, ± 10.5 mm long, lobes narrow, 6 mm long. Achenes 3 mm long, densely hirsute with long ascending white or tawny hairs; pappus of numerous plumose bristles, the outer shorter, the inner longer, subequal, 9.5 mm long.","87331983-1134-4964-8047-70D88B1B30D3","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201354-1#descriptions"
"wfo-0000004916","Erect perennial herb 1–2 m high; stems winged in the lower part, glabrous; rhizome creeping. Basal leaves sessile, elliptic-lanceolate, 20–73 cm long (including 4–25 cm long petioloid base), 1.5–10 cm wide, gradually attenuate basally into a narrowly-winged petioloid base, margins dentate, apex acute; stem leaves sessile, ovate-lanceolate to oblanceolate, 6–33 cm long, 1–7.5 cm wide, basally attenuate into an entire-winged, not or slightly expanded and decurrent petioloid base, margins denticulate, apex acute or shortly acuminate; all leaves bright green, with thick pallid midrib, glabrous. Capitula radiate, erect, numerous in copious lax to congested terminal corymbs; stalks of the individual capitula glabrous or shortly glandular-pubescent below capitula; involucre shortly hairy at the base, cylindrical, 6–7.5 mm long, 2.5–4 mm in diameter; bracts of calyculus 2–6, lanceolate, 1.5–5 mm long; phyllaries 10–16, yellow-green, sometimes with black tips, 4–7.5 mm long, glabrous or almost so, bearded at the apex. Ray florets 5–8, golden yellow to yellow-orange, corolla tube 2.5–4 mm long, glandular-hairy, rays 5–9.5 mm long, 2–3.5 mm wide, 4–9-veined; disc florets bright yellow, with yellow styles and brown or yellow anthers, corolla 5–8 mm long, gradually expanded above the middle, glabrous or almost so, lobes 1–1.5 mm long. Achenes ellipsoid, 4 mm long, angled, glabrous or slightly hairy; pappus 5–7.5 mm long.","10F61B7E-86BB-46D3-A339-A570BA22A97A","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:245672-1#descriptions"
"wfo-0000004957","Woody herb or shrub 0.6–4 m tall, with woody rootstock; stems at first thickly pubescent to tomentose, when older developing a grey bark, sometimes purple. Leaves ovate to elliptic, rarely oblanceolate, 3–25 cm long, 1–8.5 cm wide, base cuneate or attenuate into a petioloid base, margins serrate or coarsely so, apex shortly acuminate, densely finely pubescent to scattered-hispid and often ± glabrescent above, densely grey-tomentose to thinly pubescent beneath. Capitula rather few in terminal corymbiform cymes; involucre hemispherical to globose, 18–33 mm long; phyllaries 5–6-seriate, pale green, lanceolate, the longest 13–27 mm long, ± tomentose; appendages lanceolate to ovate, 3–20 mm long, 1–11 mm wide, 0.9–13.6 times as long as wide, green to white (rarely pale lilac), ± curving or recurving on the outer and middle, standing out in a series of frills, erect on the inner, densely shortly pubescent to glabrous, acute to subtruncate or attenuate. Corolla white, pale mauve or lilac, 12.5–19 mm long, lobes 1.2–2.5 mm long. Achenes 3.2–5.5 mm long, densely ascending-pubescent; pappus yellowish white or tan, outer of short scales, inner 8–13.5 mm long. Fig. 48, fig. 38/10 (capitulum), p.168","D28EF554-48D2-49CB-8999-A07D86163A04","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257749-1#descriptions"
"wfo-0000005070","Perennial herb or semi-shrub 50-90 cm tall; stems annual, several, erect, leafy, rather coarsely crispate-pubescent, from a small woody rootstock; root-crown and stem base pale brown-lanate. Leaves opposite on median part of stem, alternate on upper part, sessile or subsessile, coriaceous, (narrowly) elliptic or narrowly ovate, 8-18 cm long, 1.3-6 cm wide, base cuneate to rounded, margins serrate or crenulate with callose-tipped teeth, apex subobtuse, shortly pubescent or scabrid above, rather thinly finely crispate-pubescent especially on veins beneath. Capitula solitary and terminal on the inflorescence branches, forming a lax compound terminal cyme, each usually with a foliaceous subtending bract at the base; involucre broadly hemispherical, 10-15 mm long, 12-25 mm diameter; phyllaries 5-6-seriate, green, slightly purple-tinged on upper margins, darker centrally towards the apex, the outermost ovate or oblong, rather coriaceous, rounded, shortly apiculate, the inner elliptic, 10.5-12 mm long, rather membranous, shortly acuminate. Corolla lilac, pale mauve, violet, purple or bluish, 9-13.5 mm long, lobes 3.5-4.5 mm long, sparsely glandular-hairy. Achenes pale yellow, prismatic, 2-4 mm long, 4-5-angled, glabrous; pappus very scant, quickly caducous, 1-3 mm long. Fig. 32/8-9, p. 140.","2689DFBB-5BE7-4BFE-B8DC-8D851006B579","Compositae, H. Beentje, C. Jeffrey & D.J.N. Hind. Flora of Tropical East Africa. 2005","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185834-1#descriptions"
