taxonID,description,type,source,language,created,contributor,audience,license,rightsHolder,rights,
wfo-0000355318,Herb shrub,habit,AC5F1BF0-88C6-4435-AFDE-39FBF61FA9B1,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000355332,herb shrub,habit,E01F0078-A3DC-4CC3-93D7-D5A2AC7936B9,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000355274,herb,habit,4553E37C-F07F-4096-99E9-E1F9AD6FD68D,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000692668,shrub tree,habit,DE6FA481-A57E-4133-A1C0-1EBA52A97355,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000018591,Herbs,habit,8E338F33-8A38-4045-9370-5118BCCFC0A0,English,2013-07-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000741381,herb,habit,C0718F74-16D7-485D-A6BE-6F5818E45F6C,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001087658,shrub,habit,770308EE-141E-4DAA-BB97-AAB3B0F154CD,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000039461,herbs,habit,717DEC6A-0037-4D37-BE19-FA18F75FD051,English,2013-05-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001087673,herb,habit,F09AD523-296A-4201-A45B-3C008DD20175,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000389324,herb,habit,3ECD4ED3-DA3F-4059-8F1C-B52F1BD7D2C2,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000033144,Herbs or subshrubs,habit,"E24BF34F-B760-4EE4-9930-ECAD9F8D79AC,86D63501-697D-4259-A1B0-35513755E1B3",English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000524450,Tree,habit,8A3719CC-D017-4B2C-B2BD-A26825BEE8F6,English,2013-01-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000038870,Herb,habit,30B1521D-56D7-47A5-A94C-B530A1C4E4B4,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000016304,trees and shrubs,habit,013D86F1-08F6-41CE-AC4F-A969C8FC3865,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000023364,Shrubs to small trees,habit,577064A2-A7C6-46BA-A102-B5D673296531,English,2013-03-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000010044,Half-shrubs or shrubs,habit,EFEAEF7E-27C1-47A7-A462-48F848C7C36E,English,2013-04-04,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000023511,Shrubs,habit,DC7DAD65-ED5F-47B9-882F-2D5937A1B4A2,English,2013-07-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015098,Shrub tree,habit,ECCCBE4D-2E2E-4B5C-8AEC-6B91EBCC4521,English,2013-01-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000002944,Shrubs or subshrubs,habit,4518F84E-DA29-49BE-B594-CB15060A0C64,English,2013-08-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037381,Shrubs or trees,habit,8E7FC53F-D7B6-4CC5-9BB8-117F75590BCF,English,2012-12-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000029909,tree,habit,26858248-FE59-4363-AFE0-14CD47DBEEFC,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015512,Shrubs or small trees,habit,05BE735B-19B7-46BC-8929-2EEFAD554C5A,English,2013-05-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001292,shrubs or small trees,habit,A8DB241A-7479-40B3-9C9F-19F7BB4AA3DF,English,2013-07-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000023635,trees,habit,4C34F45C-55F7-4BEA-90F7-082A8B05FECA,English,2013-07-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000028583,"Shrubs or small trees,",habit,D78DD54D-084A-4635-8E0A-F67C1BA2AC18,English,2013-09-11,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022593,Shrubs or trees,habit,D383AF31-1177-4C94-BB54-E15950786F46,English,2013-03-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000028802,trees,habit,27195A40-FC36-4A76-9B9E-1B084ACB3968,English,2013-03-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000006650,Trees,habit,97669BC0-142F-4C1C-8890-22FD8A65955E,English,2013-03-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000013060,Trees or shrubs,habit,D86B3535-01BF-4950-A2D8-776EC7044749,English,2013-04-02,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000028956,"Shrubs, trees, or woody vines",habit,9E061A97-0EA4-45AB-A9D0-38F9264E5AFE,English,2013-05-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000006852,trees or rarely shrubs or subshrubs,habit,AE65789D-96B3-4216-AA49-CFF3F95FEEA0,English,2013-07-03,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000473060,Shrub,habit,0CAAFE59-A843-4FB6-A18F-7FF408F04D5D,English,2013-01-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001022561,Shrub or sprawling vine,habit,67447337-442B-4767-858B-452A0FDF43AA,English,2013-05-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001026357,Shrub or tree,habit,F15F4390-CAEF-4FC6-AA31-DD7C3B5FBB96,English,2013-05-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093162,herb,habit,985030C2-30F0-4500-9628-7C51DE77C49F,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478495,herb,habit,FE062D87-4888-41DC-B22D-02310BA0460C,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478874,shrub,habit,CD5E8BC4-ECE9-4355-A82C-98006B017288,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093064,herb,habit,FE0BC505-DC0B-4262-AF47-C36219269E86,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478625,Shrub,habit,0A661DA1-5D4C-4776-8DA4-4CA5DDEC7C44,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000497088,herb,habit,281F4F30-5ECF-4AF1-9B53-1E0965952A16,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093084,shrub,habit,973DDE33-0670-4C54-87C7-9BFE09665CB5,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477916,herb,habit,980705FD-7230-4B4F-A9BB-BC1A54C1A307,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000456304,shrubs vines,habit,1D3F78C1-37D6-43C6-8507-51079D44FC45,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478980,shrub,habit,9250EC34-79D8-4713-BAF9-FF8B4396CD8D,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000387357,herb,habit,0AD26592-7FAD-4676-8245-4346C56E182C,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000390650,herb,habit,04EC1BF8-E7B9-4877-AF2E-748F96E3458D,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093099,Tree,habit,5AE35B3F-29D3-492B-9467-26816A7E95B6,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000486009,shrub tree,habit,7D6196D1-DDE3-4795-B279-7217B1A47D0C,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000557405,Tree,habit,194CF993-F3FE-41F0-8C45-C24773167178,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000387301,herb,habit,3A500CE6-C4C1-4C6A-BB2A-9E5116D9C0A3,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093042,herb,habit,B3B72B15-F431-4D8C-B634-091C23F51B1E,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000387172,herb or shrub,habit,6AD94A84-6EF6-4B6C-8196-3625652BC0C1,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000557404,Tree,habit,E680610C-EDF9-4C14-A79B-10A5268F13A8,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000565457,herb,habit,52BEDDCB-EBDE-485A-BC86-5F7944B447F4,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000565546,Herb or subshrub,habit,A4228B68-D1C0-4BCD-93EC-49745EE8F96E,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000737776,herbs,habit,1ED6DB94-1D72-43AC-99A0-E8454DB8F59C,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093287,shrub,habit,499F2856-442A-43F0-9F48-1A3528712DAD,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000565461,herbs,habit,D853F2C8-9A42-4B0B-9487-8A2E47B5712F,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000565503,herb or shrub,habit,FE5B242A-F6AE-4745-9245-00B06FC07568,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000565511,herbs,habit,2D9DCCD3-ED09-4650-BAC4-E280A792EE07,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001089571,Herb,habit,D4D9F43E-195C-4F55-83C6-4D6904C3EB5B,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001089572,herb,habit,93EDBEDE-672F-40AC-AD10-DF777670B31B,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001089573,herb,habit,46865112-9F05-4940-A73E-4B79A6AA5070,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000389966,herb,habit,8A78F24C-7BFE-4372-A1E3-71167980939A,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000389979,subshrub,habit,0E7CADA7-D34D-4CAF-ADB2-E79800437675,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001089574,Herb or subshrub,habit,027E5430-A410-4B90-AF0D-3DE30761D130,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000386764,shrub,habit,310D0142-3394-4CB9-A7EB-9AD6055BA631,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001089575,herb,habit,B2F56482-A335-4D43-A390-DAA10DF819B6,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000567124,Small tree shrub,habit,"9F6CF8E3-ACE0-4BE4-BA21-8A711BC674FE,317BB7B3-F74E-49A2-94D9-2E7938533000",English,2012-11-12,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000481924,herbs shrubs,habit,"5CB486D0-029A-42CF-8CDE-8E8E0F9E1DA1,4A4233C5-BBC4-4B23-963A-0DE094C69DE4",English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000456303,shrubs,habit,6253A622-0E4D-49B3-83CE-DEA128437914,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000481925,herbs,habit,"8D9D2765-AF9A-4531-9D1D-130C810530E7,FD0E8AAB-7892-47DB-A622-3A01AD983D11",English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000404539,shrubs herbs,habit,3CAAE212-BA3E-4413-8A54-465EBFF2D2FB,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000448544,herbs,habit,0ECF1EE8-7FEE-4FF1-AA09-29D3FEBCB74B,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000481950,herbs,habit,6FF308B5-C718-481B-9F9C-9E429569EB02,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000482093,herbs,habit,E569E1EC-5559-4ECD-A387-E8B3058E0044,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000486368,shrub tree,habit,1F8102E9-BE36-4C79-8807-09F50EEFF5D9,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478224,herb,habit,99B3D1DE-335F-4B1D-99AC-6F750541B6CE,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477295,herb,habit,"F9A6DBC3-9E41-4B0E-81D4-06C80B0BDC85,B588BF02-A789-42C5-98F1-500E67CD57A3",English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001091974,herb,habit,35B985D7-6192-4221-B7C5-9F99C0DA75B0,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478805,shrub,habit,1505D389-EA90-4EB9-90DB-D60A7091E616,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001092163,shrub tree,habit,B576FCC0-CCC9-4BC5-998C-33EBEF372A2D,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000485476,shrub,habit,5AF3B382-4DEF-4458-82DE-9514EAAF9FE9,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000487353,shrub,habit,C5A3606B-760F-4F64-945D-F235E1BACCF4,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478397,herb,habit,D858C3C6-D27B-4D2B-B491-749B16ACD207,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477199,herb,habit,7FA43642-B365-43DE-A72D-7311ED22766B,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477971,herb,habit,5B7269D7-3421-44C4-883D-4824EDEC7808,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479465,herb,habit,7F26261D-2893-4A44-88D1-8003E16B5F76,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479665,Shrub tree,habit,13BD0E98-A0AE-45CA-A276-EA67501A3C62,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479663,shrub,habit,FEE7D213-3B9E-41C8-BF95-C548829587B1,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000485287,shrub tree,habit,9F30BCE8-D05A-4639-8450-E7D8B06E793D,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000487491,shrub tree,habit,108DB9AE-0D82-4DC7-93C7-EC371D6C6DBD,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478421,herb,habit,D55FCEF6-7DF2-44E7-846B-25E1BF2F5AA6,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000487328,Shrub,habit,1B64F3A2-ECB7-4864-A764-E789FE10DB9F,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478153,herb,habit,E12718BE-85C4-4BF3-9D34-88C6A7B883A3,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093032,herb,habit,19153D3E-A0D7-48F9-9462-6FE80961B28A,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093033,herb,habit,B10D2504-DFF1-4284-A1F5-D6BA341A536B,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093038,herb,habit,D4EC6255-9436-48B0-9FD1-C8DCD5786021,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093035,herb,habit,652094ED-B525-439E-95CD-1E2CFF6409A6,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477759,herb,habit,A4709F60-4905-4C0D-BAB0-AF5E48F2BC8A,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093036,herb,habit,A5387765-16B2-4A0D-AFCF-FFDEA2823702,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093037,herb,habit,684F8E15-7560-4F90-9BC8-6724E3AD7362,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093039,herb,habit,60D354D8-0B0C-4D97-B19B-C5A55BDA3081,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093041,herb,habit,94A35604-A1EC-4055-9770-6EE3A0968C8A,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478093,herb,habit,5058FACA-5853-4576-9E87-C0969F1610CF,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478511,herb,habit,E9CF4D13-B51C-48A9-9849-95908C667D3E,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478526,tree,habit,2077B9AD-019F-41F2-9FF1-106DB4A9B944,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478380,herb,habit,76277BD4-48DD-4765-B679-7FE06043CB71,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478436,herb,habit,25AAA231-AE48-481B-99EE-F47D78E707CA,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093047,herb,habit,D06BED33-DA33-4CE7-AC2F-D32146C3F1DB,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000485684,shrub,habit,51B4B4DB-3E31-4C16-B3FB-317CD8CEEE39,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093048,herb,habit,4C405D23-17B5-4847-AA8F-AF27AC9715AC,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093053,herb,habit,8DE790E5-F03A-4BA2-A5E7-86D45CD8DC59,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477915,herb,habit,14C53D6D-1DC4-4E97-A6D0-7CF67E4D516A,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477927,herb,habit,1F56EC11-C4BC-44F3-BF52-CBAE44E93A25,English,2012-11-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000477283,herb,habit,628DC45F-6081-40E3-8F60-604174DE21C7,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093059,herb,habit,AB4DE4B4-782E-4360-9D41-572F202C3768,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093061,herb,habit,7C906A81-3429-4882-9532-D0F6FC1BBB1C,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093063,herb,habit,EEAD7B37-6B42-4AA3-A860-C6801192DB80,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479671,shrub,habit,6B4559B2-0B08-45DE-9579-0C07A336931D,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479741,shrub,habit,13897C0A-9202-4240-BBAF-7569808AC122,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093066,shrub,habit,3A40152A-16EE-4D34-A04E-6A542C15FB8F,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479560,shrub,habit,26D3C46A-8D9F-4CEA-97CC-D9B7AE1CA58A,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479549,tree,habit,BDE4DAC2-6F74-4468-828F-25BE855DF23B,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479613,shrub tree,habit,1A4653A8-9751-4D7C-A791-D311FBED28C1,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478775,shrub,habit,0712AA38-9A0F-4E1A-96E7-65CE3CA7E152,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093074,shrub,habit,44BB6CED-D697-4343-A509-F6B03B5D6620,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478648,shrub tree,habit,0DCBDD35-A50F-4BD5-A88A-E998BA77A2F5,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478728,shrub,habit,D173A979-BC04-48AE-A25D-F43C461CE691,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000478674,shrub,habit,3773C2A1-44FD-41CF-86E8-BAF15AE0CC9C,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479089,shrub,habit,0FD9B496-F488-4214-BF32-E261EF35F0B6,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093082,shrub,habit,9EF016AC-4481-4C2C-96DB-055305E647BF,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000487561,Shrub tree,habit,0B667B35-FC91-4616-B6E0-BDC2C7288F48,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000479178,Shrub,habit,38395A70-5625-4432-9B11-E1213CE791B7,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093085,shrub,habit,88FF166E-0232-4F16-824E-08B170268163,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001093092,Shrub,habit,B1B710E4-07FC-4243-83BA-FA52466D3EA2,English,2012-11-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000486106,shrub tree,habit,21105177-72A4-4E97-B172-AF4C5CB8032F,English,2012-11-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
