"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000116602","Fahlbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001284774","Kameldorn","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000986071","Forellenbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000925175","Wilder Aprikosenbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000313535","Tambuti","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000778884","Wurstbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000457758","Taubenbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001427506","Stehschoten-Akazie","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000306547","Ölfruchtbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000687971","Wald-Feige","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000570189","Wilder Mandelbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000617424","Gemeiner Balsambaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000667414","Suurberg-Brotbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000214110","Sand-Seringe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000981997","Lavendelbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000667433","Natal-Brotbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000961480","Kandelaber-Euphorbie","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000919532","Schakalbeere","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001336545","Schwarzer Affendorn","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000681121","Ebenholzbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000758006","Katzenschwanz-Aloe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000569494","Weisstamm","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000687917","Hertzfeige","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000617521","Zebramyrrhe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000589515","Löffelholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000965116","Hecken-Euphorbie","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001106925","Silberbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000421441","Braunes Stinkholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000447853","Pfefferstrauch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000686024","Transvaal-Buche","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000181142","Wurmrindenbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001106801","Wagenbaum","426ADD17-439C-423B-A550-64F9EEBD9580","German","vernacular","",""
"wfo-0000758042","Clanwilliam-Aloe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001050315","Wurzelbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000617304","Rotstämmiger Balsambaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000434886","Berg-Kareebaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000409480","Matumi","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000390274","Kleine Erosflaume","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000487907","Käseholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000688766","Lorbeerblättrige Feige","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000962725","Baum-Euphorbie","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000681121","Falsches Ebenholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000681136","Feuerbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000502951","Traubiger Strychnos","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001421125","Kububeere","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000116602","Kampferbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000667380","Weisshariger Brotbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001050175","Rotes Buchenholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000714852","Nutzungsbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000758416","Windhuk-Aloe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
