wfo_id,identifier,bibliographicCitation,creator,date,URL,coreId
wfo-0001105071,urn:kew.org:ftea:spec:ref:35443,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 48: 182 (1940).",Poelln.,1940,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699242-1#bibliography,urn:lsid:ipni.org:names:699242-1
wfo-0001105071,urn:kew.org:ftea:spec:ref:35444,"Hauman in Flore du Congo Belge et du Ruanda-Urundi, 2: 123 (1951).",Hauman,1951,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699242-1#bibliography,urn:lsid:ipni.org:names:699242-1
wfo-0001105071,urn:kew.org:ftea:spec:ref:35445,Wild in Flora Zambesiaca 1: 364 (1961).,Wild,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699242-1#bibliography,urn:lsid:ipni.org:names:699242-1
wfo-0001105071,urn:kew.org:ftea:spec:ref:35446,"Blundell, Wild Flow. E. Africa: 37, t. 261 (1987).",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699242-1#bibliography,urn:lsid:ipni.org:names:699242-1
wfo-0001105071,urn:kew.org:ftea:spec:ref:35447,M.G. Gilbert in Fl. Somalia 1: 124 (1993).,M.G. Gilbert,1993,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699242-1#bibliography,urn:lsid:ipni.org:names:699242-1
wfo-0000484035,urn:kew.org:ftea:spec:ref:35448,S.M. Phillips in Kew Bulletin 55: 695 (2000).,S.M. Phillips,2000,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1016843-1#bibliography,urn:lsid:ipni.org:names:1016843-1
wfo-0000489304,urn:kew.org:ftea:spec:ref:35449,"Peter, Flora von Deutsch-Ostafrika, Descript.: 33, t. 40/1 (1938)",Peter,1938,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699222-1#bibliography,urn:lsid:ipni.org:names:699222-1
wfo-0000489304,urn:kew.org:ftea:spec:ref:35450,"Peter, Flora von Deutsch-Ostafrika: 270 (1938).",Peter,1938,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699222-1#bibliography,urn:lsid:ipni.org:names:699222-1
wfo-0000489304,urn:kew.org:ftea:spec:ref:35451,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 48: 180 (1940).",Poelln.,1940,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699222-1#bibliography,urn:lsid:ipni.org:names:699222-1
wfo-0000489304,urn:kew.org:ftea:spec:ref:35452,S.M. Phillips in Kew Bulletin 55: 687 (2000).,S.M. Phillips,2000,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699222-1#bibliography,urn:lsid:ipni.org:names:699222-1
wfo-0000452390,urn:kew.org:ftea:spec:ref:35453,"L., Sp. Pl.: 87 (1753).",L.,1753,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:311155-2#bibliography,urn:lsid:ipni.org:names:311155-2
wfo-0000452390,urn:kew.org:ftea:spec:ref:35454,Walters in Watsonia 3: 1–6 (1953).,Walters,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:311155-2#bibliography,urn:lsid:ipni.org:names:311155-2
wfo-0000452390,urn:kew.org:ftea:spec:ref:35455,"O. Hedberg, Afroalpine Vascular Plants p. 75, 268 (1957).",O. Hedberg,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:311155-2#bibliography,urn:lsid:ipni.org:names:311155-2
wfo-0000452390,urn:kew.org:ftea:spec:ref:35456,"Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 65 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:311155-2#bibliography,urn:lsid:ipni.org:names:311155-2
wfo-0000454606,urn:kew.org:ftea:spec:ref:35457,"Schweinf. in Bull. Herb. Boiss. 4, App. 2: 172 (1896).",Schweinf.,1896,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35458,"Hauman in Flore du Congo Belge et du Ruanda-Urundi, 2: 119 (1951).",Hauman,1951,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35459,"F. W. Andr., The Flowering Plants of the Anglo-Egyptian Sudan 1: 100, t. 64 (1950).",F. W. Andr.,1950,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35460,"Wild in Flora Zambesiaca 1: 372, t. 71d (1961).",Wild,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35461,"E. Lind & A. Tallantire, Some Common Flowering Plants of Uganda p. 104 (1962).",E. Lind & A. Tallantire,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35462,"Blundell in Wild Flow. E. Africa: 38, t. 641 (1987).",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35463,"M.G. Gilbert in Fl. Somalia 1: 120, t. 2d (1993).",M.G. Gilbert,1993,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454606,urn:kew.org:ftea:spec:ref:35464,"Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 65, t. 11 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699562-1#bibliography,urn:lsid:ipni.org:names:699562-1
wfo-0000454617,urn:kew.org:ftea:spec:ref:35465,"Gaertn., Fruct. & Sem. 2: 219, t. 128 (1791).",Gaertn.,1791,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1007146-2#bibliography,urn:lsid:ipni.org:names:1007146-2
wfo-0000454617,urn:kew.org:ftea:spec:ref:35466,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 35: 10 (1934).",Poelln.,1934,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1007146-2#bibliography,urn:lsid:ipni.org:names:1007146-2
wfo-0000454617,urn:kew.org:ftea:spec:ref:35467,Marais in Fl. Masc. 46: 4 (1980).,Marais,1980,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1007146-2#bibliography,urn:lsid:ipni.org:names:1007146-2
wfo-0000454466,urn:kew.org:ftea:spec:ref:35468,"Eckl. & Zeyh., Enum. Pl. Afr. Austr.: 282 (1836).",Eckl. & Zeyh.,1836,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35469,Oliv. in Flora of Tropical Africa 1: 150 (1868).,Oliv.,1868,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35470,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 35: 12 (1934).",Poelln.,1934,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35471,"Peter, Flora von Deutsch-Ostafrika: 266 (1938).",Peter,1938,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35472,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 48: 191 (1940).",Poelln.,1940,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35473,"F. W. Andr., The Flowering Plants of the Anglo-Egyptian Sudan 1: 100 (1950).",F. W. Andr.,1950,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35474,"Wild in Flora Zambesiaca 1: 370, t. 71c (1961).",Wild,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35475,"Blundell, Wild Flow. E. Africa: 38, t. 263 (1987).",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454466,urn:kew.org:ftea:spec:ref:35476,"Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 65, t. 11 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699483-1#bibliography,urn:lsid:ipni.org:names:699483-1
wfo-0000454340,urn:kew.org:ftea:spec:ref:35477,Hook. f. in Bot. Mag. 102: t. 6220 (1876).,Hook. f.,1876,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699476-1#bibliography,urn:lsid:ipni.org:names:699476-1
wfo-0000454340,urn:kew.org:ftea:spec:ref:35478,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 35: 13 (1934).",Poelln.,1934,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699476-1#bibliography,urn:lsid:ipni.org:names:699476-1
wfo-0000454340,urn:kew.org:ftea:spec:ref:35479,H. Wild in Flora Zambesiaca 1: 372 (1961).,H. Wild,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699476-1#bibliography,urn:lsid:ipni.org:names:699476-1
wfo-0001105054,urn:kew.org:ftea:spec:ref:35480,"Dinter, Neue Pfl. Südw.-Afr.: 55 (1914).",Dinter,1914,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699584-1#bibliography,urn:lsid:ipni.org:names:699584-1
wfo-0001105054,urn:kew.org:ftea:spec:ref:35481,"Poelln. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 35: 18 (1934).",Poelln.,1934,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699584-1#bibliography,urn:lsid:ipni.org:names:699584-1
wfo-0000343635,urn:kew.org:ftea:spec:ref:35482,"Gilg in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 24: 307 (1897).",Gilg,1897,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:146235-1#bibliography,urn:lsid:ipni.org:names:146235-1
wfo-0000343635,urn:kew.org:ftea:spec:ref:35483,"Dale & Greenway, Kenya Trees and Shrubs p. 384 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:146235-1#bibliography,urn:lsid:ipni.org:names:146235-1
wfo-0000343635,urn:kew.org:ftea:spec:ref:35484,"Blundell, Wild Flow. E. Africa: 37, t. 176 (1987).",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:146235-1#bibliography,urn:lsid:ipni.org:names:146235-1
wfo-0000343635,urn:kew.org:ftea:spec:ref:35485,"M.G. Gilbert in Fl. Somalia 1: 121, t. 65 (1993).",M.G. Gilbert,1993,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:146235-1#bibliography,urn:lsid:ipni.org:names:146235-1
wfo-0000343635,urn:kew.org:ftea:spec:ref:35486,"Beentje, Kenya Trees, Shrubs and Lianas p. 87, map (1994).",Beentje,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:146235-1#bibliography,urn:lsid:ipni.org:names:146235-1
wfo-0000343637,urn:kew.org:ftea:spec:ref:35487,Brenan in Kew Bulletin 1949: 74 (1949),Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:698603-1#bibliography,urn:lsid:ipni.org:names:698603-1
wfo-0000343637,urn:kew.org:ftea:spec:ref:35488,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 459 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:698603-1#bibliography,urn:lsid:ipni.org:names:698603-1
wfo-0000343637,urn:kew.org:ftea:spec:ref:35489,"Dale & Greenway, Kenya Trees and Shrubs p. 385 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:698603-1#bibliography,urn:lsid:ipni.org:names:698603-1
wfo-0000343637,urn:kew.org:ftea:spec:ref:35490,M.G. Gilbert in Fl. Somalia 1: 121 (1993).,M.G. Gilbert,1993,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:698603-1#bibliography,urn:lsid:ipni.org:names:698603-1
wfo-0000343637,urn:kew.org:ftea:spec:ref:35491,"Beentje, Kenya Trees, Shrubs and Lianas p. 88, fig., map (1994).",Beentje,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:698603-1#bibliography,urn:lsid:ipni.org:names:698603-1
wfo-0000799101,urn:kew.org:ftea:spec:ref:35492,"Jacq., Coll. Bot.. 1: 160, t. 22 (1786).",Jacq.,1786,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699417-1#bibliography,urn:lsid:ipni.org:names:699417-1
wfo-0000799101,urn:kew.org:ftea:spec:ref:35493,"K.C. Palgrave, Trees S. Africa: 162 (1977).",K.C. Palgrave,1977,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699417-1#bibliography,urn:lsid:ipni.org:names:699417-1
wfo-0000799101,urn:kew.org:ftea:spec:ref:35494,Dyer in Fl. Pl. Afr. 45: t. 1763 (1978).,Dyer,1978,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699417-1#bibliography,urn:lsid:ipni.org:names:699417-1
wfo-0000943361,urn:kew.org:ftea:spec:ref:35957,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 48 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76487-1#bibliography,urn:lsid:ipni.org:names:76487-1
wfo-0000943159,urn:kew.org:ftea:spec:ref:35958,"– R. O. Williams, Useful and Ornamental Plants in Zanzibar and Pemba p. 114, ill. (1949).",R. O. Williams,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:319065-2#bibliography,urn:lsid:ipni.org:names:319065-2
wfo-0000943404,urn:kew.org:ftea:spec:ref:35959,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 48 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76493-1#bibliography,urn:lsid:ipni.org:names:76493-1
wfo-0000943404,urn:kew.org:ftea:spec:ref:35960,"R. O. Williams, Useful and Ornamental Plants in Zanzibar and Pemba p. 114 (1949).",R. O. Williams,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76493-1#bibliography,urn:lsid:ipni.org:names:76493-1
wfo-0000321708,urn:kew.org:ftea:spec:ref:35961,"– R. O. Williams, Useful and Ornamental Plants in Zanzibar and Pemba p. 145 (1949).",R. O. Williams,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77539-1#bibliography,urn:lsid:ipni.org:names:77539-1
wfo-0000251577,urn:kew.org:ftea:spec:ref:35969,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 53 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80460-1#bibliography,urn:lsid:ipni.org:names:80460-1
wfo-0000251577,urn:kew.org:ftea:spec:ref:35970,"R. O. Williams, Useful and Ornamental Plants in Zanzibar and Pemba p. 379 (1949).",R. O. Williams,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80460-1#bibliography,urn:lsid:ipni.org:names:80460-1
wfo-0000251577,urn:kew.org:ftea:spec:ref:35971,"Verdcourt & Trump, Comm. Poison. Pl. E. Afr.: 131, t. 9 (1969).",Verdcourt & Trump,1969,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80460-1#bibliography,urn:lsid:ipni.org:names:80460-1
wfo-0000279164,urn:kew.org:ftea:spec:ref:35972,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 54 (1949). .",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:81256-1#bibliography,urn:lsid:ipni.org:names:81256-1
wfo-0000279184,urn:kew.org:ftea:spec:ref:35973,"– R. O. Williams, Useful and Ornamental Plants in Zanzibar and Pemba p. 417, ill. (1949).",R. O. Williams,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:81275-1#bibliography,urn:lsid:ipni.org:names:81275-1
wfo-0000332792,urn:kew.org:ftea:spec:ref:35978,"– Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 172 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:82701-1#bibliography,urn:lsid:ipni.org:names:82701-1
wfo-0000803913,urn:kew.org:ftea:spec:ref:35985,"L., Mantissa 1: 52 (1767)",L.,1767,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77756-1#bibliography,urn:lsid:ipni.org:names:77756-1
wfo-0000803913,urn:kew.org:ftea:spec:ref:35986,"L., Syst. ed. 12, 2: 189 (1770).",L.,1770,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77756-1#bibliography,urn:lsid:ipni.org:names:77756-1
wfo-0000803913,urn:kew.org:ftea:spec:ref:35987,"Leeuwenberg & van Dilst in Wageningen Univ. Pap. 01.1: 35, t. 7–10, map 6–7 (2001).",Leeuwenberg & van Dilst,2001,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77756-1#bibliography,urn:lsid:ipni.org:names:77756-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35988,"Stapf in Flora of Tropical Africa 4, 1: 91 (1902).",Stapf,1902,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35989,"R. O. Williams, Useful and Ornamental Plants in Zanzibar and Pemba p. 173 (1949).",R. O. Williams,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35990,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 48 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35991,"Dale & Greenway, Kenya Trees and Shrubs p. 45 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35992,Codd in Flora of Southern Africa 26: 252 (1963).,Codd,1963,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35993,"Kupicha in Flora Zambesiaca 7, 2: 400 (1985).",Kupicha,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35994,"Beentje, Kenya Trees, Shrubs and Lianas p. 478, map (1994).",Beentje,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000803953,urn:kew.org:ftea:spec:ref:35995,"Leeuwenberg & van Dilst in Wageningen Univ. Pap. 01.1: 70, t. 11, map 8 (2001).",Leeuwenberg & van Dilst,2001,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77759-1#bibliography,urn:lsid:ipni.org:names:77759-1
wfo-0000335622,urn:kew.org:ftea:spec:ref:35996,"Kupicha in Kew Bulletin 37, 1: 58 (1982)",Kupicha,1982,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:899079-1#bibliography,urn:lsid:ipni.org:names:899079-1
wfo-0000335622,urn:kew.org:ftea:spec:ref:35997,"Kupicha in Flora Zambesiaca 7, 2: 406 (1985).",Kupicha,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:899079-1#bibliography,urn:lsid:ipni.org:names:899079-1
wfo-0000336741,urn:kew.org:ftea:spec:ref:35998,Schweinf. in Bol. Soc. Afr. Italia 10 (11–12): 12 (1891).,Schweinf.,1891,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60447729-2#bibliography,urn:lsid:ipni.org:names:60447729-2
wfo-0000336741,urn:kew.org:ftea:spec:ref:35999,"Verdcourt & Trump, Comm. Poison. Pl. E. Afr.: 123, t. 8/e–f (1969).",Verdcourt & Trump,1969,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60447729-2#bibliography,urn:lsid:ipni.org:names:60447729-2
wfo-0000336741,urn:kew.org:ftea:spec:ref:36000,"Kupicha in Kew Bulletin 37, 1: 48 (1982).",Kupicha,1982,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60447729-2#bibliography,urn:lsid:ipni.org:names:60447729-2
wfo-0000336741,urn:kew.org:ftea:spec:ref:36001,"Blundell, Wild Flow. E. Afr.: 142, t. 68 (1987).",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60447729-2#bibliography,urn:lsid:ipni.org:names:60447729-2
wfo-0000336741,urn:kew.org:ftea:spec:ref:36002,"Beentje, Kenya Trees, Shrubs and Lianas p. 475 (1994).",Beentje,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60447729-2#bibliography,urn:lsid:ipni.org:names:60447729-2
wfo-0000336130,urn:kew.org:ftea:spec:ref:36003,Codd in Bothalia 7: 448 (1961),Codd,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76349-1#bibliography,urn:lsid:ipni.org:names:76349-1
wfo-0000336130,urn:kew.org:ftea:spec:ref:36004,"Codd in Flora of Southern Africa 26: 247, t. 36/1 (1963).",Codd,1963,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76349-1#bibliography,urn:lsid:ipni.org:names:76349-1
wfo-0000336130,urn:kew.org:ftea:spec:ref:36005,"Kupicha in Kew Bulletin 37, 1: 53, fig. 1 (1982)",Kupicha,1982,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76349-1#bibliography,urn:lsid:ipni.org:names:76349-1
wfo-0000336130,urn:kew.org:ftea:spec:ref:36006,"Kupicha in Flora Zambesiaca 7, 2: 405, t. 91 (1985).",Kupicha,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76349-1#bibliography,urn:lsid:ipni.org:names:76349-1
