"wfo_id","description","source","bibiographicCitation","URL"
"wfo-0001130996","Shrublet up to 60 cm. tall; stems annual from a creeping rhizome; branchlets pubescent. Leaf-lamina ovate to broadly ovate, 2–5 × 1–4 cm., apex acute, rounded, truncate, retuse, or mucronate, margin serrulate, base cuneate, rounded, or subcordate, asymmetric to subequal, 3-nerved from base to near apex, tertiary venation reticulate, glabrous or glabrescent above, pubescent below; petiole 1–9 mm. long, pubescent; stipules spinescent, one hooked and one straight at each node or both hooked. Cymes pubescent, few-flowered; peduncle up to 5 mm. long; pedicels up to 5 mm. long. Sepals 2 mm. long, deltate, pubescent outside. Petals 2 mm. long, cucullate, unguiculate. Stamens with filaments up to 2 mm. long. Disk 2·5 mm. in diam., obscurely 5-lobed. Ovary immersed in the disk, 2-locular; style 2-fid, up to 2 mm. long. Fruits up to 7 mm. in diam., globose, 2-seeded. Seeds up to 5 × 5 mm., compressed.","96726FF2-EEB2-4FE3-BF33-2A7550B4DF5E","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:719454-1#descriptions"
"wfo-0001131063","Shrub up to 1 m. high, much branched and compact; branchlets grey-pubescent. Leaves densely arranged; lamina 8 × 3 mm., erect-spreading, very narrowly ovate-elliptic, apex obtuse or subacute, margin closely revolute and covering the lower surface, base rounded or cordate, midrib and veins ± pilose beneath but soon glabrescent; petiole up to 1 mm. long. Flowers in solitary or clustered capitula, surrounded by the foliaceous bracts of the outer flowers; bracts of the inner flowers 1 mm. long, linear and densely hirsute outside; bracteoles 2, similar to the bracts but smaller. Flowers 1·5–2 mm. long, shortly pedicellate. Receptacle c. 0·5 mm. long, cyathiform. Sepals less than 1 mm. long, oblong, bearded outside with long coarse white hairs. Petals less than 0·5 mm. long, inserted on the upper half of the receptacle, cucullate, unguiculate. Anthers 1-thecous with minute filaments. Ovary obconic, glabrous. Fruit 4 mm. long, obovoid, glabrous.","1BE0E718-6D96-4A60-B387-B588E7FD5564","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:717795-1#descriptions"
"wfo-0001131128","Much-branched shrub or tree up to S m. tall; branchlets grey-tomentose. Leaves crowded and overlapping; lamina 10–15 × 3 mm., narrowly ovate or elliptic, apex acute, margin entire, revolute, concealing less than 1/2 of lower surface, base rounded to subcordate, upper surface minutely tubercled, midrib and secondary venation impressed; petiole up to 2 mm. long; stipules absent. Flowers shortly pedicellate, tomentose, in paniculate thyrses; bracts foliaceous or upper reduced and differentiated from leaves; bracteoles, when present, 2, linear to narrowly obovate. Sepals up to 1 mm. long, ovate, acute. Petals inserted at the mouth of the receptacle, about 0·5 mm. long, lamina cucullate, circular, claw cuneate. Disk fleshy with free outer margin. Stamens with anthers 1-thecous. Ovary obconic; style 0·5 mm. long, conic with 3 small erect stigmatic lobes. Fruit 6–7 mm. long, obovoid. Seed 3 mm. long.","DB85E268-7E71-4295-8661-948AC107CC0C","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:717885-1#descriptions"
"wfo-0001131193","Shrub or small tree up to 5(10) m. tall; bark grey with raised lenticels; branchlets hairy when young. Leaf-lamina 5–19 × 2·3–8 cm., elliptic to ovate, apex acute to acuminate, margin crenate-serrulate, base rounded to subcordate, asymmetric, penninerved with 8–10 pairs of secondary nerves and tertiary nerves often subparallel, sparingly pubescent when young, becoming glabrous except for the midrib below; petiole up to 5 mm. long, sparingly pubescent; stipules up to 11 mm. long, subulate, glabrescent. Inflorescence of corymbose pedunculate cymes; peduncles pubescent, 2–6 cm. long; pedicels pubescent, 7 mm. long. Calyx-teeth deltate, 3 mm. long, pubescent without. Petals 2 mm. long, obovate to ovate, unguiculate. Stamens with filaments up to 2 mm. long. Disk up to 3·5 mm. in diam., glabrous. Ovary with style 2 mm. long, style-branches 0·5 mm. long. Capsule 10–14 mm. in diam., globose, 3-seeded.","7781AA5B-3619-4F1B-ACAD-54E66EBEA842","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:717608-1#descriptions"
"wfo-0001131195","Shrublet up to 1 m. tall; branchlets virgate, green, very rarely with coiled tendrils, sparingly puberulous or glabrous. Leaves petiolate; lamina 20–40 × 4–5 mm., narrowly ovate, apex acute, margin entire, base rounded to cuneate, midrib prominent beneath with 3 pairs of secondary nerves, nerves not visible on upper surface, sparingly puberulous; the upper leaves smaller and narrower; petiole 1·5–5 mm. long, sparingly puberulous; stipules up to 2 mm. long, ovate, puberulous, purplish-brown. Inflorescence 1–3-flowered; pedicels 3–5 mm. long, glabrous; bracts ovate, 1–2 mm. long, purplish-brown. Sepals 2·5–3 mm. long, ovate, glabrous; receptacle 1–1·5 mm. long. Petals 2 mm. long, ovate, cucullate, unguiculate. Stamens 2 mm. long, inserted at the edge of the disk. Disk 5-lobed, covering the ovary. Ovary 2–3-locular; 1 ovule in each loculus; style 3-fid, with spreading branches. Fruit 6 mm. in diam., obovoid. Seeds 4·5 × 3·5 mm., plano-convex; testa shining black.","E32C7BD8-E86D-4E49-A274-283C88122591","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:717555-1#descriptions"
"wfo-0001131307","Small tree up to 10(20) m. tall; young branchlets pubescent later glabrescent. Leaf-lamina 3·8–8 × 1·7–4 cm., ovate, elliptic or narrowly ovate, apex rounded to acute or subacuminate, base rounded to cuneate often slightly asymmetric, margin serrulate, 3-nerved from the base, greyish-puberulous to glabrous above, greyish-pubescent or glabrous except for main veins below; petiole 2–6(9) mm., pubescent; stipules narrowly ovate to subulate, up to 3–5 mm. long. Cymes subsessile or with a peduncle up to 4 mm. long, tomentose; pedicels up to 3 mm. long, tomentose. Sepals 1·5 mm. long, dentate, pubescent outside. Petals spathulate, 1·5 mm. long and 0–5 to 1 mm. wide in expanded portion. Stamens with filaments 2 mm. long. Disk 5-lobed, up to 2 mm. in diam. Ovary 2-locular; style 2-fid, 1 mm. long. Fruit ovoid, 10 × 8 mm. Seeds reddish-brown, 6 × 4 mm., plano-convex.","A274B362-9234-4572-A6EA-7A8D7449EF99","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:719398-1#descriptions"
"wfo-0001131318","Shrublet 30 cm. high to shrub 4 m. tall; branchlets virgate, covered with a grey tomentum mixed with spreading white silky hairs. Leaves crowded and overlapping; lamina 10–17 × 2 mm., narrowly ovate, apex acute, margin entire, revolute, concealing about 1/2 of lower surface, base rounded, upper surface smooth; midribs and secondary venation usually impressed; petiole ± 2 mm. long. Flowers in capitula solitary at the end of the branches; capitula surrounded by several leaves; bracts ± 7 mm. long, linear, acute, densely covered and overtopped with long white hairs; bracteoles 3, similar to but smaller than the bracts. Sepals up to 2 mm. long, acute, ovate, glabrous within, outer surface covered with white hairs 2 mm. long. Petals inserted halfway up tube, 1 mm. long; lamina elliptic-ovate, acute, cucullate; claw as long as lamina, linear or entire. Stamens with anthers 1 -thecous. Ovary narrowly obconic, densely covered with long white hairs; style 0·5 mm. long with 3 rounded stigmatic lobes. Fruit c. 6 × 4 mm., sparsely pilose. Seed 4 mm. long.","75E44AC8-D64C-4777-A33E-E35F560531A8","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:717956-1#descriptions"
"wfo-0001131633","Annual herb with numerous prostrate or decumbent branches which are densely branched, up to 40 cm. long, usually becoming somewhat woody. Leaves (0·8)3·5 x (0·5)1·5 cm.; lamina narrowly obovate or ovate in outline with cuneate base, to broadly ovate with rounded base; margins irregularly crenate or serrate to pinnately lobed; petiole 0·6–1·0(2·0) cm. long, lanate. Flowers showy; peduncles (3)5–8(14) mm. long. Calyx c. 10 mm. long, cinnamomeous-lanate; calyx-tube cyathiform, c. 2 x 3·5–4 mm., prolonged into a terete false tube 3–5 mm. long as in N. austroafricana; calyx-lobes narrowly oblong, ending in a triangular point c. 4 x 1·3 mm. Petals c. 21 x 11 mm., obovate, unguiculate, lemon-yellow. Stamens dimorphous; the 5 oppositipetalous ones c. 5 mm. long, the alterni-petalous ones up to 12 mm.; filaments glabrous. Styles hairy, of 2 sizes in each flower, c. 5 or c. 7 mm. long. Fruit c. 10 mm. in diameter, discoid, slightly depressed, crowned by the persistent styles and marcescent calyx-segments; upper part bearing 2 series of stout, usually straight prickles; inner series comprising 10 erect prickles 6–8 mm. long; outer series comprising 5 prickles c. 5 mm. long; lower part of fruit produced laterally into a circular wing 1–2 mm. wide, the margin bearing spines (in 10 groups of 3) 2–3 mm. long, which are extensions of the nerves of the wing.","0C2B363A-B4D8-4D00-BA40-2E8546D051E9","Rosaceae, E. J. Mendes. Flora Zambesiaca 4. 1978","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:726836-1#descriptions"
"wfo-0001131688","Annual herb with numerous prostrate or decumbent branches which are densely branched, up to 40 cm. long, usually becoming somewhat woody. Leaves up to 3·5 x 1·0 cm.; lamina ovate in outline with broadly cuneate base or rounded to elliptic with narrowly cuneate base, grey-cinnamomeous lanate-tomentose; margins irregularly crenate or serrate to pinnately lobed; petiole up to 10 nun. long, lanate. Flowers showy; peduncles 3–6(18) mm. long. Calyx c. 12 mm. long, cinnamomeous-lanate; calyx-tube cyathiform, c. 15 x 25 mm., prolonged into a terete false tube c. 4 mm. long formed by the basal part of the calyx-lobes which cohere by the interlocking of their indumentum; calyx-lobes narrowly oblong, ending in a triangular point c. 6 x 2 mm. Petals c. 20 x 10 mm., obovate, unguiculate, lemon-yellow, spreading. Stamens dimorphous; the 5 oppositi-petalous ones c. 4 mm. long, the alternipetalous ones up to 8 mm.; filaments glabrous. Styles hairy, of 2 sizes in each flower; c. 5 or c. 8 mm. long. Fruit c. 15 mm. in diameter, depressed-discoid, crowned by the persistent styles and marcescent calyx-segments; upper part bearing a ring of 15 straight, curved or hooked prickles up to 6 mm. long; lower part produced laterally into a circular wing up to 6 mm. wide; wing somewhat concave, its margin bearing spines 1(2) mm. long which are extensions of the nerves. The seedling (? always) perforates the fruit, which may be found, ± withered, at the base of some adult plants.","D7828964-FC84-47D3-808E-167F27B43755","Rosaceae, E. J. Mendes. Flora Zambesiaca 4. 1978","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:726835-1#descriptions"
"wfo-0001133102","Evergreen tree up to 15 m. tall; branches glabrous, grey or brown, with large lenticels. Leaves opposite or subopposite, 3-foliolate; petiole 1–7 cm. long, terete or somewhat grooved from the middle upwards; leaflets with petiolule up to 1 cm. long; lamina 5–16 (18) × 2·5–6 cm., coriaceous, elliptic to oblong-elliptic, densely dotted with pellucid glands, attenuate or obtuse at the apex, cuneate at the base; lateral nerves numerous, up to 30 or more pairs. Inflorescence of axillary and terminal panicles, ferruginous-pubescent; peduncle and rhachis somewhat flattened; bracteoles 0·6 mm. long, caducous. Flowers creamy-white, unisexual by abortion, dioecious, in clusters; pedicels 1–3·5 mm. long, stout in female slender in male flowers; sepals 4, not exceeding 0·4 mm. long, thin, ciliate; petals 4, 3 × 2 mm., imbricate at the base, valvate at the apex. Male flowers: stamens 4, 3–4 mm. long, flattened towards the base, subulate; vestigial ovary of 2 carpels, pilose at the base. Female flowers: staminodes 4; ovary of 2 (4) carpels, united at the base and by the stigma; styles very short, concrescent to form a broad 2-lobed stigma. Fruit of 1–4 druplets, 15 × 8 mm., orange-coloured, ellipsoid, 1-seeded (1–3 carpels aborted). Seeds with membranous testa; cotyledons 9 × 5 mm.","4FBA76DE-04B2-40B5-A0F5-DFE4EBC32CCB","Rutaceae, F. A. Mendoça. Flora Zambesiaca 2:1. 1963","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:774488-1#descriptions"
"wfo-0001133104","Deciduous shrub up to 3 m. tall; young branches glabrous. Leaves alternate, 3-foliolate; petiole 0·5–2·3 cm. long, with wings 1–4 mm. broad on each side at the apex and narrowing downwards; leaflets sessile; lamina 1·5–4 (5) × 0·6–1·5 (2) cm., narrowly elliptic to elliptic or obovate, papyraceous, densely dotted with pellucid glands, obtuse or rounded at the apex, margin crenulate, cuneate at the base; nerves and veins conspicuous on both surfaces. Inflorescences up to 2 cm. long, of terminal racemes or panicles, glabrous or rarely slightly puberulous; bracteoles up to 0·5 mm. long, ovate, acute, deciduous; pedicels 0·5–2 mm. long. Flowers yellow, 4-merous, unisexual by abortion. Sepals 4, united into a short-lobed cupuliform calyx. Petals 4, 4 × 1·6 mm., imbricate in bud, elliptic. Male flowers: stamens 8, inserted at the base of a very narrow disk; filaments flattened at the base, those opposite the petals shorter and all shorter than the petals; anthers basifixed, ovate, 2-lobed at the base; vestigial ovary glabrous with the styles united almost to the apex. Female flowers not seen. Fruit c. 1 cm. long, ellipsoid, 1-locular; endocarp woody. Seed immature.","BD50A286-65BB-481B-832E-D9CFEEE791D2","Rutaceae, F. A. Mendoça. Flora Zambesiaca 2:1. 1963","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:775478-1#descriptions"
"wfo-0001133105","Shrub or small tree up to 6 m. tall; branches, leaves and inflorescences glabrous. Leaves alternate, 3-foliolate; petiole 1–3 cm. long, terete or somewhat grooved at the apex; leaflets usually sessile; lamina 3–8 x 1–4 cm., coriaceous, narrowly elliptic to elliptic, densely dotted with pellucid glands, obtuse or ± acute at the apex, cuneate at the base; nerves and veins conspicuous on the upper surface. Inflorescence of axillary racemes or panicles, shorter or a little longer than the petiole of the subtending leaf. Flowers sessile, 4-merous, unisexual by abortion, dioecious, usually clustered on the rhachis. Sepals ciliolate, united into a shortly lobed cupuliform calyx 1·2 mm. long. Petals 4·5 × 0·8 mm., oblong, reflexed. Male flowers: stamens 8, those opposite the petals shorter; vestigial ovary glabrous, with 2 short styles. Female flowers: staminodes 8; ovary globose, glabrous, 2-locular; loculi 2-ovulate; stigma subsessile, discoid. Fruit 1–2 cm. long, drupaceous, ellipsoid, 1-locular. Mature seed not seen.","7F94A142-A50E-4BF5-B048-D40E61392737","Rutaceae, F. A. Mendoça. Flora Zambesiaca 2:1. 1963","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:775516-1#descriptions"
"wfo-0001133106","Evergreen shrub or small tree 3 m. tall; young branches, petioles and inflorescences minutely puberulous, older branches glabrous, lenticellate. Leaves alternate, 3-foliolate; petiole 1–4 cm. long, broadly grooved above, sometimes flattened and slightly winged towards the apex; leaflets sessile; lamina 3–6 × 1·3–3·5 cm., chartaceous, elliptic to obovate, dotted with pellucid glands, obtuse or rounded at the apex, cuneate at the base; nerves and veins conspicuous on both surfaces. Inflorescence of small axillary racemes or panicles, shorter than the petiole of the subtending leaf; bracteoles very small, caducous; pedicels up to 2·5 mm. long. Flowers 4-merous, unisexual by abortion. Sepals 4, united into a shallowly lobed cupuliform calyx 0·8–1·2 mm. long. Petals 4, 3·5 × 1·3 mm., imbricate in bud, elliptic. Male flowers: stamens 8, inserted at the base of a narrow disk; filaments subulate, flattened at the base, those opposite the petals shorter and all shorter than the petals; anthers 0–6 mm. long, basifixed, ovate, 2-lobed at the base. Female flowers not seen. Fruit (immature) glabrous, 2-locular with only 1 loculus fertile.","2ED5B498-6AA8-412B-BF6B-AC60BB434F22","Rutaceae, F. A. Mendoça. Flora Zambesiaca 2:1. 1963","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:775526-1#descriptions"
