WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000614641,551450,151700,Coleocephalocereus braunii,CACTACEAE,Coleocephalocereus,braunii,,,,Diers & Esteves,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151700a551450.en,"(2010). Coleocephalocereus braunii: Braun, P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151700a551450.en"
wfo-0001287901,557301,151749,Matucana aureiflora,CACTACEAE,Matucana,aureiflora,,,,F.Ritter ,Critically Endangered,B1ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151749a557301.en,"(2011). Matucana aureiflora: Roque, J. & Ostalaza, C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151749a557301.en"
wfo-0000398423,560137,151776,Peniocereus occidentalis,CACTACEAE,Peniocereus,occidentalis,,,,Bravo,Critically Endangered,B1ab(iii)+2ab(iii); D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151776a560137.en,"(2009). Peniocereus occidentalis: Arias, S., Gómez-Hinostrosa, C. & Terrazas, T. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151776a560137.en"
wfo-0000614649,560931,151782,Coleocephalocereus diersianus,CACTACEAE,Coleocephalocereus,diersianus,,,,P.J.Braun & Esteves,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151782a560931.en,"(2010). Coleocephalocereus diersianus: Taylor, N.P., Braun, P. & Machado, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151782a560931.en"
wfo-0001289923,566195,151831,Peniocereus maculatus,CACTACEAE,Peniocereus,maculatus,,,,(Weing.) Cutak,Critically Endangered,C2a(i); D,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151831a566195.en,"(2009). Peniocereus maculatus: Terrazas, T., Cházaro, M. & Arreola, H. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151831a566195.en"
wfo-0000676037,576839,151924,Eriosyce chilensis,CACTACEAE,Eriosyce,chilensis,,,,(Hildm. ex K.Schum.) Katt.,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151924a576839.en,"(2011). Eriosyce chilensis: Faundez, L., Guerrero, P., Saldivia, P. & Walter, H.E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151924a576839.en"
wfo-0001289501,577173,151927,Pereskia quisqueyana,CACTACEAE,Pereskia,quisqueyana,,,,Alain,Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151927a577173.en,"(2011). Pereskia quisqueyana: Gann, G.D. & Griffith, P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151927a577173.en"
wfo-0000398474,578426,151937,Parodia rechensis,CACTACEAE,Parodia,rechensis,,,,(Buining) F.H.Brandt ,Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151937a578426.en,"(2010). Parodia rechensis: Larocca, J. & Machado, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151937a578426.en"
wfo-0001256196,583004,151976,Hylocereus escuintlensis,CACTACEAE,Hylocereus,escuintlensis,,,,Kimnach,Critically Endangered,A2ac,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151976a583004.en,"(2009). Hylocereus escuintlensis: Véliz, M. & Arias, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151976a583004.en"
wfo-0000609300,584956,151993,Cleistocactus hoffmannii,CACTACEAE,Cleistocactus,hoffmannii,,,,G.J.Charles,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151993a584956.en,"(2011). Cleistocactus hoffmannii: Ostalaza, C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151993a584956.en"
wfo-0000398244,586833,152010,Parodia nothorauschii,CACTACEAE,Parodia,nothorauschii,,,,D.R.Hunt,Critically Endangered,A2ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152010a586833.en,"(2010). Parodia nothorauschii: Duarte, W. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152010a586833.en"
wfo-0000676082,593293,152065,Eriosyce laui,CACTACEAE,Eriosyce,laui,,,,Lüthy,Critically Endangered,B1ab(v); C2a(i),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152065a593293.en,"(2011). Eriosyce laui: Faundez, L., Guerrero, P., Saldivia, P. & Walter, H.E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152065a593293.en"
wfo-0000358078,596656,152095,Leptocereus grantianus,CACTACEAE,Leptocereus,grantianus,,,,Britton,Critically Endangered,D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152095a596656.en,"(2011). Leptocereus grantianus: Taylor, N.P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152095a596656.en"
wfo-0001256090,597427,152102,Parodia werdermanniana,CACTACEAE,Parodia,werdermanniana,,,,(Herter) N.P.Taylor,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152102a597427.en,"(2010). Parodia werdermanniana: Duarte, W. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152102a597427.en"
wfo-0001289949,602139,152143,Peniocereus zopilotensis,CACTACEAE,Peniocereus,zopilotensis,,,,(J.Meyrán) Buxb.,Critically Endangered,C2a(i); D,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152143a602139.en,"(2009). Peniocereus zopilotensis: Cházaro, M., Terrazas, T. & Arreola, H. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152143a602139.en"
wfo-0000358071,604654,152163,Leptocereus leonii,CACTACEAE,Leptocereus,leonii,,,,Britton & Rose,Critically Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152163a604654.en,"(2011). Leptocereus leonii: Taylor, N.P., González Torres, L.R. & Barrios, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152163a604654.en"
wfo-0000378399,608927,152199,Melocactus braunii,CACTACEAE,Melocactus,braunii,,,,Esteves,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152199a608927.en,"(2010). Melocactus braunii: Braun, P., Machado, M. & Taylor, N.P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152199a608927.en"
wfo-0001225353,616751,152266,Mammillaria carmenae,CACTACEAE,Mammillaria,carmenae,,,,Castañeda,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152266a616751.en,"(2009). Mammillaria carmenae: Fitz Maurice, B, Fitz Maurice, W.A., Hernández, H.M., Sotomayor, M. & Smith, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152266a616751.en"
wfo-0001256052,617119,152270,Parodia nivosa,CACTACEAE,Parodia,nivosa,,,,(Fric) Backeb.,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152270a617119.en,"(2010). Parodia nivosa: Ortega-Baes, P. & Lowry, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152270a617119.en"
wfo-0001287895,621484,152304,Matucana ritteri,CACTACEAE,Matucana,ritteri,,,,Buining,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152304a621484.en,"(2011). Matucana ritteri: Ostalaza, C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152304a621484.en"
wfo-0001256466,627112,152352,Pilosocereus diersianus,CACTACEAE,Pilosocereus,diersianus,,,,(Esteves) P.J.Braun,Critically Endangered,D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152352a627112.en,"(2009). Pilosocereus diersianus: Braun, P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152352a627112.en"
wfo-0001287647,627212,152353,Haageocereus pacalaensis,CACTACEAE,Haageocereus,pacalaensis,,,,Backeb.,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152353a627212.en,"(2011). Haageocereus pacalaensis: Ostalaza, C., Cáceres, F. & Roque, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152353a627212.en"
wfo-0001287051,628721,152365,Rhipsalis pentaptera,CACTACEAE,Rhipsalis,pentaptera,,,,Pfeiff. ex A.Dietr.,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152365a628721.en,"(2010). Rhipsalis pentaptera: Taylor, N.P. & Zappi, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152365a628721.en"
wfo-0001287066,631492,152391,Myrtillocactus eichlamii,CACTACEAE,Myrtillocactus,eichlamii,,,,Britton & Rose,Critically Endangered,C2a(i),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152391a631492.en,"(2009). Myrtillocactus eichlamii: Véliz, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152391a631492.en"
wfo-0001287925,632099,152396,Matucana madisoniorum,CACTACEAE,Matucana,madisoniorum,,,,(Hutchison) G.D.Rowley,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152396a632099.en,"(2011). Matucana madisoniorum: Ostalaza, C. & Roque, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152396a632099.en"
wfo-0000632388,634682,152417,Cylindropuntia hystrix,CACTACEAE,Cylindropuntia,hystrix,,,,(Griseb.) Areces,Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152417a634682.en,"(2011). Cylindropuntia hystrix: Majure, L., Griffith, P., Taylor, N.P., González Torres, L.R. & Barrios, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152417a634682.en"
wfo-0000623162,635050,152421,Corynopuntia reflexispina,CACTACEAE,Corynopuntia,reflexispina,,,,(Wiggins & Rollins) Backeb.,Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152421a635050.en,"(2010). Corynopuntia reflexispina: Puente, R., Felger, R.S. & Baker, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152421a635050.en"
wfo-0000358070,635644,152426,Leptocereus wrightii,CACTACEAE,Leptocereus,wrightii,,,,León,Critically Endangered,"B2ab(ii,iii,v); C2a(i,ii); D",3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152426a635644.en,"(2011). Leptocereus wrightii: Taylor, N.P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152426a635644.en"
wfo-0001287050,637316,152443,Rhipsalis mesembryanthemoides,CACTACEAE,Rhipsalis,mesembryanthemoides,,,,Haw.,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152443a637316.en,"(2010). Rhipsalis mesembryanthemoides: Taylor, N.P. & Zappi, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152443a637316.en"
wfo-0000712640,644230,152503,Gymnocalycium ragonesei,CACTACEAE,Gymnocalycium,ragonesei,,,,A.Cast.,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152503a644230.en,"(2010). Gymnocalycium ragonesei: Trevisson, M., Demaio, P. & Perea, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152503a644230.en"
wfo-0001287698,646914,152527,Pygmaeocereus bylesianus,CACTACEAE,Pygmaeocereus,bylesianus,,,,Andreae & Backeb.,Critically Endangered,A2c,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152527a646914.en,"(2011). Pygmaeocereus bylesianus: Cáceres, F. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152527a646914.en"
wfo-0001256027,647147,152529,Parodia herteri,CACTACEAE,Parodia,herteri,,,,(Werderm.) N.P.Taylor ,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152529a647147.en,"(2010). Parodia herteri: Larocca, J., Machado, M. & Duarte, W. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152529a647147.en"
wfo-0000661371,648530,152539,Echinocereus nivosus,CACTACEAE,Echinocereus,nivosus,,,,Glass & R.A.Foster,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152539a648530.en,"(2009). Echinocereus nivosus: Fitz Maurice, B, Sotomayor, M., Fitz Maurice, W.A., Hernández, H.M. & Smith, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152539a648530.en"
wfo-0000427548,648657,152540,Weberocereus frohningiorum,CACTACEAE,Weberocereus,frohningiorum,,,,Ralf Bauer ,Critically Endangered,D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152540a648657.en,"(2009). Weberocereus frohningiorum: Hammel, B. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152540a648657.en"
wfo-0001249085,649466,152546,Mammillaria theresae,CACTACEAE,Mammillaria,theresae,,,,Cutak,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152546a649466.en,"(2009). Mammillaria theresae: Fitz Maurice, B, Fitz Maurice, W.A., Hernández, H.M. & Sotomayor, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152546a649466.en"
wfo-0000712579,650339,152553,Gymnocalycium neuhuberi,CACTACEAE,Gymnocalycium,neuhuberi,,,,H.Till & W.Till,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152553a650339.en,"(2010). Gymnocalycium neuhuberi: Demaio, P., Perea, M. & Trevisson, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152553a650339.en"
wfo-0000662411,654963,152593,Echinopsis walteri,CACTACEAE,Echinopsis,walteri,,,,(R.Kiesling) H.Friedrich & Glaetzle,Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152593a654963.en,"(2010). Echinopsis walteri: Ortega-Baes, P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152593a654963.en"
wfo-0001256508,655570,152598,Stenocereus chacalapensis,CACTACEAE,Stenocereus,chacalapensis,,,,(Bravo & T.MacDoug.) Buxb.,Critically Endangered,C2a(i); D,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152598a655570.en,"(2009). Stenocereus chacalapensis: Arreola, H. & Terrazas, T. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152598a655570.en"
wfo-0000597632,656368,152604,Cereus saddianus,CACTACEAE,Cereus,saddianus,,,,(Rizzini & A.Mattos) P.J.Braun,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152604a656368.en,"(2010). Cereus saddianus: Braun, P. & Taylor, N.P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152604a656368.en"
wfo-0001289637,657591,152615,Melocactus brederooianus,CACTACEAE,Melocactus,brederooianus,,,,Buining,Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152615a657591.en,"(2010). Melocactus brederooianus: Braun, P. & Taylor, N.P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152615a657591.en"
wfo-0001287914,660586,152641,Matucana huagalensis,CACTACEAE,Matucana,huagalensis,,,,(Donald & A.B.Lau) Bregman,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152641a660586.en,"(2011). Matucana huagalensis: Ostalaza, C. & Roque, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152641a660586.en"
wfo-0000358066,668478,152707,Leptocereus scopulophilus,CACTACEAE,Leptocereus,scopulophilus,,,,Areces,Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152707a668478.en,"(2011). Leptocereus scopulophilus: Taylor, N.P., González Torres, L.R. & Barrios, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152707a668478.en"
wfo-0000398326,669100,152712,Parodia arnostiana,CACTACEAE,Parodia,arnostiana,,,,(Lisal & Kolarik) Hofacker,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152712a669100.en,"(2010). Parodia arnostiana: Larocca, J. & Machado, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152712a669100.en"
wfo-0000398247,669833,152718,Parodia neohorstii,CACTACEAE,Parodia,neohorstii,,,,(S.Theun.) N.P.Taylor,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152718a669833.en,"(2010). Parodia neohorstii: Larocca, J. & Machado, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152718a669833.en"
wfo-0000623350,670183,152720,Coryphantha potosiana,CACTACEAE,Coryphantha,potosiana,,,,(Jacobi) Glass & R.A.Foster ex G.D.Rowley,Critically Endangered,"A3c; B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152720a670183.en,"(2009). Coryphantha potosiana: Fitz Maurice, B, Sotomayor, M. & Fitz Maurice, W.A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152720a670183.en"
wfo-0000555052,673052,152743,Astrophytum caput-medusae,CACTACEAE,Astrophytum,caput-medusae,,,,(Velazco & Nevárez) D.R.Hunt,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152743a673052.en,"(2009). Astrophytum caput-medusae: Gómez-Hinostrosa, C. & Hernández, H.M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152743a673052.en"
wfo-0000609390,675407,152762,Cleistocactus xylorhizus,CACTACEAE,Cleistocactus,xylorhizus,,,,(F.Ritter) Ostolaza,Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152762a675407.en,"(2011). Cleistocactus xylorhizus: Ostalaza, C., Cáceres, F. & Roque, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152762a675407.en"
wfo-0000549692,677736,152782,Arrojadoa marylaniae,CACTACEAE,Arrojadoa,marylaniae,,,,Soares Filho & M.Machado,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152782a677736.en,"(2010). Arrojadoa marylaniae: Machado, M., Braun, P., Taylor, N.P. & Zappi, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152782a677736.en"
wfo-0000651961,680849,152807,Discocactus hartmannii,CACTACEAE,Discocactus,hartmannii,,,,(K.Schum.) Britton & Rose,Critically Endangered,A2ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152807a680849.en,"(2010). Discocactus hartmannii: Braun, P., Pin, A. & Oakley, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152807a680849.en"
wfo-0001256017,684478,152836,Parodia crassigibba,CACTACEAE,Parodia,crassigibba,,,,(F.Ritter) N.P.Taylor ,Critically Endangered,A2ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152836a684478.en,"(2010). Parodia crassigibba: Larocca, J. & Machado, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152836a684478.en"
wfo-0000358077,687773,152862,Leptocereus carinatus,CACTACEAE,Leptocereus,carinatus,,,,Areces,Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii); C2a(ii)",3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152862a687773.en,"(2011). Leptocereus carinatus: Taylor, N.P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152862a687773.en"
wfo-0001256242,687987,152864,Mammillaria laui,CACTACEAE,Mammillaria,laui,,,,D.R.Hunt,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152864a687987.en,"(2009). Mammillaria laui: Fitz Maurice, B, Fitz Maurice, W.A., Hernández, H.M., Sotomayor, M. & Smith, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152864a687987.en"
wfo-0000712347,688953,152872,Gymnocalycium albiareolatum,CACTACEAE,Gymnocalycium,albiareolatum,,,,Rausch,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152872a688953.en,"(2010). Gymnocalycium albiareolatum: Demaio, P., Trevisson, M. & Perea, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152872a688953.en"
wfo-0001287859,690499,152883,Haageocereus tenuis,CACTACEAE,Haageocereus,tenuis,,,,F.Ritter,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152883a690499.en,"(2011). Haageocereus tenuis: Ostalaza, C. & Roque, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152883a690499.en"
wfo-0001288822,691543,152892,Mammillaria humboldtii,CACTACEAE,Mammillaria,humboldtii,,,,Ehrenb.,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152892a691543.en,"(2009). Mammillaria humboldtii: Fitz Maurice, B, Fitz Maurice, W.A., Hernández, H.M., Sotomayor, M. & Smith, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152892a691543.en"
wfo-0001256006,698169,152944,Parodia buiningii,CACTACEAE,Parodia,buiningii,,,,(Buxb.) N.P.Taylor ,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152944a698169.en,"(2010). Parodia buiningii: Larocca, J., Machado, M. & Duarte, W. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152944a698169.en"
wfo-0001101757,754465,157955,Oxygonum subfastigiatum,POLYGONACEAE,Oxygonum,subfastigiatum,,,,R.A.Graham,Critically Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157955a754465.en,"(2008). Oxygonum subfastigiatum: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157955a754465.en"
wfo-0000926248,754511,157956,Homalium elegantulum,SALICACEAE,Homalium,elegantulum,,,,Sleumer,Critically Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t157956a754511.en,"(2014). Homalium elegantulum: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t157956a754511.en"
wfo-0001064695,756145,157991,Streptocarpus thysanotus,GESNERIACEAE,Streptocarpus,thysanotus,,,,Hilliard & B.L.Burtt,Critically Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t157991a756145.en,"(2008). Streptocarpus thysanotus: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t157991a756145.en"
wfo-0000593147,756253,157997,Celosia patentiloba,AMARANTHACEAE,Celosia,patentiloba,,,,C.C.Towns.,Critically Endangered,B2ab(iii); D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157997a756253.en,"(2006). Celosia patentiloba: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157997a756253.en"
