WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000833628,754210,157940,Hirtella zanzibarica,CHRYSOBALANACEAE,Hirtella,zanzibarica,,,,Oliv.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157940a754210.en,"(2007). Hirtella zanzibarica: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157940a754210.en"
wfo-0000612918,754267,157949,Coccinia grandiflora,CUCURBITACEAE,Coccinia,grandiflora,,,,Cogn. ex Engl.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157949a754267.en,"(2006). Coccinia grandiflora: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157949a754267.en"
wfo-0001065016,754347,157950,Streptocarpus hirsutissimus,GESNERIACEAE,Streptocarpus,hirsutissimus,,,,E.A.Bruce,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t157950a754347.en,"(2008). Streptocarpus hirsutissimus: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t157950a754347.en"
wfo-0000628012,754394,157953,Cryptocarya liebertiana,LAURACEAE,Cryptocarya,liebertiana,,,,Engl.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157953a754394.en,"(2008). Cryptocarya liebertiana: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157953a754394.en"
wfo-0001297734,754432,157954,Ipomoea lapathifolia,CONVOLVULACEAE,Ipomoea,lapathifolia,,,,Hallier f.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157954a754432.en,"(2007). Ipomoea lapathifolia: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157954a754432.en"
wfo-0000730775,754743,157962,Impatiens nana,BALSAMINACEAE,Impatiens,nana,,,,Engl.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t157962a754743.en,"(2008). Impatiens nana: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t157962a754743.en"
wfo-0000880344,754937,157967,Clerodendrum cephalanthum,LAMIACEAE,Clerodendrum,cephalanthum,,,,Oliv.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157967a754937.en,"(2007). Clerodendrum cephalanthum: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157967a754937.en"
wfo-0001338020,755344,157972,Rotheca microphylla,LAMIACEAE,Rotheca,microphylla,,,,(Blume) Callm. & Phillipson,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157972a755344.en,"(2007). Rotheca microphylla: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157972a755344.en"
wfo-0000824730,755370,157973,Cavacoa aurea,EUPHORBIACEAE,Cavacoa,aurea,,,,(Cavaco) J.Léonard,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157973a755370.en,"(2007). Cavacoa aurea: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157973a755370.en"
wfo-0001045864,755396,157974,Tetracera boiviniana,DILLENIACEAE,Tetracera,boiviniana,,,,Baill.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157974a755396.en,"(2007). Tetracera boiviniana: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157974a755396.en"
wfo-0000962862,755458,157976,Euphorbia kilwana,EUPHORBIACEAE,Euphorbia,kilwana,,,,N.E.Br.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157976a755458.en,"(2009). Euphorbia kilwana: Mwangoka, M., Ndangalasi, H., Kindeketa, W., Kabuye, C., Minani, V., Kelbessa, E., Gereau, R.E., Malombe, I., Luke, W.R.Q. & Kalema, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157976a755458.en"
wfo-0000320774,755484,157977,Tannodia tenuifolia,EUPHORBIACEAE,Tannodia,tenuifolia,,,,(Pax) Prain,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157977a755484.en,"(2007). Tannodia tenuifolia: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157977a755484.en"
wfo-0000612675,755510,157978,Cnestis confertiflora,CONNARACEAE,Cnestis,confertiflora,,,,Gilg,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157978a755510.en,"(2007). Cnestis confertiflora: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157978a755510.en"
wfo-0001046252,755894,157985,Psilotrichum cyathuloides,AMARANTHACEAE,Psilotrichum,cyathuloides,,,,Suess. & Launert,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157985a755894.en,"(2006). Psilotrichum cyathuloides: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157985a755894.en"
wfo-0000360288,756078,157990,Lannea greenwayi,ANACARDIACEAE,Lannea,greenwayi,,,,Kokwaro,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157990a756078.en,"(2006). Lannea greenwayi: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157990a756078.en"
wfo-0000964674,756356,157999,Euphorbia selousiana,EUPHORBIACEAE,Euphorbia,selousiana,,,,S.Carter,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157999a756356.en,"(2006). Euphorbia selousiana: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157999a756356.en"
wfo-0001239042,756588,158005,Streptocarpus pallidiflorus,GESNERIACEAE,Streptocarpus,pallidiflorus,,,,C.B.Clarke,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158005a756588.en,"(2008). Streptocarpus pallidiflorus: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158005a756588.en"
wfo-0001073422,756680,158007,Nectaropetalum kaessneri,ERYTHROXYLACEAE,Nectaropetalum,kaessneri,,,,Engl.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158007a756680.en,"(2007). Nectaropetalum kaessneri: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158007a756680.en"
wfo-0000954044,756740,158008,Erythrococca usambarica,EUPHORBIACEAE,Erythrococca,usambarica,,,,Prain,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158008a756740.en,"(2007). Erythrococca usambarica: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158008a756740.en"
wfo-0000016101,756766,158009,Microglossa hildebrandtii,ASTERACEAE,Microglossa,hildebrandtii,,,,O.Hoffm.,Least Concern,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158009a756766.en,"(2006). Microglossa hildebrandtii: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158009a756766.en"
wfo-0001101758,756941,158014,Oxygonum schliebenii,POLYGONACEAE,Oxygonum,schliebenii,,,,Mildbr.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158014a756941.en,"(2008). Oxygonum schliebenii: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158014a756941.en"
wfo-0000885910,756991,158015,Clerodendrum robustum,LAMIACEAE,Clerodendrum,robustum,,,,Klotzsch,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158015a756991.en,"(2007). Clerodendrum robustum: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158015a756991.en"
wfo-0001336845,757111,158017,Vachellia etbaica,FABACEAE,Vachellia,etbaica,,,,(Schweinf.) Kyal. & Boatwr.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158017a757111.en,"(2008). Vachellia etbaica: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158017a757111.en"
wfo-0000214576,757511,158023,Cassia abbreviata,FABACEAE,Cassia,abbreviata,,,,Oliv.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158023a757511.en,"(2007). Cassia abbreviata: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158023a757511.en"
wfo-0001130985,757902,158031,Lasiodiscus pervillei,RHAMNACEAE,Lasiodiscus,pervillei,,,,Baill.,Least Concern,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2021-2.rlts.t158031a757902.en,"(2020). Lasiodiscus pervillei: Razafiniary, V. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-2.rlts.t158031a757902.en"
wfo-0000133738,757988,158033,Kleinia implexa,ASTERACEAE,Kleinia,implexa,,,,(P.R.O.Bally) C.Jeffrey,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158033a757988.en,"(2006). Kleinia implexa: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158033a757988.en"
wfo-0000648500,758054,158034,Diospyros anitae,EBENACEAE,Diospyros,anitae,,,,F.White,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158034a758054.en,"(2007). Diospyros anitae: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158034a758054.en"
wfo-0000620557,758119,158035,Cordia guineensis,CORDIACEAE,Cordia,guineensis,,,,Thonn.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158035a758119.en,"(2007). Cordia guineensis: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158035a758119.en"
wfo-0000282651,758169,158036,Premna hildebrandtii,LAMIACEAE,Premna,hildebrandtii,,,,Gürke,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158036a758169.en,"(2007). Premna hildebrandtii: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158036a758169.en"
wfo-0000122405,758195,158038,Bothriocline pauciseta,ASTERACEAE,Bothriocline,pauciseta,,,,O.Hoffm.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158038a758195.en,"(2006). Bothriocline pauciseta: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158038a758195.en"
wfo-0000817232,758518,158045,Olea woodiana,OLEACEAE,Olea,woodiana,,,,Knobl.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158045a758518.en,"(2008). Olea woodiana: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158045a758518.en"
wfo-0001064918,758596,158048,Streptocarpus caulescens,GESNERIACEAE,Streptocarpus,caulescens,,,,Vatke,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158048a758596.en,"(2008). Streptocarpus caulescens: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158048a758596.en"
wfo-0000431017,758646,158050,Grandidiera boivinii,ACHARIACEAE,Grandidiera,boivinii,,,,Jaub.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158050a758646.en,"(2008). Grandidiera boivinii: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158050a758646.en"
wfo-0000092275,758882,158054,Vernonia nuxioides,ASTERACEAE,Vernonia,nuxioides,,,,O.Hoffm. & Muschl.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158054a758882.en,"(2006). Vernonia nuxioides: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158054a758882.en"
wfo-0000961385,758943,158055,Euphorbia classenii,EUPHORBIACEAE,Euphorbia,classenii,,,,P.R.O.Bally & S.Carter,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158055a758943.en,"(2007). Euphorbia classenii: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158055a758943.en"
wfo-0000612965,759120,158058,Coccinia schliebenii,CUCURBITACEAE,Coccinia,schliebenii,,,,Harms,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158058a759120.en,"(2006). Coccinia schliebenii: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158058a759120.en"
wfo-0001045871,759298,158063,Tetracera litoralis,DILLENIACEAE,Tetracera,litoralis,,,,Gilg,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158063a759298.en,"(2007). Tetracera litoralis: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158063a759298.en"
wfo-0000313543,759459,158067,Balanites maughamii,ZYGOPHYLLACEAE,Balanites,maughamii,,,,Sands,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158067a759459.en,"(2007). Balanites maughamii: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158067a759459.en"
wfo-0000389116,759835,158076,Ochna mossambicensis,OCHNACEAE,Ochna,mossambicensis,,,,Klotzsch,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158076a759835.en,"(2008). Ochna mossambicensis: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158076a759835.en"
wfo-0001223752,759871,158077,Streptocarpus saxorum,GESNERIACEAE,Streptocarpus,saxorum,,,,Engl.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158077a759871.en,"(2008). Streptocarpus saxorum: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158077a759871.en"
wfo-0000585113,760014,158080,Capparis sepiaria,CAPPARACEAE,Capparis,sepiaria,,,,L.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158080a760014.en,"(2007). Capparis sepiaria: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158080a760014.en"
wfo-0000726172,760192,158085,Hydnora sinandevu,ARISTOLOCHIACEAE,Hydnora,sinandevu,,,,Beentje & Q.Luke,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158085a760192.en,"(2008). Hydnora sinandevu: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158085a760192.en"
wfo-0001101762,760610,158093,Oxygonum magdalenae,POLYGONACEAE,Oxygonum,magdalenae,,,,Dammer ex Peter,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158093a760610.en,"(2008). Oxygonum magdalenae: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158093a760610.en"
wfo-0000650184,760823,158099,Diplocyclos schliebenii,CUCURBITACEAE,Diplocyclos,schliebenii,,,,(Harms) C.Jeffrey,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158099a760823.en,"(2006). Diplocyclos schliebenii: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158099a760823.en"
wfo-0000609846,761149,158105,Clematis dolichopoda,RANUNCULACEAE,Clematis,dolichopoda,,,,Brenan,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158105a761149.en,"(2008). Clematis dolichopoda: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158105a761149.en"
wfo-0000712950,761211,158106,Gymnosporia harveyana,CELASTRACEAE,Gymnosporia,harveyana,,,,Loes.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158106a761211.en,"(2007). Gymnosporia harveyana: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158106a761211.en"
