taxonId	coreId
wfo-0000731030	urn:lsid:ipni.org:names:374360-1
wfo-0000731062	urn:lsid:ipni.org:names:103985-1
wfo-0000731143	urn:lsid:ipni.org:names:374419-1
wfo-0000733616	urn:lsid:ipni.org:names:170880-1
wfo-0000733621	urn:lsid:ipni.org:names:170883-1
wfo-0000733710	urn:lsid:ipni.org:names:58438-1
wfo-0000738022	urn:lsid:ipni.org:names:58531-1
wfo-0000740704	urn:lsid:ipni.org:names:541279-1
wfo-0000741555	urn:lsid:ipni.org:names:540936-1
wfo-0000744603	urn:lsid:ipni.org:names:542795-1
wfo-0000751870	urn:lsid:ipni.org:names:543556-1
wfo-0000752035	urn:lsid:ipni.org:names:67162-1
wfo-0000761010	urn:lsid:ipni.org:names:602878-1
wfo-0000763204	urn:lsid:ipni.org:names:532733-1
wfo-0000763213	urn:lsid:ipni.org:names:532740-1
wfo-0000763245	urn:lsid:ipni.org:names:532769-1
wfo-0000763249	urn:lsid:ipni.org:names:532773-1
wfo-0000763320	urn:lsid:ipni.org:names:532834-1
wfo-0000763340	urn:lsid:ipni.org:names:532851-1
wfo-0000763395	urn:lsid:ipni.org:names:532899-1
wfo-0000763427	urn:lsid:ipni.org:names:532927-1
wfo-0000763436	urn:lsid:ipni.org:names:532934-1
wfo-0000763531	urn:lsid:ipni.org:names:972947-1
wfo-0000763554	urn:lsid:ipni.org:names:533033-1
wfo-0000763568	urn:lsid:ipni.org:names:533041-1
wfo-0000763585	urn:lsid:ipni.org:names:533051-1
wfo-0000763612	urn:lsid:ipni.org:names:970978-1
wfo-0000763675	urn:lsid:ipni.org:names:533127-1
wfo-0000764761	urn:lsid:ipni.org:names:64130-1
wfo-0000764886	urn:lsid:ipni.org:names:602938-1
wfo-0000765433	urn:lsid:ipni.org:names:533958-1
wfo-0000766126	urn:lsid:ipni.org:names:534525-1
wfo-0000766175	urn:lsid:ipni.org:names:944807-1
wfo-0000766209	urn:lsid:ipni.org:names:534574-1
wfo-0000766882	urn:lsid:ipni.org:names:534897-1
wfo-0000769316	urn:lsid:ipni.org:names:602956-1
wfo-0000769344	urn:lsid:ipni.org:names:431764-1
wfo-0000769414	urn:lsid:ipni.org:names:431815-1
wfo-0000769423	urn:lsid:ipni.org:names:431823-1
wfo-0000769943	urn:lsid:ipni.org:names:208890-2
wfo-0000770592	urn:lsid:ipni.org:names:431616-1
wfo-0000770909	urn:lsid:ipni.org:names:861468-1
wfo-0000776116	urn:lsid:ipni.org:names:591403-1
wfo-0000776402	urn:lsid:ipni.org:names:442930-1
wfo-0000777662	urn:lsid:ipni.org:names:443746-1
wfo-0000784646	urn:lsid:ipni.org:names:439825-1
wfo-0000784718	urn:lsid:ipni.org:names:440194-1
wfo-0000784747	urn:lsid:ipni.org:names:440286-1
wfo-0000784778	urn:lsid:ipni.org:names:440173-1
wfo-0000784938	urn:lsid:ipni.org:names:440321-1
wfo-0000785001	urn:lsid:ipni.org:names:440061-1
wfo-0000785441	urn:lsid:ipni.org:names:440705-1
wfo-0000787972	urn:lsid:ipni.org:names:435972-1
wfo-0000789290	urn:lsid:ipni.org:names:436834-1
wfo-0000789292	urn:lsid:ipni.org:names:934756-1
wfo-0000789534	urn:lsid:ipni.org:names:983608-1
wfo-0000789754	urn:lsid:ipni.org:names:437388-1
wfo-0000789763	urn:lsid:ipni.org:names:437396-1
wfo-0000789786	urn:lsid:ipni.org:names:437408-1
wfo-0000789794	urn:lsid:ipni.org:names:947911-1
wfo-0000790070	urn:lsid:ipni.org:names:437633-1
wfo-0000790109	urn:lsid:ipni.org:names:437667-1
wfo-0000790143	urn:lsid:ipni.org:names:437694-1
wfo-0000710366	urn:lsid:ipni.org:names:834609-1
wfo-0000710393	urn:lsid:ipni.org:names:834635-1
wfo-0000710407	urn:lsid:ipni.org:names:834646-1
wfo-0000713220	urn:lsid:ipni.org:names:115870-2
wfo-0000714461	urn:lsid:ipni.org:names:704322-1
wfo-0000715411	urn:lsid:ipni.org:names:994805-1
wfo-0000718417	urn:lsid:ipni.org:names:116694-1
wfo-0000718442	urn:lsid:ipni.org:names:958898-1
wfo-0000718609	urn:lsid:ipni.org:names:116882-1
wfo-0000718658	urn:lsid:ipni.org:names:116938-1
wfo-0000719076	urn:lsid:ipni.org:names:548777-1
wfo-0000719082	urn:lsid:ipni.org:names:548782-1
wfo-0000720072	urn:lsid:ipni.org:names:843023-1
wfo-0000721324	urn:lsid:ipni.org:names:843258-1
wfo-0000721328	urn:lsid:ipni.org:names:843264-1
wfo-0000724297	urn:lsid:ipni.org:names:837069-1
wfo-0000725083	urn:lsid:ipni.org:names:717558-1
wfo-0000725765	urn:lsid:ipni.org:names:544245-1
wfo-0000726495	urn:lsid:ipni.org:names:843590-1
wfo-0000726628	urn:lsid:ipni.org:names:843759-1
wfo-0000726685	urn:lsid:ipni.org:names:432238-1
wfo-0000726742	urn:lsid:ipni.org:names:688228-1
wfo-0000728215	urn:lsid:ipni.org:names:433782-1
wfo-0000728231	urn:lsid:ipni.org:names:433800-1
wfo-0000730305	urn:lsid:ipni.org:names:374002-1
wfo-0000730348	urn:lsid:ipni.org:names:103530-1
wfo-0000730475	urn:lsid:ipni.org:names:374092-1
wfo-0000730515	urn:lsid:ipni.org:names:374114-1
wfo-0000730532	urn:lsid:ipni.org:names:374124-1
wfo-0000730591	urn:lsid:ipni.org:names:103684-1
wfo-0000730608	urn:lsid:ipni.org:names:103693-1
wfo-0000730734	urn:lsid:ipni.org:names:103780-1
wfo-0000730745	urn:lsid:ipni.org:names:103788-1
wfo-0000730775	urn:lsid:ipni.org:names:374238-1
wfo-0000730784	urn:lsid:ipni.org:names:103811-1
wfo-0000730959	urn:lsid:ipni.org:names:374324-1
wfo-0000731071	urn:lsid:ipni.org:names:374382-1
wfo-0000731103	urn:lsid:ipni.org:names:104019-1
wfo-0000731114	urn:lsid:ipni.org:names:104026-1
wfo-0000731141	urn:lsid:ipni.org:names:374417-1
wfo-0000731249	urn:lsid:ipni.org:names:671281-1
wfo-0000733354	urn:lsid:ipni.org:names:814006-1
wfo-0000733793	urn:lsid:ipni.org:names:544861-1
wfo-0000737750	urn:lsid:ipni.org:names:66761-1
wfo-0000737761	urn:lsid:ipni.org:names:66762-1
wfo-0000739079	urn:lsid:ipni.org:names:30010088-2
wfo-0000752307	urn:lsid:ipni.org:names:699875-1
wfo-0000755265	urn:lsid:ipni.org:names:931014-1
wfo-0000755607	urn:lsid:ipni.org:names:332079-2
wfo-0000759939	urn:lsid:ipni.org:names:63101-1
wfo-0000760260	urn:lsid:ipni.org:names:530297-1
wfo-0000760990	urn:lsid:ipni.org:names:82959-1
wfo-0000761018	urn:lsid:ipni.org:names:602880-1
wfo-0000761937	urn:lsid:ipni.org:names:60455694-2
wfo-0000762018	urn:lsid:ipni.org:names:531999-1
wfo-0000762276	urn:lsid:ipni.org:names:532119-1
wfo-0000762556	urn:lsid:ipni.org:names:58280-1
wfo-0000762640	urn:lsid:ipni.org:names:58294-1
wfo-0000763206	urn:lsid:ipni.org:names:532734-1
wfo-0000763243	urn:lsid:ipni.org:names:532767-1
wfo-0000763269	urn:lsid:ipni.org:names:970951-1
wfo-0000763287	urn:lsid:ipni.org:names:948191-1
wfo-0000763291	urn:lsid:ipni.org:names:532810-1
wfo-0000763403	urn:lsid:ipni.org:names:970962-1
wfo-0000763459	urn:lsid:ipni.org:names:532952-1
wfo-0000763482	urn:lsid:ipni.org:names:532972-1
wfo-0000763527	urn:lsid:ipni.org:names:970968-1
wfo-0000763609	urn:lsid:ipni.org:names:533072-1
wfo-0000763639	urn:lsid:ipni.org:names:533094-1
wfo-0000764518	urn:lsid:ipni.org:names:63908-1
wfo-0000764553	urn:lsid:ipni.org:names:63940-1
wfo-0000764600	urn:lsid:ipni.org:names:63985-1
wfo-0000764643	urn:lsid:ipni.org:names:899566-1
wfo-0000764957	urn:lsid:ipni.org:names:64253-1
wfo-0000765413	urn:lsid:ipni.org:names:533940-1
wfo-0000766080	urn:lsid:ipni.org:names:944805-1
wfo-0000769324	urn:lsid:ipni.org:names:431748-1
wfo-0000769510	urn:lsid:ipni.org:names:603018-1
wfo-0000769588	urn:lsid:ipni.org:names:603073-1
wfo-0000769606	urn:lsid:ipni.org:names:1080475-2
wfo-0000771810	urn:lsid:ipni.org:names:77643-1
wfo-0000776321	urn:lsid:ipni.org:names:442899-1
wfo-0000776350	urn:lsid:ipni.org:names:442917-1
wfo-0000776730	urn:lsid:ipni.org:names:935200-1
wfo-0000784937	urn:lsid:ipni.org:names:440322-1
wfo-0000785048	urn:lsid:ipni.org:names:440077-1
wfo-0000785066	urn:lsid:ipni.org:names:440082-1
wfo-0000786397	urn:lsid:ipni.org:names:440893-1
wfo-0000787413	urn:lsid:ipni.org:names:442123-1
wfo-0000787961	urn:lsid:ipni.org:names:435963-1
wfo-0000789324	urn:lsid:ipni.org:names:934758-1
wfo-0000789629	urn:lsid:ipni.org:names:437283-1
wfo-0000789706	urn:lsid:ipni.org:names:991513-1
wfo-0000789707	urn:lsid:ipni.org:names:982802-1
wfo-0000789892	urn:lsid:ipni.org:names:437492-1
wfo-0000789898	urn:lsid:ipni.org:names:437497-1
wfo-0000789904	urn:lsid:ipni.org:names:437501-1
wfo-0000789992	urn:lsid:ipni.org:names:437577-1
wfo-0000790132	urn:lsid:ipni.org:names:972688-1
wfo-0000790240	urn:lsid:ipni.org:names:972685-1
wfo-0000790272	urn:lsid:ipni.org:names:991526-1
wfo-0000790301	urn:lsid:ipni.org:names:437825-1
wfo-0000790477	urn:lsid:ipni.org:names:437957-1
wfo-0000797185	urn:lsid:ipni.org:names:745403-1
wfo-0000797445	urn:lsid:ipni.org:names:546840-1
wfo-0000797540	urn:lsid:ipni.org:names:745437-1
wfo-0000797927	urn:lsid:ipni.org:names:932415-1
wfo-0000799046	urn:lsid:ipni.org:names:745568-1
wfo-0000799650	urn:lsid:ipni.org:names:960008-1
wfo-0000799931	urn:lsid:ipni.org:names:745647-1
wfo-0000805366	urn:lsid:ipni.org:names:77073555-1
wfo-0000809786	urn:lsid:ipni.org:names:337266-1
wfo-0000813327	urn:lsid:ipni.org:names:609684-1
wfo-0000813328	urn:lsid:ipni.org:names:609685-1
wfo-0000813682	urn:lsid:ipni.org:names:609392-1
wfo-0000813698	urn:lsid:ipni.org:names:609370-1
wfo-0000813948	urn:lsid:ipni.org:names:142945-1
wfo-0000814078	urn:lsid:ipni.org:names:609447-1
wfo-0000814431	urn:lsid:ipni.org:names:143383-1
wfo-0000814451	urn:lsid:ipni.org:names:143304-1
wfo-0000814468	urn:lsid:ipni.org:names:143147-1
wfo-0000814520	urn:lsid:ipni.org:names:143087-1
wfo-0000814665	urn:lsid:ipni.org:names:144026-1
wfo-0000814721	urn:lsid:ipni.org:names:902473-1
wfo-0000814882	urn:lsid:ipni.org:names:143810-1
wfo-0000730889	urn:lsid:ipni.org:names:103892-1
wfo-0000730890	urn:lsid:ipni.org:names:103893-1
wfo-0000730994	urn:lsid:ipni.org:names:103950-1
wfo-0000731005	urn:lsid:ipni.org:names:103955-1
wfo-0000731013	urn:lsid:ipni.org:names:374351-1
wfo-0000731051	urn:lsid:ipni.org:names:103980-1
wfo-0000731890	urn:lsid:ipni.org:names:434394-1
wfo-0000732297	urn:lsid:ipni.org:names:813766-1
wfo-0000732621	urn:lsid:ipni.org:names:73735-1
wfo-0000733376	urn:lsid:ipni.org:names:814026-1
wfo-0000737730	urn:lsid:ipni.org:names:66769-1
wfo-0000738938	urn:lsid:ipni.org:names:900983-1
wfo-0000743240	urn:lsid:ipni.org:names:1013181-1
wfo-0000744407	urn:lsid:ipni.org:names:542801-1
wfo-0000751874	urn:lsid:ipni.org:names:543594-1
wfo-0000752003	urn:lsid:ipni.org:names:67157-1
wfo-0000752018	urn:lsid:ipni.org:names:67141-1
wfo-0000754995	urn:lsid:ipni.org:names:665039-1
wfo-0000755077	urn:lsid:ipni.org:names:527306-1
wfo-0000755185	urn:lsid:ipni.org:names:527392-1
wfo-0000755470	urn:lsid:ipni.org:names:30019518-2
wfo-0000755919	urn:lsid:ipni.org:names:527795-1
wfo-0000757278	urn:lsid:ipni.org:names:528823-1
wfo-0000759923	urn:lsid:ipni.org:names:63088-1
wfo-0000760042	urn:lsid:ipni.org:names:530129-1
wfo-0000760914	urn:lsid:ipni.org:names:82930-1
wfo-0000761011	urn:lsid:ipni.org:names:82968-1
wfo-0000763342	urn:lsid:ipni.org:names:532853-1
wfo-0000763344	urn:lsid:ipni.org:names:532855-1
wfo-0000763366	urn:lsid:ipni.org:names:532872-1
wfo-0000763391	urn:lsid:ipni.org:names:532896-1
wfo-0000763461	urn:lsid:ipni.org:names:532954-1
wfo-0000763508	urn:lsid:ipni.org:names:970966-1
wfo-0000763563	urn:lsid:ipni.org:names:533038-1
wfo-0000763605	urn:lsid:ipni.org:names:533068-1
wfo-0000763617	urn:lsid:ipni.org:names:533076-1
wfo-0000763634	urn:lsid:ipni.org:names:533090-1
wfo-0000763676	urn:lsid:ipni.org:names:533128-1
wfo-0000763687	urn:lsid:ipni.org:names:970987-1
wfo-0000764069	urn:lsid:ipni.org:names:76369-1
wfo-0000764547	urn:lsid:ipni.org:names:63934-1
wfo-0000764697	urn:lsid:ipni.org:names:64076-1
wfo-0000764753	urn:lsid:ipni.org:names:64125-1
wfo-0000764885	urn:lsid:ipni.org:names:602937-1
wfo-0000764900	urn:lsid:ipni.org:names:64199-1
wfo-0000765438	urn:lsid:ipni.org:names:533962-1
wfo-0000765489	urn:lsid:ipni.org:names:534006-1
wfo-0000765492	urn:lsid:ipni.org:names:534009-1
wfo-0000766077	urn:lsid:ipni.org:names:944806-1
wfo-0000766104	urn:lsid:ipni.org:names:534510-1
wfo-0000766143	urn:lsid:ipni.org:names:933625-1
wfo-0000766676	urn:lsid:ipni.org:names:534756-1
wfo-0000769418	urn:lsid:ipni.org:names:431819-1
wfo-0000769419	urn:lsid:ipni.org:names:431820-1
wfo-0000769575	urn:lsid:ipni.org:names:603060-1
wfo-0000769662	urn:lsid:ipni.org:names:431895-1
wfo-0000769665	urn:lsid:ipni.org:names:431900-1
wfo-0000769669	urn:lsid:ipni.org:names:431904-1
wfo-0000769927	urn:lsid:ipni.org:names:603344-1
wfo-0000769972	urn:lsid:ipni.org:names:603387-1
wfo-0000769983	urn:lsid:ipni.org:names:603397-1
wfo-0000770608	urn:lsid:ipni.org:names:896368-1
wfo-0000770732	urn:lsid:ipni.org:names:431700-1
wfo-0000774962	urn:lsid:ipni.org:names:155081-3
wfo-0000775642	urn:lsid:ipni.org:names:591369-1
wfo-0000776210	urn:lsid:ipni.org:names:591407-1
wfo-0000776261	urn:lsid:ipni.org:names:591412-1
wfo-0000777560	urn:lsid:ipni.org:names:935201-1
wfo-0000777884	urn:lsid:ipni.org:names:905793-1
wfo-0000778663	urn:lsid:ipni.org:names:905794-1
wfo-0000782823	urn:lsid:ipni.org:names:438159-1
wfo-0000783040	urn:lsid:ipni.org:names:908483-1
wfo-0000784635	urn:lsid:ipni.org:names:439827-1
wfo-0000784666	urn:lsid:ipni.org:names:439813-1
wfo-0000784792	urn:lsid:ipni.org:names:440288-1
wfo-0000784865	urn:lsid:ipni.org:names:440294-1
wfo-0000785052	urn:lsid:ipni.org:names:440264-1
wfo-0000785453	urn:lsid:ipni.org:names:440691-1
wfo-0000786060	urn:lsid:ipni.org:names:440730-1
wfo-0000787926	urn:lsid:ipni.org:names:435936-1
wfo-0000787928	urn:lsid:ipni.org:names:435938-1
wfo-0000788005	urn:lsid:ipni.org:names:436000-1
wfo-0000788042	urn:lsid:ipni.org:names:436031-1
wfo-0000789312	urn:lsid:ipni.org:names:934757-1
wfo-0000789772	urn:lsid:ipni.org:names:437402-1
wfo-0000789954	urn:lsid:ipni.org:names:972680-1
wfo-0000790320	urn:lsid:ipni.org:names:947910-1
wfo-0000790373	urn:lsid:ipni.org:names:991529-1
wfo-0000790492	urn:lsid:ipni.org:names:437965-1
wfo-0000797428	urn:lsid:ipni.org:names:546825-1
wfo-0000798071	urn:lsid:ipni.org:names:960012-1
wfo-0000798148	urn:lsid:ipni.org:names:745484-1
wfo-0000798777	urn:lsid:ipni.org:names:745545-1
wfo-0000799101	urn:lsid:ipni.org:names:699417-1
wfo-0000799405	urn:lsid:ipni.org:names:745600-1
wfo-0000801358	urn:lsid:ipni.org:names:340377-1
wfo-0000802556	urn:lsid:ipni.org:names:621753-1
wfo-0000802608	urn:lsid:ipni.org:names:337261-1
wfo-0000803913	urn:lsid:ipni.org:names:77756-1
wfo-0000804345	urn:lsid:ipni.org:names:745770-1
wfo-0000807943	urn:lsid:ipni.org:names:77865-1
wfo-0000813461	urn:lsid:ipni.org:names:609628-1
wfo-0000813489	urn:lsid:ipni.org:names:144175-1
wfo-0000813542	urn:lsid:ipni.org:names:609811-1
wfo-0000813605	urn:lsid:ipni.org:names:609808-1
wfo-0000813884	urn:lsid:ipni.org:names:609490-1
wfo-0000814058	urn:lsid:ipni.org:names:609467-1
wfo-0000814444	urn:lsid:ipni.org:names:143325-1
wfo-0000814667	urn:lsid:ipni.org:names:144035-1
wfo-0000814699	urn:lsid:ipni.org:names:142985-1
wfo-0000815227	urn:lsid:ipni.org:names:143641-1
wfo-0000815304	urn:lsid:ipni.org:names:143488-1
wfo-0000815418	urn:lsid:ipni.org:names:143264-1
wfo-0000817038	urn:lsid:ipni.org:names:610599-1
wfo-0000817378	urn:lsid:ipni.org:names:610715-1
wfo-0000818537	urn:lsid:ipni.org:names:611044-1
wfo-0000818548	urn:lsid:ipni.org:names:611056-1
wfo-0000819360	urn:lsid:ipni.org:names:145940-1
wfo-0000819370	urn:lsid:ipni.org:names:145987-1
wfo-0000819424	urn:lsid:ipni.org:names:145878-1
wfo-0000819458	urn:lsid:ipni.org:names:145898-1
wfo-0000819726	urn:lsid:ipni.org:names:145801-1
wfo-0000819740	urn:lsid:ipni.org:names:145849-1
wfo-0000819806	urn:lsid:ipni.org:names:145782-1
wfo-0000824451	urn:lsid:ipni.org:names:745903-1
wfo-0000796535	urn:lsid:ipni.org:names:745348-1
wfo-0000798060	urn:lsid:ipni.org:names:745478-1
wfo-0000799335	urn:lsid:ipni.org:names:960010-1
wfo-0000799506	urn:lsid:ipni.org:names:745608-1
wfo-0000800007	urn:lsid:ipni.org:names:745651-1
wfo-0000801734	urn:lsid:ipni.org:names:340406-1
wfo-0000803953	urn:lsid:ipni.org:names:77759-1
wfo-0000805362	urn:lsid:ipni.org:names:77073553-1
wfo-0000805364	urn:lsid:ipni.org:names:77073554-1
wfo-0000813471	urn:lsid:ipni.org:names:609625-1
wfo-0000813591	urn:lsid:ipni.org:names:609795-1
wfo-0000813652	urn:lsid:ipni.org:names:609330-1
wfo-0000813872	urn:lsid:ipni.org:names:609519-1
wfo-0000814060	urn:lsid:ipni.org:names:609470-1
wfo-0000814178	urn:lsid:ipni.org:names:142913-1
wfo-0000814507	urn:lsid:ipni.org:names:143159-1
wfo-0000815047	urn:lsid:ipni.org:names:143552-1
wfo-0000815339	urn:lsid:ipni.org:names:143508-1
wfo-0000815524	urn:lsid:ipni.org:names:143273-1
wfo-0000815543	urn:lsid:ipni.org:names:143240-1
wfo-0000815688	urn:lsid:ipni.org:names:143891-1
wfo-0000816649	urn:lsid:ipni.org:names:726211-1
wfo-0000817108	urn:lsid:ipni.org:names:610793-1
wfo-0000817205	urn:lsid:ipni.org:names:610812-1
wfo-0000817322	urn:lsid:ipni.org:names:610745-1
wfo-0000817717	urn:lsid:ipni.org:names:727111-1
wfo-0000819394	urn:lsid:ipni.org:names:145965-1
wfo-0000819468	urn:lsid:ipni.org:names:145907-1
wfo-0000819542	urn:lsid:ipni.org:names:145994-1
wfo-0000819705	urn:lsid:ipni.org:names:145612-1
wfo-0000819820	urn:lsid:ipni.org:names:145777-1
wfo-0000822422	urn:lsid:ipni.org:names:609824-1
wfo-0000823202	urn:lsid:ipni.org:names:164286-1
wfo-0000823221	urn:lsid:ipni.org:names:164300-1
wfo-0000830283	urn:lsid:ipni.org:names:340474-1
wfo-0000833255	urn:lsid:ipni.org:names:430178-1
wfo-0000837851	urn:lsid:ipni.org:names:607986-1
wfo-0000839883	urn:lsid:ipni.org:names:746265-1
wfo-0000840091	urn:lsid:ipni.org:names:77067253-1
wfo-0000840631	urn:lsid:ipni.org:names:622693-1
wfo-0000840780	urn:lsid:ipni.org:names:746329-1
wfo-0000840781	urn:lsid:ipni.org:names:615038-1
wfo-0000840787	urn:lsid:ipni.org:names:746391-1
wfo-0000840801	urn:lsid:ipni.org:names:615040-1
wfo-0000841387	urn:lsid:ipni.org:names:384505-1
wfo-0000841401	urn:lsid:ipni.org:names:384515-1
wfo-0000841405	urn:lsid:ipni.org:names:384518-1
wfo-0000841704	urn:lsid:ipni.org:names:622738-1
wfo-0000843851	urn:lsid:ipni.org:names:385888-1
wfo-0000844774	urn:lsid:ipni.org:names:386523-1
wfo-0000845358	urn:lsid:ipni.org:names:386991-1
wfo-0000845368	urn:lsid:ipni.org:names:387000-1
wfo-0000846082	urn:lsid:ipni.org:names:387470-1
wfo-0000846290	urn:lsid:ipni.org:names:387637-1
wfo-0000846524	urn:lsid:ipni.org:names:387840-1
wfo-0000846688	urn:lsid:ipni.org:names:387964-1
wfo-0000846737	urn:lsid:ipni.org:names:387988-1
wfo-0000846906	urn:lsid:ipni.org:names:388117-1
wfo-0000846993	urn:lsid:ipni.org:names:388183-1
wfo-0000847940	urn:lsid:ipni.org:names:388866-1
wfo-0000848741	urn:lsid:ipni.org:names:389371-1
wfo-0000848952	urn:lsid:ipni.org:names:389523-1
wfo-0000849069	urn:lsid:ipni.org:names:389604-1
wfo-0000849307	urn:lsid:ipni.org:names:389729-1
wfo-0000849401	urn:lsid:ipni.org:names:389799-1
wfo-0000849867	urn:lsid:ipni.org:names:390046-1
wfo-0000851838	urn:lsid:ipni.org:names:391443-1
wfo-0000853909	urn:lsid:ipni.org:names:786275-1
wfo-0000854034	urn:lsid:ipni.org:names:392856-1
wfo-0000854057	urn:lsid:ipni.org:names:392871-1
wfo-0000854060	urn:lsid:ipni.org:names:392874-1
wfo-0000854078	urn:lsid:ipni.org:names:392887-1
wfo-0000854086	urn:lsid:ipni.org:names:392893-1
wfo-0000854134	urn:lsid:ipni.org:names:392929-1
wfo-0000854220	urn:lsid:ipni.org:names:392993-1
wfo-0000854229	urn:lsid:ipni.org:names:392997-1
wfo-0000854240	urn:lsid:ipni.org:names:393007-1
wfo-0000854245	urn:lsid:ipni.org:names:393010-1
wfo-0000854269	urn:lsid:ipni.org:names:393022-1
wfo-0000854283	urn:lsid:ipni.org:names:393035-1
wfo-0000854304	urn:lsid:ipni.org:names:393047-1
wfo-0000854419	urn:lsid:ipni.org:names:393105-1
wfo-0000854899	urn:lsid:ipni.org:names:786346-1
wfo-0000855107	urn:lsid:ipni.org:names:393483-1
wfo-0000857404	urn:lsid:ipni.org:names:394505-1
wfo-0000859380	urn:lsid:ipni.org:names:395776-1
wfo-0000859399	urn:lsid:ipni.org:names:395791-1
wfo-0000859416	urn:lsid:ipni.org:names:1168070-2
wfo-0000859548	urn:lsid:ipni.org:names:395916-1
wfo-0000859578	urn:lsid:ipni.org:names:395946-1
wfo-0000859730	urn:lsid:ipni.org:names:396067-1
wfo-0000859905	urn:lsid:ipni.org:names:396181-1
wfo-0000860314	urn:lsid:ipni.org:names:396445-1
wfo-0000860319	urn:lsid:ipni.org:names:396449-1
wfo-0000860837	urn:lsid:ipni.org:names:396804-1
wfo-0000860945	urn:lsid:ipni.org:names:396888-1
wfo-0000860961	urn:lsid:ipni.org:names:396901-1
wfo-0000861005	urn:lsid:ipni.org:names:396932-1
wfo-0000861248	urn:lsid:ipni.org:names:126195-3
wfo-0000862467	urn:lsid:ipni.org:names:397953-1
wfo-0000863556	urn:lsid:ipni.org:names:398529-1
wfo-0000863732	urn:lsid:ipni.org:names:398648-1
wfo-0000863733	urn:lsid:ipni.org:names:398649-1
wfo-0000863736	urn:lsid:ipni.org:names:398650-1
wfo-0000863740	urn:lsid:ipni.org:names:398654-1
wfo-0000863833	urn:lsid:ipni.org:names:398715-1
wfo-0000864010	urn:lsid:ipni.org:names:398854-1
wfo-0000864117	urn:lsid:ipni.org:names:398933-1
wfo-0000864192	urn:lsid:ipni.org:names:398986-1
wfo-0000864208	urn:lsid:ipni.org:names:398999-1
wfo-0000864244	urn:lsid:ipni.org:names:399023-1
wfo-0000864259	urn:lsid:ipni.org:names:399035-1
wfo-0000864309	urn:lsid:ipni.org:names:399073-1
wfo-0000864323	urn:lsid:ipni.org:names:399084-1
wfo-0000864463	urn:lsid:ipni.org:names:399185-1
wfo-0000864824	urn:lsid:ipni.org:names:399422-1
wfo-0000865236	urn:lsid:ipni.org:names:399660-1
wfo-0000865330	urn:lsid:ipni.org:names:399679-1
wfo-0000865344	urn:lsid:ipni.org:names:399693-1
wfo-0000865411	urn:lsid:ipni.org:names:88106-2
wfo-0000865738	urn:lsid:ipni.org:names:399985-1
wfo-0000865867	urn:lsid:ipni.org:names:400087-1
wfo-0000867365	urn:lsid:ipni.org:names:400801-1
wfo-0000867505	urn:lsid:ipni.org:names:400915-1
wfo-0000867513	urn:lsid:ipni.org:names:400922-1
wfo-0000814993	urn:lsid:ipni.org:names:143568-1
wfo-0000815178	urn:lsid:ipni.org:names:143373-1
wfo-0000815190	urn:lsid:ipni.org:names:143359-1
wfo-0000815377	urn:lsid:ipni.org:names:143412-1
wfo-0000815478	urn:lsid:ipni.org:names:610233-1
wfo-0000815552	urn:lsid:ipni.org:names:143190-1
wfo-0000816645	urn:lsid:ipni.org:names:726212-1
wfo-0000817723	urn:lsid:ipni.org:names:727154-1
wfo-0000817744	urn:lsid:ipni.org:names:727101-1
wfo-0000818545	urn:lsid:ipni.org:names:611053-1
wfo-0000818551	urn:lsid:ipni.org:names:611046-1
wfo-0000818611	urn:lsid:ipni.org:names:611073-1
wfo-0000819339	urn:lsid:ipni.org:names:145951-1
wfo-0000819345	urn:lsid:ipni.org:names:145947-1
wfo-0000819357	urn:lsid:ipni.org:names:145930-1
wfo-0000819408	urn:lsid:ipni.org:names:145886-1
wfo-0000819583	urn:lsid:ipni.org:names:145663-1
wfo-0000819586	urn:lsid:ipni.org:names:145659-1
wfo-0000819612	urn:lsid:ipni.org:names:145730-1
