taxonID,description,type,language,contributor,audience,rightsHolder,created,creator,source,bibliographicCitation,URI,rights,license
wfo-4000001864,"Herbs, evergreen, dioecious, perennial, caespitose or with extended rhizomes. Flowering stems of a single internode, arising from the base (culms) or from branching aerial stems, terete or flattened. Leaves distichous, all basal or arising from aerial stems; sheath split to the base; lamina laterally flattened and equitant or almost terete, sometimes with a small ligule at the transition between lamina and sheath. Inflorescence of few or many flowers, sometimes with elongated inflorescence branches. Spathe subtending inflorescence resembling a leaf sheath, usually caducous. Flowers sessile or pedicellate, mostly each with 2 small membranous deltoid bracts; perianth of 6 rigid or scarious-membranous tepals. Male flowers with 3 stamens; filaments free. Female flowers: ovary 3-locular, with 3 stout, densely papillose styles that are very shortly connate. Fruit a 3-locular, loculicidal capsule, sometimes only 1 or 2 loculi developing. Seeds ovoid, white, the surface colliculate with a pattern of angular or deeply lobed cells or striate with longitudinal ridges. Anatomy with sclerenchyma bundle sheaths extending to the epidermis in both culms and leaves.",Morphology,en,,,Commonwealth of Australia (2018),,,1957,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) <i>Anarthria</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Anarthria [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Anarthria,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000004254,"Perennial stemless herbs with short thick rhizomes and thick roots. Leaves sessile, crowded, linear with sheathing bases. Flowers bisexual, large, solitary, sessile, surrounded by several bracts. Sepals and petals free, indurated, almost equal, not opening widely, persistent in fruit. Stamens united with perianth segments in lower half; anthers long, basally attached, apiculate. Ovary sessile, 3-locular; ovule 1 per locule; style slender but indurated, ±as long as perianth; stigma 3-lobed. Fruit a capsule. Seeds spherical.",Morphology,en,,,Commonwealth of Australia (2017),,,2983,"A.S.George (2017) <i>Baxteria</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Baxteria [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Baxteria,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000004723,"Tufted, herbaceous perennials with tuberous corm. Roots fleshy-fibrous or tuberous. Leaves linear, acute, sheathing slightly at base. Inflorescence terminal, racemose; peduncle with leaf-like bracts. Flowers bisexual, pedicellate, pendulous, each subtended by 1 bract and a smaller bracteole. Perianth petaloid, ±actinomorphic, tubular to campanulate, red to yellow; limb 6-lobed. Stamens 6; filaments adnate to perianth tube; anthers linear, versatile, included or slightly exserted, dehiscing by slits, latrorse. Ovary superior, stipitate, 3-locular; ovules numerous, in 2 rows per locule; placentation axile; style linear; stigma capitate but slightly 3-lobed. Fruit a septicidal capsule, ±fusiform, stipitate, erect, prominently 3-angled. Seeds numerous, linear, brown papillose-hairy.",Morphology,en,,,Commonwealth of Australia (2017),,,3174,"R.J.F.Henderson (2017) <i>Blandfordia</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000005046,"Perennial herbs, domed, tussocky or rhizomatous. Stems branched, sometimes elongated; stilt roots often present. Leaves crowded or secund; lamina narrowly linear, pointed, sometimes deciduous; leaf bases persistent, the upper part lamina-like, the lower sheathing stem. Inflorescence terminal, head-like, scapose, deciduous or persistent; involucre of outer subulate and inner scale-like bracts; flowers single between an outer imbricate or inflexed bract and a bracteole. Perianth tubular to top of floral bracts; lobes 6 in 2 whorls, white, rarely cream. Anthers basifixed, opening laterally. Ovary superior, trilocular; ovules many, in 2 rows; stigma undivided. Fruit a capsule. Seeds 1-4; testa crustaceous, black, ornamented.",Morphology,en,,,Commonwealth of Australia (2017),,,3453,"D.M.Churchill (2017) <i>Borya</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000006007,"Perennial herbs with rhizomes, erect stems and wiry roots. Leaves sessile, alternate, linear, the base indurated and closely sheathing stem, persistent. Flowers bisexual, sessile, solitary, terminal, surrounded by scarious bracts, scentless. Sepals and petals united in tube in lower half, the lobes spreading horizontally, stiffly scarious, blue or purple, variously pubescent outside. Stamens inserted at base of perianth lobes; anthers attached near base, linear, conspicuously exserted, yellow, often turning orange, red or brown. Style slender, exserted, turned to one side, exceeding stamens; stigma simple; ovary 1-locular; ovules 3, basally attached. Fruit indehiscent, enclosed in persistent, faded perianth.",Morphology,en,,,Commonwealth of Australia (2017),,,3671,"A.S.George (2017) <i>Calectasia</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Calectasia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Calectasia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000008791,"Dioecious or monoecious trees or shrubs, glabrous. Leaves flat, sessile or petiolate. Flowers in racemes, the females often also in terminal panicles. Calyx shortly and often unevenly lobed. Male flowers: stamens in 1 whorl; disc with raised rim. Female flowers: ovary turbinate, of 25–60 carpels each with double keel; stigmas short. Fruit turbinate; carpels dry, with scarious sides, dehiscent on inner margin but often falling entire. Seed attached near apex of column, rugose or smooth.",Morphology,en,,,Commonwealth of Australia (2017),,,4394,"A.S.George (2017) <i>Codonocarpus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Codonocarpus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Codonocarpus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000010485,"Dioecious, prostrate, ?annual herbs. Leaves linear-terete, somewhat succulent. Male plant: flowers in axillary and terminal racemes, the axis not growing out; stamens 8–10, in 1 whorl. Female plant: flowers solitary, axillary; ovary 1 cylindrical, unilocular; style 3-lobed, papillose. Fruit a hard achene. Seed U-shaped, slightly rugose, 2 mm long; aril small.",Morphology,en,,,Commonwealth of Australia (2017),,,5108,"A.S.George (2017) <i>Cypselocarpus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Cypselocarpus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Cypselocarpus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000010838,"Perennial herbs, sometimes arborescent, with short rhizomes and erect stems or with short caudex; roots thick. Leaves sessile, linear, flat to inrolled, imbricate at base; margins scabrid. Flowers sessile, bisexual, not opening widely, crowded in spherical inflorescence on stout scape bearing scattered bracts; floral bracts navicular, some exserted and pungent. Sepals united above middle, thickened, indurated towards apex, with stiff dorsal hairs. Petals almost free, narrower than sepals, indurated towards apex. Stamens inserted on perianth, prominently exserted; anthers dorsifixed, short, apiculate. Style stout, c. as long as stamens; stigma simple; ovary 3-locular; ovule 1 per locule. Fruit indehiscent within persistent perianth. Seed 1.",Morphology,en,,,Commonwealth of Australia (2017),,,5228,"A.S.George (2017) <i>Dasypogon</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000012457,"Plants large, with very short stem. Radical leaves numerous, long, each with a brown tubular tip. Inflorescence a large, scapose, terminal oblong thyrse or globular compound raceme. Flowers bisexual, large, red. Sepals and petals united at base into a tube enclosing the ovary; free parts spreading. Staminal filaments adnate to perianth for about 1/2 their length, inserted into a pit at base of anther. Ovary inferior; ovules 40-50 per locule. Fruit a large loculicidal capsule. Seeds winged, flattened.",Morphology,en,,,Commonwealth of Australia (2017),,,5834,"L.Pedley (2017) <i>Doryanthes</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Doryanthes [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Doryanthes,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000012891,"Herbs, monoecious, perennial, caespitose or with extended stout rhizomes, with glabrous scales covering the rhizomes. Cataphylls scarious. Culms unbranched, glabrous, pruinose toward the base, the culm a single internode, with a persistent scarious sheath where the culm joins the peduncle of the single spike; the peduncle more slender than the culm and continuous with the culm. The sheath open and overlapping at the base. Spike solitary, terminal, cylindrical to ovoid, compact, with 20–45 flowers, with zones of female and male flowers alternating once or twice along the spike axis, the basal zone mostly female; flowers spirally arranged in 5 ranks, on very short pedicels. Glumes ovate-cuneate, rigid. Tepals 6, outer lateral tepals keeled. Male flowers with 4 stamens. Female flowers with an initially 2-locular ovary and 2 styles but only one carpel developing; styles mostly stigmatic on the adaxial side, feathery with long white stigmatic hairs. Fruit a small nut (structurally an achene), shed with attached tepals and short stout pedicel. Seeds with an irregular pattern of longitudinal lines of convex cells. Culm striated with grooves extending to the base of the chlorenchyma; stomates on sides of or near base of grooves; ridges without a central sclerenchyma rib.",Morphology,en,,,Commonwealth of Australia (2019),,,6186,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2019) <i>Ecdeiocolea</i>, in P.G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000015543,"Herbs, monoecious, perennial, rhizomatous. Rhizomes villous, largely covered by almost glabrous scales. Cataphylls scarious. Culms terete, striate, Sheaths: basal sheaths persistent, striate, lamina reduced; lower culm sheaths caducous, the nodes swollen and prominent. Inflorescence of two or few spikelets. Spikelet: axis zigzag, with long pale branched hairs; glumes all subtending flowers, female flowers at the spikelet base, flower sex alternating once or twice towards the apex depending on spikelet size. Flowers: male and female flowers similar; tepals 6, outer tepals keeled, the adaxial outer tepal and inner tepals ± flat. Male flowers: stamens 6, free; anthers 2-locular, 4-sporangiate, versatile, latrorse, dehiscing by two longitudinal slits; pistillode present. Female flowers: staminodes minute; ovary 3-locular; styles 3, free, stout, wholly stigmatic, densely covered adaxially with long stigmatic branches. Fruit a loculicidal capsule. Seeds patterned with convex, strongly lobed cells. Culm anatomy: with grooves extending to the base of the chlorenchyma, overarched by enlarged epidermal cells; stomates and accompanying sclereids at base of the groove; ridges with a central sclerenchyma rib.",Morphology,en,,,Commonwealth of Australia (2020),,,7771,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2020) <i>Georgeantha</i>, in P.G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Georgeantha [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Georgeantha,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000016620,"Dioecious shrubs or small trees, glabrous or papillose. Leaves erect or spreading, linear-terete, sometimes obovate or lanceolate, sessile. Flowers solitary or racemose, axillary; calyx shallowly, rarely deeply, lobed. Male flowers: stamens in 1 whorl, or in several covering disc. Female flowers: ovary globular, of 1–30 carpels; stigmas up to 4 mm long, often petaloid. Fruit spherical; carpels ovoid or obovoid, dry, sometimes succulent, each with 2 fine keels, dehiscing along outer margin. Seed attached at base or centre of column, rugose or smooth.",Morphology,en,,,Commonwealth of Australia (2017),,,8783,"A.S.George (2017) <i>Gyrostemon</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000020014,"Arborescent plants with stout caudex of fibrous pith surrounded by persistent packed leaf bases; roots fibrous, arising at base of leafy crown and passing through leaf bases. Leaves many, crowded, narrowly linear, rhomboidal in T.S., silky, often glabrescent; base widely expanded with scarious margins. Inflorescences many, axillary just below stem apex, head-like, with many sessile flowers; scapes covered by imbricate bracts. Flowers bisexual. Sepals and petals free, narrow, navicular, somewhat dry. Stamens free, exserted; anthers basifixed. Style as long as perianth; ovary 3-locular; ovule 1 per locule. Fruit indehiscent, 1-seeded within persistent perianth.",Morphology,en,,,Commonwealth of Australia (2017),,,9765,"A.S.George (2017) <i>Kingia</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Kingia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Kingia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000022525,"Herbs, evergreen, dioecious, perennial; caespitose or with much-branched, glabrous extended rhizomes with closely appressed, overlapping, dark reddish brown, subglossy scales. Culms simple, terete, erect or sinuose, glabrous, smooth or scabrous, with several internodes. Leaves reduced to persistent, appressed sheaths; lamina reduced to a dorsiventrally compressed, &lt;u&gt;&amp;#43;&lt;/u&gt; spreading, acuminate, rigid awn; apex often incurved; without a ligule at the transition to the sheath. Inflorescence: flowers solitary and terminal or in a terminal, erect spike; in spikelets but spikelet structure not obvious due to abortion of flowers; males with 3–10 sessile clusters, each of 2–8 flowers; females with 1–3 sessile clusters each of 1–4 flowers. Spathes similar to culm sheaths but more lax and occasionally more prominently ciliate. Male flowers: tepals 6; outer tepals keeled; inner tepals slightly shorter; stamens 3, extrorse; filaments connate into a stout, tapering column; anthers free, 2-locular, the 2 lobes each with 2 pollen sacs and each with a short apical awn c. 0.8 mm long; pistillode absent. Female flowers: tepals similar to males; outer tepals not keeled; inner tepals distinctly shorter; staminodes absent; ovary 3-locular, 3-angled; styles 3, the lower ⅓ connate forming a hollow tube, the free portion wholly stigmatic. Capsule woody, depressed globular, loculicidal. Seeds ovoid or globose, encircled in the median vertical plane by a narrow hyaline flange; the outer layer white, smooth, readily detached; the surface with fine short spines arising from the corners of minute concavities. Stem anatomy with a sclerenchyma cylinder bordered externally by a parenchyma sheath; epidermal cells and stomates oblique to the culm surface and chlorenchyma of alternating blocks of thin-walled and thick-walled cells.",Morphology,en,,,Commonwealth of Australia (2018),,,10494,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) <i>Lyginia</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000028931,"Description as for the subfamily but flowers bisexual, style filamentous.",Morphology,en,,,Commonwealth of Australia (2017),,,12052,"J.G.Conran, H.T.Clifford (2017) <i>Petermannia</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Petermannia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Petermannia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000037827,"Dioecious annual or biennial herbs. Leaves linear, somewhat succulent. Male plant: flowers in axillary and terminal racemes; stamens 10–15, in 1 whorl. Female plant: flowers solitary, axillary; carpels 16–20, united, rugose-echinate. Fruit a hard, indehiscent syncarp. Seeds smooth, arillate.",Morphology,en,,,Commonwealth of Australia (2017),,,15103,"A.S.George (2017) <i>Tersonia</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Tersonia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Tersonia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000023,"Herbs, evergreen, dioecious, perennial, caespitose or with extended rhizomes, with sand-binding roots. Culms simple or branching, terete or flattened, glabrous. Leaves all basal or arising from aerial stems; with laterally flattened, equitant blades or reduced to persistent sheaths with the lamina represented by a short awn or mucro that has the adaxial surface greatly reduced so as to be almost unifacial; with or without a ligule; sheath split to the base. Inflorescence of few or many flowers, in spikelets but spikelet structure not obvious due to abortion of flowers, sometimes with elongated inflorescence branches, the two sexes alike. Flowers wind-pollinated, sessile or pedicellate, each with 1 or 2 short bracts; perianth of 6 rigid or scarious-membranous tepals in two whorls. Male flowers with 3 stamens opposite the inner tepals, filaments free or united in a column; anthers tetrasporangiate, exserted, dorsifixed, 2-lobed, latrorse, each lobe dehiscing by a longitudinal slit; pistillode minute or absent. Female flowers: ovary superior, free, 1- or 3-locular with a single pendulous orthotropus ovule in each locule; with 1 or 3 stout, papillose or feathery styles, free to the base or shortly connate; staminodes minute or absent. Fruit a 3-locular, loculicidal capsule or a 1-seeded nut with fleshy pericarp.&lt;i&gt; &lt;/i&gt;Seeds of dehiscent genera with a readily-detached white surface layer. Stem anatomy with a sclerenchyma cylinder bordered externally by a parenchyma sheath (&lt;i&gt;Lyginia&lt;/i&gt;, &lt;i&gt;Hopkinsia&lt;/i&gt;) or with sclerenchyma bundle sheaths extending to the epidermis in both culms and leaves (&lt;i&gt;Anarthria&lt;/i&gt;).",Morphology,en,,,Commonwealth of Australia (2018),,,1964,"Barbara G. Briggs (2018) <i>Anarthriaceae</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Anarthriaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Anarthriaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000034,"Scrambling or climbing shrubs, glabrous throughout; nodes unilacunar. Stems with conspicuous raised lenticels. Leaves opposite, simple, shortly petiolate, lamina serrate or entire; stipules variously described as present and minute, or absent with minute colleters present on each side of the nodes. Flowers axillary, solitary or in cymes; pedicels with two medial prophylls; hypanthium short. Flowers actinomorphic, bisexual. Sepals 4, mostly free, imbricate in lower part, greatly enlarging as fruit develops, persistent, arranged in pairs at slightly different levels. Petals minute or absent (variable even in the same plant). Stamens 8; anthers dithecal, tetrasporangiate, basifixed, latrose-introrse, dehiscing by longitudinal slits. Gynoecium of 4 laterally fused carpels. Ovary one quarter to half-inferior, 4-locular, deeply 4-furrowed; style 4-lobed with 4 canals; stigmas terminal, densely papillate. Ovules 1 per locule; placentation axile. Fruit nut-like, 1-seeded, surrounded by persistent sepals. Seed reniform; embryo curved; endosperm fleshy.",Morphology,en,,,Commonwealth of Australia (2018),,,2135,"Val Stajsic (2018) <i>Aphanopetalaceae</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Aphanopetalaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Aphanopetalaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000207,"Herbs, monoecious, perennial, shortly or extensively rhizomatous, forming dense tussocks or extensive patches, rush-like, with sand-binding roots. Culms photosynthetic, unbranched with 1–3 distal inflorescence branches, terete, striate. Cataphylls well-developed, scarious. Leaves on the culm reduced to one (at the base of the peduncle) or few (3 or 4) scarious sheaths; sheaths open and overlapping at the base. Inflorescence of one or few compact cylindrical or ovoid spikes terminating culm or inflorescence branches. Spikes with zones of female and male flowers alternating once or twice along spike axis, the basal zones mostly female. Flowers spirally arranged in 5 ranks, on very short pedicels, subtended by a dark brown, rigid or scarious, ovate glume; glumes all or mostly subtending flowers. Perianth of 6 scarious to hyaline tepals in two whorls, dorsiventrally compressed, the outer two lateral segments folded and keeled, keel pubescent in male flowers. Male flowers with a minute pistillode and 4 or 6 stamens; filaments free, slender; anthers tetrasporangiate, dorsifixed, 2-lobed, latrorse, dehiscing by longitudinal slits. Female flowers with staminodes; ovary superior, free, 2- or 3-locular with 2 or 3 feathery, mostly stigmatic styles; each loculus with a solitary pendulous ovule. Fruit a capsule or a small nut (structurally an achene) shed with attached tepals and very short pedicel. Culm anatomy: with deep narrow grooves extending into the chlorenchyma, enlarged epidermal cells overhanging the grooves, thick sclerenchyma caps on the ridges between the grooves and with stomates and accompanying sclereids at the base or sides of the grooves; ridges with or without a central sclerenchyma rib.",Morphology,en,,,Commonwealth of Australia (2019),,,6189,"B.G. Briggs (2019) <i>Ecdeiocoleaceae</i>, in P.G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocoleaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocoleaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000264,"Short-lived trees or shrubs, or annuals, dioecious or monoecious, glabrous or papillose, soft-wooded. Branchlets often orange, brown or red. Leaves alternate, simple, entire, sessile or petiolate, often succulent; stipules small. Flowers small, actinomorphic or almost so, solitary, or in racemes or panicles, axillary or terminal. Calyx broadly cupular, lobed or entire, persistent, the lobes imbricate in bud. Corolla absent. Male flower: stamens 7–100, in one or several concentric series, when uniseriate with a central disc; anthers almost sessile, quadrangular, 2-locular, opening widely by longitudinal slits. Female flower: carpels 2 to many, either connate around a central column, or fused, sometimes solitary; ovules 1 per carpel, campylotropous; placentation axile; stigmas 1 per carpel, free or shortly united with each other, rarely divided. Fruit a dry or succulent schizocarp, a hard achene or a syncarp; carpels often falling before shedding seeds. Seeds U-shaped, usually rugose, red-brown; aril prominent, translucent; embryo strongly curved; endosperm present.",Morphology,en,,,Commonwealth of Australia (2017),,,8796,"A.S.George (2017) <i>Gyrostemonaceae</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemonaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemonaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000001189,"Terrestrial, perennial, prostrate subshrub. Branches hispid. Leaves (sub-)opposite, simple, harsh, scabrous; margins ±entire or slightly bluntly toothed, wavy, cartilaginous; stipules minute. Flowers solitary in axils, zygomorphic, bisexual, pedicellate, ebracteolate, positioned with the calceolus (slipper-shaped corolla) facing downward, changing orientation during development so that it is presented to the pollinator as being inverted. Sepals 5, connate for about half of their length except on adaxial side where the calyx tube is split to the base. Petals 2, basally valvate, apically imbricate, forming the calceolus, at the base developing a spur-like pocket enclosing a swollen triangular nectary gland. Androgynophore present, linear, flattened, adaxially curved, arising opposite the slit in the calyx, and overtopped by calceolus. Androecium appearing as 4 fertile anthers on a short filament on the adaxial side of flower, and (3–) 6 staminodes on the abaxial side, the staminodes lacking anthers, connected at the base to form a hood-like structure at the summit of the androgynophore. Anthers 2-locular, dehiscing by longitudinal slits. Gynoecium of 3 connate carpels. Ovary superior, loculi 3; style absent; stigma small, sessile, shortly lobed. Ovule 1 per locule; placentation axile. Fruit dry, indehiscent, 1-seeded, pericarp adherent to seed. Seed reniform, more or less compressed, with thick, rugose testa and laciniate funicle; embryo conduplicate-involute; endosperm scanty.",Morphology,en,,,Commonwealth of Australia (2018),,,6322,"Val Stajsic (2018) <i>Emblingiaceae</i>, in Phillip G. Kodela (ed.)<i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Emblingiaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Emblingiaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
