taxonID,identifier,vernacularName,,,,,,,,,,,,,,,,,
wfo-0000906860,acf2c3f5-c961-41e4-9727-bc951f435c13,"Zacate Pichu, Zacate de Piedra.",,,,,,,,,,,,,,2015-07-24,Dawn Trog,,2015-07-24
wfo-0000906864,ca02185e-271b-418d-a0e6-8004c931eed7,"Pará, Zacate Pará.",,,,,,,,,,,,,,2015-07-24,Dawn Trog,,2015-07-24
wfo-0000906881,b894e03c-4e29-4eb6-b8e4-efc56e0ba860,Arrocillo.,,,,,,,,,,,,,,2015-07-24,Dawn Trog,,2015-07-24
wfo-0000906901,00e76cb9-9863-40eb-879c-ac8dac6d4686,Brachiaria.,,,,,,,,,,,,,,2015-07-24,Dawn Trog,,2015-07-24
wfo-0000906986,c912ba77-6beb-4372-afe6-8f3381b239d6,"Zacate Violeta, Vetiver.",,,,,,,,,,,,,,2015-07-24,Dawn Trog,,2015-07-24
wfo-0000907754,38d1dc64-5d04-43e6-90cb-3d3a9915204b,Maíz.,,,,,,,,,,,,,,2015-07-24,Dawn Trog,,2015-07-24
wfo-0000594910,d0294f6b-1f5d-4472-9c99-4197ca6e6c73,"L. Enea, Espadaña, Tule, Tule Balsa.",,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000365771,4eedd027-48ed-47af-a71a-e700ed630844,"Camotillo, Cúrcuma, Yuquilla.",,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000406508,7b19a78b-ca7c-4c1c-af23-7c25defa9d2d,Cardamomo.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000415565,19c335e5-56e1-4a14-bb48-f2af40b6ab96,Bastón de Emperador.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000435787,61ed6861-f865-4056-b7c1-f4e4aeaeb4af,"Flor de San Juan,Heliotropo, Lirio Blanco.",,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000452039,7fd13870-cc22-4f71-89e9-4f43e563a819,Resurrección.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000510796,111621f3-1f7d-4278-a0ae-fefe4340d0d7,Canela.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000617397,0e9b6dec-1d91-48e2-9903-7d83f1cd7a83,"Gengibre, Jengibre.",,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000401720,6ad11dc8-feb2-4113-9d7e-83273fa1a923,Liriode Agua.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000401771,8b7ac69e-1577-4c4e-a124-d349b567cce6,"Choreja, Liriode Agua.",,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000441633,224341f1-4a5e-418c-9dd7-b4d75c8f44a9,"Gua-Calillo, Lengua de Sapo, Oreja de Agua.",,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000740628,f287bbef-2b4c-4ac2-a0ab-cb6eee650793,Bejuco de Canastos.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000742566,991fe3f0-1dd6-4c6e-8c8e-e1d25e05cbc5,Putarrá.,,,,,,,,,,,,,,2015-08-03,Dawn Trog,,2015-08-03
wfo-0000482235,ec05c5ad-6383-4b9b-a8e0-fc1b7b974cf7,Pino Pino Hondureño.,,,,,,,,,,,,,,2013-10-21,Dawn Trog,,2013-10-21
wfo-0000761635,4d27cd81-e33f-4f7f-bce3-5fb3e3ccdac0,Papa de Venado,,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000761716,71f1d872-cd45-4a24-9323-647b469614e4,Papa de Venado,,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000764495,a499f292-05f1-44a6-8cc3-8d8e55e8c3e4,Lirio,,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000767001,9035b069-1c09-43a7-9c74-b6789ca459c9,Eucaristía,,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000752405,ad9a3418-adfb-4ae4-b0c9-13ad03232023,"Corazón de María, Lágrimas de María",,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000755919,f0a07345-afd9-4748-a803-ebff6743262a,Cebolla,,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000757248,0b4aa80b-c85c-4e4e-92c4-60983c06149a,Ajo,,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000757278,72e526b2-be48-4d89-95c0-a83f008c3b7b,"Cebollín, Cebollino",,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000696872,911de303-1e51-4582-a23f-34f9d6ddb420,"Ajillo, Cebollilla",,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-4000030481,2e8e054d-f1f9-4c67-b2b5-7a2eb49308ae,"Ciprecillo, Cobola, Lorito",,,,,,,,,,,,,,2013-10-21,Dawn Trog,,2013-10-21
wfo-0000486911,deb805db-dcd4-42ca-8bed-d34c4bc06647,"Ciprecillo, Ciprecillo Lorito,Cobola.",,,,,,,,,,,,,,2013-10-21,Dawn Trog,,2013-10-21
wfo-4000000928,2b96a56f-824f-47b3-97ad-d0bc2740d666,"Agave, Maguey",,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000768252,fa81fa56-e2ae-4d52-9dce-ebf8c3b7846a,"Cabuya, Olancho, Penca.",,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
wfo-0000752146,8bb3b847-fb5b-4c77-8588-eeea354947fb,"Hita Vo, Itabo",,,,,,,,,,,,,,2013-10-25,Dawn Trog,,2013-10-25
