WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation
wfo-0000830171,ver-THA-0000830171.01,kradong daeng (กระโดงแดง)(ฝีน),0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,Forest Herbarium,All rights reserved,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31"
wfo-0000830171,ver-THA-0000830171.02,padong daeng (ปะดงแดง)(ฝีน),0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,Forest Herbarium,All rights reserved,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31"
wfo-0000830171,ver-THA-0000830171.03,fin(ฝีน),0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,Forest Herbarium,All rights reserved,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31"
wfo-0000830194,ver-THA-0000830194.01,makua pro(มะเขือเปราะ),0.0,ref-THA-0000830194,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02434,Forest Herbarium,All rights reserved,"Chionanthus parkinsonii. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 290. Accessed 2021-07-31"
wfo-0000830215,ver-THA-0000830215.01,nam nong (น้ำนอง)(Northern),0.0,ref-THA-0000830215,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02426,Forest Herbarium,All rights reserved,"Chionanthus ramiflorus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31"
wfo-0000830215,ver-THA-0000830215.02,salai kaew (สาไรแก้ว)(Northern),0.0,ref-THA-0000830215,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02426,Forest Herbarium,All rights reserved,"Chionanthus ramiflorus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31"
wfo-0000830215,ver-THA-0000830215.03,ta chai bai yai (ตาชัยใบใหญ่)(Peninsular),0.0,ref-THA-0000830215,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02426,Forest Herbarium,All rights reserved,"Chionanthus ramiflorus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31"
wfo-0000830253,ver-THA-0000830253.01,cha taphao(ช้าตะเภา),0.0,ref-THA-0000830253,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02430,Forest Herbarium,All rights reserved,"Chionanthus thorelii. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 287. Accessed 2021-07-31"
wfo-0000830260,ver-THA-0000830260.01,kosum(โกสุม),0.0,ref-THA-0000830260,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02433,Forest Herbarium,All rights reserved,"Chionanthus velutinus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 289. Accessed 2021-07-31"
wfo-0001248451,ver-THA-0001248451.01,hom kai (หอมไก่)(Northern),0.0,ref-THA-0001248451,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01284,Forest Herbarium,All rights reserved,"Chloranthus erectus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 425. Accessed 2021-07-31"
wfo-0001248451,ver-THA-0001248451.02,kraduk kai (กระดูกไก่)(Central),0.0,ref-THA-0001248451,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01284,Forest Herbarium,All rights reserved,"Chloranthus erectus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 425. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.01,niam om (เนียมอ้ม)(Northern),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.02,tan muai (ตานม่วย)(Northern),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.03,phang ka (พังกะ)(Northeastern),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.04,niam (เนียม)(Central),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.05,foi fa (ฝอยฝา)(Central),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.06,leng-mung (เล่งมุ้ง)(Central),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.07,kraduk kop (กระดูกกบ)(Peninsular),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
wfo-0000603131,ver-THA-0000603131.08,ram (ราม)(Peninsular),0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,Forest Herbarium,All rights reserved,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31"
