taxonID,vernacularName,language,languageName,rightsHolder,license
wfo-0000422496,"Kalembe, Mubakabaka, Mulembo, Mwikobole (dial. mashi) ; Kashua- mireka (dial. kinyanga) ; Umugonga, Umusewe, Umusine (dial. kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000356485,"marisque (fr.) ; kabaka, kahamba (en mashi) ; kinkeletwe (à Saya) ; lukeranmanzi (à Idjwi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000859723,"feather finger grass, feather top grass (angl.) ; luasugani (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000859517,"Rhode’s grass (angl.) ; akachanjagwa, akajanjagwa, umutsina, urutubwe (en kinyaruanda) ; anioko (en kilur) ; landa-landa (en kifulero) ; kinyangokore (en kirundi) ; mokenge (en kihundo) ; rugayanhete (à Kigali).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000859620,"boyow (en lokundu) ; dili, igroema (à Musa) ; kamo, nkumba-mayumbe (à Luki) ; lofinda, tosisi (en turumbu) ; mbuluku (en ngwaka) ; tosingili singili (en topoke).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000859646,spiderweb Chloris (angl.) ; disoso (à Luki) ; kanienie (en kisonge) ; kashinda ka mpunga (en tshiluba) ; luhimbafunzi (en kihunde) ; nyongonundle (en ngwaka) ; rushasha (en kifulero) ; tosisi (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000853688,pekemulili (en walala).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001426879,"bearded sprangletop, brown beetle grass, kallar grass, littoral sprangletop, Malabar sprangletop, Mexican spangletop, saltpond grass (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000877794,spade grass (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001424621,inaolo a lotembo (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001299065,"common carrot-seed grass, small carrot-seed grass (angl.) ; agahwihwi, inhogoro (en kinyaruanda) ; bulingani (en kihunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001425888,indonbombo (en kundu)?; mburura (en kifulero)?; musandankenko (au Lac Upemba)?; nlangula (à Luki).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001296686,"boniningo bo kikereke, ilikondo i lowe, ilila a kondo, ndombo (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297670,"bawiligotua (en ngwaka)?; esopoko, n’sopoko (en babua)?; inaolo a butchanga, lonininga (en turumbu)?; kalambi, kalunga (en tshiluba)?; libenge dzokunda (en kundu)?; mbohaboha (en kinande)?; musalaba (en kibeya).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001296659,"slender dwarf morning-glory, tropical speedwell (angl.)?; kajuju (en kinyarwanda)?; kararira, umuinira (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000336130,"bushman poison, common poison bush, wintersweet (angl.) ; msunguti (swah.) ; kulumbushia, nisongwa (à Lubumbashi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000336741,"arrow-poison tree, common poison bush (angl.) ; msunguti, msungu (swah.) ; umushegwe, umosagwe (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000837329,mapopo (en kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000215674,"bibanga difike, kadimba (en tschiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000215655,"elande (à Yangambi) ; lisolo li soku, onongo (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000215682,"demouain (fr.) ; angwundia a libande, inaolo a angwundia (en turumbu) ; mutura (en kissongole).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000943159,"tapez de la Guyane (fr.) ; common allamanda, golden trumpet vine, yellow allamanda (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000943361,"tapez du Brésil (fr.) ; bush allamanda, golden trumpet bush (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-4000008015,Asperge (fr.) ; Asparagus (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000763610,Akanyamateke (dial. kirundi) ; Ilanga (dial. turumbu) ; Kisha(m)bamhuri (dial. mashi) ; Ikumashi (dial. Kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000834458,Sangapia (Bas-Uele) ; Akaribu (dial. kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001384301,Oudé-oudé (Lubumbashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200113046,kimpampa (en kibemba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200059655,kimpampa (en kibemba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200112903,kimpampa (en kibemba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000294942,"Les lanières détachées de l’épiderme des jeunes feuilles sont utilisées dans la confection des cordes ou comme fibres textiles pour la fabrication des sacs à main, des chapeaux et des tapis.",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000754995,L’épiderme fibreux de la canne est utilisé comme lien et pour tisser les nasses et les paniers.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000952573,"La canne est couramment utilisée pour la vannerie, la confection des meubles mais aussi comme matériaux de construction des maisons et des ponts. La base de la feuille est employée comme cure dents.",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000952579,"La canne est souvent employée pour la fabrication des armoires, des tabourets et des paniers pour le conditionnement des poissons fumés. Le cirrhe est utilisé comme hameçon indigène.",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000952574,La canne est utilisée pour la fabrication des paniers et tabourets.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000952580,La canne est utilisée en vannerie et pour la fabrication des meubles.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000952576,"La canne est utilisée couramment comme matériaux de construction des maisons et des ponts, pour la vannerie et la fabrication des meubles.",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000221741,La canne est utilisée pour la fabrication de paniers et nasses.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000221737,"L’écorce fibreuse de canne est utilisée pour la confection des paniers, des nasses, des dossiers et des fonds des chaises et des fauteuils.",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000221743,"La canne sert de bâton de marche. L’écorce fibreuse de la canne est employée dans la fabrication des paniers, des nasses, des dossiers et des fonds des chaises et des fauteuils.",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000256769,La canne est utilisée en vannerie et pour le cannage des fauteuils.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000216238,Les feuilles sont utilisées pour la fabrication des chapeaux. Les nervures des feuilles servent au tressage des sacs et paniers. Les fruits sont comestibles.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000216286,Les feuilles sont utilisées pour tisser des tapis et des chapeaux et pour fabriquer des paniers. Les fruits consommés crus interviennent dans le traitement de maux d’estomac et la lutte contre les vers intestinaux.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000836900,Les mêmes usages que S. mannii.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000514564,"agateradimba, umubratzi, ikigenga (en kirundi) ; bolondo (à Mabali) ; kiluba (en kele) ; livoka (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000516970,nzevo za ngo za zanga (à M’vuazi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000919196,busumo (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000345655,"urukembafuga, urukembakufa (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000917475,mushasha (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001426756,hikebo (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000345666,"chenga, lushasha, shenga (en mashi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000348883,"ikembafuka, itete, urukyembafuka (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200112908,kigaga (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001024435,pétunia (fr.) ; petunia (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001019794,galant de nuit (fr.) ; lady of the night (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001019884,hier-aujourd’hui-et-demain (fr.) ; yesterday-today-and-tomorrow (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001019708,"améthyste (fr.) ; Jamaican forget-me-not, bush violet (angl.) ; lukalalambwa (en tshiragaga).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001029408,"bringelier marron, sevabe ou morelle auriculée, tabac marron (fr.) ; bugweed, woolly nightshade (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001029464,"aubergine, belangere, bringelle, morelle mélongène (fr.) ; aubergine, eggplant (angl.) ; beringela (port.) ; mbiringanya, mbilingani (swah.) ; biringanya, urutoryi (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001027359,"inhakara, umukarishya, umutagashya, urutagashya (en kinyarwanda) ; sosera (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001032523,"igitarasoyo, umukarihya, umukarishya (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001031908,"pomme de terre (fr.) ; potato (angl.) ; Kartoffel (allem.) ; batata (port.) ; viazi (swah.) ; ikilaya (en kinyarwanda, en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001029216,"morelle, pomme d’amour, tomadose, tomate (fr.) ; tomato (angl.) ; tomate (port.) ; nyanya (swah.) ; lumantu (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001031144,"liane pomme de terre, liane pomme Édouard, petite liane patate (fr.) ; Brazilian nightshade, potato creeper, star potato vine (angl.) ; guindilla (esp.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001032507,"liane du Paradis, pomme de terre géante (fr.) ; Costa Rican nightshade, giant potato creeper, Paradise flower, potato vine (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001030583,"cerise de Jérusalem (fr.) ; christmas cherry, Jerusalem cherry (angl.) ; falsche Jerusalemkirsche, Jerusalemkirsche, Korallenstrauch (allem.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001026534,"tomate en arbre, tomate arborescente, prunier du Pérou, prunier du Japon (fr.) ; tamarillo (angl.) ; ibinyomoro, ikinyonoro (en kinyarwanda) ; itunda (en kirundi, en kinyarwanda) ; makanga (en muschi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001031661,"inzo (en kinyanga) ; isogo, ururandayri, urusogo (en kinyarwanda) ; lushoo (en kihunde, en kinyanga) ; mulande gue, mulunda, muzirhi (en mashi) ; siga (en kilur) ; urusongo (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001029498,"mboga utshungu (swah.) ; gu (en kilendu) ; isogo (en kirundi) ; isogo, urusogo (en kinyarwanda) ; itofo (en turumbu) ; lushoo, lushowo, rushoo, shoo, urusogo (en kihunde) ; mulunda (en mashi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001032383,"morelle poilue, morelle velue (fr.) ; hairy nightshade (angl.) ; erva de Santa Maria (port.) ; Rotbeeren-Nachtschatten, Gelbbeeren-Nachtschatten, Gelbrotbeeren-Nachtschatten (allem.) ; mnavu (swah.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001025878,"black nightshade (angl.) ; mnavu, suga, susua (swah.) ; itofo, itotofu (en turumbu) ; lubanga (en kindembo) ; managu (en kiyuyu) ; ndumbu, numbu (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001031072,"morelle noire (fr.) ; garden huckleberry (angl.) ; kinsumba, ndumbu, nkunga makiadi (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001027396,"aubergine africaine (fr.), ngogwe, nyanya chungu (swah.) ; igitoborwa (en kinyarwanda) ; ncucu (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001025714,"doborwa, igitoborugwa, indoborwa, kitaborwa, pombo, tshitaborwhakidogo (en kinyarwanda) ; intabaruneemba (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001032367,pomme de Sodome (fr.) ; tropical soda-apple (angl.) ; bafunga (en mongo) ; bompetimpeti (en nkundo) ; limbelele (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001029340,"mamelle de la vache, morelle mammée, morelle momiforme, pomme-poison, pomme zombi (fr.) ; nipple fruit (angl.) ; etetae la gbae (en babua).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297240,gutnikumwe (en kinyarwanda)?; tubabili (en zande).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297958,"Carolina dichondra, kidney weed, Mercury bay weed (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297580,akaganza (en kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297876,"akutoko bo nenu, boanga bo boliki, etekeli io boliko (en turumbu)?; bole ia nseke, moamba nsinsa, pangi ia dibole (en kiyumbe)?; bongola (en kundu)?; gbatembe, kolongbodo (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001272746,bole (en kiyumbe).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000157623,"amakalaso, dawasubo (en kibila).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000155444,"akutoko, inaolo a bunama, inaolo a iliki i bonama (en turumbu)?; kakenge mfundu (en kiyaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000155447,"eliki bonama, iliki i bunama, inaolo a bunama, inaolo a etekele le niele, inaolo a libongola wale (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297860,"aba na mabonde, abana mambondi, eteta l’abana mambondi, mbolokomboloko (en babua)?; akotoko, bossow o boliki, bosso bo boliki, ekwalanganka lo kikereke, ekwalanganka bo kikereke, osso bo boliki (en turumbu)?; bampoko (en lokundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298895,"akutoko, inaolo a etekele lo boliki, inaolo a etekele lo nyele, lulutaluta, waolo (en turumbu)?; ngoliyasobo (en kibila)?; poeketoko (en mongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297614,liseron farineux (fr.)?; ihululandundu (en mashi)?; muswandi (en kihunde).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000307468,Les mêmes que S. mannii.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000279403,La base de la feuille sert de cure-dents. Les fruits sont comestibles.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333251,"biligita, kafutfutu, ngugudala (en azande) ; bilikita, bilikwita, kifilu (au Bas-Congo), bilofili (en kiyaka) ; filia (à Boma) ; mfilu (en kinganga) ; mufutu (au Katanga) ; nimbuli (en mangbetu) ; viluseke ya kaka (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333254,kafidufutu (en buluba) ; mufutu (dans plusieurs régions) ; tshikotomishi (à Kaniama) ; umuviurege (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000332914,inaolo a afoli (en turumbu) ; nyekwe (en kibila).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333490,atumbulu (en azande) ; batomeme (en babua) ; ebite bo boliki (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333059,kafutuanyeke (en kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333079,bolankinda (à Yangambi) ; bushafu (en kitembo) ; filu longo (dans le Mayombe) ; linguengue (en kibali) ; mbukeswapetulu (en kibila) ; n’gungu (en kibundu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333282,mufutu (au Katanga).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001428868,"bolankinda (en bangala) ; kafutuanyeke (en kiluba) ; kishiamafo, kishiamafu (en baholoholo) ; lombansoko (en kibemba) ; luseke (en kiluba, en kiholobolo) ; luseki (en benzee) ; mufutu (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333420,"ebite lo lowe (région de Yangambi) ; kanyabaoli, katesiyesi (en kitembo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001427532,difulu (en kanioka) ; dipodi (en tshiluba) ; ebili (en bakumu) ; mufutu (en kitwaba) ; mufuya ya muhulu (au Kivu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333038,boloko (région de Nioki) ; fiolongi (en kikongo).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001362139,"intaletale, kigaga (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000923648,umuyange (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000347860,ikembagufa (en kinyaruanda) ; lushasha (en mashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000344901,ishenga (en mashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000348620,ibekebekere (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000345521,"intakorago, mborogoma, ndagara, ndagaragwa (en kinyaruanda) ; luga (en kelen) ; lukerhabashi, muvunyo (en mashi) ; ndakoriho (en kihunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000346317,intakoreka (en kinyaruanda) ; ishengo (en mashi) ; kaserehaha (en kindandi) ; luga (en kilur) ; nshenga (en bashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000426230,mahinda (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001323137,– kamunga (en tahitshakwe) ; kashila (en kitshokwe) ; njela (en kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000426709,buvanyu (en bashi) ; ibinyamasunzu (en kirundi) ; ikikembagufa (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200113047,"mupanga, mupanpa (en kisa) ; mutalela (à Lukafu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001046463,"kassolo, kazongo (en kitschokwe) ; kimpampa, kimpanya, kipapa (en kibemba) ; musanga, mutenta (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001428284,"bokombolo tseke (en kiyaka) ; mukeletete, mutetetwa, ntetetwa (en kitchok).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000376938,"mudianshi, ngowa (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200112900,"kipapa (en kiluba) ; mupampa, mupemba (en kiyaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200113048,"kafuti, kipapa (en kibemba) ; mukala nsisi, muyembe (en kitchok), mutembo (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001428286,"mukala nsisi ; mupemba nseke, mutetetwa (en kitchok).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001428288,"kansimba (en kiholoholo) ; kassumba, kimpampa (en kibemba) ; mumpunge (en kiholo) ; muyembe (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297301,"malanda (en zande)?; n’zia ndombe, nzia pombolo, pangi ya nziya (à Luki)?; olema ngomo (en kikusu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297163,"ilotomba, lotombe, inaolo a yolobo, itofolo (en turumbu)?; lotombo (en lokele).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298969,"lusisi (en kiyombe)?; ndombe ya ombe i fufom, ndombo yaombe, yololo (en turumbu)?; pumalongi (en kiyogo)?; senglenge (en kibabua).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000157130,"bonininga bo lowe, esiele, inaolo a esiele, inaolo a lonininga, inaolo a ndombo ya ombe (en turumbu)?; dupedupe, sengelenge (en babua)?; ndeko na ilewa nkoi, nteke (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001299292,kavunduvundu (en kitabwa).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1000039982,"kamukoro, mokoro (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001424432,"rose de bois, rose de Yaoundé (fr.)?; Brazilian jalap, woodrose, yellow morning glory (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001424452,hairy woodrose (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001427829,noon-flower (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298726,"mfubia (en mashi)?; umuhata, umuhire, umusendabazimu, umutakampungwe, umutukambungu, umutukampungu (en kinyarwanda)?; kikungere, umubiegadawa, umusendabazimu (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001426127,"musoupya, namatongo (en bemba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001296630,"inhangaruhira, itangaru-hira, mihinda, umukampungu, umurandagashi (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298181,drapeau espagnol (fr.)?; spanish flag (angl.)?; spaanse vlag (néerl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298191,"chibombo (en mashi)?; inaolo a boyenge, loninga, tofufu (en turumbu)?; kifu (en kibemba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297763,"liseron pied de chèvre, patate marron (fr.)?; beach morning glory, goat’s foot creeper, horse’s footprint (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001296661,"kangkong, liseron d’eau, patate aquatique (fr.)?; kangkong, kangkung, water convolvulus, water spinach, swamp spinach, swamp morning glory (angl.)?; mriba wa ziwa (swah.)?; lonininga (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297793,"kalume ka lendia (env. de Lubumbashi)?; kimboï, kimgoï, kiobwe (en kibemba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001032536,"Brazilian potato tree, tree tomato (angl.) ; limbelele (en turumbu) ; umubunda (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001027050,figue du diable géante (fr.) ; giant devil’s fig (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001031795,"aubergine pois, aubergine sauvage épineuse, bellangère bâtarde, fausse aubergine, morelle (fr.) ; turkey berry (angl.) ; gumukumbi (en kimbala) ; intagarasoryo (en kinyarwanda) ; kinsukulu (en kikongo) ; kumi, munomomo (en téké).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001025704,"poison apple, soda apple (angl.) ; imitobotobo, umunembera (en kirundi) ; motobatoba, umutobotobo (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001026925,"bokatula, bokatule, bokatulo (en azande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001026406,impwa (swah.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001029072,kituntunia (en tshiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001031270,sticky nightshade (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001026242,"dikula tselele, kitzukula, kula n’selele, lunungu nungu (en kiyombe) ; halangala (en nguaka) ; ifolongo, lifolongo (en turumbu) ; ndundu kiludi (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001028109,"iniakarazin, urunyinya (en kinyarwanda) ; malingazi (en babua) ; nzogwa (en azande) ; wilihalangala (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001019783,"stramoine en arbre, stramoine odorante, trompette des anges, trompette du diable, trompette du jugement dernier (fr.) ; angel’s trumpet (angl.) ; floripondio, trompetero (esp.) ; kituha (en buhunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001019746,"trompette des anges, brugmansia blanc, datura (fr.) ; angel’s trumpet (angl.) ; kituha (en balunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001019755,"trompette des anges, trompette du diable (fr.) ; angel’s trumpet (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001025606,"calice d’or, liane abricot, liane chasseur, liane pomme, liane trompette, stramoine sarmenteuse (fr.) ; chalice vine (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
