WFOID	localId
wfo-0000332486	3780
wfo-0001139958	3781
wfo-0001259594	3782
wfo-0000424902	3783
wfo-0001075840	3784
wfo-0001075836	3786
wfo-0001272013	3787
wfo-0001074273	3788
wfo-0000424457	3789
wfo-0000424426	3790
wfo-0001253894	3791
wfo-0001126151	3792
wfo-0001111527	3793
wfo-0001108013	3794
wfo-0001116644	3795
wfo-0001116645	3796
wfo-0001108006	3797
wfo-0001125535	3798
wfo-0001125536	3799
wfo-0000427365	3800
wfo-0001245624	3801
wfo-0000334280	3802
wfo-0001140236	3803
wfo-0001142553	3804
wfo-0001283708	3805
wfo-0001280473	3806
wfo-0001142540	3807
wfo-0001282457	3808
wfo-0001282483	3809
wfo-0000334353	3810
wfo-0000334368	3811
wfo-0000334372	3812
wfo-0000334387	3813
wfo-0000334447	3814
wfo-0000334465	3815
wfo-0001125328	3816
wfo-0000334509	3817
wfo-0000334518	3818
wfo-0000334526	3819
wfo-0000334539	3820
wfo-0000334542	3821
wfo-0000334545	3822
wfo-0000334559	3823
wfo-0000334567	3824
wfo-0000334587	3826
wfo-0000428558	3827
wfo-0000428556	3828
wfo-0000428552	3829
wfo-0000428546	3830
wfo-0000428545	3831
wfo-0000428582	3832
wfo-0000428586	3833
wfo-0000428356	3834
wfo-0000428386	3835
wfo-0000428312	3836
wfo-0000428350	3837
wfo-0000428348	3838
wfo-0000428346	3839
wfo-0000428410	3841
wfo-0001120255	3842
wfo-0001120257	3843
wfo-0000172302	3844
wfo-0000199874	3845
wfo-0000609082	3846
wfo-0000609515	3847
wfo-0000609901	3848
wfo-0000611248	3849
wfo-0000611531	3850
wfo-0000611598	3851
wfo-0000611797	3852
wfo-0000611949	3853
wfo-0000612991	3854
wfo-0000614831	3855
wfo-0000615050	3856
wfo-0001225245	3857
wfo-0000510663	3858
wfo-0001040294	3859
wfo-0000430231	3860
wfo-0000429322	3861
wfo-4000001364	9707
wfo-1000025423	9708
wfo-0000527334	9709
wfo-0000527338	9710
wfo-0000527339	9711
wfo-0000527340	9712
wfo-0001347494	9713
wfo-1000001306	9714
wfo-0000527348	9715
wfo-0000527350	9716
wfo-0000527352	9717
wfo-1000020946	9718
wfo-0000527353	9719
wfo-0000527359	9720
wfo-0000527366	9721
wfo-1000020947	9722
wfo-0000527374	9723
wfo-0000527381	9724
wfo-4000001894	9725
wfo-0000533461	9726
wfo-1200027870	9727
wfo-0000533462	9728
wfo-0000533464	9729
wfo-4000002240	9730
wfo-0000537770	9731
wfo-0000537847	9732
wfo-0000537848	9733
wfo-0000537905	9734
wfo-0000537947	9735
wfo-4000003139	9736
wfo-0000549739	9737
wfo-0001345515	9738
wfo-0000549754	9739
wfo-0000549773	9740
wfo-0000549776	9741
wfo-1000021111	9742
wfo-1000021112	9743
wfo-0000549816	9744
wfo-0000549820	9745
wfo-0000549829	9746
wfo-0000549840	9747
wfo-0000549844	9748
wfo-0000549858	9749
wfo-1000003204	9750
wfo-0000549860	9751
wfo-0000549866	9752
wfo-1000003205	9753
wfo-0001345517	9754
wfo-0000549878	9755
wfo-0000549881	9756
wfo-4000006509	9757
wfo-0000583376	9758
wfo-0000583386	9759
wfo-0001066588	9760
wfo-0000583387	9761
wfo-4000010187	9762
wfo-0000749030	9763
wfo-0000631061	9764
wfo-0000631082	9765
wfo-4000010828	9766
wfo-0000743705	9767
wfo-0000743706	9768
wfo-0000506972	9769
wfo-0000743707	9770
wfo-0000638254	9771
wfo-0000638256	9772
wfo-0000743708	9773
wfo-0000638258	9774
wfo-0000638260	9775
wfo-0000638269	9776
wfo-0000743710	9777
wfo-0000638273	9778
wfo-4000011084	9779
wfo-0001332168	9780
wfo-4000011216	9781
wfo-0000642348	9782
wfo-0000642354	9783
wfo-0000642362	9784
wfo-0000642365	9785
wfo-0000642366	9786
wfo-0000642388	9787
wfo-0000642393	9788
wfo-4000012165	9789
wfo-0000652197	9790
wfo-4000012550	9791
wfo-0000656602	9792
wfo-4000014816	9793
wfo-1200031830	9794
wfo-0000691132	9795
wfo-0000691143	9796
wfo-0000691145	9797
wfo-0000691154	9798
wfo-0000691161	9799
wfo-0000691177	9800
wfo-0000691178	9801
wfo-0000691184	9802
wfo-0000691197	9803
wfo-0000691202	9804
wfo-0000691212	9805
wfo-4000015062	9806
wfo-0000692485	9807
wfo-1000027132	9808
wfo-0000692496	9809
wfo-0000692499	9810
wfo-0000692502	9811
wfo-0000692506	9812
wfo-1000027133	9813
wfo-0000692508	9814
wfo-1000027134	9815
wfo-0000692518	9816
wfo-0000692523	9817
wfo-1000027135	9818
wfo-1000027136	9819
wfo-1000027137	9820
wfo-1000027138	9821
wfo-0000692546	9822
wfo-4000016013	9823
wfo-0000509346	9824
wfo-0000706443	9825
wfo-0000706452	9826
wfo-0000706472	9827
wfo-0000706478	9828
wfo-0000706485	9829
wfo-0000706491	9830
wfo-0000706507	9831
wfo-0000706510	9832
wfo-0000706521	9833
wfo-0000509348	9834
wfo-0000706527	9835
wfo-0000706554	9836
wfo-0000706558	9837
wfo-0000509349	9838
wfo-1000065420	9839
wfo-0000706561	9840
wfo-0000706566	9841
wfo-0000706567	9842
wfo-1000065421	9843
wfo-0000706581	9844
wfo-0000706584	9845
wfo-0000706586	9846
wfo-0000706588	9847
wfo-0000706593	9848
wfo-0000706598	9849
wfo-0000706600	9850
wfo-4001303256	9851
wfo-0001342035	9852
wfo-0001342041	9853
wfo-0000372929	9854
wfo-0001066527	9855
wfo-0000372938	9856
wfo-4000024668	9857
wfo-0001332437	9858
wfo-4000024720	9859
wfo-0001334278	9860
wfo-0001334279	9861
wfo-1000028094	9862
wfo-0001334288	9863
wfo-0001334292	9864
wfo-4000022590	9865
wfo-0000509771	9866
wfo-0000509772	9867
wfo-4000023217	9868
wfo-0000748671	9869
wfo-4000023536	9870
wfo-1000033182	9871
wfo-0001332101	9872
wfo-1000033183	9873
wfo-1000033184	9874
wfo-0001340770	9875
wfo-1000033185	9876
wfo-0000372360	9877
wfo-0000372490	9878
wfo-4000023996	9879
wfo-0000372447	9880
wfo-0000372461	9881
wfo-4000024296	9882
wfo-0000372466	9883
wfo-0000372450	9884
wfo-1000005938	9885
wfo-0001066174	9886
wfo-0001342822	9887
wfo-0000372457	9888
wfo-0001337921	9889
wfo-0000372752	9890
wfo-0000373035	9891
wfo-1000044643	9892
wfo-0001066369	9893
wfo-1000044642	9894
wfo-1000030423	9895
wfo-0000372969	9896
wfo-0001337922	9897
wfo-0000372962	9898
wfo-0001341395	9899
wfo-0000372949	9900
wfo-0001337923	9901
wfo-0001337924	9902
wfo-0000372953	9903
wfo-0001337925	9904
wfo-0000372950	9905
wfo-4000024441	9906
wfo-1000028071	9907
wfo-4000024443	9908
wfo-0000372976	9909
wfo-1000033219	9910
wfo-0000371056	9911
wfo-0001038598	9912
wfo-0001354496	9913
wfo-0000507649	9914
wfo-0000372908	9915
wfo-0001038588	9916
wfo-0001334295	9917
wfo-0001334296	9918
wfo-0001334297	9919
wfo-0001334298	9920
wfo-0000372999	9921
wfo-0001425469	9922
wfo-0001334304	9923
wfo-0001425490	9924
wfo-0001334308	9925
wfo-1000040838	9926
wfo-1000040839	9927
wfo-1000040840	9928
wfo-1000040841	9929
wfo-0001334315	9930
wfo-0001334317	9931
wfo-0001334321	9932
wfo-4000025884	9933
wfo-0000748693	9934
wfo-0000748688	9935
wfo-4000027221	9936
wfo-0001066422	9937
wfo-0001066421	9938
wfo-0000385564	9939
wfo-0001066439	9940
wfo-0001066438	9941
wfo-0000385553	9942
wfo-0001066450	9943
wfo-1000028226	9944
wfo-4000029033	9945
wfo-0001332102	9946
wfo-0000393646	9947
wfo-4000030132	9948
wfo-0000393596	9949
wfo-4000030676	9950
wfo-0000393737	9951
wfo-1000028488	9952
wfo-0000393731	9953
wfo-1000028490	9954
wfo-1000028491	9955
wfo-1000028492	9956
wfo-0000393721	9957
wfo-0000393666	9958
wfo-0000393656	9959
wfo-0000393686	9960
wfo-1000028493	9961
wfo-0001345506	9962
wfo-0000394064	9963
wfo-1000034011	9964
wfo-0000394052	9965
wfo-0000394339	9966
wfo-0000394384	9967
wfo-0000394184	9968
wfo-0000394181	9969
wfo-0001066143	9970
wfo-1000028495	9971
wfo-4000030919	9972
wfo-0000394130	9973
wfo-0000393922	9974
wfo-4000031754	9975
wfo-0000745762	9976
wfo-0000745760	9977
wfo-0000745759	9978
wfo-1000024375	9979
wfo-0001066254	9980
wfo-0000393936	9981
wfo-0000393951	9982
wfo-0000745851	9983
wfo-0000393943	9984
wfo-0001066253	9985
wfo-0001066470	9986
wfo-0001042322	9987
wfo-4000032277	9988
wfo-0000393937	9989
wfo-4000033777	9990
wfo-0000435431	9991
wfo-0000435443	9992
wfo-0000435424	9993
wfo-4000035976	9994
wfo-0000435213	9995
wfo-0000435214	9996
wfo-1000029028	9997
wfo-4000039418	9998
wfo-0000744927	9999
wfo-0000409785	10000
wfo-0000409774	10001
wfo-1200027856	10002
wfo-0001066289	10003
wfo-1000029318	10004
wfo-1000029319	10005
wfo-1000029320	10006
wfo-4000039910	10007
wfo-0000415903	10008
wfo-1200002736	10009
wfo-0000750265	10010
wfo-0000415867	10011
wfo-0000415858	10012
wfo-0000415886	10013
wfo-0000745982	10014
wfo-0001066093	10015
wfo-1000041775	10016
wfo-1200002737	10017
wfo-0000416394	10018
wfo-1200098602	10019
wfo-1200027846	10020
wfo-0000744962	10021
wfo-0000416390	10022
wfo-1200027863	10023
wfo-0001066584	10024
wfo-1200098603	10025
wfo-0001066585	10026
wfo-0000416343	10027
wfo-0000416342	10028
wfo-0000416484	10029
wfo-0001066292	10030
wfo-1200027864	10031
wfo-0000416213	10032
wfo-0001066290	10033
wfo-0000744968	10034
wfo-0001066575	10035
wfo-0000744969	10036
wfo-0000417847	10037
wfo-0000744971	10038
wfo-1200027885	10039
wfo-4000046206	10040
wfo-0001336567	10041
wfo-1000025222	10042
wfo-1000025223	10043
wfo-4000049112	10044
wfo-0001423415	10045
wfo-4000041030	10046
wfo-0000428846	10047
wfo-0000428950	10048
wfo-1000034922	10049
wfo-1000034923	10050
wfo-0000428916	10051
wfo-0001345175	10052
wfo-0000428719	10053
wfo-0000428653	10054
wfo-4000000136	6269
wfo-0000260807	6270
wfo-0000262136	6271
wfo-0000262239	6272
wfo-4000000350	5675
wfo-0000350733	5676
wfo-0000352676	5677
wfo-4000000376	6273
wfo-0000406722	6274
wfo-0000410535	6275
wfo-0000414856	6276
wfo-4000000646	5881
wfo-0001290318	5882
wfo-4000000953	5433
wfo-0000914792	5434
wfo-4000000956	5435
wfo-0000915610	5436
wfo-0000916144	5437
wfo-0000916275	5438
wfo-0000917172	5439
wfo-0000921877	5440
wfo-0000922580	5441
wfo-0000923688	5442
wfo-0000924413	5443
wfo-0000924583	5444
wfo-4000001337	5445
wfo-0000948440	5446
wfo-0000948800	5447
wfo-0000949005	5448
wfo-0000791100	5449
wfo-0000911358	5450
wfo-0000949355	5451
wfo-0000949409	5452
wfo-0000949607	5453
wfo-0000949771	5455
wfo-4000001605	6051
wfo-0000962518	6052
wfo-4000001608	5926
wfo-0000530923	5927
wfo-0000530936	5928
wfo-4000001656	5456
wfo-0000962985	5457
wfo-0000963072	5458
wfo-0000963094	5459
wfo-0000963255	5460
wfo-0000963266	5461
wfo-0000963277	5462
wfo-0001084330	5463
wfo-0000963399	5464
wfo-0000963421	5465
wfo-0000963566	5466
wfo-0000963619	5467
wfo-0000963630	5468
wfo-0000963705	5469
wfo-0000963737	5470
wfo-0000963748	5471
wfo-0000963897	5472
wfo-0000963918	5473
wfo-0000963929	5474
wfo-0000963959	5475
wfo-0000805227	5476
wfo-0000805229	5511
wfo-0000964200	5477
wfo-0000964211	5478
wfo-0000911373	5479
wfo-0000964383	5480
wfo-0000964459	5481
wfo-0000964470	5482
wfo-0000964601	5483
wfo-0000964677	5484
wfo-0000911375	5485
wfo-0000964718	5486
wfo-0000964847	5487
wfo-0000964943	5488
wfo-0000964996	5489
wfo-0000965051	5490
wfo-0000339331	5491
wfo-0000965117	5492
wfo-0000965291	5493
wfo-0000965302	5494
wfo-0000911379	5495
wfo-0000965363	5496
wfo-0000965373	5497
wfo-0000911380	5498
wfo-0000965476	5499
wfo-0000965498	5500
wfo-0000965534	5501
wfo-0000911382	5502
wfo-0000965575	5503
wfo-0000965681	5504
wfo-0000965724	5505
wfo-0000965764	5507
wfo-0000965775	5508
wfo-0001334220	5506
wfo-0000339334	5509
wfo-0000965978	5510
wfo-4000001766	5516
wfo-0000967496	5517
wfo-4000001819	5518
wfo-0000969180	5519
wfo-0000916924	5520
wfo-0000916926	5521
wfo-0000916925	5522
wfo-4000002264	6053
wfo-0000216310	6054
wfo-0000216431	6055
wfo-0000216692	6056
wfo-0000216986	6057
wfo-0000217233	6058
wfo-0000217261	6059
wfo-4000002444	6277
wfo-0000219340	6278
wfo-4000002653	6279
wfo-0000243466	6280
wfo-0000243488	6281
wfo-0000243561	6282
wfo-0000243581	6283
wfo-4000002696	5523
wfo-0000916119	5524
wfo-0000916123	5525
wfo-4000002953	5678
wfo-0000262620	5679
wfo-0000262825	5680
wfo-0000263352	5681
wfo-0000263373	5682
wfo-4000002961	5683
wfo-0000263554	5684
wfo-0000263620	5685
wfo-0000263720	5686
wfo-0000263799	5688
wfo-0000269241	5527
wfo-4000003046	5528
wfo-0000269928	5529
wfo-0000270150	5530
wfo-0000270285	5531
wfo-0000340641	5533
wfo-0000803712	5532
wfo-0000270972	5534
wfo-0000271691	5535
wfo-0000340645	5536
wfo-0000272722	5537
wfo-0000340649	5538
wfo-0000272863	5539
wfo-0000273144	5540
wfo-0000273500	5541
wfo-0000273876	5542
wfo-0000340650	5543
wfo-0000274298	5544
wfo-0000275179	5545
wfo-0001426669	5546
wfo-4000003202	6284
wfo-0001362846	6286
wfo-0001426684	6285
wfo-4000003508	5883
wfo-0000823083	5884
wfo-4000004476	5920
wfo-0000564313	5922
wfo-4000004800	6287
wfo-0000346509	6288
wfo-4000005012	5689
wfo-0000350280	5690
wfo-4000005013	5691
wfo-0000350367	5692
wfo-4000005208	6060
wfo-0000378772	6061
wfo-0000379738	6062
wfo-0000380127	6063
wfo-0000380609	6064
wfo-0000917161	6065
wfo-4000005476	6289
wfo-0000431412	6290
wfo-0000431499	6291
wfo-0000431706	6292
wfo-0000432056	6293
wfo-0000433229	6294
wfo-4000005953	5693
wfo-0000753883	5694
wfo-0000753905	5695
wfo-0000754099	5696
wfo-0000754207	5697
wfo-0000754262	5698
wfo-0000754480	5700
wfo-0001316910	5701
wfo-0000754589	5702
wfo-0000754622	5703
wfo-0000754686	5704
wfo-0000754826	5705
wfo-0000755027	5706
wfo-0000755089	5707
wfo-0000755551	5708
wfo-0000755604	5709
wfo-0000755625	5710
wfo-0000755864	5711
wfo-0000756063	5712
wfo-0000756193	5713
wfo-0000756214	5714
wfo-0000756324	5715
wfo-0000756628	5716
wfo-0001317000	5717
wfo-0000756737	5719
wfo-0000757035	5720
wfo-0000757412	5721
wfo-0000757564	5723
wfo-0000758656	5726
wfo-0000758754	5727
wfo-0000758896	5728
wfo-0000758959	5729
wfo-0000759145	5730
wfo-0000759276	5731
wfo-0000759317	5732
wfo-0000759596	5733
wfo-0000759895	5734
wfo-0000760097	5735
wfo-0000760138	5736
wfo-0000760452	5741
wfo-0000342751	5742
wfo-0000760674	5743
wfo-0000760696	5744
wfo-0000761041	5745
wfo-0000761133	5746
wfo-0000761185	5747
wfo-4000005961	6295
wfo-0000761437	6296
wfo-0000761561	6297
wfo-0000761933	6298
wfo-0000762132	6299
wfo-0000762308	6301
wfo-0000762585	6302
wfo-0000763411	6303
wfo-0000763422	6304
wfo-0000763688	6305
wfo-0001332694	6306
wfo-0000763930	6307
wfo-0000763985	6308
wfo-0000764357	6309
wfo-0000764718	6310
wfo-0000764776	6311
wfo-0000764996	6312
wfo-0000765006	6313
wfo-0000765240	6314
wfo-0000765279	6315
wfo-0000765392	6316
wfo-0000918923	6317
wfo-0000766043	6318
wfo-4000006381	5885
wfo-0000826725	5886
wfo-0000828038	5887
wfo-0000828547	5888
wfo-0001290348	5891
wfo-4000006870	5748
wfo-0000809498	5749
wfo-0000809531	5750
wfo-0000809552	5751
wfo-0000809593	5752
wfo-4000007233	6319
wfo-0000829082	6320
wfo-4000007234	6321
wfo-0000829590	6322
wfo-0000829601	6323
wfo-4000007792	6066
wfo-0000841587	6067
wfo-0000841788	6068
wfo-0000841798	6069
wfo-0000841850	6070
wfo-0000841935	6071
wfo-0000842016	6072
wfo-0000842089	6073
wfo-0000842122	6074
wfo-4000008210	6324
wfo-0000853621	6325
wfo-4000008232	5988
wfo-0000854556	5989
wfo-0000857328	5990
wfo-4000008361	5974
wfo-0000605602	5975
wfo-4000008417	6326
wfo-0000868907	6327
wfo-4000008565	5390
wfo-0000609634	5397
wfo-0000609867	5398
wfo-0000609945	5400
wfo-0000609961	5401
wfo-0000610273	5396
wfo-0000610648	5392
wfo-0000610666	5399
wfo-0000610729	5394
wfo-0000610773	5395
wfo-0000610774	5393
wfo-4000008798	5890
wfo-0000830497	5892
wfo-4000008832	6328
wfo-0000917213	6329
wfo-0000906692	6330
wfo-0000906807	6331
wfo-0000906964	6332
wfo-0000907010	6333
wfo-0000907404	6334
wfo-0000907480	6336
wfo-0000907802	6337
wfo-0000907823	6338
wfo-0000908226	6339
wfo-0000908410	6340
wfo-0000908411	6341
wfo-0000908423	6342
wfo-0000908643	6343
wfo-0000908689	6344
wfo-0000908727	6345
wfo-0001334649	6346
wfo-0000908934	6347
wfo-0000908961	6348
wfo-0000909039	6349
wfo-0000909051	6350
wfo-0000909151	6351
wfo-0000909165	6352
wfo-0000909243	6353
wfo-0000909246	6354
wfo-0000909253	6355
wfo-0000909347	6356
wfo-0000909388	6357
wfo-0000909440	6358
wfo-0000909490	6359
wfo-0000909503	6360
wfo-0000909580	6361
wfo-0000909610	6362
wfo-0000909683	6363
wfo-0000909736	6364
wfo-4000008922	6365
wfo-0000916597	6366
wfo-0000916613	6367
wfo-4000008962	5547
wfo-0000917419	5548
wfo-0000917474	5549
wfo-0000917516	5550
wfo-0000357858	5551
wfo-4000009342	5342
wfo-0001275474	5343
wfo-4000009384	6075
wfo-0000925072	6076
wfo-4000009394	6368
wfo-0001391065	6369
wfo-4000009417	5755
wfo-0000925821	5756
wfo-0000925853	5757
wfo-4000009635	6370
wfo-0000926764	6371
wfo-0000926766	6372
wfo-4000009884	5552
wfo-0000933162	5553
wfo-0000933166	5554
wfo-0000933185	5556
wfo-0000336472	5557
wfo-0000921101	5558
wfo-0000933193	5561
wfo-0000933194	5560
wfo-0001389778	5563
wfo-0000933196	5564
wfo-0000917476	5565
wfo-0000933197	5566
wfo-0000921103	5567
wfo-0000917409	5568
wfo-4000009937	6077
wfo-0000933370	6078
wfo-4000010060	5929
wfo-0000630082	5930
wfo-0000831033	5894
wfo-0000831038	5895
wfo-4000010363	6373
wfo-0000934297	6374
wfo-0000934311	6375
wfo-0000934319	6376
wfo-0000934321	6377
wfo-0000934323	6378
wfo-0000934358	6379
wfo-0001365759	6380
wfo-0000934360	6381
wfo-0000934366	6382
wfo-0000934376	6384
wfo-0000934395	6385
wfo-0000934455	6386
wfo-0000934506	6388
wfo-0000934515	6389
wfo-0000934524	6390
wfo-0000934583	6391
wfo-0001342623	6392
wfo-0000934616	6393
wfo-0000934657	6394
wfo-0000934661	6395
wfo-0000923224	6396
wfo-4000010548	6079
wfo-0000936179	6080
wfo-0000936184	6081
wfo-0000936185	6082
wfo-4000010554	5758
wfo-0000936248	5759
wfo-4000010584	6083
wfo-0000936304	6084
wfo-4000010663	5760
wfo-0000937022	5762
wfo-0000937025	5763
wfo-0000937038	5764
wfo-0000937042	5765
wfo-0000937060	5766
wfo-0000937066	5767
wfo-0000937147	5773
wfo-0000937153	5774
wfo-0000937172	5775
wfo-4000010764	5344
wfo-0000937675	5345
wfo-0000937753	5346
wfo-0000937767	5347
wfo-0000937791	5348
wfo-4000011022	5388
wfo-0000640716	5389
wfo-4000011069	6397
wfo-0000941219	6398
wfo-0000941288	6399
wfo-0000941355	6400
wfo-0000941419	6401
wfo-4000011654	6402
wfo-0000943229	6403
wfo-0000943230	6404
wfo-0000943231	6405
wfo-4000011655	6406
wfo-0000943232	6407
wfo-4000011656	6408
wfo-0000943238	6409
wfo-0000943244	6410
wfo-0000943254	6411
wfo-0001342624	6412
wfo-0000943259	6413
wfo-4000011741	6414
wfo-0000943443	6415
wfo-4000011991	5991
wfo-0000944055	5992
wfo-4000012000	6085
wfo-0000944064	6086
wfo-4000012058	6416
wfo-0000944178	6417
wfo-4000012183	6087
wfo-0000944775	6088
wfo-4000012675	5931
wfo-4000013143	5923
wfo-0000665297	5924
wfo-0000665387	5925
wfo-4000013165	5776
wfo-0000948032	5777
wfo-4000013609	5976
wfo-0000668848	5977
wfo-0000669263	5978
wfo-4000013619	6419
wfo-0000952029	6420
wfo-4000013630	6421
wfo-0000952351	6422
wfo-4000013633	5569
wfo-0000952367	5570
wfo-0000952380	5571
wfo-0000952406	5572
wfo-4000013832	6423
wfo-0000953651	6424
wfo-4000013985	6089
wfo-0000954067	6090
wfo-0000954108	6091
wfo-4000014004	6092
wfo-0000954229	6093
wfo-4000014016	5349
wfo-0000679732	5350
wfo-0000679787	5351
wfo-0000679865	5352
wfo-4000014149	5778
wfo-0000956214	5779
wfo-4000014176	6425
wfo-0000959661	6426
wfo-0000959667	6427
wfo-0000959699	6428
wfo-0000959761	6429
wfo-0000959829	6430
wfo-0000959882	6431
wfo-0000959912	6432
wfo-0000959933	6433
wfo-0000960159	6435
wfo-0000960188	6436
wfo-0000960262	6437
wfo-0000960273	6438
wfo-0000960380	6439
wfo-4000015221	6094
wfo-0000967901	6095
wfo-0000967923	6096
wfo-4000015373	6440
wfo-0000971550	6441
wfo-0000795455	6442
wfo-0001342625	6444
wfo-0000808719	6445
wfo-0000971598	6446
wfo-0000971965	6448
wfo-0000971992	6449
wfo-0000971995	6450
wfo-0000971996	6451
wfo-4000015777	6452
wfo-4000016055	6097
wfo-0000974606	6098
wfo-0000974663	6099
wfo-0000974683	6100
wfo-0000974749	6102
wfo-0000974777	6103
wfo-0000974796	6104
wfo-0001034740	6105
wfo-4000016128	6453
wfo-0000975153	6454
wfo-4000016635	6106
wfo-0000977067	6107
wfo-0000977113	6108
wfo-0000912870	6109
wfo-0000977171	6110
wfo-0000977173	6111
wfo-0000977310	6112
wfo-0000977334	6113
wfo-0000977350	6114
wfo-0000977373	6115
wfo-0000977402	6116
wfo-0000977480	6117
wfo-0000977584	6118
wfo-0000977596	6119
wfo-0000977656	6120
wfo-0000977701	6121
wfo-0000977759	6122
wfo-0000977809	6123
wfo-0000977821	6124
wfo-0000977828	6125
wfo-0000977832	6126
wfo-0000977911	6127
wfo-0000978001	6128
wfo-0000978006	6129
wfo-0000978049	6130
wfo-0000978052	6131
wfo-0000978104	6132
wfo-0000978108	6133
wfo-0000978110	6134
wfo-0000978130	6135
wfo-0000978219	6136
wfo-0000978328	6137
wfo-0000978423	6138
wfo-0000978441	6139
wfo-0000978525	6140
wfo-0000978531	6141
wfo-0000810731	6142
wfo-0000978576	6143
wfo-0000978577	6144
wfo-0000978591	6145
wfo-0000978656	6146
wfo-0000978720	6147
wfo-0000978799	6148
wfo-0000978841	6149
wfo-0000978925	6150
wfo-0000978934	6151
wfo-4000016843	5573
wfo-0000979202	5574
wfo-0000979203	5575
wfo-0000979205	5576
wfo-0000979207	5577
wfo-4000017325	5353
wfo-0000981203	5354
wfo-4000017413	6152
wfo-0000981374	6153
wfo-4000017550	6154
wfo-0000981665	6155
wfo-4000017580	6156
wfo-0000981729	6157
wfo-4000017653	6158
wfo-0000981817	6159
wfo-0000981821	6160
wfo-0000981823	6161
wfo-0000917931	6162
wfo-0000981845	6163
wfo-0000981885	6164
wfo-0000981886	6165
wfo-0000441425	6166
wfo-4000017954	5896
wfo-0000833400	5897
wfo-4000018162	5578
wfo-0000983059	5579
wfo-0000983107	5580
wfo-0000983126	5581
wfo-0000983152	5582
wfo-0000214880	5583
wfo-0000214905	5584
wfo-0000214941	5585
wfo-4000018625	6167
wfo-4000018986	5780
wfo-0000217349	5781
wfo-0000217358	5782
wfo-0000217382	5783
wfo-0000217390	5784
wfo-0001317008	5786
wfo-0000217395	5785
wfo-0000217396	5787
wfo-0000217397	5788
wfo-4000019165	6455
wfo-0000217567	6456
wfo-4000019583	5789
wfo-0000220130	5790
wfo-4000019959	5791
wfo-0000220954	5792
wfo-4000019980	5386
wfo-0001284552	5387
wfo-4000020182	5793
wfo-0000221418	5794
wfo-0000221427	5795
wfo-0000221437	5796
wfo-0000221442	5797
wfo-0000221447	5798
wfo-4000020441	5932
wfo-0000366837	5933
wfo-0000366833	5934
wfo-0000366797	5935
wfo-0001384948	5937
wfo-0001428181	5939
wfo-0001443461	5938
wfo-0001337654	5941
wfo-0000366809	5942
wfo-0000366805	5943
wfo-0000366803	5944
wfo-0000366801	5945
wfo-0000366674	5946
wfo-0000366673	5947
wfo-0000366693	5948
wfo-0000366692	5949
wfo-0000366691	5950
wfo-0001075940	5951
wfo-0001076051	5953
wfo-4000020627	5586
wfo-0000223543	5587
wfo-4000020789	5954
wfo-0000366658	5955
wfo-4000020830	6169
wfo-0000920864	6170
wfo-0000224306	6171
wfo-0000224310	6172
wfo-0000224311	6173
wfo-0000224314	6174
wfo-4000021687	5799
wfo-0000227428	5800
wfo-0000227446	5801
wfo-0000227467	5802
wfo-0000227482	5803
wfo-0000227485	5804
wfo-0000227489	5805
wfo-0000227508	5806
wfo-0001317018	5807
wfo-0001317019	5808
wfo-0000913196	5809
wfo-0000227521	5810
wfo-0000227526	5811
wfo-0000227544	5812
wfo-0000227549	5813
wfo-0000227568	5814
wfo-4000022014	5815
wfo-0000230418	5816
wfo-0000230452	5817
wfo-0000230454	5818
wfo-4000022035	5898
wfo-0001427111	5899
wfo-0000814521	5900
wfo-0000814556	5901
wfo-0001384455	5903
wfo-0001384456	5904
wfo-0000814464	5905
wfo-0000815178	5906
wfo-0000815756	5907
wfo-0000815753	5908
wfo-0000815003	5909
wfo-0000815592	5910
wfo-0000814907	5911
wfo-0000815608	5912
wfo-0000815602	5913
wfo-0000814634	5914
wfo-4000022384	6175
wfo-0000230960	6176
wfo-4000022393	5979
wfo-0000443141	5980
wfo-0000443171	5981
wfo-0000443427	5982
wfo-0000443282	5983
wfo-0000443279	5984
wfo-0000443283	5985
wfo-4000022651	6177
wfo-0000232431	6178
wfo-0000232716	5994
wfo-0000232717	5995
wfo-0000232733	5996
wfo-0000232744	5997
wfo-0000232764	5999
wfo-0000232768	6000
wfo-0000232777	6001
wfo-0000232796	6002
wfo-0000232804	6003
wfo-0000232829	6004
wfo-0000232834	6005
wfo-0000232851	6006
wfo-0000232854	6007
wfo-0000232857	6008
wfo-0000232858	6009
wfo-4000023042	6010
wfo-0000235885	6011
wfo-0000235898	6012
wfo-0000235907	6013
wfo-0000235995	6014
wfo-4000023374	5819
wfo-0000238118	5820
wfo-0000238119	5821
wfo-4000024338	6015
wfo-0000244577	6016
wfo-4000025113	5822
wfo-0000248194	5823
wfo-4000025157	6179
wfo-0000248237	6180
wfo-0000380521	5403
wfo-0000380519	5405
wfo-0000380677	5404
wfo-4000025585	5824
wfo-0000249904	5825
wfo-0000249909	5826
wfo-0000249910	5827
wfo-4000025703	6457
wfo-0000250107	6458
wfo-4000025902	6459
wfo-0000251500	6460
wfo-0000251507	6461
wfo-4000025965	6462
wfo-0000251639	6463
wfo-0000251657	6464
wfo-0000251658	6465
wfo-0000251670	6466
wfo-0000251688	6467
wfo-0001329550	6468
wfo-0000251704	6469
wfo-0000251724	6470
wfo-0000251727	6471
wfo-0001339920	6472
wfo-4000026428	5828
