"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000211152","Grootwolfdoring","EFD85D0D-FC0A-43C1-BF60-F5201CF7C7C9","Afrikaans","vernacular","",""
"wfo-0000110205","rooibotterblom","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0000585589","geldbeursie","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000594130","varkoortjies","4A11DE45-F067-44C0-BBEC-3977CD6A8371","Afrikaans","vernacular","Magee, AR. 2013. Apiaceae. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 243-248. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000788168","bobbejaantjie","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0001141081","rooi-opslag","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000648166","ribbokboegoe","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0000006494","vaaltee","A132D643-B2B0-47AF-AF87-91D9453D4764","Afrikaans","vernacular","Manning, JC; Goldblatt, P. 2012. Asteraceae: Plecostachys Hilliard & B.L.Burtt. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 411-411. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000068556","Donkieklits","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000116602","kapokboom","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000741316","wildesuurpruim","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001143523","berg-brandnetelboom","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Afrikaans","vernacular","",""
"wfo-0000761937","Gifui","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001425596","Eendjiesblom","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
