"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000585223","intshihlo","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000450076","ubuhlungubemamba","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0001071454","umnimbithi","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001296676","imbotyikatsana","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000814488","itshilizi","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000374940","umKokane","26B2C24F-669B-4E33-98F7-A790C84FFFFE","Xhosa","vernacular","",""
"wfo-0000526644","uthathabani","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000295012","umJelo","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0000639369","umbangabanga","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001065914","idwabe","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001073843","udlambalala","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001083806","ubuHlungu - bemamba","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000336130","umHlungu","26B2C24F-669B-4E33-98F7-A790C84FFFFE","Xhosa","vernacular","",""
"wfo-0000614488","imbalonyathi","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001076524","mabophe","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000667381","umguza","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001299541","ipewula","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0001292621","umnqayi-nqayi","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000576540","umgalagala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000383953","umuzi","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000295012","umhlabamase","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0001067120","umdakane","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001017122","umnwele","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001062869","umhlinzinyati","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000487907","umkhwenkwe","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0001256456","igqabela","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001050175","iKhubalo","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0001050175","uZintlwa","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0000912408","umphonyana","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000374940","umNqayi-mpofu","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0000925165","umqaqoba","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000757812","ikhala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000705841","umsola","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000705841","isepha kanonkala","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000460040","umlindi","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000972131","umGquata","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0000336130","iNxinene","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000687624","umdendekwana","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000404193","isiqalaba-sehla","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000917873","ubendle","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000762208","isichwe","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Xhosa","vernacular","",""
"wfo-0000265551","tshituku","27F53B5C-30EB-4519-AB2C-85602402EBFE","Xhosa","vernacular","",""
"wfo-0000758186","ikhala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000502992","umngqungquthi","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000800070","umnyushulube","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000757866","unomaweni","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001050175","umHluthi","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0001050175","umKhumiso","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000374940","iNqayi-elimbomvu","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000510579","umnga","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000712998","umhlangwe","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001106826","Seqalaba (S-Sotho)","426ADD17-439C-423B-A550-64F9EEBD9580","Xhosa","vernacular","",""
"wfo-0000404193","isiQwane sehlathi","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0000526656","uthabathani","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000932507","umGwaqanisa","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000797428","iNgqota","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
