taxonID,vernacularName,language,countryCode,rights,license,bibliographicCitation,url
wfo-0000533303,Bog pimpernel,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000503444,Brookweed,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000730508,Indian balsam,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000465348,Mock orange,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000383734,Serrated wintergreen,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000396288,Round-leaved wintergreen,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000376429,Yellow bird’s-nest,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000671681,Bell-heather,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000673518,Cornish heath,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000671969,Mediterranean heath,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000580837,Ling,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000580837,Heather,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000636619,St. Dabeoc’s heath,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000543204,Strawberry tree,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000543738,Bearberry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000534279,Bog rosemary,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000421932,Cranberry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000421966,Cowberry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000422209,Bilberry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000422209,Frochan,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000667231,Crowberry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588263,Hottentot fig,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000572974,White bryony,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000447393,Bog myrtle,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000564998,Sea beet,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000601122,Good King Henry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000556421,Orache,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000714707,Sea purslane,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000435928,Saltwort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000437616,Sea blite,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000946157,Round-leaved sundew,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000787661,Blue-eyed grass,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000783342,Gladdon,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000783342,Stinking iris,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000783754,Yellow flag,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000788487,Montbretia,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000355532,Juniper,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000408637,Yew,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000481648,Scots pine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000481648,Péine Albanach,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000481330,Lodgepole pine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000443374,Japanese larch,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000443338,Larch,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000482030,Sitka spruce,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000482639,Sitka spruce,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000478194,Douglas fir,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000510976,Silver fir.,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001109081,Male fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001115841,Rusty-back.,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001109353,Wall-rue,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001109358,Forked spleenwort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001225452,Lanceolate spleenwort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001110391,Hart's tongue,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001116371,Mountain fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001116371,Lemon-scented fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001107380,Beech fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001107441,Marsh fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001107233,Lady fern.,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001109141,Limestone fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001107317,Oak fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001429996,Hard fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001109272,Holly fern,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000405218,White currant,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000405218,Red currant,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000405161,Black currant,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000405232,Flowering currant,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000405193,Gooseberry,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000769953,Bog pondweed,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000771226,Opposite-leaved pondweed,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000441933,Annual knawel,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000438211,Soapwort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000440478,Red campion,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000440842,White campion,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000438305,Moss campion,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000440200,Bladder campion,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000360010,Ragged robin,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000436325,Common chickweed,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000436323,Greater stitchwort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000545685,Fringed sandwort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-4000018759,St John’s-wort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001295682,Irish St John’s-wort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000727741,Hairy St John’s-wort,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000727341,Tutsan,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000727444,Rose of Sharon,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000952194,Marsh helleborine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000952061,Broad-leaved helleborine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000952209,Green-flowered helleborine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000951957,Dark-red helleborine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000829212,Narrow-leaved helleborine,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000250588,Bird's nest orchid,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000229559,Twayblade,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000229514,Lesser twayblade,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000313451,Autumn Lady’s tresses,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000313409,Irish Lady’s tresses,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000274336,Lesser butterfly-orchid,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000274376,Greater butterfly-orchid,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000976561,Fragrant orchid,en,ie,CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,"Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
