WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000900726,Small cord-grass,Spartina maritima,3952,1,,en,IE,
wfo-0000900681,Common cord-grass,Spartina anglica,3954,1,,en,IE,
wfo-0000900745,Pectinate cord-grass,Spartina pectinata,3956,1,,en,IE,
wfo-0000439880,Corn spurrey,Spergula arvensis,3958,1,,en,IE,
wfo-0000439880,Cloonbawn,Spergula arvensis,3959,0,,en,IE,
wfo-0000439880,Wild broom,Spergula arvensis,3960,0,,en,IE,
wfo-0000439880,Granyagh,Spergula arvensis,3961,0,,en,IE,
wfo-0000439880,Yagh,Spergula arvensis,3962,0,,en,IE,
wfo-0000439925,Lesser sea-spurrey,Spergularia marina,3970,1,,en,IE,
wfo-0000439919,Greater sea-spurrey,Spergularia media,3972,1,,en,IE,
wfo-0000436420,Sand spurrey,Spergularia rubra,3975,1,,en,IE,
wfo-0000436425,Rock sea-spurrey,Spergularia rupicola,3977,1,,en,IE,
wfo-0000313409,Irish lady’s-tresses,Spiranthes romanzoffiana,3980,1,,en,IE,
wfo-0000313451,Autumn lady’s-tresses,Spiranthes spiralis,3982,1,,en,IE,
wfo-0000313527,Greater duckweed,Spirodela polyrrhiza,3984,1,,en,IE,
wfo-0000314333,Betony,Stachys officinalis,3986,1,,en,IE,
wfo-0000314333,Wood betony,Stachys officinalis,3987,0,,en,IE,
wfo-0000314357,Marsh woundwort,Stachys palustris,3993,1,,en,IE,
wfo-0000314357,Clown’s all-heal,Stachys palustris,3994,0,,en,IE,
wfo-0000314357,Sheep’s brisken,Stachys palustris,3995,0,,en,IE,
wfo-0000314658,Hedge woundwort,Stachys sylvatica,3999,1,,en,IE,
wfo-0000314658,Day nettle,Stachys sylvatica,4000,0,,en,IE,
wfo-0000436380,Lesser stitchwort,Stellaria graminea,4003,1,,en,IE,
wfo-0000436323,Greater stitchwort,Stellaria holostea,4007,1,,en,IE,
wfo-0000436323,Star of Bethlehem,Stellaria holostea,4008,0,,en,IE,
wfo-0000436325,Chickweed,Stellaria media,4013,1,,en,IE,
wfo-0000436325,Chicken weed (or Chickenweed),Stellaria media,4014,0,,en,IE,
wfo-0000436807,Greater chickweed,Stellaria neglecta,4022,1,,en,IE,
wfo-0000436821,Lesser chickweed,Stellaria pallida,4024,1,,en,IE,
wfo-0000436796,Marsh stitchwort,Stellaria palustris,4026,1,,en,IE,
wfo-0000436845,Bog stitchwort,Stellaria uliginosa,4028,1,,en,IE,
wfo-0000437616,Annual sea-blite,Suaeda maritima,4030,1,,en,IE,
wfo-0000432078,Awlwort,Subularia aquatica,4033,1,,en,IE,
wfo-0000432078,Water awlwort,Subularia aquatica,4034,0,,en,IE,
wfo-0000500443,Devil’s-bit scabious,Succisa pratensis,4036,1,,en,IE,
wfo-0000500443,Devil’s-bit,Succisa pratensis,4037,0,,en,IE,
wfo-0000500443,Biting billy,Succisa pratensis,4038,0,,en,IE,
wfo-0000500443,Carl doddy,Succisa pratensis,4039,0,,en,IE,
wfo-0000500443,Curl doddy,Succisa pratensis,4040,0,,en,IE,
wfo-0000500443,Lough shule,Succisa pratensis,4041,0,,en,IE,
wfo-0000432219,Comfrey,Symphytum officinale,4050,1,,en,IE,
wfo-0000568332,Black bryony,Tamus communis,4062,1,,en,IE,
wfo-0000079801,Feverfew,Tanacetum parthenium,4066,1,,en,IE,
wfo-0000079801,Featherfew,Tanacetum parthenium,4067,0,,en,IE,
wfo-0000114512,Tansy,Tanacetum vulgare,4069,1,,en,IE,
wfo-0000114512,Ginger plant,Tanacetum vulgare,4070,0,,en,IE,
wfo-0000062154,Dandelion,Taraxacum officinale,4079,1,,en,IE,
wfo-0000062154,Casharawan,Taraxacum officinale,4080,0,,en,IE,
wfo-0000062154,Glaslarwan,Taraxacum officinale,4081,0,,en,IE,
wfo-0000411015,Shepherd’s cress,Teesdalia nudicaulis,4091,1,,en,IE,
wfo-0000322612,Water germander,Teucrium scordium,4093,1,,en,IE,
wfo-0000322618,Wood sage,Teucrium scorodonia,4095,1,,en,IE,
wfo-0000322618,Sage,Teucrium scorodonia,4096,0,,en,IE,
wfo-0000456250,Alpine meadow-rue,Thalictrum alpinum,4103,1,,en,IE,
wfo-0000454062,Common meadow-rue,Thalictrum flavum,4106,1,,en,IE,
wfo-0000453930,Lesser meadow-rue,Thalictrum minus,4108,1,,en,IE,
wfo-0000410873,Field penny-cress,Thlaspi arvense,4111,1,,en,IE,
wfo-0000410873,Praiseach na fhiaidh (or fhiadh),Thlaspi arvense,4114,0,,en,IE,
wfo-0000457451,Small-leaved lime,Tilia cordata,4122,1,,en,IE,
wfo-0000456948,Large-leaved lime,Tilia platyphyllos,4124,1,,en,IE,
wfo-0000411355,Upright hedge-parsley,Torilis japonica,4126,1,,en,IE,
wfo-0000411340,Knotted hedge-parsley,Torilis nodosa,4128,1,,en,IE,
wfo-0000080363,Goat’s-beard,Tragopogon pratensis,4130,1,,en,IE,
wfo-0000091699,Salsify,Tragopogon porrifolius,4135,1,,en,IE,
wfo-0000591767,Deergrass,Trichophorum cespitosum,4136,1,,en,IE,
wfo-0000212967,Hare’s-foot clover,Trifolium arvense,4142,1,,en,IE,
wfo-0000212979,Hop trefoil,Trifolium campestre,4144,1,,en,IE,
wfo-0000212995,Lesser trefoil,Trifolium dubium,4147,1,,en,IE,
wfo-0000212995,Yellow clover,Trifolium dubium,4148,0,,en,IE,
wfo-0000212995,Shamrock,Trifolium dubium,4149,0,,en,IE,
wfo-0000212995,Lesser hop trefoil,Trifolium dubium,4150,0,,en,IE,
wfo-0000213002,Strawberry clover,Trifolium fragiferum,4154,1,,en,IE,
wfo-0000213007,Clustered clover,Trifolium glomeratum,4157,1,,en,IE,
wfo-0000213007,Roundheaded clover,Trifolium glomeratum,4158,0,,en,IE,
wfo-0000213979,Zigzag clover,Trifolium medium,4160,1,,en,IE,
wfo-0000213000,Slender trefoil,Trifolium micranthum,4163,1,,en,IE,
wfo-0000213000,Least clover,Trifolium micranthum,4164,1,,en,IE,
wfo-0000213987,Western clover,Trifolium occidentale,4166,1,,en,IE,
wfo-0000213039,Bird’s-foot clover,Trifolium ornithopodioides,4168,1,,en,IE,
wfo-0000213053,Red clover,Trifolium pratense,4170,1,,en,IE,
wfo-0000213053,Cow clover,Trifolium pratense,4171,0,,en,IE,
wfo-0000213053,Honeysuckle,Trifolium pratense,4172,0,,en,IE,
wfo-0000213062,White clover,Trifolium repens,4178,1,,en,IE,
wfo-0000213062,Dutch clover,Trifolium repens,4179,0,,en,IE,
wfo-0000213062,Shamrock,Trifolium repens,4180,0,,en,IE,
wfo-0000213071,Rough clover,Trifolium scabrum,4186,1,,en,IE,
wfo-0000213091,Knotted clover,Trifolium striatum,4188,1,,en,IE,
wfo-0000213094,Subterranean clover,Trifolium subterraneum,4190,1,,en,IE,
wfo-0000770185,Sea arrowgrass,Triglochin maritima,4192,1,,en,IE,
wfo-0000770196,Marsh arrowgrass,Triglochin palustris,4194,1,,en,IE,
wfo-0000905119,Yellow oat-grass,Trisetum flavescens,4196,1,,en,IE,
wfo-0000455242,Globeflower,Trollius europaeus,4199,1,,en,IE,
wfo-0000455242,Golden ball,Trollius europaeus,4200,0,,en,IE,
wfo-0000406595,Spotted rock-rose,Tuberaria guttata,4202,1,,en,IE,
wfo-0000117140,Colt’s foot,Tussilago farfara,4206,1,,en,IE,
wfo-0000117140,Cold-foot,Tussilago farfara,4207,0,,en,IE,
wfo-0000117140,Could-foot,Tussilago farfara,4208,0,,en,IE,
wfo-0000594497,Lesser bulrush,Typha angustifolia,4227,1,,en,IE,
wfo-0000595260,Bulrush,Typha latifolia,4230,1,,en,IE,
wfo-0000595260,Reed mace,Typha latifolia,4231,0,,en,IE,
wfo-0000595260,Cat’s tail,Typha latifolia,4232,1,,en,IE,
wfo-0000595260,Blackhead,Typha latifolia,4233,1,,en,IE,
wfo-0000595260,Blackheads,Typha latifolia,4234,1,,en,IE,
wfo-0000213410,Gorse,Ulex europaeus,4246,1,,en,IE,
wfo-0000213410,Furze,Ulex europaeus,4247,1,,en,IE,
wfo-0000213410,Whin,Ulex europaeus,4248,1,,en,IE,
wfo-0000213410,French furze,Ulex europaeus,4249,0,,en,IE,
wfo-0000213410,Atchenagh,Ulex europaeus,4250,0,,en,IE,
wfo-0000213410,Common furze,Ulex europaeus,4251,0,,en,IE,
wfo-0000214035,Western gorse,Ulex gallii,4267,1,,en,IE,
wfo-0000214035,Autumn gorse,Ulex gallii,4268,1,,en,IE,
wfo-0000214035,Furze,Ulex gallii,4269,0,,en,IE,
wfo-0000214035,Irish furze,Ulex gallii,4270,0,,en,IE,
wfo-0000214035,Dwarf furze,Ulex gallii,4271,0,,en,IE,
wfo-0000416717,Wych elm,Ulmus glabra,4277,1,,en,IE,
wfo-0000416717,Irish elm,Ulmus glabra,4278,0,,en,IE,
wfo-0000416717,Ellum,Ulmus glabra,4279,0,,en,IE,
wfo-0000416816,English elm,Ulmus procera,4287,1,,en,IE,
wfo-0000416816,Common elm,Ulmus procera,4288,0,,en,IE,
wfo-0000415401,Navelwort,Umbilicus rupestris,4290,1,,en,IE,
wfo-0000415401,Wall pennywort,Umbilicus rupestris,4291,0,,en,IE,
wfo-0000416616,Nettle,Urtica dioica,4299,1,,en,IE,
wfo-0000416948,Small nettle,Urtica urens,4318,1,,en,IE,
wfo-0000416948,Annual nettle,Urtica urens,4319,0,,en,IE,
wfo-0000415721,Bladderwort,Utricularia australis,4323,1,,en,IE,
wfo-0000415643,Intermediate bladderwort,Utricularia intermedia,4326,1,,en,IE,
wfo-0000415643,Irish bladderwort,Utricularia intermedia,4327,0,,en,IE,
wfo-0000417377,Lesser bladderwort,Utricularia minor,4329,1,,en,IE,
wfo-0000417265,Greater bladderwort,Utricularia vulgaris,4331,1,,en,IE,
wfo-0000422209,Bilberry,Vaccinium myrtillus,4333,1,,en,IE,
wfo-0000422209,Whortleberry,Vaccinium myrtillus,4334,0,,en,IE,
wfo-0000422209,Fraughan (Frauchan),Vaccinium myrtillus,4335,0,,en,IE,
wfo-0000422209,Frochan,Vaccinium myrtillus,4336,0,,en,IE,
wfo-0000422209,Frocken,Vaccinium myrtillus,4337,0,,en,IE,
wfo-0000422209,Blaeberry,Vaccinium myrtillus,4338,0,,en,IE,
wfo-0000422209,Blueberry,Vaccinium myrtillus,4339,0,,en,IE,
wfo-0000422209,Coraseena,Vaccinium myrtillus,4340,0,,en,IE,
wfo-0000422209,Bogberry,Vaccinium myrtillus,4341,0,,en,IE,
wfo-0000422209,Heatherberry,Vaccinium myrtillus,4342,0,,en,IE,
wfo-0000422209,Mulberry,Vaccinium myrtillus,4343,0,,en,IE,
wfo-0000422209,Whinberry,Vaccinium myrtillus,4344,0,,en,IE,
wfo-0000422209,Whorts,Vaccinium myrtillus,4345,0,,en,IE,
wfo-0000422209,Black-whorts,Vaccinium myrtillus,4346,0,,en,IE,
wfo-0000422209,Huckleberry,Vaccinium myrtillus,4347,0,,en,IE,
wfo-0000421932,Cranberry,Vaccinium oxycoccos,4359,1,,en,IE,
wfo-0000421966,Cowberry,Vaccinium vitis-idaea,4367,1,,en,IE,
wfo-0000421966,Red whortleberry,Vaccinium vitis-idaea,4368,0,,en,IE,
wfo-0000426953,Common valerian,Valeriana officinalis,4372,1,,en,IE,
wfo-0000426953,Wild valerian,Valeriana officinalis,4373,0,,en,IE,
wfo-0000426953,Bolaira,Valeriana officinalis,4374,0,,en,IE,
wfo-0000426953,Maid’s conceit,Valeriana officinalis,4375,0,,en,IE,
wfo-0000426953,Malara,Valeriana officinalis,4376,0,,en,IE,
wfo-0000426378,Common cornsalad,Valerianella locusta,4382,1,,en,IE,
wfo-0000426378,Lamb’s lettuce,Valerianella locusta,4383,0,,en,IE,
wfo-0000419130,Mullein,Verbascum thapsus,4387,1,,en,IE,
wfo-0000419130,Poor man’s blanket,Verbascum thapsus,4388,0,,en,IE,
wfo-0000419130,High-taper,Verbascum thapsus,4389,0,,en,IE,
wfo-0000419130,Aaron’s rod,Verbascum thapsus,4390,0,,en,IE,
wfo-0000419130,Hag’s taper,Verbascum thapsus,4391,0,,en,IE,
wfo-0000332143,Vervain,Verbena officinalis,4396,1,,en,IE,
wfo-0000419633,Blue water-speedwell,Veronica anagallis-aquatica,4401,1,,en,IE,
wfo-0000419753,Wall speedwell,Veronica arvensis,4404,1,,en,IE,
wfo-0000419450,Pink water-speedwell,Veronica catenata,4407,1,,en,IE,
wfo-0000425778,Ivy-leaved speedwell,Veronica hederifolia,4409,1,,en,IE,
wfo-0000426036,Wood speedwell,Veronica montana,4411,1,,en,IE,
wfo-0000426099,Heath speedwell,Veronica officinalis,4413,1,,en,IE,
wfo-0000426099,Common speedwell,Veronica officinalis,4414,1,,en,IE,
wfo-0000426099,Clairtha,Veronica officinalis,4415,0,,en,IE,
wfo-0000425182,Marsh speedwell,Veronica scutellata,4418,1,,en,IE,
wfo-0000425204,Thyme-leaved speedwell,Veronica serpyllifolia,4420,1,,en,IE,
wfo-0000419789,Brooklime,Veronica beccabunga,4424,1,,en,IE,
wfo-0000419789,Jellymanders,Veronica beccabunga,4425,0,,en,IE,
wfo-0000419789,Well ink,Veronica beccabunga,4426,0,,en,IE,
wfo-0000419437,Germander speedwell,Veronica chamaedrys,4434,1,,en,IE,
wfo-0000419437,Billy bright-eye,Veronica chamaedrys,4435,0,,en,IE,
wfo-0000419437,Germander,Veronica chamaedrys,4436,0,,en,IE,
wfo-0000419437,Jellymander,Veronica chamaedrys,4437,0,,en,IE,
wfo-0000419437,Jerrymander,Veronica chamaedrys,4438,0,,en,IE,
wfo-0000422807,Guelder rose,Viburnum opulus,4441,1,,en,IE,
wfo-0000422807,Water elder,Viburnum opulus,4442,0,,en,IE,
wfo-0000422807,Dogberry,Viburnum opulus,4443,0,,en,IE,
wfo-0000214046,Tufted vetch,Vicia cracca,4447,1,,en,IE,
wfo-0000214046,Fitches,Vicia cracca,4448,0,,en,IE,
wfo-0000214046,Wild fitches,Vicia cracca,4449,0,,en,IE,
wfo-0000212743,Hairy tare,Vicia hirsuta,4455,1,,en,IE,
wfo-0000212743,Hairy vetch,Vicia hirsuta,4456,0,,en,IE,
wfo-0000212745,Spring vetch,Vicia lathyroides,4458,1,,en,IE,
wfo-0000214060,Wood bitter-vetch,Vicia orobus,4460,1,,en,IE,
wfo-0000212779,Common vetch,Vicia sativa,4462,1,,en,IE,
wfo-0000212792,Bush vetch,Vicia sepium,4468,1,,en,IE,
wfo-0000212792,Fitches,Vicia sepium,4469,0,,en,IE,
wfo-0000212792,Wild fitches,Vicia sepium,4470,0,,en,IE,
wfo-0000214067,Wood vetch,Vicia sylvatica,4477,1,,en,IE,
wfo-0000426676,Field pansy,Viola arvensis,4480,1,,en,IE,
wfo-0000426676,Heartsease,Viola arvensis,4481,1,,en,IE,
wfo-0000426538,Heath dog-violet,Viola canina,4485,1,,en,IE,
wfo-0000426538,Dog violet,Viola canina,4486,0,,en,IE,
wfo-0000423911,Hairy violet,Viola hirta,4491,1,,en,IE,
wfo-0000424130,Pale dog-violet,Viola lactea,4495,1,,en,IE,
wfo-0000424221,Mountain pansy,Viola lutea,4497,1,,en,IE,
wfo-0000424221,Yellow mountain pansy,Viola lutea,4498,0,,en,IE,
wfo-0000423364,Sweet violet,Viola odorata,4501,1,,en,IE,
wfo-0000423437,Marsh violet,Viola palustris,4505,1,,en,IE,
wfo-0000423390,Fen violet,Viola persicifolia,4510,1,,en,IE,
wfo-0000423390,Turlough violet,Viola persicifolia,4511,0,,en,IE,
wfo-0000423803,Early dog-violet,Viola reichenbachiana,4513,1,,en,IE,
wfo-0000423803,Early wood violet,Viola reichenbachiana,4514,0,,en,IE,
wfo-0000423803,Pale wood violet,Viola reichenbachiana,4515,0,,en,IE,
wfo-0000423605,Common dog-violet,Viola riviniana,4517,1,,en,IE,
wfo-0000423605,Wood violet,Viola riviniana,4518,0,,en,IE,
wfo-0000743162,Sandhill pansy,Viola tricolor subsp. curtisii,4522,1,,en,IE,
wfo-0000743162,Sand pansy,Viola tricolor subsp. curtisii,4523,0,,en,IE,
wfo-0000743162,Sea pansy,Viola tricolor subsp. curtisii,4524,0,,en,IE,
wfo-0001316399,Wild pansy,Viola tricolor subsp. tricolor,4527,1,,en,IE,
wfo-0000424722,Mistletoe,Viscum album,4532,1,,en,IE,
wfo-0000907315,Squirreltail fescue,Vulpia bromoides,4540,1,,en,IE,
wfo-0000907351,Dune fescue,Vulpia fasciculata,4543,1,,en,IE,
wfo-0000907427,Rat’s-tail fescue,Vulpia myuros,4545,1,,en,IE,
wfo-0000819828,Ivy-leaved bellflower,Wahlenbergia hederacea,4547,1,,en,IE,
wfo-0000770293,Horned pondweed,Zannichellia palustris,4549,1,,en,IE,
wfo-0000770309,Narrow-leaved eelgrass,Zostera angustifolia,4551,1,,en,IE,
wfo-0000770315,Common eelgrass,Zostera marina,4553,1,,en,IE,
wfo-0000770315,Millgrass,Zostera marina,4554,0,,en,IE,
wfo-0000770315,Sweet grass,Zostera marina,4555,0,,en,IE,
wfo-0000770315,Grasswrack,Zostera marina,4559,0,,en,IE,
wfo-0000770315,Slishgrass,Zostera marina,4560,0,,en,IE,
wfo-0000770315,Sleechgrass,Zostera marina,4561,0,,en,IE,
wfo-0000770324,Dwarf eelgrass,Zostera noltii,4563,1,,en,IE,
wfo-0000599456,Lawson’s cypress,Chamaecyparis lawsoniana,4565,1,,en,IE,
wfo-0000355588,Juniper,Juniperus communis,4567,1,,en,IE,
wfo-0000355588,Caorragh aitiyean,Juniperus communis,4568,0,,en,IE,
wfo-0000443338,European larch,Larix decidua,4580,1,,en,IE,
wfo-0000443374,Japanese larch,Larix kaempferi,4582,1,,en,IE,
wfo-0000481648,Scots pine,Pinus sylvestris,4584,1,,en,IE,
wfo-0000478194,Douglas fir,Pseudotsuga menziesii,4591,1,,en,IE,
wfo-0000408637,Yew,Taxus baccata,4593,1,,en,IE,
wfo-0000407856,Western red cedar,Thuja plicata,4606,1,,en,IE,
wfo-0000456392,Western hemlock,Tsuga heterophylla,4607,1,,en,IE,
wfo-0001109469,Maidenhair fern,Adiantum capillus-veneris,4609,1,,en,IE,
wfo-0001109303,Black spleenwort,Asplenium adiantum-nigrum,4615,1,,en,IE,
wfo-0001115841,Rustyback,Asplenium ceterach,4621,1,,en,IE,
wfo-0001115841,Scalefern,Asplenium ceterach,4622,0,,en,IE,
wfo-0001108092,Black spleenwort,Asplenium cuneatum,4625,1,,en,IE,
wfo-0001113332,Sea spleenwort,Asplenium marinum,4627,1,,en,IE,
wfo-0001225452,Lanceolate spleenwort,Asplenium obovatum,4629,1,,en,IE,
wfo-0001107220,Irish spleenwort,Asplenium onopteris,4631,1,,en,IE,
wfo-0001109353,Wall-rue,Asplenium ruta-muraria,4633,1,,en,IE,
wfo-0001110391,Hart’s-tongue,Asplenium scolopendrium,4636,1,,en,IE,
wfo-0001110391,Fox’s tongue,Asplenium scolopendrium,4637,0,,en,IE,
wfo-0001110391,Cow tongue,Asplenium scolopendrium,4638,0,,en,IE,
wfo-0001110391,Fox tongue fern,Asplenium scolopendrium,4639,0,,en,IE,
wfo-0001109358,Forked spleenwort,Asplenium septentrionale,4647,1,,en,IE,
wfo-0001109364,Maidenhair Spleenwort,Asplenium trichomanes,4649,1,,en,IE,
wfo-0001109364,Black Maidenhair,Asplenium trichomanes,4650,0,,en,IE,
wfo-0001109866,Green spleenwort,Asplenium viride,4654,1,,en,IE,
wfo-0001107233,Lady-fern,Athyrium filix-femina,4657,1,,en,IE,
wfo-0001107233,Fox’s fern,Athyrium filix-femina,4658,0,,en,IE,
wfo-0001119112,Hard fern,Blechnum spicant,4664,1,,en,IE,
wfo-0001119112,Black-footed canavawn,Blechnum spicant,4665,0,,en,IE,
wfo-0001109054,Moonwort,Botrychium lunaria,4671,1,,en,IE,
wfo-0001107261,Parsley fern,Cryptogramma crispa,4677,1,,en,IE,
wfo-0001107276,Brittle bladder-fern,Cystopteris fragilis,4679,1,,en,IE,
wfo-0001111175,Alpine clubmoss,Diphasiastrum alpinum,4681,1,,en,IE,
wfo-0001115752,Hay-scented buckler-fern,Dryopteris aemula,4684,1,,en,IE,
wfo-0001114328,Scaly male-fern,Dryopteris affinis,4686,1,,en,IE,
wfo-0001107298,Narrow buckler-fern,Dryopteris carthusiana,4689,1,,en,IE,
wfo-0001108304,Broad buckler-fern,Dryopteris dilatata,4691,1,,en,IE,
wfo-0001109081,Male-fern,Dryopteris filix-mas,4993,1,,en,IE,
wfo-0001109081,Basket fern,Dryopteris filix-mas,4694,0,,en,IE,
wfo-0001115769,Mountain male-fern,Dryopteris oreades,4699,1,,en,IE,
wfo-0001108914,Field horsetail,Equisetum arvense,4701,1,,en,IE,
wfo-0001108914,Black scutch,Equisetum arvense,4702,0,,en,IE,
wfo-0001108914,Horse pipes,Equisetum arvense,4703,0,,en,IE,
wfo-0001108916,Water horsetail,Equisetum fluviatile,4706,1,,en,IE,
wfo-0001108916,Feadoge,Equisetum fluviatile,4707,0,,en,IE,
wfo-0001108916,Pipes,Equisetum fluviatile,4708,0,,en,IE,
wfo-0001108916,Water pipes,Equisetum fluviatile,4709,0,,en,IE,
wfo-0000748047,Rough horsetail,Equisetum hyemale,4711,1,,en,IE,
wfo-0000748047,Dutch rush,Equisetum hyemale,4712,0,,en,IE,
wfo-0000748047,Shavegrass,Equisetum hyemale,4713,0,,en,IE,
wfo-0001117161,Moore’s horsetail,Equisetum ×moorei,4718,1,,en,IE,
wfo-0001108921,Marsh horsetail,Equisetum palustre,4720,1,,en,IE,
wfo-0001108922,Shade horsetail,Equisetum pratense,4723,1,,en,IE,
wfo-0001108924,Wood horsetail,Equisetum sylvaticum,4725,1,,en,IE,
wfo-0001108924,Fox’s tail,Equisetum sylvaticum,4726,0,,en,IE,
wfo-0001108925,Great horsetail,Equisetum telmateia,4728,1,,en,IE,
wfo-0001108925,Fox’s tail,Equisetum telmateia,4729,0,,en,IE,
wfo-0001117167,Mackay’s horsetail,Equisetum ×trachyodon,4734,1,,en,IE,
wfo-0001108927,Variegated horsetail,Equisetum variegatum,4736,1,,en,IE,
wfo-0001107317,Oak fern,Gymnocarpium dryopteris,4738,1,,en,IE,
wfo-0001109141,Limestone fern,Gymnocarpium robertianum,4742,1,,en,IE,
wfo-0001110254,Fir clubmoss,Huperzia selago,4744,1,,en,IE,
wfo-0001110254,Stag-moss,Huperzia selago,4745,0,,en,IE,
wfo-0001110254,Blessed heather,Huperzia selago,4746,0,,en,IE,
wfo-0001107541,Tunbridge filmy-fern,Hymenophyllum tunbrigense,4751,1,,en,IE,
wfo-0001116375,Wilson’s filmy-fern,Hymenophyllum wilsonii,4754,1,,en,IE,
wfo-0001107321,Spring quillwort,Isoetes echinospora,4756,1,,en,IE,
wfo-0001108956,Quillwort,Isoetes lacustris,4758,1,,en,IE,
wfo-0001111177,Marsh clubmoss,Lycopodiella inundata,4760,1,,en,IE,
wfo-0001107341,Stag’s-horn clubmoss,Lycopodium clavatum,4762,1,,en,IE,
wfo-0001107341,Wolf’s claw (wolfes-claw),Lycopodium clavatum,4763,0,,en,IE,
wfo-0001107341,Wandering fog,Lycopodium clavatum,4764,0,,en,IE,
wfo-0001107341,Lion’s paw,Lycopodium clavatum,4765,0,,en,IE,
wfo-0001115866,Small adder’s-tongue,Ophioglossum azoricum,4768,1,,en,IE,
wfo-0001109043,Adder’s-tongue,Ophioglossum vulgatum,4770,1,,en,IE,
wfo-0001109067,Royal fern,Osmunda regalis,4774,1,,en,IE,
wfo-0001109067,Flowering fern,Osmunda regalis,4775,0,,en,IE,
wfo-0001109067,King fern,Osmunda regalis,4776,0,,en,IE,
wfo-0001118473,Pillwort,Pilularia globulifera,4787,1,,en,IE,
wfo-0001107395,Common polypody,Polypodium vulgare,4789,1,,en,IE,
wfo-0001107395,Checkleweed,Polypodium vulgare,4790,0,,en,IE,
wfo-0001107395,Ladies’ comb,Polypodium vulgare,4791,0,,en,IE,
wfo-0001111832,Southern polypody,Polypodium australe,4802,1,,en,IE,
wfo-0001107393,Intermediate polypody,Polypodium interjectum,4804,1,,en,IE,
wfo-0001239724,Hard shield-fern,Polystichum aculeatum,4806,1,,en,IE,
wfo-0001239724,Rough spleenwort,Polystichum aculeatum,4807,0,,en,IE,
wfo-0001109272,Holly fern,Polystichum lonchitis,4811,1,,en,IE,
wfo-0001107397,Soft shield-fern,Polystichum setiferum,4815,1,,en,IE,
wfo-0001107402,Bracken,Pteridium aquilinum,4818,1,,en,IE,
wfo-0001107402,Fern,Pteridium aquilinum,4819,0,,en,IE,
wfo-0001118733,Lesser clubmoss,Selaginella selaginoides,4825,1,,en,IE,
wfo-0001109421,Lemon-scented fern,Thelypteris limbosperma,4827,1,,en,IE,
wfo-0001109421,Mountain fern,Thelypteris limbosperma,4828,0,,en,IE,
wfo-0001107441,Marsh fern,Thelypteris palustris,4832,1,,en,IE,
wfo-0001109433,Beech fern,Thelypteris phegopteris,4834,1,,en,IE,
wfo-0001116379,Killarney fern,Trichomanes speciosum,4836,1,,en,IE,
wfo-0001182045,Willow moss,Fontinalis antipyretica,4839,1,,en,IE,
