WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000769953,2986,Potamogeton polygonifolius,Bog pondweed,1,,en,IE,
wfo-0000769956,2989,Potamogeton praelongus,Long-stalked pondweed,1,,en,IE,
wfo-0000769966,2991,Potamogeton pusillus,Lesser pondweed,1,,en,IE,
wfo-0001017376,2993,Potentilla anglica,Trailing tormentil,1,,en,IE,
wfo-0001016615,2995,Potentilla anserina,Silverweed,1,,en,IE,
wfo-0001016615,2996,Potentilla anserina,Tansy,0,,en,IE,
wfo-0001016615,2997,Potentilla anserina,Brisken,0,,en,IE,
wfo-0001016615,2998,Potentilla anserina,Silver feather,0,,en,IE,
wfo-0001016615,2999,Potentilla anserina,Mashcorn,0,,en,IE,
wfo-0001004690,3008,Potentilla erecta,Tormentil,1,,en,IE,
wfo-0001004690,3009,Potentilla erecta,Nyamman,0,,en,IE,
wfo-0001004690,3010,Potentilla erecta,Nyammany,0,,en,IE,
wfo-0001004690,3011,Potentilla erecta,Sheep’s napperty,0,,en,IE,
wfo-0001004690,3012,Potentilla erecta,tormenting root,0,,en,IE,
wfo-0000987238,3025,Potentilla fruticosa,Shrubby cinquefoil,1,,en,IE,
wfo-0000991038,3027,Potentilla reptans,Creeping cinquefoil,1,,en,IE,
wfo-0000988128,2030,Potentilla sterilis,Barren strawberry,1,,en,IE,
wfo-0000482741,3033,Primula veris,Cowslip,1,,en,IE,
wfo-0000482741,3034,Primula veris,Paigle,0,,en,IE,
wfo-0000482762,3047,Primula vulgaris,Primrose,1,,en,IE,
wfo-0000482762,4048,Primula vulgaris,White summer,0,,en,IE,
wfo-0000482762,3049,Primula vulgaris,May flower,0,,en,IE,
wfo-0000482762,3050,Primula vulgaris,Fearkan,0,,en,IE,
wfo-0000482762,3051,Primula vulgaris,White may,0,,en,IE,
wfo-0000283746,3066,Prunella vulgaris,Selfheal,1,,en,IE,
wfo-0000283746,3067,Prunella vulgaris,Kinnaman beg,0,,en,IE,
wfo-0000283746,3068,Prunella vulgaris,Heart’s ease (or Hearts’ ease),0,,en,IE,
wfo-0000283746,3069,Prunella vulgaris,Keanadha-hassog,0,,en,IE,
wfo-0000283746,3070,Prunella vulgaris,Shashagh na creeagh,0,,en,IE,
wfo-0000283746,3071,Prunella vulgaris,Touch-an’-heal,0,,en,IE,
wfo-0001005630,3083,Prunus avium,Wild cherry,1,,en,IE,
wfo-0001005630,3084,Prunus avium,Gean,0,,en,IE,
wfo-0001006731,3091,Prunus padus,Bird cherry,1,,en,IE,
wfo-0001007437,3093,Prunus spinosa,Blackthorn,1,,en,IE,
wfo-0001007437,3094,Prunus spinosa,Sloe,0,,en,IE,
wfo-0001007437,3095,Prunus spinosa,Drean dhu,0,,en,IE,
wfo-0001007437,3096,Prunus spinosa,Slac,0,,en,IE,
wfo-0000284199,3107,Pseudorchis albida,Small-white orchid,1,,en,IE,
wfo-0000895236,3110,Puccinellia distans,Reflexed saltmarsh-grass,1,,en,IE,
wfo-0000895268,3113,Puccinellia fasciculata,Borrer’s saltmarsh-grass,1,,en,IE,
wfo-0000895389,3115,Puccinellia maritima,Common saltmarsh-grass,1,,en,IE,
wfo-0000895389,3116,Puccinellia maritima,Murvagh,0,,en,IE,
wfo-0000895389,3117,Puccinellia maritima,One-pointed grass,0,,en,IE,
wfo-0000012754,3120,Pulicaria dysenterica,Fleabane,1,,en,IE,
wfo-0000396088,3127,Pyrola media,Intermediate wintergreen,1,,en,IE,
wfo-0000396086,3129,Pyrola minor,Common wintergreen,1,,en,IE,
wfo-0001128963,3132,Pyrola rotundifolia var. rotundifolia,Round-leaved wintergreen,1,,en,IE,
wfo-0000292459,3134,Quercus petraea,Sessile oak,1,,en,IE,
wfo-0000292459,3135,Quercus petraea,Irish oak,0,,en,IE,
wfo-0000292858,3142,Quercus robur,Pedunculate oak,1,,en,IE,
wfo-0000292858,3143,Quercus robur,English oak,0,,en,IE,
wfo-0000733793,3146,Radiola linoides,Allseed,1,,en,IE,
wfo-0000461396,3148,Ranunculus acris,Meadow buttercup,1,,en,IE,
wfo-0000461396,3149,Ranunculus acris,Farrabun,0,,en,IE,
wfo-0000461396,3150,Ranunculus acris,Meadow crowfoot,0,,en,IE,
wfo-0000461562,3155,Ranunculus bulbosus,Bulbous buttercup,1,,en,IE,
wfo-0000461562,3156,Ranunculus bulbosus,Bulbous crowfoot,0,,en,IE,
wfo-0000461139,3161,Ranunculus aquatilis,Common water-crowfoot,1,,en,IE,
wfo-0000461317,3168,Ranunculus auricomus,Goldilocks buttercup,1,,en,IE,
wfo-0000461317,3169,Ranunculus auricomus,Goldilocks,0,,en,IE,
wfo-0000461601,3173,Ranunculus baudotii,Brackish water-crowfoot,1,,en,IE,
wfo-0000460611,3175,Ranunculus circinatus,Fan-leaved water-crowfoot,1,,en,IE,
wfo-0000460525,3180,Ranunculus flammula,Lesser spearwort,1,,en,IE,
wfo-0000460503,3185,Ranunculus fluitans,River water-crowfoot,1,,en,IE,
wfo-0000460503,3186,Ranunculus fluitans,Eelweed,0,,en,IE,
wfo-0000461100,3188,Ranunculus hederaceus,Ivy-leaved crowfoot,1,,en,IE,
wfo-0000463023,3190,Ranunculus lingua,Greater spearwort,1,,en,IE,
wfo-0000462949,3192,Ranunculus omiophyllus,Round-leaved crowfoot,1,,en,IE,
wfo-0000463389,3194,Ranunculus peltatus,Pond water-crowfoot,1,,en,IE,
wfo-0000463394,3196,Ranunculus penicillatus,Stream water-crowfoot,1,,en,IE,
wfo-0000463198,3198,Ranunculus repens,Creeping buttercup,1,,en,IE,
wfo-0000463198,3199,Ranunculus repens,Crawtee,0,,en,IE,
wfo-0000463198,3200,Ranunculus repens,Setfast (or Sitfast),0,,en,IE,
wfo-0000463300,3206,Ranunculus sceleratus,Celery-leaved buttercup,1,,en,IE,
wfo-0000461462,3209,Ranunculus tripartitus,Three-lobed crowfoot,1,,en,IE,
wfo-0000402425,3211,Raphanus raphanistrum,Wild radish,1,,en,IE,
wfo-0000402425,3212,Raphanus raphanistrum,White charlock,0,,en,IE,
wfo-0000402425,3213,Raphanus raphanistrum,Runch,0,,en,IE,
wfo-0000735896,3218,Raphanus raphanistrum subsp. maritimus,Sea radish,1,,en,IE,
wfo-0000462056,3220,Reseda alba,White mignonette,1,,en,IE,
wfo-0000462704,3222,Reseda luteola,Weld,1,,en,IE,
wfo-0000462704,3223,Reseda luteola,Yellow-weed,0,,en,IE,
wfo-0000462704,3224,Reseda luteola,Dyer’s rocket,0,,en,IE,
wfo-0000462704,3225,Reseda luteola,Dyer’s weed,0,,en,IE,
wfo-0000460239,3231,Rhamnus cathartica,Buckthorn,1,,en,IE,
wfo-0000460239,3232,Rhamnus cathartica,Purging buckthorn,0,,en,IE,
wfo-0000747233,3237,Rhinanthus minor,Yellow-rattle,1,,en,IE,
wfo-0000747233,3238,Rhinanthus minor,Rattlers,0,,en,IE,
wfo-0000747233,3239,Rhinanthus minor,Rattle boxes,0,,en,IE,
wfo-0000747233,3240,Rhinanthus minor,Bull’s peas,0,,en,IE,
wfo-0000399342,3250,Rhodiola rosea,Roseroot,1,,en,IE,
wfo-0000400178,3253,Rhododendron ponticum,Rhododendron,1,,en,IE,
wfo-0000513576,3256,Rhynchospora alba,White beak-sedge,1,,en,IE,
wfo-0000516673,3258,Rhynchospora fusca,Brown beak-sedge,1,,en,IE,
wfo-0000405161,3260,Ribes nigrum,Black currant,1,,en,IE,
wfo-0000405218,3265,Ribes rubrum,Red currant,1,,en,IE,
wfo-0000405218,3266,Ribes rubrum,White currant,0,,en,IE,
wfo-0000405193,3271,Ribes uva-crispa,Gooseberry,1,,en,IE,
wfo-0000399575,3285,Rorippa amphibia,Great yellow-cress,1,,en,IE,
wfo-0000399609,3288,Rorippa islandica,Northern yellow-cress,1,,en,IE,
wfo-0000399555,3290,Rorippa palustris,Marsh yellow-cress,1,,en,IE,
wfo-0000399565,3292,Rorippa sylvestris,Creeping yellow-cress,1,,en,IE,
wfo-0000985731,3295,Rosa agrestis,Small-leaved sweet-briar,1,,en,IE,
wfo-0001004521,3297,Rosa arvensis,Field-rose,1,,en,IE,
wfo-0001004521,3298,Rosa arvensis,Trailing rose,0,,en,IE,
wfo-0001009356,3300,Rosa caesia,Hairy dog-rose,1,,en,IE,
wfo-0001011707,3302,Rosa canina,Dog-rose,1,,en,IE,
wfo-0001011707,3303,Rosa canina,Dog briar,0,,en,IE,
wfo-0001011707,3304,Rosa canina,Buckey brier,0,,en,IE,
wfo-0001011707,3305,Rosa canina,Buckie,0,,en,IE,
wfo-0001011707,3306,Rosa canina,Buckie-berry,0,,en,IE,
wfo-0001011707,3307,Rosa canina,Corragy,0,,en,IE,
wfo-0000984236,3315,Rosa micrantha,Small-flowered sweet-briar,1,,en,IE,
wfo-0000998132,3317,Rosa mollis,Soft downy-rose,1,,en,IE,
wfo-0000998132,3318,Rosa mollis,Soft rose,0,,en,IE,
wfo-0001018829,3320,Rosa obtusifolia,Round-leaved dog-rose,1,,en,IE,
wfo-0001008670,3322,Rosa pimpinellifolia,Burnet rose,1,,en,IE,
wfo-0001008670,3323,Rosa pimpinellifolia,Scotch rose,0,,en,IE,
wfo-0001004321,3327,Rosa rubiginosa,Sweet briar,1,,en,IE,
wfo-0001006828,3333,Rosa sherardii,Sherard’s downy-rose,1,,en,IE,
wfo-0001002631,3335,Rosa stylosa,Short-styled field-rose,1,,en,IE,
wfo-0000994255,3337,Rosa tomentosa,Harsh downy-rose,1,,en,IE,
wfo-0000994255,3338,Rosa tomentosa,Corragy,0,,en,IE,
wfo-0000298572,3340,Rubia peregrina,Wild madder,1,,en,IE,
wfo-0001007404,3343,Rubus caesius,Dewberry,1,,en,IE,
wfo-0001001132,3346,Rubus chamaemorus,Cloudberry,1,,en,IE,
wfo-0001004881,3350,Rubus fruticosus,Bramble,1,,en,IE,
wfo-0001004881,3351,Rubus fruticosus,Blackberry,0,,en,IE,
wfo-0001004881,3352,Rubus fruticosus,Blackberry bush,0,,en,IE,
wfo-0001004881,3353,Rubus fruticosus,Brier,0,,en,IE,
wfo-0001004881,3354,Rubus fruticosus,Drisag,0,,en,IE,
wfo-0000994356,3370,Rubus idaeus,Wild raspberry,1,,en,IE,
wfo-0000403595,3380,Rumex acetosa,Sorrel,1,,en,IE,
wfo-0000403595,3381,Rumex acetosa,Cow sorrel,0,,en,IE,
wfo-0000403595,3382,Rumex acetosa,Dog sorrel,0,,en,IE,
wfo-0000403595,3383,Rumex acetosa,Bog sorrel,0,,en,IE,
wfo-0000403595,3384,Rumex acetosa,Sorrel dock,0,,en,IE,
wfo-0000403595,3385,Rumex acetosa,Crow-sorrel,0,,en,IE,
wfo-0000403595,3386,Rumex acetosa,Sourlick,0,,en,IE,
wfo-0000403595,3387,Rumex acetosa,Sour’k,0,,en,IE,
wfo-0000403586,3399,Rumex acetosella,Sheep’s sorrel,1,,en,IE,
wfo-0000403586,3400,Rumex acetosella,Serrag,0,,en,IE,
wfo-0000403586,3401,Rumex acetosella,Soollick,0,,en,IE,
wfo-0000403586,3402,Rumex acetosella,Wee sour’k,0,,en,IE,
wfo-0000403586,3403,Rumex acetosella,Red sour’k,0,,en,IE,
wfo-0000403640,3407,Rumex conglomeratus,Clustered dock,1,,en,IE,
wfo-0000403640,3408,Rumex conglomeratus,Sour dock,0,,en,IE,
wfo-0000403640,3409,Rumex conglomeratus,Sharpleaved dock,0,,en,IE,
wfo-0000403671,3412,Rumex crispus,Curled dock,1,,en,IE,
wfo-0000403671,3413,Rumex crispus,Docken,0,,en,IE,
wfo-0000403671,3414,Rumex crispus,Dogweed,0,,en,IE,
wfo-0000403529,3417,Rumex hydrolapathum,Water dock,1,,en,IE,
wfo-0000403529,3418,Rumex hydrolapathum,Sour dock,0,,en,IE,
wfo-0000403529,3419,Rumex hydrolapathum,Great water dock,0,,en,IE,
wfo-0000403949,3423,Rumex maritimus,Golden dock,1,,en,IE,
wfo-0000403904,3425,Rumex obtusifolius,Broad-leaved dock,1,,en,IE,
wfo-0000403904,3426,Rumex obtusifolius,Butter dock,0,,en,IE,
wfo-0000403904,3427,Rumex obtusifolius,dock,0,,en,IE,
wfo-0000403904,3428,Rumex obtusifolius,docken,0,,en,IE,
wfo-0000403904,3429,Rumex obtusifolius,Coppag,0,,en,IE,
wfo-0000404086,3433,Rumex pulcher,Fiddle dock,1,,en,IE,
wfo-0000404004,3435,Rumex sanguineus,Wood dock,1,,en,IE,
wfo-0000400090,3437,Rumex tenuifolius,Narrow-leaved sorrel,1,,en,IE,
wfo-0000733703,3439,Ruppia cirrhosa,Spiral Tasselweed,1,,en,IE,
wfo-0000770081,3441,Ruppia maritima,Beaked tasselweed,1,,en,IE,
wfo-0000438405,3443,Sagina apetala,Annual pearlwort,1,,en,IE,
wfo-0000438405,3444,Sagina apetala,Common pearlwort,0,,en,IE,
wfo-0000438539,3447,Sagina maritima,Sea pearlwort,1,,en,IE,
wfo-0000438470,3449,Sagina nodosa,Knotted pearlwort,1,,en,IE,
wfo-0000438470,3450,Sagina nodosa,Knotted spurrey,0,,en,IE,
wfo-0000438492,3452,Sagina procumbens,Procumbent pearlwort,1,,en,IE,
wfo-0000438234,3454,Sagina subulata,Heath pearlwort,1,,en,IE,
wfo-0000738109,3456,Sagittaria sagittifolia,Arrowhead,1,,en,IE,
wfo-0000435525,3458,Salicornia dolichostachya,Long-spiked glasswort,1,,en,IE,
wfo-0000435635,3459,Salicornia europaea,Common glasswort,1,,en,IE,
wfo-0000435635,3460,Salicornia europaea,Samphire,0,,en,IE,
wfo-0000435642,3463,Salicornia fragilis,Yellow glasswort,1,,en,IE,
wfo-0000435649,3464,Salicornia nitens,Shiny glasswort,1,,en,IE,
wfo-0000435593,3465,Salicornia perennis,Perennial glasswort,1,,en,IE,
wfo-0000435584,3466,Salicornia pusilla,One-flowered glasswort,1,,en,IE,
wfo-0000435580,3467,Salicornia ramosissima,Purple glasswort,1,,en,IE,
wfo-0000929085,3468,Salix alba,White willow,1,,en,IE,
wfo-0000928969,3471,Salix aurita,Eared willow,1,,en,IE,
wfo-0000929313,3476,Salix caprea,Goat willow,1,,en,IE,
wfo-0000929313,3477,Salix caprea,Great sallow,0,,en,IE,
wfo-0000929313,3478,Salix caprea,Pussy willow,0,,en,IE,
wfo-0000929313,3479,Salix caprea,Wild rod,0,,en,IE,
wfo-0000929313,3480,Salix caprea,Goat sallow,0,,en,IE,
wfo-0000929149,3483,Salix cinerea,Rusty willow,1,,en,IE,
wfo-0000929149,3484,Salix cinerea,Sally,0,,en,IE,
wfo-0000929149,3485,Salix cinerea,Common sallow,0,,en,IE,
wfo-0000929149,3486,Salix cinerea,Grey willow,0,,en,IE,
wfo-0000929149,3487,Salix cinerea,Thillag,0,,en,IE,
wfo-0000929149,3488,Salix cinerea,Grey sallow,0,,en,IE,
wfo-0000929149,3489,Salix cinerea,Salliagh,0,,en,IE,
wfo-0000928469,3493,Salix fragilis,Crack willow,1,,en,IE,
wfo-0000928687,3496,Salix pentandra,Bay willow,1,,en,IE,
wfo-0000930408,3498,Salix purpurea,Purple willow,1,,en,IE,
wfo-0000929571,3500,Salix triandra,Almond willow,1,,en,IE,
wfo-0000929571,3501,Salix triandra,Almond-leaved willow,0,,en,IE,
wfo-0000929571,3502,Salix triandra,French willow,0,,en,IE,
wfo-0000929391,3504,Salix viminalis,Osier,1,,en,IE,
wfo-0000929391,3505,Salix viminalis,Twig,0,,en,IE,
wfo-0000929391,3506,Salix viminalis,Basket osier,0,,en,IE,
wfo-0000928540,3519,Salix herbacea,Dwarf willow,1,,en,IE,
wfo-0000929897,3521,Salix myrsinifolia,Dark-leaved willow,1,,en,IE,
wfo-0000930027,3523,Salix phylicifolia,Tea-leaved willow,1,,en,IE,
wfo-0000930027,3524,Salix phylicifolia,Irish willow,0,,en,IE,
wfo-0000930388,3526,Salix repens,Creeping willow,1,,en,IE,
wfo-0000930388,3527,Salix repens,Sally,0,,en,IE,
wfo-0000930388,3528,Salix repens,Bogall,0,,en,IE,
wfo-0000930388,3529,Salix repens,Cran commer,0,,en,IE,
wfo-0000435928,3531,Salsola kali,Prickly saltwort,1,,en,IE,
wfo-0000435928,3532,Salsola kali,Saltwort,0,,en,IE,
wfo-0000301213,3534,Salvia horminioides,Wild clary,1,,en,IE,
wfo-0000301213,3535,Salvia horminioides,Wild sage,0,,en,IE,
wfo-0000301765,3542,Salvia officinalis,Sage,1,,en,IE,
wfo-0000439308,3545,Sambucus nigra,Elder,1,,en,IE,
wfo-0000439308,3546,Sambucus nigra,Boor tree,0,,en,IE,
wfo-0000439308,3547,Sambucus nigra,Bour tree,0,,en,IE,
wfo-0000439308,3548,Sambucus nigra,Bore tree,0,,en,IE,
wfo-0000439308,3549,Sambucus nigra,Bootree,0,,en,IE,
wfo-0000439308,3550,Sambucus nigra,Thrumman,0,,en,IE,
wfo-0000503444,3566,Samolus valerandi,Brookweed,1,,en,IE,
wfo-0001015888,3568,Sanguisorba minor,Salad burnet,1,,en,IE,
wfo-0000983287,3572,Sanguisorba officinalis,Great burnet,1,,en,IE,
wfo-0000435191,3575,Sanicula europaea,Sanicle,1,,en,IE,
wfo-0000435191,3576,Sanicula europaea,Wood sanicle,0,,en,IE,
wfo-0000435191,3577,Sanicula europaea,Sinicle,0,,en,IE,
wfo-0000438211,3583,Saponaria officinalis,Soapwort,1,,en,IE,
wfo-0000438211,3584,Saponaria officinalis,Bruisewort,0,,en,IE,
wfo-0000020195,3591,Saussurea alpina,Alpine saw-wort,1,,en,IE,
wfo-0000493868,3593,Saxifraga aizoides,Yellow (mountain) saxifrage,1,,en,IE,
wfo-0000494893,3596,Saxifraga granulata,Meadow saxifrage,1,,en,IE,
wfo-0000493641,3599,Saxifraga hartii,Hart’s saxifrage,1,,en,IE,
wfo-0000493941,3601,Saxifraga hirculus,Marsh saxifrage,1,,en,IE,
wfo-0000493941,3602,Saxifraga hirculus,Yellow marsh saxifrage,0,,en,IE,
wfo-0000493954,3604,Saxifraga hirsuta,Kidney saxifrage,1,,en,IE,
wfo-0000494294,3606,Saxifraga hypnoides,Mossy saxifrage,1,,en,IE,
wfo-0000493648,3608,Saxifraga nivalis,Alpine saxifrage,1,,en,IE,
wfo-0000493622,3610,Saxifraga oppositifolia,Purple saxifrage,1,,en,IE,
wfo-0000494799,3613,Saxifraga rosacea,Irish saxifrage,1,,en,IE,
wfo-0000494790,3615,Saxifraga spathularis,St Patrick’s-cabbage,1,,en,IE,
wfo-0000494784,3618,Saxifraga stellaris,Starry saxifrage,1,,en,IE,
wfo-0000494585,3620,Saxifraga tridactylites,Rue-leaved saxifrage,1,,en,IE,
wfo-0000434334,3622,Scandix pecten-veneris,Shepherd’s needle,1,,en,IE,
wfo-0000434334,3623,Scandix pecten-veneris,Venus’ comb,0,,en,IE,
wfo-0000527292,3626,Schoenoplectus lacustris,Common club-rush,1,,en,IE,
wfo-0000527292,3627,Schoenoplectus lacustris,Bulrush,0,,en,IE,
wfo-0000528476,3642,Schoenoplectus triqueter,Triangular club-rush,1,,en,IE,
wfo-0000531591,3644,Schoenus nigricans,Black bog-rush,1,,en,IE,
wfo-0000740371,3648,Scilla verna,Spring squill,1,,en,IE,
wfo-0000740371,3639,Scilla verna,Vernal squill,0,,en,IE,
wfo-0000546234,3651,Scirpus sylvaticus,Wood club-rush,1,,en,IE,
wfo-0000441933,3653,Scleranthus annuus,Annual knawel,1,,en,IE,
wfo-0000022256,3657,Scorzoneroides autumnalis,Autumn hawkbit,1,,en,IE,
wfo-0000022256,3658,Scorzoneroides autumnalis,She lion,0,,en,IE,
wfo-0000022256,3659,Scorzoneroides autumnalis,Hawkbit,0,,en,IE,
wfo-0000495559,3662,Scrophularia auriculata,Water figwort,1,,en,IE,
wfo-0000495559,3663,Scrophularia auriculata,Water betony,0,,en,IE,
wfo-0000495559,3664,Scrophularia auriculata,Rose noble,0,,en,IE,
wfo-0000496317,3673,Scrophularia nodosa,Figwort,1,,en,IE,
wfo-0000496317,3674,Scrophularia nodosa,Knotted figwort,0,,en,IE,
wfo-0000496317,3675,Scrophularia nodosa,Rose noble,0,,en,IE,
wfo-0000496178,3684,Scrophularia umbrosa,Green figwort,1,,en,IE,
wfo-0000307828,3686,Scutellaria galericulata,Skullcap,1,,en,IE,
wfo-0000308104,3688,Scutellaria minor,Lesser skullcap,1,,en,IE,
wfo-0000437124,3690,Sedum acre,Biting stonecrop,1,,en,IE,
wfo-0000437124,3691,Sedum acre,Yellow stonecrop,0,,en,IE,
wfo-0000437124,3692,Sedum acre,Wall-pepper,0,,en,IE,
wfo-0000438101,3700,Sedum anglicum,English stonecrop,1,,en,IE,
wfo-0000441062,3703,Sedum telephium,Orpine,1,,en,IE,
wfo-0000441062,3704,Sedum telephium,Heal-all,0,,en,IE,
wfo-0000441062,3705,Sedum telephium,Livelong,0,,en,IE,
wfo-0000441750,3709,Sempervivum tectorum,House-leek,1,,en,IE,
wfo-0000058966,3724,Senecio aquaticus,Marsh ragwort,1,,en,IE,
wfo-0000058966,3725,Senecio aquaticus,Marsh ragweed,0,,en,IE,
wfo-0000058966,3726,Senecio aquaticus,She benweed,0,,en,IE,
wfo-0000068563,3733,Senecio erucifolius,Hoary ragwort,1,,en,IE,
wfo-0000068563,3734,Senecio erucifolius,Wormwood-leaved ragwort,0,,en,IE,
wfo-0000075977,3736,Senecio jacobaea,Ragwort,1,,en,IE,
wfo-0000075977,3737,Senecio jacobaea,St James’s wort,0,,en,IE,
wfo-0000075977,3738,Senecio jacobaea,Ragweed,0,,en,IE,
wfo-0000075977,3739,Senecio jacobaea,Bunkishawn,0,,en,IE,
wfo-0000075977,3740,Senecio jacobaea,Cushawn,0,,en,IE,
wfo-0000075977,3741,Senecio jacobaea,Bohalawn,0,,en,IE,
wfo-0000075977,3742,Senecio jacobaea,Boolyan,0,,en,IE,
wfo-0000075977,3743,Senecio jacobaea,Birdseed,0,,en,IE,
wfo-0000075977,3744,Senecio jacobaea,Benweed,0,,en,IE,
wfo-0000075977,3745,Senecio jacobaea,Bogluss bwee,0,,en,IE,
wfo-0000075977,3746,Senecio jacobaea,Buckles bwee,0,,en,IE,
wfo-0000075977,3747,Senecio jacobaea,Boughaleen bwee,0,,en,IE,
wfo-0000075977,3748,Senecio jacobaea,Buckieshaun,0,,en,IE,
wfo-0000075977,3749,Senecio jacobaea,Fairy’s horse,0,,en,IE,
wfo-0000075977,3750,Senecio jacobaea,Yellow boy,0,,en,IE,
wfo-0000094457,3770,Senecio sylvaticus,Heath groundsel,1,,en,IE,
wfo-0000011329,3772,Senecio vulgaris,Groundsel,1,,en,IE,
wfo-0000898775,3784,Sesleria caerulea,Blue moor-grass,1,,en,IE,
wfo-0000898775,3785,Sesleria caerulea,One-pointed grass,0,,en,IE,
wfo-0000309707,3789,Sherardia arvensis,Field madder,1,,en,IE,
wfo-0000495164,3793,Sibthorpia europaea,Cornish moneywort,1,,en,IE,
wfo-0000438305,3795,Silene acaulis,Moss campion,1,,en,IE,
wfo-0000438305,3796,Silene acaulis,Cushion pink,0,,en,IE,
wfo-0001273297,3798,Silene alba,White campion,1,,en,IE,
wfo-0000440478,3800,Silene dioica,Red campion,1,,en,IE,
wfo-0000440220,3802,Silene uniflora,Sea campion,1,,en,IE,
wfo-0000440200,3807,Silene vulgaris,Bladder campion,1,,en,IE,
wfo-0000014591,3810,Silybum marianum,Milk thistle,1,,en,IE,
wfo-0000739080,3816,Simethis mattiazzii,Kerry lily,1,,en,IE,
wfo-0000432651,3818,Sinapis arvensis,Charlock,1,,en,IE,
wfo-0000432651,3819,Sinapis arvensis,Preshaugh,0,,en,IE,
wfo-0000432651,3820,Sinapis arvensis,Preshagh,0,,en,IE,
wfo-0000432651,3821,Sinapis arvensis,Yellow weed,0,,en,IE,
wfo-0000432010,3831,Sisymbrium officinale,Hedge mustard,1,,en,IE,
wfo-0000787661,3834,Sisyrinchium bermudiana,Blue-eyed-grass,1,,en,IE,
wfo-0000431539,3836,Sium latifolium,Greater water-parsnip,1,,en,IE,
wfo-0000431292,3841,Smyrnium olusatrum,Alexanders,1,,en,IE,
wfo-0001027661,3844,Solanum dulcamara,Bittersweet,1,,en,IE,
wfo-0001027661,3845,Solanum dulcamara,Woody nightshade,0,,en,IE,
wfo-0001031908,3855,Solanum tuberosum,Potato,1,,en,IE,
wfo-0001031908,3856,Solanum tuberosum,praties,0,,en,IE,
wfo-0000019900,3869,Solidago virgaurea,Goldenrod,1,,en,IE,
wfo-0000019900,3870,Solidago virgaurea,Aaron’s rod,0,,en,IE,
wfo-0000092611,3876,Sonchus arvensis,Perennial sow-thistle,1,,en,IE,
wfo-0000092611,3877,Sonchus arvensis,Corn sow-thistle,0,,en,IE,
wfo-0000092611,3878,Sonchus arvensis,Melsh weed,0,,en,IE,
wfo-0000092611,3879,Sonchus arvensis,Milk weed,0,,en,IE,
wfo-0000092611,3880,Sonchus arvensis,Milk thistle,0,,en,IE,
wfo-0000092611,3881,Sonchus arvensis,Milk thrissel,0,,en,IE,
wfo-0000031264,3883,Sonchus asper,Prickly sow-thistle,1,,en,IE,
wfo-0000031264,3884,Sonchus asper,Spiny milk-thistle,0,,en,IE,
wfo-0000031264,3885,Sonchus asper,Spiny sow-thistle,0,,en,IE,
wfo-0000031264,3886,Sonchus asper,Melsh weed,0,,en,IE,
wfo-0000031264,3887,Sonchus asper,Milk weed,0,,en,IE,
wfo-0000031264,3888,Sonchus asper,Rough sowthistle,0,,en,IE,
wfo-0000128517,3890,Sonchus oleraceus,Smooth sow-thistle,1,,en,IE,
wfo-0000128517,3891,Sonchus oleraceus,Common smooth sow-thistle,0,,en,IE,
wfo-0000128517,3892,Sonchus oleraceus,Melsh weed,0,,en,IE,
wfo-0000128517,3893,Sonchus oleraceus,Milk weed,0,,en,IE,
wfo-0001016729,3902,Sorbus anglica,English whitebeam,1,,en,IE,
wfo-0000996176,3904,Sorbus aria,Common whitebeam,1,,en,IE,
wfo-0000998709,3906,Sorbus aucuparia,Rowan,1,,en,IE,
wfo-0000998709,3907,Sorbus aucuparia,Mountain ash,0,,en,IE,
wfo-0000998709,3908,Sorbus aucuparia,Quicken tree,0,,en,IE,
wfo-0000998709,3909,Sorbus aucuparia,Kwayreen,0,,en,IE,
wfo-0000998709,3910,Sorbus aucuparia,Caorran,0,,en,IE,
wfo-0000998709,3911,Sorbus aucuparia,Creaghan,0,,en,IE,
wfo-0001016281,3819,Sorbus devoniensis,Devon whitebeam,1,,en,IE,
wfo-0001016086,3921,Sorbus hibernica,Irish whitebeam,1,,en,IE,
wfo-0000985720,3924,Sorbus rupicola,Rock whitebeam,1,,en,IE,
wfo-0001014237,3926,Sorbus scannelliana,Scannell’s whitebeam,1,,en,IE,
wfo-0000553786,3928,Sparganium angustifolium,Floating bur-reed,1,,en,IE,
wfo-0000553858,3931,Sparganium emersum,Unbranched bur-reed,1,,en,IE,
wfo-0000553880,3935,Sparganium erectum,Branched bur-reed,1,,en,IE,
wfo-0000553880,3936,Sparganium erectum,Flag,0,,en,IE,
wfo-0000553880,3937,Sparganium erectum,Flaggers,0,,en,IE,
wfo-0000553880,3938,Sparganium erectum,Flaggon,0,,en,IE,
wfo-0000553880,3939,Sparganium erectum,Wild shellistring,0,,en,IE,
wfo-0000553880,3940,Sparganium erectum,Flagger,0,,en,IE,
wfo-0000554001,3946,Sparganium minimum,Least bur-reed,1,,en,IE,
wfo-0000900676,3949,Spartina ×townsendii,Townsend’s cord-grass,1,,en,IE,
wfo-0000900676,3950,Spartina ×townsendii,Rice grass,0,,en,IE,
wfo-0000900726,3952,Spartina maritima,Small cord-grass,1,,en,IE,
wfo-0000900681,3954,Spartina anglica,Common cord-grass,1,,en,IE,
